Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Pool Pump Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 02:39:00,0.25072292657796785,0.13501054490393816,0.0,0.004178715442966131,0.002250175748398969,0.0,0.028808147511336223,0.22191477906663162,0.0,0.0,0.0,0.0,0.13501054490393816,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0.0,0,Off,0.006304871504934209,0.0,On,0.022503276006402013,0,On,0.006568750034945024,0,On,0.14836812256143503,0.11127609192107624,On,0.035331969159768994,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,38446.826782222226,Off,0.0,0,88.10908874737828,51.666666666666686,46.10666666666668,0.0,50.47225247067418,0.0,0.0,0.0,137.67045116777857,49.87026881455573,50.47225247067418,49.56927698649652,12.43753247303448,17.0553338445282,-0.22244393324962886,1.1000000000156698,4.439159031499685,1.1,9.236100170605994,-3379.4098459210777,-7854.946833124788,-835.5077402614779,-3675.765213613793,-0.0,-0.0,601.0028741722317,0.0,6.0,0.17572450669038947,0.0,0,1.2815711679009152,395.9976853333333,-304.6475064795164,0.24237935479057235,8.002253252552496,0.0028593549672674625,101.5714656199431,1.2343387165453614,0,0,201.82188905045177,0.2005397477517473,-877.904151221731,42.39641096025315
2025-01-01 02:40:00,2.163852093244635,0.13501054490393816,1.639825,0.036064201554077246,0.002250175748398969,0.027330416666666666,0.028808147511336223,0.22191477906663162,1.9131291666666672,0.0,1.639825,0.0,0.13501054490393816,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0.0,0,Off,0.006304871504934209,0.0,On,0.022503276006402013,0,On,0.006568750034945024,0,On,0.14836812256143503,0.11127609192107624,On,0.035331969159768994,0,On,0,0,Off,On,31529.286552143032,17.77777777777783,0.8000000000000002,8830.66939674586,48.05853347777778,1.9131291666666672,1,38446.826782222226,38446.826782222226,Off,0.0,0,88.46134139728785,51.666666666666686,46.10666666666668,0.0,50.457290106248074,0.0,0.0,0.0,138.22084593326227,49.85654081061721,50.457290106248074,49.55616616280179,12.43753247303448,16.91028970708729,-0.3674880706905377,1.0971376394324346,4.435361333394496,1.1,9.236100170605994,28213.584153333526,1382.7063520799911,-834.2755775354432,-3622.250927044321,-0.0,-0.0,601.0028741722317,0.0,6.0,0.17475482250706076,0.0,0,1.2744991930538712,395.9976853333333,-294.45434593741896,0.24464206466105118,7.933806145529694,0.002859626692954456,102.57245330478261,1.2349557429825118,0,0,201.68227939600564,0.20046030370372336,-876.5583045770894,42.28272704164638
2025-01-01 02:41:00,2.163852093244635,0.13501054490393816,1.639825,0.036064201554077246,0.002250175748398969,0.027330416666666666,0.028808147511336223,0.22191477906663162,1.9131291666666672,0.0,1.639825,0.0,0.13501054490393816,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0.0,0,Off,0.006304871504934209,0.0,On,0.022503276006402013,0,On,0.006568750034945024,0,On,0.14836812256143503,0.11127609192107624,On,0.035331969159768994,0,On,0,0,Off,On,31529.286552143032,17.77777777777783,0.8000000000000002,8830.66939674586,48.05853347777778,1.9131291666666672,1,38446.826782222226,38446.826782222226,Off,0.0,0,87.60496021646458,51.666666666666686,46.10666666666668,0.0,50.442269696897775,0.0,0.0,0.0,136.8827503382259,49.842757923285454,50.442269696897775,49.5430020364793,12.43753247303448,17.215611549156332,-0.062166228621496344,1.2252419180758616,4.43141726827732,1.1,9.236100170605994,28074.15111240026,-7653.244794341565,-833.0370911268237,-3735.262660050569,-0.0,-0.0,601.0028741722317,0.0,6.0,0.17679290044015858,0.0,0,1.289363038548087,395.9976853333333,-320.87565386443265,0.23997691379766026,8.079205236943203,0.0028599009593990136,99.992561649593,1.2336569726607822,0,0,197.7524428167569,0.20037776446253702,-875.161279463521,42.12418833669729
2025-01-01 02:42:00,2.163852093244635,0.13501054490393816,1.639825,0.036064201554077246,0.002250175748398969,0.027330416666666666,0.028808147511336223,0.22191477906663162,1.9131291666666672,0.0,1.639825,0.0,0.13501054490393816,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0.0,0,Off,0.006304871504934209,0.0,On,0.022503276006402013,0,On,0.006568750034945024,0,On,0.14836812256143503,0.11127609192107624,On,0.035331969159768994,0,On,0,0,Off,On,31529.286552143032,17.77777777777783,0.8000000000000002,8830.66939674586,48.05853347777778,1.9131291666666672,1,38446.826782222226,38446.826782222226,Off,0.0,0,86.77517143795352,51.666666666666686,46.10666666666668,0.0,50.42739246811779,0.0,0.0,0.0,135.58620537180238,49.8291084660503,50.42739246811779,49.529966465016564,12.43753247303448,17.51115697814954,0.0,1.2224372728502109,4.427342065327571,1.1,9.236100170605994,27940.92178349616,-7458.156107730074,-831.6435872739723,-3845.967786925849,-0.0,-0.0,601.0028741722317,0.0,6.0,0.17875446876780596,0.0,0,1.3036688941167116,395.9976853333333,-343.399855893254,0.23555638219597408,8.219773635926792,0.0028601686090025578,97.50403961441458,1.2324023862919413,0,0,197.86053558910726,0.20029244511128907,-873.7185448561875,42.07495758221526
2025-01-01 02:43:00,2.163852093244635,0.13501054490393816,1.639825,0.036064201554077246,0.002250175748398969,0.027330416666666666,0.028808147511336223,0.22191477906663162,1.9131291666666672,0.0,1.639825,0.0,0.13501054490393816,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0.0,0,Off,0.006304871504934209,0.0,On,0.022503276006402013,0,On,0.006568750034945024,0,On,0.14836812256143503,0.11127609192107624,On,0.035331969159768994,0,On,0,0,Off,On,31529.286552143032,17.77777777777783,0.8000000000000002,8830.66939674586,48.05853347777778,1.9131291666666672,1,38446.826782222226,38446.826782222226,Off,0.0,0,85.97012837548233,51.666666666666686,46.10666666666668,0.0,50.412653987822985,0.0,0.0,0.0,134.32832558669114,49.815588295632,50.412653987822985,49.51705544953651,12.43753247303448,17.797610044556805,0.0,1.222435739812876,4.423204119660052,1.1,9.236100170605994,27810.721872580896,-7455.4608823072485,-830.2146776053345,-3954.491290751485,-0.0,-0.0,601.0028741722317,0.0,6.0,0.18064534470562027,0.0,0,1.3174591851217679,395.9976853333333,-365.0762629828824,0.2313591977671111,8.35597299001196,0.002860429863277811,95.10014419477457,1.231188827924586,0,0,197.79037766337294,0.20020577496105565,-872.2543683321584,42.03969072682386
2025-01-01 02:44:00,0.25072292657796785,0.13501054490393816,0.0,0.004178715442966131,0.002250175748398969,0.0,0.028808147511336223,0.22191477906663162,0.0,0.0,0.0,0.0,0.13501054490393816,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0.0,0,Off,0.006304871504934209,0.0,On,0.022503276006402013,0,On,0.006568750034945024,0,On,0.14836812256143503,0.11127609192107624,On,0.035331969159768994,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,38446.826782222226,Off,0.0,0,85.18843738397958,51.666666666666686,46.10666666666668,0.0,50.398050131521416,0.0,0.0,0.0,133.1069334124681,49.80219355647724,50.398050131521416,49.504265268955166,12.43753247303448,18.075486252605113,0.0,1.2224367348351808,4.4190779314039546,1.1,9.236100170605994,-3845.5218390725126,-16282.981121664485,-828.7450473655881,-4060.9101818479144,-0.0,-0.0,601.0028741722317,0.0,6.0,0.18247006460265003,0.0,0,1.330766995475441,395.9976853333333,-385.6145313968302,0.22736802078075333,8.486873217765076,0.002860684927671902,92.77563619893127,1.2300138853964293,0,0,197.60795991666518,0.20011931369595093,-870.7951257837889,42.05007841820091
2025-01-01 02:45:00,0.25072292657796785,0.13501054490393816,0.0,0.004178715442966131,0.002250175748398969,0.0,0.028808147511336223,0.22191477906663162,0.0,0.0,0.0,0.0,0.13501054490393816,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0.0,0,Off,0.006304871504934209,0.0,On,0.022503276006402013,0,On,0.006568750034945024,0,On,0.14836812256143503,0.11127609192107624,On,0.035331969159768994,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,38446.826782222226,Off,0.0,0,85.62647658780737,51.666666666666686,46.10666666666668,0.0,50.38357700687837,0.0,0.0,0.0,133.79136966844902,49.78892061017227,50.38357700687837,49.491592411819234,12.43753247303448,17.898928311954094,0.0,1.097197403934243,4.4150296949833905,1.1,9.236100170605994,-3761.0909553383703,-7434.738309246013,-827.2628646870385,-3993.1631344427415,-0.0,-0.0,601.0028741722317,0.0,6.0,0.18131174648331422,0.0,0,1.3223193000858988,395.9976853333333,-368.9306950678604,0.22992778169099595,8.404148398544233,0.002860933995282671,94.01325594088638,1.2307598592426767,0,0,200.9992229732005,0.20003444953574506,-869.3642024472477,42.101337760209105
2025-01-01 02:46:00,0.25072292657796785,0.13501054490393816,0.0,0.004178715442966131,0.002250175748398969,0.0,0.028808147511336223,0.22191477906663162,0.0,0.0,0.0,0.0,0.13501054490393816,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0.0,0,Off,0.006304871504934209,0.0,On,0.022503276006402013,0,On,0.006568750034945024,0,On,0.14836812256143503,0.11127609192107624,On,0.035331969159768994,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,38446.826782222226,Off,0.0,0,86.04820146020273,51.666666666666686,46.10666666666668,0.0,50.36903153816552,0.0,0.0,0.0,134.45031478156676,49.77557941433708,50.36903153816552,49.47885335242287,12.43753247303448,17.728381835249653,0.0,1.1000000000156698,4.4110745928469735,1.1,9.236100170605994,-3682.7768484617027,-7820.780547996676,-825.8201168848796,-3928.1539630212674,-0.0,-0.0,601.0028741722317,0.0,6.0,0.18018929163763536,0.0,0,1.3141331580697075,395.9976853333333,-355.62575961266725,0.23243205525092708,8.323864512045901,0.0028611862324601344,95.20804729322259,1.231481285294613,0,0,200.70202827930882,0.19995150298716044,-867.966918087625,42.14680120274542
2025-01-01 02:47:00,0.25072292657796785,0.13501054490393816,0.0,0.004178715442966131,0.002250175748398969,0.0,0.028808147511336223,0.22191477906663162,0.0,0.0,0.0,0.0,0.13501054490393816,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0.0,0,Off,0.006304871504934209,0.0,On,0.022503276006402013,0,On,0.006568750034945024,0,On,0.14836812256143503,0.11127609192107624,On,0.035331969159768994,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,38446.826782222226,Off,0.0,0,86.45502358740673,51.666666666666686,46.10666666666668,0.0,50.354416443530006,0.0,0.0,0.0,135.085974355323,49.76217251085706,50.354416443530006,49.4660505445206,12.43753247303448,17.56332331526275,0.0,1.0971535219779063,4.407175354185639,1.1,9.236100170605994,-3607.2918000232035,-7416.703252852381,-824.4329836563486,-3865.6416112289153,-0.0,-0.0,601.0028741722317,0.0,6.0,0.1790995709396094,0.0,0,1.30618574849117,395.9976853333333,-342.6530629665194,0.23488581618764662,8.246391356350145,0.0028614415256144276,96.36376373129934,1.232180294547203,0,0,200.51311956588302,0.19986969431224585,-866.5900654920407,42.1570818356921
2025-01-01 02:48:00,0.25072292657796785,0.13501054490393816,0.0,0.004178715442966131,0.002250175748398969,0.0,0.028808147511336223,0.22191477906663162,0.0,0.0,0.0,0.0,0.13501054490393816,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0.0,0,Off,0.006304871504934209,0.0,On,0.022503276006402013,0,On,0.006568750034945024,0,On,0.14836812256143503,0.11127609192107624,On,0.035331969159768994,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,38446.826782222226,Off,0.0,0,86.84794376808135,51.666666666666686,46.10666666666668,0.0,50.33973420601983,0.0,0.0,0.0,135.6999121376271,49.74870222168275,50.33973420601983,49.45318622951421,12.43753247303448,17.40338211230349,0.0,1.1000000000156698,4.403283077685651,1.1,9.236100170605994,-3534.7641366636694,-7807.4788974415915,-823.0861597315919,-3805.4485772426697,-0.0,-0.0,601.0028741722317,0.0,6.0,0.17804042212201074,0.0,0,1.2984613017835611,395.9976853333333,-330.31843359323136,0.23729213725497159,8.170908992787014,0.0028616997711501924,97.48300292885705,1.2328583819389443,0,0,200.3393544144157,0.19978799829906707,-865.2163607779275,42.1302010463356
2025-01-01 02:49:00,0.25072292657796785,0.13501054490393816,0.0,0.004178715442966131,0.002250175748398969,0.0,0.028808147511336223,0.22191477906663162,0.0,0.0,0.0,0.0,0.13501054490393816,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0.0,0,Off,0.006304871504934209,0.0,On,0.022503276006402013,0,On,0.006568750034945024,0,On,0.14836812256143503,0.11127609192107624,On,0.035331969159768994,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,38446.826782222226,Off,0.0,0,87.22779575476352,51.666666666666686,46.10666666666668,0.0,50.3249871419828,0.0,0.0,0.0,136.293430866818,49.73517071283331,50.3249871419828,49.44026249825857,12.43753247303448,17.248249683427865,-0.029528094349963396,1.0971586656388854,4.399351191119405,1.1,9.236100170605994,-3465.077881617731,-7405.579164580461,-821.7570639912543,-3747.4249739222773,-0.0,-0.0,601.0028741722317,0.0,6.0,0.1770100627179099,0.0,0,1.2909468182903865,395.9976853333333,-318.6557818676851,0.2396534246755026,8.09727103052877,0.002861960872450415,98.5679078480911,1.2335167877136564,0,0,200.2546639762883,0.19970543696750898,-863.8293762083488,42.07231221709445
2025-01-01 02:50:00,0.25072292657796785,0.13501054490393816,0.0,0.004178715442966131,0.002250175748398969,0.0,0.028808147511336223,0.22191477906663162,0.0,0.0,0.0,0.0,0.13501054490393816,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0.0,0,Off,0.006304871504934209,0.0,On,0.022503276006402013,0,On,0.006568750034945024,0,On,0.14836812256143503,0.11127609192107624,On,0.035331969159768994,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,38446.826782222226,Off,0.0,0,87.5952957058296,51.666666666666686,46.10666666666668,0.0,50.310177428883115,0.0,0.0,0.0,136.86764954035874,49.72158002042355,50.310177428883115,49.42728131619377,12.43753247303448,17.097661179171816,-0.1801165986060127,1.1000000000156698,4.395338349782269,1.1,9.236100170605994,-3398.1164714210518,-7796.78613950481,-820.4266462139884,-3691.440789093487,-0.0,-0.0,601.0028741722317,0.0,6.0,0.17600697437393753,0.0,0,1.283631224553894,395.9976853333333,-307.67855649979595,0.24197164120532277,8.025970143749198,0.002862224738674139,99.62030482489777,1.2341565738158664,0,0,200.10090007560197,0.19962114054800623,-862.4145601353688,41.98791392138034
2025-01-01 02:51:00,2.163852093244635,0.13501054490393816,1.639825,0.036064201554077246,0.002250175748398969,0.027330416666666666,0.028808147511336223,0.22191477906663162,1.9131291666666672,0.0,1.639825,0.0,0.13501054490393816,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0.0,0,Off,0.006304871504934209,0.0,On,0.022503276006402013,0,On,0.006568750034945024,0,On,0.14836812256143503,0.11127609192107624,On,0.035331969159768994,0,On,0,0,Off,On,31529.286552143032,17.77777777777783,0.8000000000000002,8830.66939674586,48.05853347777778,1.9131291666666672,1,38446.826782222226,38446.826782222226,Off,0.0,0,87.95107668110639,51.666666666666686,46.10666666666668,0.0,50.29530712488376,0.0,0.0,0.0,137.42355731422873,49.70793206898583,50.29530712488376,49.41424454103687,12.43753247303448,16.951382606598425,-0.32639517117940287,1.0971620475431156,4.391208670668662,1.1,9.236100170605994,28195.534653726045,1434.587442983082,-819.0794981100042,-3637.3805037048996,-0.0,-0.0,601.0028741722317,0.0,6.0,0.17502982195245156,0.0,0,1.276504783321497,395.9976853333333,-297.3742688843188,0.24424846361579836,7.9568845878018,0.0028624912839152923,100.64180024071604,1.2347786772100597,0,0,200.00284868531685,0.19953435257353458,-860.959315945053,41.8798178350488
2025-01-01 02:52:00,2.163852093244635,0.13501054490393816,1.639825,0.036064201554077246,0.002250175748398969,0.027330416666666666,0.028808147511336223,0.22191477906663162,1.9131291666666672,0.0,1.639825,0.0,0.13501054490393816,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0.0,0,Off,0.006304871504934209,0.0,On,0.022503276006402013,0,On,0.006568750034945024,0,On,0.14836812256143503,0.11127609192107624,On,0.035331969159768994,0,On,0,0,Off,On,31529.286552143032,17.77777777777783,0.8000000000000002,8830.66939674586,48.05853347777778,1.9131291666666672,1,38446.826782222226,38446.826782222226,Off,0.0,0,87.0981363731595,51.666666666666686,46.10666666666668,0.0,50.280378182685325,0.0,0.0,0.0,136.09083808306173,49.69422868441744,50.280378182685325,49.40115393528351,12.43753247303448,17.255502053154103,-0.02227572462372507,1.2252419180758616,4.386936116311764,1.1,9.236100170605994,28056.46488191567,-7600.430368618916,-817.7238519398777,-3750.129641930097,-0.0,-0.0,601.0028741722317,0.0,6.0,0.1770582990576951,0.0,0,1.2912986093039343,395.9976853333333,-323.6949024695003,0.2396100828776573,8.10212504543373,0.0028627604266141925,98.05741663121617,1.2334853877449052,0,0,196.1418084157009,0.19944452223193562,-859.4545422166433,41.73069027676556
2025-01-01 02:53:00,2.163852093244635,0.13501054490393816,1.639825,0.036064201554077246,0.002250175748398969,0.027330416666666666,0.028808147511336223,0.22191477906663162,1.9131291666666672,0.0,1.639825,0.0,0.13501054490393816,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0.0,0,Off,0.006304871504934209,0.0,On,0.022503276006402013,0,On,0.006568750034945024,0,On,0.14836812256143503,0.11127609192107624,On,0.035331969159768994,0,On,0,0,Off,On,31529.286552143032,17.77777777777783,0.8000000000000002,8830.66939674586,48.05853347777778,1.9131291666666672,1,38446.826782222226,38446.826782222226,Off,0.0,0,86.27171417802295,51.666666666666686,46.10666666666668,0.0,50.265591842363364,0.0,0.0,0.0,134.79955340316084,49.68065819383392,50.265591842363364,49.38819136956921,12.43753247303448,17.54987223450716,0.0,1.2224601158453157,4.382542597909885,1.1,9.236100170605994,27923.600164902386,-7408.945805915217,-816.2230889563882,-3860.5648978519484,-0.0,-0.0,601.0028741722317,0.0,6.0,0.17901061864479986,0.0,0,1.3055370131582698,395.9976853333333,-346.1243635609296,0.23521468216739627,8.241944103814948,0.0028630229329355368,95.56477824164222,1.2322361334928968,0,0,196.27960634440683,0.19935210641067544,-857.9080333425461,41.68494438615795
2025-01-01 02:54:00,2.163852093244635,0.13501054490393816,1.639825,0.036064201554077246,0.002250175748398969,0.027330416666666666,0.028808147511336223,0.22191477906663162,1.9131291666666672,0.0,1.639825,0.0,0.13501054490393816,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0.0,0,Off,0.006304871504934209,0.0,On,0.022503276006402013,0,On,0.006568750034945024,0,On,0.14836812256143503,0.11127609192107624,On,0.035331969159768994,0,On,0,0,Off,On,31529.286552143032,17.77777777777783,0.8000000000000002,8830.66939674586,48.05853347777778,1.9131291666666672,1,38446.826782222226,38446.826782222226,Off,0.0,0,85.46996492629144,51.666666666666686,46.10666666666668,0.0,50.25094368422186,0.0,0.0,0.0,133.54682019733036,49.66721646553034,50.25094368422186,49.375352856184584,12.43753247303448,17.83517664743635,0.0,1.2224581615114154,4.37810171624105,1.1,9.236100170605994,27793.765604323882,-7408.004602083856,-814.6905117357015,-3968.8125009557957,-0.0,-0.0,601.0028741722317,0.0,6.0,0.18089257715023657,0.0,0,1.3192622687027515,395.9976853333333,-367.71132103558455,0.23104112444315125,8.376775790064363,0.0028632790256623197,93.15710823388059,1.231027763504143,0,0,196.25984884607948,0.1992586507650268,-856.3457474114306,41.655235675729
2025-01-01 02:55:00,0.25072292657796785,0.13501054490393816,0.0,0.004178715442966131,0.002250175748398969,0.0,0.028808147511336223,0.22191477906663162,0.0,0.0,0.0,0.0,0.13501054490393816,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0.0,0,Off,0.006304871504934209,0.0,On,0.022503276006402013,0,On,0.006568750034945024,0,On,0.14836812256143503,0.11127609192107624,On,0.035331969159768994,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,38446.826782222226,Off,0.0,0,84.69149639969262,51.666666666666686,46.10666666666668,0.0,50.23642959590504,0.0,0.0,0.0,132.33046312451972,49.653899655291866,50.23642959590504,49.36263468498529,12.43753247303448,18.11193027583994,0.0,1.2224584417242539,4.373692377443394,1.1,9.236100170605994,-3862.1124380909264,-16237.061196850127,-813.1224834197499,-4074.9505190934487,-0.0,-0.0,601.0028741722317,0.0,6.0,0.1827086928654011,0.0,0,1.3325073281538355,395.9976853333333,-388.1647931697096,0.22707218718743624,8.506957278352745,0.002863528911405424,90.8291424978311,1.229857870115251,0,0,196.13186368292844,0.1991658155332819,-854.7954485843809,41.67296516463112
2025-01-01 02:56:00,0.25072292657796785,0.13501054490393816,0.0,0.004178715442966131,0.002250175748398969,0.0,0.028808147511336223,0.22191477906663162,0.0,0.0,0.0,0.0,0.13501054490393816,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0.0,0,Off,0.006304871504934209,0.0,On,0.022503276006402013,0,On,0.006568750034945024,0,On,0.14836812256143503,0.11127609192107624,On,0.035331969159768994,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,38446.826782222226,Off,0.0,0,85.13268803533192,51.666666666666686,46.10666666666668,0.0,50.222045696976416,0.0,0.0,0.0,133.01982505520613,49.64070413582091,50.222045696976416,49.35003335524316,12.43753247303448,17.93427535128598,0.0,1.0972183388273626,4.369384284072923,1.1,9.236100170605994,-3777.084494819532,-7391.618967760271,-811.5496172873707,-4006.6898379383083,-0.0,-0.0,601.0028741722317,0.0,6.0,0.18154394273423446,0.0,0,1.32401272365031,395.9976853333333,-371.3975310534562,0.22964331651867687,8.424322461404593,0.002863772784347257,92.08786122495005,1.2306082974613155,0,0,199.5883233972432,0.19907507013357736,-853.281604491917,41.73198720454637
2025-01-01 02:57:00,0.25072292657796785,0.13501054490393816,0.0,0.004178715442966131,0.002250175748398969,0.0,0.028808147511336223,0.22191477906663162,0.0,0.0,0.0,0.0,0.13501054490393816,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0.0,0,Off,0.006304871504934209,0.0,On,0.022503276006402013,0,On,0.006568750034945024,0,On,0.14836812256143503,0.11127609192107624,On,0.035331969159768994,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,38446.826782222226,Off,0.0,0,85.55748776053996,51.666666666666686,46.10666666666668,0.0,50.20758892338698,0.0,0.0,0.0,133.68357462584368,49.6274398756491,50.20758892338698,49.33736535178017,12.43753247303448,17.762660309483515,0.0,1.1000000000156698,4.365195300245756,1.1,9.236100170605994,-3698.1966946176162,-7776.088645736044,-810.0253972457044,-3941.186187695666,-0.0,-0.0,601.0028741722317,0.0,6.0,0.18041518018800654,0.0,0,1.3157805791310435,395.9976853333333,-358.01338109418225,0.2321590068268899,8.34349357925269,0.002864019886127969,93.30321198238158,1.2313340736771161,0,0,199.31982668937172,0.19898679396671695,-851.810428010976,41.785030765271614
