Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,3.953431085839505,0.15251706370826304,0.0,3.9534310858395054,0.15251706370826304,0.0,0.014464813798347607,0.0,0.2091088551522687,3.729857416888889,0.0,0.0,0.15251706370826304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.00284234283625731,0.0,0.005811235481045149,0.0,0.005811235481045149,0.0,0.005752770207917896,0.0,0.16371369079569512,0.12278526809677127,3729.857416888889,18.33333333333337,0.39999999999999997,0.0,3.729857416888889,0.0,0.4,3729.857416888889,9324.643542222222,0.0,0.0,36.094568170929435,51.66666666666668,46.10666666666668,0.0,51.08142189833338,0.0,0.0,0.0,36.094568170929435,48.93907614485065,51.08142189833338,47.867903268109295,12.43753247303448,17.99593765119709,-0.0717383561743917,0.7599987957513916,-0.5491783279090738,2.8,9.236100170605994,1561.7496504607893,458.6371278334315,278.76300730775165,-1643.0548952479082,0.0,0.0,278.11332481713987,0.0,1.0,0.082949855408333,0.0,0.0,2.1469151860804994,65.99961422222222,-57.19471261955345,0.23191643672549647,8.497785647081628,0.0029030075178974953,-89.7117822731757,1.2302604910633428,0.0,0.0,51.472978938245674,0.08057995632057423,353.12193122553685,-74.35892391778523
2025-01-01 01:00:00,3.6414053988656625,0.15177376881797575,0.0,3.6414053988656625,0.15177376881797575,0.0,0.014251638085628309,0.0,0.2081177952985523,3.419035965481482,0.0,0.0,0.15177376881797575,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.002629167123538011,0.0,0.005811235481045149,0.0,0.005811235481045149,0.0,0.005752770207917896,0.0,0.16371369079569512,0.12278526809677127,3419.0359654814815,18.33333333333337,0.3666666666666666,0.0,3.419035965481482,0.0,0.36666666666666664,3419.0359654814815,9324.643542222222,0.0,0.0,35.8052128254387,51.66666666666668,46.10666666666668,0.0,50.86636187849371,0.0,0.0,0.0,35.8052128254387,48.75742739459258,50.86636187849371,47.70296015264203,12.43753247303448,18.061748800613216,-0.056520108860799924,2.5429886999974154,0.9690295236132307,2.5,9.236100170605994,1371.0117213393423,-1201.731739229115,69.18486292176877,-1582.3681426739647,0.0,0.0,276.90908925070414,0.0,1.0,0.07801702694153821,0.0,0.0,2.019243301740747,65.99961422222222,-58.75799762258232,0.22731934662375905,8.475451844912692,0.0028568516730778904,-66.25424226321039,1.2300764793167958,0.0,0.0,44.1150888827513,0.05943813919762986,129.45663067122874,-60.27176774945997
2025-01-01 02:00:00,0.22137837353046422,0.15103047392768845,0.0,0.2213783735304642,0.15103047392768845,0.0,0.014251638085628309,0.0,0.2071267354448359,0.0,0.0,0.0,0.15103047392768845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.002629167123538011,0.0,0.005811235481045149,0.0,0.005811235481045149,0.0,0.005752770207917896,0.0,0.16371369079569512,0.12278526809677127,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,9324.643542222222,0.0,0.0,38.85393132434046,51.66666666666668,46.10666666666668,0.0,50.646374702851986,0.0,0.0,0.0,38.85393132434046,48.570897504142906,50.646374702851986,47.53315890478837,12.43753247303448,15.253710754240295,-0.001196300329127098,1.6685910042218566,1.203492175983776,1.6500000000000001,9.236100170605994,-873.829785841475,-1654.3908813132273,-33.23700758005291,-1175.3605696562988,0.0,0.0,321.0287657178767,0.0,1.6835,0.06588630828050734,0.0,0.0,1.7052750135112658,111.11035054311111,-19.497981903052857,0.2706187001179614,7.098559842657287,0.0028363177458448742,5.529664808330418,1.2420878894582061,0.0,0.0,50.59093235533746,0.03543809539534149,24.47935382885764,-57.71636140891055
2025-01-01 03:00:00,0.22024519653493493,0.15028717903740116,0.0,0.22024519653493493,0.15028717903740113,0.0,0.014109520943815441,0.0,0.2061356755911195,0.0,0.0,0.0,0.15028717903740116,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.002487049981725146,0.0,0.005811235481045149,0.0,0.005811235481045149,0.0,0.005752770207917896,0.0,0.16371369079569512,0.12278526809677127,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,9324.643542222222,0.0,0.0,41.66608762072543,51.66666666666668,46.10666666666668,0.0,50.40743316476683,0.0,0.0,0.0,41.66608762072543,48.36641688375214,50.40743316476683,47.34590874324479,12.43753247303448,12.631002532301212,0.0,1.4881480282509614,1.1223316823514358,1.6500000000000001,9.236100170605994,-551.7129303600482,-905.9082172353749,3.6542995159721556,-881.5173207595036,0.0,0.0,340.7844666236807,0.0,2.0,0.06141311884858887,0.0,0.0,1.5894995456177337,131.99922844444444,-10.98007622422528,0.3213469006803402,5.806065657764009,0.0028483109041258247,3.4900065270813627,1.2534600510363176,0.0,0.0,49.65353204346987,0.045029262702234174,64.66835768019773,-61.014058164225574
2025-01-01 04:00:00,0.6854863137923297,0.14954388414711386,0.0,0.6854863137923296,0.14954388414711386,0.0,0.014109520943815441,0.0,0.2051446157374031,0.46623217711111115,0.0,0.0,0.14954388414711386,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.002487049981725146,0.0,0.005811235481045149,0.0,0.005811235481045149,0.0,0.005752770207917896,0.0,0.16371369079569512,0.12278526809677127,466.2321771111111,11.666666666666686,0.049999999999999996,0.0,0.46623217711111115,0.0,0.05,466.2321771111111,9324.643542222222,0.0,0.0,42.80921487142602,51.66666666666668,46.10666666666668,0.0,50.158656909471226,0.0,0.0,0.0,42.80921487142602,48.152472588825525,50.158656909471226,47.149380428502674,12.43753247303448,11.43329336802574,-0.032831159823847024,0.6081743633045588,1.0971455878244911,0.55,9.236100170605994,-170.0712480264858,-2648.771773918228,-56.06442489871507,-862.2950575079172,0.0,0.0,339.79340676996435,0.0,2.0,0.06033414201909779,0.0,0.0,1.5615733758943482,131.99922844444444,-20.555338977421844,0.3471749096140729,5.183856491073147,0.0028459974122074542,33.90065266618994,1.2581438892351076,0.0,0.0,58.72405131634078,0.04369276646791006,1.4067875736759023,-57.471212472390974
2025-01-01 05:00:00,1.462824176594474,0.14954388414711386,0.0,1.462824176594474,0.14954388414711386,0.0,0.014393755227441175,0.0,0.2051446157374031,1.2432858056296296,0.0,0.0,0.14954388414711386,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.002771284265350877,0.0,0.005811235481045149,0.0,0.005811235481045149,0.0,0.005752770207917896,0.0,0.16371369079569512,0.12278526809677127,1243.2858056296295,11.666666666666686,0.13333333333333333,0.0,1.2432858056296296,0.0,0.13333333333333333,1243.2858056296295,9324.643542222222,0.0,0.0,42.55742834914508,51.66666666666668,46.10666666666668,0.0,49.907956421013324,0.0,0.0,0.0,42.55742834914508,47.93643102657142,49.907956421013324,46.95066832935047,12.43753247303448,11.432376525930241,-0.05039060743067256,-0.49493360067756353,0.2099823481986647,-0.25000000000000006,9.236100170605994,371.15463103020767,-1218.2287379269828,-67.6091317707262,-926.1553936033318,0.0,0.0,340.07764105359007,0.0,2.0,0.06016648003770724,0.0,0.0,1.5572339342858754,131.99922844444444,-37.396260923754355,0.3513495128105274,5.224730613729615,0.0028811975640455328,38.65579741704337,1.2574911753086375,0.0,0.0,62.188425620250406,0.03437280899059323,-5.459616726627457,-62.149515044098735
2025-01-01 06:00:00,1.4651615891564387,0.15103047392768845,0.0,1.4651615891564387,0.15103047392768845,0.0,0.014749048081973339,0.0,0.2071267354448359,1.2432858056296296,0.0,0.0,0.15103047392768845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0031265771198830407,0.0,0.005811235481045149,0.0,0.005811235481045149,0.0,0.005752770207917896,0.0,0.16371369079569512,0.12278526809677127,1243.2858056296295,11.666666666666686,0.13333333333333333,0.0,1.2432858056296296,0.0,0.13333333333333333,1243.2858056296295,9324.643542222222,0.0,0.0,42.35536186690209,51.66666666666668,46.10666666666668,0.0,49.65937579971409,0.0,0.0,0.0,42.35536186690209,47.72206176637701,49.65937579971409,46.75340474970847,12.43753247303448,11.390415720475236,-0.053256190626494275,0.3210387464941464,-0.1572032839179817,0.3,9.236100170605994,418.622273691854,-1747.546608646158,-30.14388662235455,-872.4149394725792,0.0,0.0,342.41505361555505,0.0,2.0,0.05983318967933677,0.0,0.0,1.5486076849905948,131.99922844444444,-46.006484954825524,0.3526689094519157,5.206703620927056,0.002884038639728558,-0.5468496630920778,1.2576742864524573,0.0,0.0,57.696202938425024,0.041835107320683025,26.547789632240164,-56.69167625459472
2025-01-01 07:00:00,2.088573435965967,0.15251706370826304,0.0,2.088573435965967,0.15251706370826304,0.0,0.01453587236925404,0.0,0.2091088551522687,1.8649287084444446,0.0,0.0,0.15251706370826304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0029134014071637428,0.0,0.005811235481045149,0.0,0.005811235481045149,0.0,0.005752770207917896,0.0,0.16371369079569512,0.12278526809677127,1864.9287084444445,11.666666666666686,0.19999999999999998,0.0,1.8649287084444446,0.0,0.2,1864.9287084444445,9324.643542222222,0.0,0.0,42.07088824374988,51.66666666666668,46.10666666666668,0.0,49.41227486722435,0.0,0.0,0.0,42.07088824374988,47.50877229310103,49.41227486722435,46.55702100603937,12.43753247303448,11.420375712331664,-0.058851683460329936,-0.5146771674764002,-0.4639598460448238,-0.55,9.236100170605994,797.8555725888813,-2137.8823033896906,-61.24742707040479,-987.756044101552,0.0,0.0,344.18399761026853,1.345283463941461,2.0,0.062443880380059866,0.0,0.0,1.6161778029124458,131.99922844444444,-50.515347675390906,0.352718680652121,5.230105464837171,0.0028901888302543645,30.254889030796505,1.2575372649875534,0.0,0.0,63.7964484586823,0.041791376935769876,-6.912546290517773,-54.33488077988702
2025-01-01 08:00:00,3.4906894737791445,0.16019707080864373,0.0,3.4906894737791445,0.16019707080864373,0.0,0.026402544790565318,1.3750163855555557,0.2243418349885792,1.8649287084444446,0.0,0.0,0.16019707080864373,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.002202815698099415,0.0,0.012099864546232953,0.0,0.012099864546232953,0.0,0.010745740577054182,0.0,0.17296264040915293,0.12972198030686466,1864.9287084444445,11.666666666666686,0.19999999999999998,0.0,1.8649287084444446,0.0,0.2,1864.9287084444445,9324.643542222222,1375.0163855555556,0.25,45.049279895438545,51.66666666666668,46.10666666666668,0.0,50.69920541689217,0.16215904616577376,418.98833881464236,1375.0163855555556,45.049279895438545,50.03912801564833,50.701974347491365,49.70632038442722,12.43753247303448,11.38373397902414,-0.054581301874229764,-1.3732778383894448,-1.0089346385042173,-1.4,9.236100170605994,686.8987876193132,-2182.3603523164443,-76.49750925587567,-1111.1306028598847,0.0,0.0,342.02539062961495,86.30889100531495,1.5665,0.065694474120547,0.0,0.0,1.700309945528923,103.3883956791111,-35.93896690597272,0.35704646412713414,5.249394047091411,0.002917465047365719,60.122836211226826,1.2582688252196923,0.0,0.0,68.86042131720365,0.045005728312398956,-23.450818953911874,-53.0466903019638
2025-01-01 09:00:00,2.1660312444380048,0.1723226622310117,0.0,2.1660312444380048,0.1723226622310117,0.0,0.04847262929935525,0.0,0.25262990669420504,1.8649287084444446,0.0,0.0,0.1723226622310117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0017764642726608186,0.0,0.02334808251334722,0.0,0.02334808251334722,0.0,0.02286635705285604,0.0,0.18913009563897692,0.14184757172923265,1864.9287084444445,11.666666666666686,0.19999999999999998,0.0,1.8649287084444446,0.0,0.2,1864.9287084444445,9324.643542222222,0.0,0.0,45.726235532751346,51.66666666666668,46.10666666666668,0.0,51.6868718118631,0.13690503808464524,375.3820289442783,0.0,45.726235532751346,50.67742480982929,51.68707676678624,50.17249635388926,12.43753247303448,11.39910827356524,-0.059278815590064406,-1.0918269535970684,-0.941186074391568,-0.85,9.236100170605994,796.0455875064159,-1312.4392131046875,-31.492014330922686,-1039.4131635526485,0.0,0.0,353.8630435210542,221.84458816441114,1.0,0.06411936799887676,0.0,0.0,1.6595429154279582,65.99961422222222,-10.347259217545359,0.36156667739432685,5.310243255901161,0.002956080999739208,90.26906580330692,1.258803276033304,0.0,0.0,64.5171063490838,0.0459778994041165,5.798449944820996,-37.29046427574368
