Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.7914841293613564,0.3675809413677973,0.19643226471759018,0.5772823605228854,0.19359338541666668,0.020608383421804346,0.0,0.0050812737265991705,0.191350990990991,0.0,50.94447157869303,21.9547875573038,-0.06012413673896019
2025-01-01 01:00:00,0.7981742752227506,0.3663737480683847,0.19131825079801903,0.5905372178700252,0.18734843750000002,0.020288619852725398,0.0,0.006139872419640665,0.1851783783783784,0.0,50.756284873760734,21.89579469173287,-0.07335494902396894
2025-01-01 02:00:00,0.7817002357438441,0.36516655476897214,0.19025965210497756,0.5740631783911186,0.18734843750000002,0.020288619852725398,0.0,0.0050812737265991705,0.1851783783783784,0.0,50.56940580183676,21.944779553110738,-0.06463807031997627
2025-01-01 03:00:00,2.0238409645477016,0.36935666661051564,0.1295921246718929,0.5953853199845056,0.12489895833333335,0.020208059711344185,1.2833486265185186,0.006139872419640665,0.12345225225225226,0.0,50.312834077795785,20.418229198485115,-0.043293601941268044
2025-01-01 04:00:00,1.9357630926988476,0.3820688392009371,0.15192091780468014,0.6693304072918415,0.14363380208333335,0.022785774879228116,1.1000131084444444,0.009950827714590044,0.1419700900900901,0.0,51.43297907248505,20.255124717074832,-0.0626875398275955
2025-01-01 05:00:00,0.9261024716695967,0.3718423663022835,0.1993636008651344,0.71433179077647,0.18734843750000002,0.024422243393126694,0.0,0.01418522248675602,0.1851783783783784,0.0,51.759296325659996,20.26670177774126,-0.06167405746081123
2025-01-01 06:00:00,1.0108986050464783,0.3966981795398207,0.17872856564121356,0.7899778670330743,0.16861359375,0.05230714426340398,0.0,0.012068025100673032,0.16666054054054055,0.0,51.27409304474561,20.2597132171445,-0.06108418931264996
2025-01-01 07:00:00,2.2937773616960673,0.4948057942393158,0.1655692016545271,1.1268132134386275,0.16236864583333335,0.08791791205373613,0.9166775903703706,0.0050812737265991705,0.16048792792792796,0.0,51.329206053990994,20.29031518227437,-0.048415802564243
2025-01-01 08:00:00,1.1188952109995953,0.41296081621556063,0.20260487733020277,0.6728230136749889,0.19983833333333337,0.06289834591719891,0.18333551807407408,0.0050812737265991705,0.1975236036036036,0.0,51.06091333406797,20.27588928447227,-0.05803026329444331
2025-01-01 09:00:00,1.7082642395368617,0.40514892719575585,0.18302844079932346,0.6470201868005757,0.18110348958333333,0.05513073181961921,0.8250098313333335,0.004022675033557677,0.1790057657657658,0.0,51.409871198125444,20.262879876320877,-0.05531944612230071
