Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Gas Power (therms/hour),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 02:57:00,0.969048673243844,0.36516655476897214,0.37543803048335594,0.016150811220730733,0.006086109246149536,0.006257300508055932,0.020288619852725398,0.0,0.5740631783911185,0.37469687500000004,0.0050812737265991705,0.3703567567567568,0.0,0.0,0.36516655476897214,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.003943750685307016,0.0,On,0.008172434583709191,0,On,0.008172434583709191,0.0,On,0.01582508631664381,0,On,0.42572427918839345,0.319293209391295,On,0.07134935238251174,0,On,0.0050812737265991705,On,0,0,Off,On,8712.495104352098,22.222222222222285,0.9250000000000002,1702.231895092348,10.85408662102102,0.37469687500000004,1,10040.030124444445,10040.030124444445,Off,0.0,0.0,30.922478490195758,51.666666666666686,46.10666666666668,0.0,50.48297502994222,0.0,0.0,0.0,30.922478490195758,48.865738985714735,50.48297502994222,48.057120963601,12.43753247303448,22.34848680672559,0.0,1.270935559075605,1.1,9.236100170605994,5193.841219196367,-1363.0606660038793,-2405.858665857191,-0.0,-0.0,757.2002032070335,0.0,4.0,0.08636396411074171,0.0,0,2.2352794367961737,263.9984568888889,-127.49640163515383,0.19480901237118822,10.792411598035036,0.0031941331587995872,18.713536501567514,1.211983747185534,0,0,52.34089573748389
2025-01-01 02:58:00,0.594351798243844,0.36516655476897214,0.0050812737265991705,0.009905863304064066,0.006086109246149536,8.46878954433195e-05,0.020288619852725398,0.0,0.5740631783911185,0.0,0.0050812737265991705,0.0,0.0,0.0,0.36516655476897214,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.003943750685307016,0.0,On,0.008172434583709191,0,On,0.008172434583709191,0.0,On,0.01582508631664381,0,On,0.42572427918839345,0.319293209391295,On,0.07134935238251174,0,On,0.0050812737265991705,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,30.735705256215958,51.666666666666686,46.10666666666668,0.0,50.47992541365885,0.0,0.0,0.0,30.735705256215958,48.86313515924036,50.47992541365885,48.05474003203111,12.43753247303448,22.506392092603843,0.0,1.270937768073002,1.1,9.236100170605994,-1810.0384441825945,-4807.404950403271,-2435.105497181442,-0.0,-0.0,757.2002032070335,0.0,4.0,0.0867690355409334,0.0,0,2.2457635298743943,263.9984568888889,-132.13315020818584,0.19295861751592114,10.860991671998018,0.0031943141015799924,17.74805510689131,1.2113363141856,0,0,52.30896179988308
2025-01-01 02:59:00,0.594351798243844,0.36516655476897214,0.0050812737265991705,0.009905863304064066,0.006086109246149536,8.46878954433195e-05,0.020288619852725398,0.0,0.5740631783911185,0.0,0.0050812737265991705,0.0,0.0,0.0,0.36516655476897214,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06116446050356953,0.045873345377677135,On,0.0,0,Off,0.003943750685307016,0.0,On,0.008172434583709191,0,On,0.008172434583709191,0.0,On,0.01582508631664381,0,On,0.42572427918839345,0.319293209391295,On,0.07134935238251174,0,On,0.0050812737265991705,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,30.962746196444254,51.666666666666686,46.10666666666668,0.0,50.47689275409003,0.0,0.0,0.0,30.962746196444254,48.860547060001146,50.47689275409003,48.05237421295671,12.43753247303448,22.3086532704129,0.0,1.0973642248895386,1.1,9.236100170605994,-1765.7346689778833,-1373.5353379228534,-2398.5029024788337,-0.0,-0.0,757.2002032070335,0.0,4.0,0.08626162225270707,0.0,0,2.2326306161550207,263.9984568888889,-124.43196970608308,0.1953031776531948,10.775210144321946,0.0031944858007589183,18.847497860020095,1.2121468883362179,0,0,54.299664608474124
2025-01-01 03:00:00,0.6073934798782644,0.3639593614695596,0.006139872419640665,0.01012322466463774,0.006065989357825994,0.00010233120699401109,0.020075444140006102,0.0,0.5873180357382584,0.0,0.006139872419640665,0.0,0.0,0.0,0.3639593614695596,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05955486943768611,0.04466615207826457,On,0.0,0,Off,0.003730574972587719,0.0,On,0.008172434583709191,0,On,0.008172434583709191,0.0,On,0.01582508631664381,0,On,0.42572427918839345,0.319293209391295,On,0.086213800795535,0,On,0.006139872419640665,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,31.182039659859164,51.666666666666686,46.10666666666668,0.0,50.47383963681485,0.0,0.0,0.0,31.182039659859164,48.85793984278563,50.47383963681485,48.04998994577103,12.43753247303448,22.117553986306167,0.0,1.1,1.1,9.236100170605994,-1726.097485400442,-1476.3328186984854,-2363.3381386632,-0.0,-0.0,755.3774364284309,0.0,4.0,0.08576975251400158,0.0,0,2.2199000019013617,263.9984568888889,-118.13678316567268,0.19760050756047193,10.691907088885348,0.0031946680142959575,19.909466620718174,1.2129312652863997,0,0,54.14767670329213
2025-01-01 03:01:00,0.6073934798782644,0.3639593614695596,0.006139872419640665,0.01012322466463774,0.006065989357825994,0.00010233120699401109,0.020075444140006102,0.0,0.5873180357382584,0.0,0.006139872419640665,0.0,0.0,0.0,0.3639593614695596,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05955486943768611,0.04466615207826457,On,0.0,0,Off,0.003730574972587719,0.0,On,0.008172434583709191,0,On,0.008172434583709191,0.0,On,0.01582508631664381,0,On,0.42572427918839345,0.319293209391295,On,0.086213800795535,0,On,0.006139872419640665,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,31.394118070957507,51.666666666666686,46.10666666666668,0.0,50.470766762517094,0.0,0.0,0.0,31.394118070957507,48.8553141599699,50.470766762517094,48.04758785869631,12.43753247303448,21.932637292786666,0.0,1.0972715746282662,1.1,9.236100170605994,-1686.2360075149895,-1366.896567552686,-2329.507060252279,-0.0,-0.0,755.3774364284309,0.0,4.0,0.08529238203021938,0.0,0,2.2075446585921603,263.9984568888889,-112.10638369114112,0.19985348283527957,10.61087372541554,0.003194860370244511,20.93644733508597,1.213691220912095,0,0,54.05408070496517
2025-01-01 03:02:00,0.6073934798782644,0.3639593614695596,0.006139872419640665,0.01012322466463774,0.006065989357825994,0.00010233120699401109,0.020075444140006102,0.0,0.5873180357382584,0.0,0.006139872419640665,0.0,0.0,0.0,0.3639593614695596,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05955486943768611,0.04466615207826457,On,0.0,0,Off,0.003730574972587719,0.0,On,0.008172434583709191,0,On,0.008172434583709191,0.0,On,0.01582508631664381,0,On,0.42572427918839345,0.319293209391295,On,0.086213800795535,0,On,0.006139872419640665,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,31.599207313938646,51.666666666666686,46.10666666666668,0.0,50.46767478373477,0.0,0.0,0.0,31.599207313938646,48.85267061909723,50.46767478373477,48.04516853677847,12.43753247303448,21.75370965888778,0.0,1.1,1.1,9.236100170605994,-1647.9924555673815,-1472.2158678373232,-2296.9557805020368,-0.0,-0.0,755.3774364284309,0.0,4.0,0.08482913371966519,0.0,0,2.1955548265670277,263.9984568888889,-106.41411149377542,0.20206202963207245,10.532755723840125,0.0031950625217431394,21.929406944935916,1.2144274587000752,0,0,53.98152392436546
2025-01-01 03:03:00,0.6073934798782644,0.3639593614695596,0.006139872419640665,0.01012322466463774,0.006065989357825994,0.00010233120699401109,0.020075444140006102,0.0,0.5873180357382584,0.0,0.006139872419640665,0.0,0.0,0.0,0.3639593614695596,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05955486943768611,0.04466615207826457,On,0.0,0,Off,0.003730574972587719,0.0,On,0.008172434583709191,0,On,0.008172434583709191,0.0,On,0.01582508631664381,0,On,0.42572427918839345,0.319293209391295,On,0.086213800795535,0,On,0.006139872419640665,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,31.797629084930914,51.666666666666686,46.10666666666668,0.0,50.46456433257597,0.0,0.0,0.0,31.797629084930914,48.850009808690345,50.46456433257597,48.04273254674754,12.43753247303448,21.58049518737402,0.0,1.0972799468334136,1.1,9.236100170605994,-1611.2711884212113,-1363.7437885782563,-2265.6168510929133,-0.0,-0.0,755.3774364284309,0.0,4.0,0.08437940880942939,0.0,0,2.1839150083347834,263.9984568888889,-101.03177375672894,0.20422724064361122,10.456705792405312,0.0031952741323805723,22.88980750846613,1.215141028310805,0,0,53.94716458761403
2025-01-01 03:04:00,0.6073934798782644,0.3639593614695596,0.006139872419640665,0.01012322466463774,0.006065989357825994,0.00010233120699401109,0.020075444140006102,0.0,0.5873180357382584,0.0,0.006139872419640665,0.0,0.0,0.0,0.3639593614695596,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05955486943768611,0.04466615207826457,On,0.0,0,Off,0.003730574972587719,0.0,On,0.008172434583709191,0,On,0.008172434583709191,0.0,On,0.01582508631664381,0,On,0.42572427918839345,0.319293209391295,On,0.086213800795535,0,On,0.006139872419640665,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,31.98968596778879,51.666666666666686,46.10666666666668,0.0,50.46143601205636,0.0,0.0,0.0,31.98968596778879,48.84733229018354,50.46143601205636,48.040280429247126,12.43753247303448,21.412734380160558,0.0,1.1,1.1,9.236100170605994,-1575.9909196336798,-1469.2622457616017,-2235.427329869104,-0.0,-0.0,755.3774364284309,0.0,4.0,0.08394264156871353,0.0,0,2.1726105616029674,263.9984568888889,-95.94102619300656,0.20635018556763146,10.383321855187916,0.0031954948808202693,23.819029397782398,1.2158329195702746,0,0,53.884724958971475
2025-01-01 03:05:00,0.6073934798782644,0.3639593614695596,0.006139872419640665,0.01012322466463774,0.006065989357825994,0.00010233120699401109,0.020075444140006102,0.0,0.5873180357382584,0.0,0.006139872419640665,0.0,0.0,0.0,0.3639593614695596,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05955486943768611,0.04466615207826457,On,0.0,0,Off,0.003730574972587719,0.0,On,0.008172434583709191,0,On,0.008172434583709191,0.0,On,0.01582508631664381,0,On,0.42572427918839345,0.319293209391295,On,0.086213800795535,0,On,0.006139872419640665,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,32.17566330901616,51.666666666666686,46.10666666666668,0.0,50.45829039782757,0.0,0.0,0.0,32.17566330901616,48.84463859953203,50.45829039782757,48.03781270038428,12.43753247303448,21.25018252854972,0.0,1.0972848243973132,1.1,9.236100170605994,-1542.0751185215117,-1361.3207967611825,-2206.328343828997,-0.0,-0.0,755.3774364284309,0.0,4.0,0.0835182959657844,0.0,0,2.1616276127528415,263.9984568888889,-91.12421112094557,0.20843191605663458,10.311781343819614,0.003195724459920353,24.718379405891707,1.2165040683639456,0,0,53.8437275936117
2025-01-01 03:06:00,0.6073934798782644,0.3639593614695596,0.006139872419640665,0.01012322466463774,0.006065989357825994,0.00010233120699401109,0.020075444140006102,0.0,0.5873180357382584,0.0,0.006139872419640665,0.0,0.0,0.0,0.3639593614695596,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05955486943768611,0.04466615207826457,On,0.0,0,Off,0.003730574972587719,0.0,On,0.008172434583709191,0,On,0.008172434583709191,0.0,On,0.01582508631664381,0,On,0.42572427918839345,0.319293209391295,On,0.086213800795535,0,On,0.006139872419640665,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,32.35583041889512,51.666666666666686,46.10666666666668,0.0,50.45512803973589,0.0,0.0,0.0,32.35583041889512,48.841929248663504,50.45512803973589,48.03532985312731,12.43753247303448,21.092608682515234,0.0,1.1,1.1,9.236100170605994,-1509.4524554832726,-1466.895415268753,-2178.264773016688,-0.0,-0.0,755.3774364284309,0.0,4.0,0.08310586374014477,0.0,0,2.150953006943152,263.9984568888889,-86.56511889501527,0.21047346499799258,10.24198623068278,0.003195962575940468,25.589095597998178,1.217155360226883,0,0,53.77839767468668
2025-01-01 03:07:00,0.6073934798782644,0.3639593614695596,0.006139872419640665,0.01012322466463774,0.006065989357825994,0.00010233120699401109,0.020075444140006102,0.0,0.5873180357382584,0.0,0.006139872419640665,0.0,0.0,0.0,0.3639593614695596,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05955486943768611,0.04466615207826457,On,0.0,0,Off,0.003730574972587719,0.0,On,0.008172434583709191,0,On,0.008172434583709191,0.0,On,0.01582508631664381,0,On,0.42572427918839345,0.319293209391295,On,0.086213800795535,0,On,0.006139872419640665,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,32.530441715037824,51.666666666666686,46.10666666666668,0.0,50.45194946327252,0.0,0.0,0.0,32.530441715037824,48.839204726828285,50.45194946327252,48.03283235860618,12.43753247303448,20.939794668790693,0.0,1.097290182079818,1.1,9.236100170605994,-1478.0562588775415,-1359.3659961948713,-2151.1849566053215,-0.0,-0.0,755.3774364284309,0.0,4.0,0.0827048625294902,0.0,0,2.1405742596318644,263.9984568888889,-82.24873870065078,0.21247584641619566,10.174537651314061,0.0031962089478034792,26.43235199608824,1.2177876338009301,0,0,53.74063977590084
2025-01-01 03:08:00,0.6073934798782644,0.3639593614695596,0.006139872419640665,0.01012322466463774,0.006065989357825994,0.00010233120699401109,0.020075444140006102,0.0,0.5873180357382584,0.0,0.006139872419640665,0.0,0.0,0.0,0.3639593614695596,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05955486943768611,0.04466615207826457,On,0.0,0,Off,0.003730574972587719,0.0,On,0.008172434583709191,0,On,0.008172434583709191,0.0,On,0.01582508631664381,0,On,0.42572427918839345,0.319293209391295,On,0.086213800795535,0,On,0.006139872419640665,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,32.6997377595601,51.666666666666686,46.10666666666668,0.0,50.44875517092024,0.0,0.0,0.0,32.6997377595601,48.83646550185355,50.44875517092024,48.03032066732022,12.43753247303448,20.79153420127859,0.0,1.1,1.1,9.236100170605994,-1447.824128588844,-1464.9009469665693,-2125.04042752407,-0.0,-0.0,755.3774364284309,0.0,4.0,0.08231483417212934,0.0,0,2.130479512639262,263.9984568888889,-78.16113749320479,0.2144400553330581,10.1086449120181,0.0031964633064095363,27.24926282744894,1.2184016839718286,0,0,53.681340144391235
2025-01-01 03:09:00,0.6073934798782644,0.3639593614695596,0.006139872419640665,0.01012322466463774,0.006065989357825994,0.00010233120699401109,0.020075444140006102,0.0,0.5873180357382584,0.0,0.006139872419640665,0.0,0.0,0.0,0.3639593614695596,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05955486943768611,0.04466615207826457,On,0.0,0,Off,0.003730574972587719,0.0,On,0.008172434583709191,0,On,0.008172434583709191,0.0,On,0.01582508631664381,0,On,0.42572427918839345,0.319293209391295,On,0.086213800795535,0,On,0.006139872419640665,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,32.863946204784405,51.666666666666686,46.10666666666668,0.0,50.445545643406476,0.0,0.0,0.0,32.863946204784405,48.83371202130992,50.445545643406476,48.02779521026165,12.43753247303448,20.64763206888696,0.0,1.0972950726724398,1.1,9.236100170605994,-1418.6975953660576,-1357.696817933113,-2099.785671574017,-0.0,-0.0,755.3774364284309,0.0,4.0,0.08193534315320165,0.0,0,2.1206574939328235,263.9984568888889,-74.28936022047127,0.21636706765637123,10.044910144765542,0.0031967253939975578,28.040886412730682,1.2189982647406874,0,0,53.64983663044041
2025-01-01 03:10:00,0.6073934798782644,0.3639593614695596,0.006139872419640665,0.01012322466463774,0.006065989357825994,0.00010233120699401109,0.020075444140006102,0.0,0.5873180357382584,0.0,0.006139872419640665,0.0,0.0,0.0,0.3639593614695596,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05955486943768611,0.04466615207826457,On,0.0,0,Off,0.003730574972587719,0.0,On,0.008172434583709191,0,On,0.008172434583709191,0.0,On,0.01582508631664381,0,On,0.42572427918839345,0.319293209391295,On,0.086213800795535,0,On,0.006139872419640665,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,33.02328265948258,51.666666666666686,46.10666666666668,0.0,50.44232134087064,0.0,0.0,0.0,33.02328265948258,48.830944713598555,50.44232134087064,48.02525639996251,12.43753247303448,20.507903392457383,0.0,1.1,1.1,9.236100170605994,-1390.6218171894943,-1463.1634167536251,-2075.3779083441073,-0.0,-0.0,755.3774364284309,0.0,4.0,0.0815659751791491,0.0,0,2.1110974807315763,263.9984568888889,-70.62134527381792,0.21825784010033272,9.982561453712187,0.0031969949635499988,28.808228732166096,1.2195780918581145,0,0,53.59642362334192
2025-01-01 03:11:00,0.6073934798782644,0.3639593614695596,0.006139872419640665,0.01012322466463774,0.006065989357825994,0.00010233120699401109,0.020075444140006102,0.0,0.5873180357382584,0.0,0.006139872419640665,0.0,0.0,0.0,0.3639593614695596,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05955486943768611,0.04466615207826457,On,0.0,0,Off,0.003730574972587719,0.0,On,0.008172434583709191,0,On,0.008172434583709191,0.0,On,0.01582508631664381,0,On,0.42572427918839345,0.319293209391295,On,0.086213800795535,0,On,0.006139872419640665,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,33.17795148243719,51.666666666666686,46.10666666666668,0.0,50.439082703953346,0.0,0.0,0.0,33.17795148243719,48.82816398896527,50.439082703953346,48.022704631471235,12.43753247303448,20.372172943593135,0.0,1.0972993514966594,1.1,9.236100170605994,-1363.545304171715,-1356.223320574164,-2051.776891595754,-0.0,-0.0,755.3774364284309,0.0,4.0,0.08120633586712156,0.0,0,2.101789265585177,263.9984568888889,-67.14584900439183,0.22011331013877355,9.922201166033087,0.00319727177823722,29.552246703139357,1.2201418452453825,0,0,53.57040903308085
2025-01-01 03:12:00,0.6073934798782644,0.3639593614695596,0.006139872419640665,0.01012322466463774,0.006065989357825994,0.00010233120699401109,0.020075444140006102,0.0,0.5873180357382584,0.0,0.006139872419640665,0.0,0.0,0.0,0.3639593614695596,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05955486943768611,0.04466615207826457,On,0.0,0,Off,0.003730574972587719,0.0,On,0.008172434583709191,0,On,0.008172434583709191,0.0,On,0.01582508631664381,0,On,0.42572427918839345,0.319293209391295,On,0.086213800795535,0,On,0.006139872419640665,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,33.328146511253216,51.666666666666686,46.10666666666668,0.0,50.43583015481369,0.0,0.0,0.0,33.328146511253216,48.82537024044788,50.43583015481369,48.02014028326499,12.43753247303448,20.240274519237847,0.0,1.1,1.1,9.236100170605994,-1337.419668252704,-1461.6158975314163,-2028.9447271006281,-0.0,-0.0,755.3774364284309,0.0,4.0,0.08085604953806505,0.0,0,2.0927231251365193,263.9984568888889,-63.852377580506584,0.22193439598921977,9.86307443657805,0.0031975556108981545,30.273851197278443,1.2206901712233342,0,0,53.52226433211076
2025-01-01 03:13:00,0.6073934798782644,0.3639593614695596,0.006139872419640665,0.01012322466463774,0.006065989357825994,0.00010233120699401109,0.020075444140006102,0.0,0.5873180357382584,0.0,0.006139872419640665,0.0,0.0,0.0,0.3639593614695596,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05955486943768611,0.04466615207826457,On,0.0,0,Off,0.003730574972587719,0.0,On,0.008172434583709191,0,On,0.008172434583709191,0.0,On,0.01582508631664381,0,On,0.42572427918839345,0.319293209391295,On,0.086213800795535,0,On,0.006139872419640665,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,33.47405173269283,51.666666666666686,46.10666666666668,0.0,50.432564098080746,0.0,0.0,0.0,33.47405173269283,48.82256384476212,50.432564098080746,48.017563718102814,12.43753247303448,20.112050366576153,0.0,1.0973030882791783,1.1,9.236100170605994,-1312.199395155678,-1354.8964042550565,-2006.8457061567005,-0.0,-0.0,755.3774364284309,0.0,4.0,0.08051475810356386,0.0,0,2.083889791310886,263.9984568888889,-60.73112542740826,0.2237219966256345,9.805783155991017,0.003197846243554299,30.97390982196111,1.2212236845673665,0,0,53.50122094687863
2025-01-01 03:14:00,0.6073934798782644,0.3639593614695596,0.006139872419640665,0.01012322466463774,0.006065989357825994,0.00010233120699401109,0.020075444140006102,0.0,0.5873180357382584,0.0,0.006139872419640665,0.0,0.0,0.0,0.3639593614695596,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05955486943768611,0.04466615207826457,On,0.0,0,Off,0.003730574972587719,0.0,On,0.008172434583709191,0,On,0.008172434583709191,0.0,On,0.01582508631664381,0,On,0.42572427918839345,0.319293209391295,On,0.086213800795535,0,On,0.006139872419640665,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,33.61584189948339,51.666666666666686,46.10666666666668,0.0,50.42928492174441,0.0,0.0,0.0,33.61584189948339,48.81974516313109,50.42928492174441,48.01497528382443,12.43753247303448,19.98735065342295,-0.06820490213264918,1.1,1.1,9.236100170605994,-1287.841636406134,-1460.2174856302308,-1985.4461532106586,-0.0,-0.0,755.3774364284309,0.0,4.0,0.08018212003757307,0.0,0,2.075280424702245,263.9984568888889,-57.772919623906155,0.22547699181792635,9.750252570857846,0.0031981434669543516,31.653249488455568,1.2217429704048244,0,0,53.45778227641102
2025-01-01 03:15:00,0.6073934798782644,0.3639593614695596,0.006139872419640665,0.01012322466463774,0.006065989357825994,0.00010233120699401109,0.020075444140006102,0.0,0.5873180357382584,0.0,0.006139872419640665,0.0,0.0,0.0,0.3639593614695596,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05955486943768611,0.04466615207826457,On,0.0,0,Off,0.003730574972587719,0.0,On,0.008172434583709191,0,On,0.008172434583709191,0.0,On,0.01582508631664381,0,On,0.42572427918839345,0.319293209391295,On,0.086213800795535,0,On,0.006139872419640665,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10040.030124444445,Off,0.0,0.0,33.75368309981506,51.666666666666686,46.10666666666668,0.0,50.42599299799043,0.0,0.0,0.0,33.75368309981506,48.81691454206285,50.42599299799043,48.01237531409906,12.43753247303448,19.866032979789935,-0.18952257576566467,1.0973063374393917,1.1,9.236100170605994,-1264.3060194061118,-1353.6849008023507,-1964.7142861920117,-0.0,-0.0,755.3774364284309,0.0,4.0,0.07985780942511451,0.0,0,2.066886589951517,263.9984568888889,-54.969169642530815,0.2272002421966102,9.695750795526749,0.0031984470801470644,32.31265878657322,1.2222485859694503,0,0,53.44109234035365
2025-01-01 03:16:00,0.9820903548782645,0.3639593614695596,0.3764966291763974,0.016368172581304408,0.006065989357825994,0.006274943819606624,0.020075444140006102,0.0,0.5873180357382584,0.37469687500000004,0.006139872419640665,0.3703567567567568,0.0,0.0,0.3639593614695596,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05955486943768611,0.04466615207826457,On,0.0,0,Off,0.003730574972587719,0.0,On,0.008172434583709191,0,On,0.008172434583709191,0.0,On,0.01582508631664381,0,On,0.42572427918839345,0.319293209391295,On,0.086213800795535,0,On,0.006139872419640665,On,0,0,Off,On,8712.495104352098,20.5555555555556,0.9250000000000002,1702.231895092348,10.85408662102102,0.37469687500000004,1,10040.030124444445,10040.030124444445,Off,0.0,0.0,33.88773328301576,51.666666666666686,46.10666666666668,0.0,50.42268868398395,0.0,0.0,0.0,33.88773328301576,48.81407231408002,50.42268868398395,48.00976412912806,12.43753247303448,19.747961926781517,-0.30759362877408236,1.1,1.1,9.236100170605994,5728.441609729834,1985.790693628461,-1944.620088319925,-0.0,-0.0,755.3774364284309,0.0,4.0,0.07954151508084745,0.0,0,2.058700232933345,263.9984568888889,-52.31182186035039,0.22889258934102774,9.642878312605756,0.0031987568900801217,32.952890183613476,1.2227410622259571,0,0,53.40171576309258
