Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,0.5528275422057806,0.2226397422371232,0.024575,0.5528275422057805,0.2226397422371232,0.024575,0.1507477813557959,0.0,0.3234089275166513,0.028670833333333333,0.05,0.024575,0.0,0.0,0.20805640890378987,0.0,0.01458333333333334,1.0,0.0,0.0,0.012283618421052632,0.0,0.13846416293474326,0.0,0.04600038231159801,0.0,0.27740854520505326,0.20805640890378987,0.0,0.0,604.8486377777778,15.5555555555556,0.8,0.0,0.7202222555555555,0.028670833333333333,1.0,576.1778044444444,576.1778044444444,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1945.992177777778,0.0,0.0,25.33047189541985,51.66666666666668,46.10666666666668,0.0,51.30987641945164,0.0,0.0,0.0,25.33047189541985,51.34720082734619,51.365863031293465,51.30987641945164,12.43753247303448,15.377068636116798,0.0,0.85,269.6080204566694,-865.2724851025504,0.0,0.0,520.6717253160934,55.528947460396935,0.9990000000000001,0.04531790675618141,0.0,0.0,0.6328418700566955,65.933614608,9.360142465348586,0.3030262065111817,7.617195843779999,0.003213672940348852,70.62709541855018,1.2412532581407525
2025-01-01 11:00:00,0.5525567228632015,0.2226397422371232,0.024575,0.5525567228632015,0.2226397422371232,0.024575,0.14673432735768738,0.0,0.32715156217218067,0.028670833333333333,0.05,0.024575,0.0,0.0,0.20805640890378987,0.0,0.01458333333333334,1.0,0.0,0.0,0.012283618421052632,0.0,0.13445070893663474,0.0,0.04974301696712745,0.0,0.27740854520505326,0.20805640890378987,0.0,0.0,604.8486377777778,15.5555555555556,0.8,0.0,0.7202222555555555,0.028670833333333333,1.0,576.1778044444444,576.1778044444444,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1945.992177777778,0.0,0.0,24.049135287433874,51.66666666666668,46.10666666666668,0.0,50.876419249428565,0.0706538742345124,190.22958536493982,0.0,24.049135287433874,49.75048078191421,50.87750744751634,49.186423350069276,12.43753247303448,15.621178788983222,0.0,1.95,368.4798272516208,-768.0830335981105,0.0,0.0,520.4009059735143,68.66898589652952,0.9990000000000001,0.043053732409446675,0.0,0.0,0.6012238093322432,65.933614608,11.31331709843917,0.3000705530841927,7.7554908914463185,0.0032341711728568713,58.53895161413248,1.239606806530574
2025-01-01 12:00:00,1.0527512110773822,0.2226397422371232,0.0024575,1.0527512110773822,0.2226397422371232,0.0024574999999999996,0.14469212861128342,0.5249782813333334,0.33021371779943204,0.002867083333333333,0.05,0.0024575,0.0,0.0,0.20805640890378987,0.0,0.01458333333333334,1.0,0.0,0.0,0.012795435855263158,0.0,0.13189669275602023,0.0,0.05280517259437878,0.0,0.27740854520505326,0.20805640890378987,0.0,0.0,60.48486377777778,15.5555555555556,0.08000000000000002,0.0,0.07202222555555556,0.002867083333333333,0.1,57.617780444444435,576.1778044444444,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1945.992177777778,524.9782813333334,0.15,23.61657593438535,51.66666666666668,46.10666666666668,0.0,50.535480833059275,0.21708088743654308,571.4610006903471,524.9782813333334,23.61657593438535,49.06967054052517,50.535480833059275,48.33676539425812,12.43753247303448,15.574307686521033,0.0,3.05,-97.49311341470555,-699.0602659275341,0.0,0.0,521.4208628543616,89.63417930386481,0.9990000000000001,0.042974301742624545,0.0,0.0,0.6001145998534821,65.933614608,19.661425880689126,0.3021969560534355,7.746633858679099,0.0032489406514176213,37.883087872828106,1.2391747754708753
2025-01-01 13:00:00,1.4059490944959774,0.2226397422371232,0.0,1.4059490944959774,0.2226397422371232,0.0,0.14549786200516798,0.8749638022222223,0.3354874302685872,0.0,0.05,0.0,0.0,0.0,0.20805640890378987,0.0,0.01458333333333334,1.0,0.0,0.0,0.014330888157894739,0.0,0.13116697384727324,0.0,0.05807888506353389,0.0,0.27740854520505326,0.20805640890378987,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,576.1778044444444,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1945.992177777778,874.9638022222223,0.25,24.686001068713136,51.66666666666668,46.10666666666668,0.0,51.33125337851436,0.35390604552267574,952.1775862854025,874.9638022222223,24.686001068713136,50.47430532213884,51.33392890463668,50.04315576782876,12.43753247303448,15.44017449923483,0.0,4.45,-4.137838059901056,-572.5782987068536,0.0,0.0,527.5003087174014,214.54350119461955,0.9990000000000001,0.04016130026277626,0.0,0.0,0.5608324430990415,65.933614608,40.94015192955115,0.30555385575468785,7.689984589247833,0.003258565256296843,31.625986092257516,1.2391611036742778
2025-01-01 14:00:00,2.465638200043337,0.2234436696285598,0.0,2.4656382000433363,0.2234436696285598,0.0,0.15053495087169752,1.9249203648888888,0.34018288428275,0.0,0.05,0.0,0.0,0.0,0.20886033629522646,0.0,0.01458333333333334,1.0,0.0,0.0,0.015354523026315788,0.0,0.13518042784538176,0.0,0.06170243588911465,0.0,0.2784804483936354,0.20886033629522646,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,576.1778044444444,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1945.992177777778,1924.920364888889,0.55,23.96197610247989,51.66666666666668,46.10666666666668,0.0,50.67192519952771,0.722991119344639,1904.8700023011565,1924.920364888889,23.96197610247989,49.57244406868474,50.67351276531862,49.02111593747236,12.43753247303448,15.57991269526424,0.0,4.7,59.01997918327027,-546.4725090404111,0.0,0.0,537.157818374893,370.96774121600833,0.9990000000000001,0.03886689000972831,0.0,0.0,0.5427566522297359,65.933614608,68.33466984878814,0.3035117966536937,7.764002991220959,0.0032676123224101667,15.812183172041925,1.2379324348733944
2025-01-01 15:00:00,1.0391544156486643,0.2280260557597484,0.0,1.0391544156486643,0.2280260557597484,0.0,0.16823570539925042,0.4666473611851852,0.35427134906422864,0.0,0.05,0.0,0.0,0.0,0.21344272242641507,0.0,0.01458333333333334,1.0,0.0,0.0,0.01791361019736842,0.0,0.150322095201882,0.0,0.06968105249567509,0.0,0.2845902965685535,0.21344272242641507,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,576.1778044444444,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1945.992177777778,466.6473611851852,0.13333333333333333,24.788262248577567,51.66666666666668,46.10666666666668,0.0,51.580574311650466,0.06961411537739373,190.2295853649398,466.6473611851852,24.788262248577567,50.89758261693768,51.58190720512511,50.55475387610665,12.43753247303448,15.737422887394075,0.0,4.15,52.27399753610484,-591.7038171287874,0.0,0.0,568.5193483116803,390.62811761197213,0.9990000000000001,0.039510180485466215,0.0,0.0,0.5517398815268418,65.933614608,75.4584663532118,0.30058478981252007,7.841046283921011,0.003268923659267548,7.358495712583095,1.2372565078261055
2025-01-01 16:00:00,2.4113712332003567,0.271518527636468,0.0,2.4113712332003567,0.27151852763646794,0.0,0.3466975923161179,1.516603923851852,0.49806971703238695,0.0,0.05,0.0,0.0,0.0,0.2569351943031346,0.0,0.01458333333333334,1.0,0.0,0.0,0.022519967105263158,0.0,0.3241776252108547,0.0,0.15548945796154062,0.0,0.34258025907084627,0.2569351943031346,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,576.1778044444444,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1945.992177777778,1516.603923851852,0.43333333333333335,23.783236386627905,51.66666666666668,46.10666666666668,0.0,51.091088653144084,0.49943156734604804,1333.1515867456337,1516.603923851852,23.783236386627905,49.733178832599116,51.091088653144084,49.05422392232663,12.43753247303448,16.0133943936748,0.0,3.05,259.96484175070685,-728.2055907470548,0.0,0.0,949.5354386575456,170.7167680900745,1.9507500000000002,0.04292644547238734,0.0,0.0,0.5994463110087701,128.748747444,38.63499384021596,0.2960087455940788,7.981811411214669,0.003276503398105644,10.902535449107656,1.236070111833197
2025-01-01 17:00:00,1.7542616921532477,0.30632858368567234,0.0,1.7542616921532477,0.3063285836856724,0.0,0.5480392096164667,0.5249782813333334,0.6312442012034476,0.0,0.05,0.0,0.0,0.0,0.29174525035233906,0.0,0.01458333333333334,1.0,0.0,0.0,0.028661776315789478,0.0,0.5193774333006772,0.0,0.24225053406699548,0.0,0.38899366713645217,0.29174525035233906,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,576.1778044444444,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1945.992177777778,524.9782813333334,0.15,24.174912385820257,51.66666666666668,46.10666666666668,0.0,51.617429111547,0.16099277414203747,437.8626856640902,524.9782813333334,24.174912385820257,50.55908198997562,51.61862850287491,50.028709037862015,12.43753247303448,16.26799136943452,0.0,1.95,469.08463805184107,-858.4411311688494,0.0,0.0,1317.0363897723628,16.333807612651324,2.49975,0.046005968282051425,0.0,0.0,0.6424503046449997,164.98253565200002,10.489379448327774,0.2907897679018923,8.09505474273751,0.0032729161717148423,3.6694994089273303,1.2344051259048758
2025-01-01 18:00:00,1.2054103474727649,0.2867931480737632,0.0,1.2054103474727649,0.2867931480737632,0.0,0.523674711649018,0.0,0.631735635823747,0.0,0.05,0.0,0.0,0.0,0.2722098147404299,0.0,0.01458333333333334,1.0,0.0,0.0,0.03275631578947368,0.0,0.4909183958595443,0.0,0.2687892161698405,0.0,0.3629464196539066,0.2722098147404299,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,576.1778044444444,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1945.992177777778,0.0,0.0,24.208970692247767,51.66666666666668,46.10666666666668,0.0,51.68414224757276,0.06941153592954524,190.22958536493982,0.0,24.208970692247767,50.857503275479594,51.686586101894335,50.441739935111435,12.43753247303448,16.492396443442843,0.0,1.15,370.19671118377954,-901.4020813443584,0.0,0.0,1262.0693261556585,0.0,2.0010000000000003,0.044943522865840586,0.0,0.0,0.627613786540899,132.0652280586667,9.52946637247955,0.28658243579395315,8.19852537774599,0.0032737639667689803,-17.402710885435177,1.2328274692927872
2025-01-01 19:00:00,1.6243096242847226,0.2817284055077127,0.0,1.6243096242847226,0.28172840550771266,0.0,0.5049249924865706,0.3499855208888889,0.7193991109092629,0.0,0.05,0.0,0.0,0.0,0.2671450721743793,0.0,0.01458333333333334,1.0,0.0,0.0,0.034803585526315794,0.0,0.47012140696025473,0.0,0.36320568134342374,0.0,0.3561934295658392,0.2671450721743793,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,576.1778044444444,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1945.992177777778,349.98552088888886,0.1,23.33965049382196,51.66666666666668,46.10666666666668,0.0,51.29894700669271,0.1751919683486305,471.0692032717725,349.98552088888886,23.33965049382196,49.70352776037802,51.29894700669271,48.90581813722068,12.43753247303448,16.600175458713387,0.0,-0.25000000000000006,315.92182275242146,-1027.747086652313,0.0,0.0,1331.4557913848914,0.0,2.0010000000000003,0.046338629125656,0.0,0.0,0.6470957467104067,132.0652280586667,12.213118019843035,0.28389275025189276,8.239624489792568,0.003265313911321585,-31.061228059251082,1.2323751628068187
2025-01-01 20:00:00,2.2254134475912735,0.27175970585389897,0.0,2.2254134475912735,0.27175970585389897,0.0,0.4172877799422311,0.9916256425185186,0.7665000251305241,0.0,0.05,0.0,0.0,0.0,0.25717637252056563,0.0,0.01458333333333334,1.0,0.0,0.0,0.03582722039473684,0.0,0.38146055954749425,0.0,0.423598195103103,0.0,0.342901830027421,0.25717637252056563,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,576.1778044444444,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1945.992177777778,991.6256425185186,0.2833333333333333,24.073138342688182,51.66666666666668,46.10666666666668,0.0,51.49447537466589,0.22855966686509632,620.3698250737549,991.6256425185186,24.073138342688182,50.76491694469788,51.496123930656196,50.39848917372357,12.43753247303448,16.627926444610647,0.0,-0.55,295.4980196983373,-1056.0373392551396,0.0,0.0,1337.9836353708356,0.0,2.7,0.04670785083519176,0.0,0.0,0.652251742956775,178.1989584,13.551723582641381,0.2829883421050018,8.247265216622171,0.003260638147770452,18.5652674561033,1.2322606258670474
2025-01-01 21:00:00,0.7417240166735773,0.22673977193344985,0.0,0.7417240166735773,0.22673977193344985,0.0,0.20657637405109674,0.0,0.4851476426224805,0.0,0.05,0.0,0.0,0.0,0.21215643860011651,0.0,0.01458333333333334,1.0,0.0,0.0,0.033268133223684215,0.0,0.17330824082741253,0.0,0.20227239115565843,0.0,0.28287525146682213,0.21215643860011651,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,576.1778044444444,0.0,18.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1945.992177777778,0.0,0.0,24.83355853982141,51.66666666666668,46.10666666666668,0.0,51.73819316849465,0.0,0.0,0.0,24.83355853982141,51.74567298310092,51.74941289040406,51.73819316849465,12.43753247303448,16.482034529587413,0.0,-0.3,-155.11147010169324,-1041.3464336544466,0.0,0.0,869.9215917375664,0.0,3.0,0.0472078131531752,0.0,0.0,0.6592334663177588,197.99884266666666,16.313371815186873,0.28672116458290087,8.192751478785887,0.0032730614619779245,45.51914459615931,1.2328722864087835
2025-01-01 22:00:00,0.6013466598864061,0.21717303597535442,0.0,0.6013466598864061,0.21717303597535442,0.0,0.16639622034178572,0.0,0.3849504395446204,0.0,0.05,0.0,0.0,0.0,0.20258970264202106,0.0,0.01458333333333334,1.0,0.0,0.0,0.028661776315789478,0.0,0.13773444402599624,0.0,0.11483083602192551,0.0,0.2701196035226949,0.20258970264202106,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,576.1778044444444,0.0,18.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1945.992177777778,0.0,0.0,24.996320719485563,51.66666666666668,46.10666666666668,0.0,51.51620939811297,0.0,0.0,0.0,24.996320719485563,51.535950455575744,51.545820984307134,51.51620939811297,12.43753247303448,16.040829104192895,0.0,-1.95,-453.8299645863143,-1202.6198278488664,0.0,0.0,730.437130306484,0.0,3.0,0.05040582738562392,0.0,0.0,0.7038921333259106,197.99884266666666,18.352732956068046,0.2960800641217945,7.9986023712225345,0.003286117291933246,33.751111331676185,1.23474366494164
2025-01-01 23:00:00,0.3977525399069599,0.20029056075518598,0.0,0.3977525399069599,0.20029056075518598,0.0,0.07462493978406184,0.0,0.2731276001228982,0.0,0.05,0.0,0.0,0.0,0.18570722742185264,0.0,0.01458333333333334,1.0,0.0,0.0,0.024055419407894737,0.0,0.0505695203761671,0.0,0.025517963560427896,0.0,0.24760963656247023,0.18570722742185264,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,576.1778044444444,0.0,18.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1945.992177777778,0.0,0.0,25.28318937230517,51.66666666666668,46.10666666666668,0.0,51.29230098775246,0.0,0.0,0.0,25.28318937230517,51.32430149685851,51.34030175141153,51.29230098775246,12.43753247303448,15.421467286030886,0.0,-3.05,-687.3427707073555,-1233.1861957267097,0.0,0.0,528.4187080142538,0.0,3.0,0.050262592527787114,0.0,0.0,0.701891930276409,197.99884266666666,17.42471700510042,0.3088341659946728,7.712115747787569,0.0032944058979405776,28.401804931315336,1.2373876723727641
