Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.17716902462228515,0.06664554547717493,0.0002564570485182557,0.09745617199244024,0.0,0.07971285262984491,0.0,0.0002564570485182557,0.0,50.46528761562417,14.409309729302684,0.0
2025-01-01 01:00:00,0.13756071657463476,0.0636277966327281,6.411426212956392e-05,0.08701589949165701,0.0,0.05054481708297774,0.0,6.411426212956392e-05,0.0,50.08345937244154,14.120135959983957,0.0
2025-01-01 02:00:00,0.7200371302321561,0.06300320576475807,6.411426212956392e-05,0.08618311166769696,0.0,0.05054481708297774,0.5833092014814816,6.411426212956392e-05,0.0,50.38532146507354,13.880430196760877,0.0
2025-01-01 03:00:00,0.13487150605829357,0.06237861489678801,0.00012822852425912784,0.08535032384373688,0.0,0.04952118221455669,0.0,0.00012822852425912784,0.0,51.854631903945126,13.602872819134724,0.0
2025-01-01 04:00:00,1.0313930201146753,0.06175402402881796,0.00044879983490694745,0.08451753601977681,0.8973543018803418,0.04952118221455669,0.0,0.00044879983490694745,0.0,51.460307041457064,13.822636180984748,-5.030621076719863
2025-01-01 05:00:00,1.0334402898515174,0.06175402402881796,0.0007693711455547671,0.08451753601977681,0.8973543018803418,0.051568451951398794,0.0,0.0007693711455547671,0.0,51.080317900567685,14.10603734200546,-4.838407102438997
2025-01-01 06:00:00,1.0376649526704902,0.06300320576475807,0.0018593136017573538,0.08618311166769696,0.8973543018803418,0.054127539122451426,0.0,0.0018593136017573538,0.0,50.75977603820694,14.308753796973086,-4.635690647471372
2025-01-01 07:00:00,1.0473613484901976,0.06479390499902503,0.00294925605795994,0.0889681086475114,0.8973543018803418,0.0610389379623443,0.0,0.00294925605795994,0.0,50.36018870932045,14.42557031760195,-4.5188741268425066
2025-01-01 08:00:00,3.07032016427322,0.07127037851020468,0.0028210275337008125,0.10219061289569557,0.8973543018803418,0.14585488460829352,1.9249203648888888,0.0028210275337008125,0.0,50.41558111668282,14.500795801717743,-4.443648642726714
2025-01-01 09:00:00,1.6791110834460818,0.07827516937565857,0.0026286847473121207,0.11958106941050285,0.8973543018803418,0.2538592711182001,0.40831644103703707,0.0026286847473121207,0.0,51.59488891431525,14.654166900085835,-4.290277544358622
2025-01-01 10:00:00,1.1891630815442256,0.07319616037629016,0.0028210275337008125,0.109626447560176,0.8973543018803418,0.18218233210370768,0.0,0.0028210275337008125,0.0,51.20540161151401,14.910187585758127,-4.034256858686331
2025-01-01 11:00:00,1.9435898849079944,0.07319616037629016,0.00294925605795994,0.11088030676957089,0.8973543018803418,0.17705331433215582,0.758301961925926,0.00294925605795994,0.0,51.1478159875165,15.181330403858148,-3.763114040586309
2025-01-01 12:00:00,1.2311774785263376,0.07727520774864804,0.002692799009441685,0.12115632950557147,0.8973543018803418,0.21266684714042433,0.0,0.002692799009441685,0.0,51.43803058972732,15.488757283119773,-3.4556871613246845
2025-01-01 13:00:00,1.9766086203452697,0.08338911498782227,0.002436341960923429,0.14006535860452488,0.8973543018803418,0.29754883823077344,0.6416401216296297,0.002436341960923429,0.0,51.24378988639788,15.993895974457155,-2.950548469987303
2025-01-01 14:00:00,1.340290358620497,0.08338911498782227,0.003141598844348632,0.1426004837819899,0.8973543018803418,0.3003355729581655,0.0,0.003141598844348632,0.0,51.07024772312782,16.504490527262593,-2.439953917181865
2025-01-01 15:00:00,1.3667271612019098,0.08430173508284458,0.003782741465644271,0.1467635371329475,0.8973543018803418,0.32260932218862054,0.0,0.003782741465644271,0.0,50.64617984963594,16.90751399649013,-2.0369304479543273
2025-01-01 16:00:00,1.9669912667611051,0.08965170065988522,0.0070525688342520316,0.16054296354776143,0.8973543018803418,0.3841157199996686,0.5249782813333334,0.0070525688342520316,0.0,51.141135586794725,17.27396438925492,-1.6704800551895365
2025-01-01 17:00:00,1.5729665091994045,0.0962201795224157,0.01032239620285979,0.17892755934916713,0.8973543018803418,0.49668464796989575,0.0,0.01032239620285979,0.0,51.22259944932655,17.554961648861227,-1.389482795583233
2025-01-01 18:00:00,2.3561782521614014,0.10001973399241132,0.007373140144899851,0.19923864148896236,0.8973543018803418,0.6179451871624675,0.6416401216296297,0.007373140144899851,0.0,51.37947014354683,17.921285871290596,-1.0231585731538617
2025-01-01 19:00:00,0.7697515535125983,0.09401917291631297,0.004487998349069475,0.2002478653020021,0.0,0.569503688210596,0.0,0.004487998349069475,0.0,51.42478026953436,17.720670549724698,-0.013985125833083896
2025-01-01 20:00:00,0.5018973751113993,0.08219739764745529,0.0028210275337008125,0.16954881479882114,0.0,0.33234856031257815,0.0,0.0028210275337008125,0.0,51.07145570599895,16.980435814188393,0.0
2025-01-01 21:00:00,0.9637226720245463,0.07945914170537072,0.0012181709804617144,0.1692208763654216,0.0,0.2695235143257913,0.5249782813333334,0.0012181709804617144,0.0,50.74332310886405,16.495565911606377,0.0
2025-01-01 22:00:00,1.1124715852849987,0.07929299496608433,0.000833485407684331,0.17177428169558032,0.0,0.2990571819597886,0.6416401216296297,0.000833485407684331,0.0,51.04992263562015,16.010404714621846,0.0
2025-01-01 23:00:00,0.27859949691373226,0.07127037851020468,0.00044879983490694745,0.12102933364012845,0.0,0.15757016327360382,0.0,0.00044879983490694745,0.0,51.405244395330186,15.433447865167613,0.0
2025-01-02 00:00:00,0.19739169824986444,0.06937060127520688,0.0002564570485182557,0.10418311760862373,0.0,0.09320858064124074,0.0,0.0002564570485182557,0.0,51.02948020301839,14.88339679146381,0.0
2025-01-02 01:00:00,0.16233798985827033,0.06844904919847691,6.411426212956392e-05,0.0969831339599366,0.0,0.06535485589833372,0.0,6.411426212956392e-05,0.0,50.65269896222029,14.451476007972502,0.0
2025-01-02 02:00:00,0.14387333962584342,0.06509940253247494,6.411426212956392e-05,0.08988246372760429,0.0,0.05399087589823914,0.0,6.411426212956392e-05,0.0,50.27557635355335,14.052241941329672,0.0
2025-01-02 03:00:00,0.13487150605829357,0.06237861489678801,0.00012822852425912784,0.08535032384373688,0.0,0.04952118221455669,0.0,0.00012822852425912784,0.0,49.89874168136228,13.720841824306616,0.0
2025-01-02 04:00:00,1.0365318496765128,0.06447907982684989,0.00044879983490694745,0.08863056202730378,0.8973543018803418,0.05054698576886707,0.0,0.00044879983490694745,0.0,49.52399432088667,13.844789277619167,-5.009308546125151
2025-01-02 05:00:00,1.0373871651186908,0.06385022079653484,0.0007693711455547671,0.08767903044068141,0.8973543018803418,0.05235383279766768,0.0,0.0007693711455547671,0.0,49.156556014001694,14.173135754977741,-4.771308689466716
2025-01-02 06:00:00,1.0376649526704902,0.06300320576475807,0.0018593136017573538,0.08618311166769696,0.8973543018803418,0.054127539122451426,0.0,0.0018593136017573538,0.0,48.795300707198216,14.33649400564638,-4.6079504387980785
2025-01-02 07:00:00,1.0377950760157788,0.06425238750069817,0.00294925605795994,0.0878486873156171,0.8973543018803418,0.05259208681981985,0.0,0.00294925605795994,0.0,48.43945407145508,14.486298154039709,-4.4581462904047475
2025-01-02 08:00:00,1.0335096894976337,0.06487697836866821,0.0028210275337008125,0.08868147513957715,0.8973543018803418,0.04747391247771458,0.0,0.0028210275337008125,0.0,48.08876383669982,14.609084290429768,-4.335360154014689
2025-01-02 09:00:00,1.4025965191519625,0.07277265286040177,0.0026286847473121207,0.3364445002585007,0.8973543018803418,0.1687977170131199,0.0,0.0026286847473121207,0.0,47.72810420750873,14.82984584435915,-4.114598600085307
2025-01-02 10:00:00,2.91369533935766,0.08152854252796475,0.0028210275337008125,0.1298764444472873,0.8973543018803418,0.3115297490300309,1.5749348440000002,0.0028210275337008125,0.0,50.65895810784345,15.06119663244852,-3.883247811995937
2025-01-02 11:00:00,2.2352444856487352,0.07319616037629016,0.00294925605795994,0.11088030676957089,0.8973543018803418,0.17705331433215582,1.0499565626666667,0.00294925605795994,0.0,51.532979303649924,15.231312195618878,-3.7131322488255787
2025-01-02 12:00:00,1.8249082497172369,0.07444534211223025,0.002692799009441685,0.11347771221245113,0.8973543018803418,0.17243611399481448,0.6416401216296297,0.002692799009441685,0.0,51.358818682343276,15.574778832605723,-3.3696656118387334
2025-01-02 13:00:00,2.010385584961731,0.07503926452975003,0.002436341960923429,0.11649640791151213,0.8973543018803418,0.1799019930958029,0.8166328820740741,0.002436341960923429,0.0,51.41055366748822,15.76019620583748,-3.1842482386069775
2025-01-02 14:00:00,2.3319160011390156,0.08338911498782227,0.003141598844348632,0.1426004837819899,0.8973543018803418,0.3003355729581655,0.9916256425185186,0.003141598844348632,0.0,51.486634628700266,16.237370803492368,-2.7070736409520877
2025-01-02 15:00:00,2.1864136321745735,0.08101769348008815,0.003782741465644271,0.13700623860591174,0.8973543018803418,0.27708928946609784,0.8749638022222223,0.003782741465644271,0.0,51.28866898017079,16.62207396449489,-2.322370479949565
2025-01-02 16:00:00,2.0006924514701274,0.07817502335663533,0.0070525688342520316,0.12585044538065498,0.8973543018803418,0.21918574228320445,0.758301961925926,0.0070525688342520316,0.0,51.318526191178684,16.84444706647216,-2.0999973779722967
2025-01-02 17:00:00,1.895918416851256,0.08269971037064185,0.01032239620285979,0.1367138026158516,0.8973543018803418,0.2785411108735812,0.5833092014814816,0.01032239620285979,0.0,51.21567883254839,17.045215416949162,-1.8992290274952948
2025-01-02 18:00:00,2.0863433955013906,0.08522407847360973,0.007373140144899851,0.1477192607338814,0.8973543018803418,0.34129879110938965,0.6999710417777778,0.007373140144899851,0.0,51.40281401299835,17.26398884131652,-1.680455603127934
2025-01-02 19:00:00,1.1068951512123903,0.0838875552056814,0.004487998349069475,0.1584415633555816,0.0,0.36514438637532715,0.5833092014814816,0.004487998349069475,0.0,51.42304026336997,16.920249358377664,-0.026794009195347652
2025-01-02 20:00:00,1.358530287960376,0.0931674940651736,0.0028210275337008125,0.23258279753269046,0.0,0.542638288946204,0.5833092014814816,0.0028210275337008125,0.0,51.420610835634974,16.601876938314554,0.0
2025-01-02 21:00:00,1.6527492493136238,0.09095328731501824,0.0012181709804617144,0.24573199258755413,0.0,0.47372253435569933,0.9332947223703704,0.0012181709804617144,0.0,51.48199855888508,16.457466858993804,0.0
2025-01-02 22:00:00,1.647187071863486,0.07995679060919468,0.000833485407684331,0.18071007791392954,0.0,0.29985859098659357,1.1666184029629632,0.000833485407684331,0.0,51.51708987988807,16.247681139704486,0.0
2025-01-02 23:00:00,0.5119231775063249,0.07127037851020468,0.00044879983490694745,0.12102933364012845,0.0,0.15757016327360382,0.2333236805925926,0.00044879983490694745,0.0,51.41545098206314,15.834497259546682,0.0
2025-01-03 00:00:00,0.9467537548940136,0.06816528813376967,0.0002564570485182557,0.10120569548627589,0.0,0.0872460974818117,0.758301961925926,0.0002564570485182557,0.0,51.24952739596524,15.370900177186888,0.0
2025-01-03 01:00:00,0.6196661081142302,0.06572399340044498,6.411426212956392e-05,0.09216780976135514,0.0,0.060850937167689745,0.4666473611851852,6.411426212956392e-05,0.0,51.40854488754609,14.93893631630918,0.0
2025-01-03 02:00:00,0.1367279287506747,0.06300320576475807,6.411426212956392e-05,0.08618311166769696,0.0,0.05054481708297774,0.0,6.411426212956392e-05,0.0,51.14208475197775,14.484900848191634,0.0
2025-01-03 03:00:00,0.13487150605829357,0.06237861489678801,0.00012822852425912784,0.08535032384373688,0.0,0.04952118221455669,0.0,0.00012822852425912784,0.0,50.76122546139841,14.14819683504374,0.0
2025-01-03 04:00:00,1.0313930201146753,0.06175402402881796,0.00044879983490694745,0.08451753601977681,0.8973543018803418,0.04952118221455669,0.0,0.00044879983490694745,0.0,50.38213775362009,14.206062645285629,-4.65464371808066
2025-01-03 05:00:00,1.0334402898515174,0.06175402402881796,0.0007693711455547671,0.08451753601977681,0.8973543018803418,0.051568451951398794,0.0,0.0007693711455547671,0.0,50.0095956038134,14.464045058199641,-4.480399386244816
