Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Pool Pump Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 04:57:00,18.684123501609992,0.16643045053017186,0.0,0.31140205836016654,0.002773840842169531,0.0,0.07496334899310367,0.0,0.2717007303946686,18.33745942222222,0.0,0.0,0.16643045053017186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0.0,0,Off,0.023856270559210524,0.0,On,0.05110707843389314,0,On,0.005328055843027785,0,On,0.1688119109131476,0.12660893318486066,On,0.04446540717807824,0,On,0,0,Off,On,18337.459422222222,20.000000000000057,1.0000000000000002,0.0,18.33745942222222,0.0,1,18337.459422222222,18337.459422222222,Off,0.0,0.0,35.73113955198473,51.666666666666686,46.10666666666668,0.0,50.15538084831601,0.0,0.0,0.0,35.73113955198473,50.20398277731992,50.22828374182188,50.15538084831601,12.43753247303448,19.49243392844518,-0.00756607155487643,7.738554209270234,0.9502483296604036,-1.1,9.236100170605994,13985.083017713645,-3026.303158429831,-624.7495931787379,-4603.884984344274,-0.0,-0.0,356.38145266799586,0.0,1.0,0.16940769738369207,0.0,0,1.235502234016497,65.99961422222222,-104.8728728322982,0.19026103502078004,8.859287307767296,0.0026171132088085632,142.53282775623364,1.2230496470059868,0.26862937317216645,-3133.418284249078,107.11512581924718,0.1311432406557715,-354.8428205607674,-269.9067726179705
2025-01-01 04:58:00,18.684123501609992,0.16643045053017186,0.0,0.31140205836016654,0.002773840842169531,0.0,0.07496334899310367,0.0,0.2717007303946686,18.33745942222222,0.0,0.0,0.16643045053017186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0.0,0,Off,0.023856270559210524,0.0,On,0.05110707843389314,0,On,0.005328055843027785,0,On,0.1688119109131476,0.12660893318486066,On,0.04446540717807824,0,On,0,0,Off,On,18337.459422222222,20.000000000000057,1.0000000000000002,0.0,18.33745942222222,0.0,1,18337.459422222222,18337.459422222222,Off,0.0,0.0,35.585670416144204,51.666666666666686,46.10666666666668,0.0,50.15215791261552,0.0,0.0,0.0,35.585670416144204,50.20097403766942,50.22538210019637,50.15215791261552,12.43753247303448,19.614443303817676,0.0,7.743781452679749,0.9331920256252725,-1.1,9.236100170605994,13931.31828700141,-3029.178689534731,-621.4448215478709,-4648.980030427719,-0.0,-0.0,356.38145266799586,0.0,1.0,0.17005944984002394,0.0,0,1.240255510451156,65.99961422222222,-113.54255746109087,0.18885121843933642,8.916358414183847,0.0026174980345744707,142.65977680408645,1.2225396578937628,0.26870879699726974,-3136.1984156758363,107.01972614110532,0.13059660186397565,-350.4240616677368,-271.0207598801341
2025-01-01 04:59:00,18.684123501609992,0.16643045053017186,0.0,0.31140205836016654,0.002773840842169531,0.0,0.07496334899310367,0.0,0.2717007303946686,18.33745942222222,0.0,0.0,0.16643045053017186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0.0,0,Off,0.023856270559210524,0.0,On,0.05110707843389314,0,On,0.005328055843027785,0,On,0.1688119109131476,0.12660893318486066,On,0.04446540717807824,0,On,0,0,Off,On,18337.459422222222,20.000000000000057,1.0000000000000002,0.0,18.33745942222222,0.0,1,18337.459422222222,18337.459422222222,Off,0.0,0.0,35.4445367278756,51.666666666666686,46.10666666666668,0.0,50.14894816284975,0.0,0.0,0.0,35.4445367278756,50.1979775472436,50.22249223944054,50.14894816284975,12.43753247303448,19.73273878612472,0.0,7.748746196888121,0.9160800751197353,-1.1,9.236100170605994,13879.116794911892,-3031.9091481141636,-618.5465127934897,-4692.86757534303,-0.0,-0.0,356.38145266799586,0.0,1.0,0.17069008167075206,0.0,0,1.2448547526800484,65.99961422222222,-121.85650463529636,0.18749643913435102,8.971278673850106,0.002617883363766501,142.77394547978892,1.2220455892340647,0.2687842106239153,-3138.839696677669,106.93054856350544,0.13004587065953213,-346.0094728725149,-272.5370399209748
2025-01-01 05:00:00,18.725757163811863,0.16643045053017186,0.0,0.31209595273019775,0.002773840842169531,0.0,0.07768977991415629,0.0,0.31060796167548704,18.33745942222222,0.0,0.0,0.16643045053017186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0.0,0,Off,0.026582701480263156,0.0,On,0.05110707843389314,0,On,0.005328055843027785,0,On,0.1688119109131476,0.12660893318486066,On,0.0833726384588967,0,On,0,0,Off,On,18337.459422222222,20.000000000000057,1.0000000000000002,0.0,18.33745942222222,0.0,1,18337.459422222222,18337.459422222222,Off,0.0,0.0,35.30752866856645,51.666666666666686,46.10666666666668,0.0,50.14575120689036,0.0,0.0,0.0,35.30752866856645,50.19499294097625,50.21961380801919,50.14575120689036,12.43753247303448,19.847500341636234,0.0,7.753461337740781,0.8989106691969385,-1.1,9.236100170605994,13831.178630218581,-3034.5010668344603,-615.3322988782302,-4735.599124653094,-0.0,-0.0,359.1078835890486,0.0,1.0,0.17130067754233685,0.0,0,1.249307871251843,65.99961422222222,-129.78955093959476,0.1861934596952388,9.024884778132495,0.002618269157244122,142.8759887590269,1.2215666526679998,0.26885581323281355,-3141.348872955865,106.84780612140437,0.12949093623433383,-341.5988513178362,-273.733447560394
2025-01-01 05:01:00,18.725757163811863,0.16643045053017186,0.0,0.31209595273019775,0.002773840842169531,0.0,0.07768977991415629,0.0,0.31060796167548704,18.33745942222222,0.0,0.0,0.16643045053017186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0.0,0,Off,0.026582701480263156,0.0,On,0.05110707843389314,0,On,0.005328055843027785,0,On,0.1688119109131476,0.12660893318486066,On,0.0833726384588967,0,On,0,0,Off,On,18337.459422222222,20.000000000000057,1.0000000000000002,0.0,18.33745942222222,0.0,1,18337.459422222222,18337.459422222222,Off,0.0,0.0,35.17441349034364,51.666666666666686,46.10666666666668,0.0,50.14256667158364,0.0,0.0,0.0,35.17441349034364,50.19201987146885,50.21674647141146,50.14256667158364,12.43753247303448,19.958927661340216,0.0,7.757939403964034,0.8817009487634252,-1.1,9.236100170605994,13781.992892992293,-3036.9607916915397,-611.9234459538279,-4777.235033217416,-0.0,-0.0,359.1078835890486,0.0,1.0,0.17189241411634215,0.0,0,1.2536234476419579,65.99961422222222,-137.3393796015591,0.1849389327209252,9.076564978113625,0.0026186553778209313,142.96660284344898,1.221101981205509,0.2689237980519268,-3143.7325079633165,106.77171627177687,0.12893230192238309,-337.1968419333941,-274.72660402043374
2025-01-01 05:02:00,18.725757163811863,0.16643045053017186,0.0,0.31209595273019775,0.002773840842169531,0.0,0.07768977991415629,0.0,0.31060796167548704,18.33745942222222,0.0,0.0,0.16643045053017186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0.0,0,Off,0.026582701480263156,0.0,On,0.05110707843389314,0,On,0.005328055843027785,0,On,0.1688119109131476,0.12660893318486066,On,0.0833726384588967,0,On,0,0,Off,On,18337.459422222222,20.000000000000057,1.0000000000000002,0.0,18.33745942222222,0.0,1,18337.459422222222,18337.459422222222,Off,0.0,0.0,35.045066035318115,51.666666666666686,46.10666666666668,0.0,50.139394204823354,0.0,0.0,0.0,35.045066035318115,50.18905801092148,50.21388991397055,50.139394204823354,12.43753247303448,20.067127985571712,0.0,7.762192572715447,0.8644646008295476,-1.1,9.236100170605994,13734.256270678632,-3039.2945107195587,-608.8334573440375,-4817.802419525672,-0.0,-0.0,359.1078835890486,0.0,1.0,0.17246596586485266,0.0,0,1.2578064008226735,65.99961422222222,-144.5086156069654,0.1837306771802691,9.12712170835507,0.0026190419904080693,143.04622033206493,1.2206510963205188,0.2689883526270912,-3145.9969899955577,106.70247927599884,0.12837036661877838,-332.8071388972749,-276.0263184467626
2025-01-01 05:03:00,18.725757163811863,0.16643045053017186,0.0,0.31209595273019775,0.002773840842169531,0.0,0.07768977991415629,0.0,0.31060796167548704,18.33745942222222,0.0,0.0,0.16643045053017186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0.0,0,Off,0.026582701480263156,0.0,On,0.05110707843389314,0,On,0.005328055843027785,0,On,0.1688119109131476,0.12660893318486066,On,0.0833726384588967,0,On,0,0,Off,On,18337.459422222222,20.000000000000057,1.0000000000000002,0.0,18.33745942222222,0.0,1,18337.459422222222,18337.459422222222,Off,0.0,0.0,34.91932759511313,51.666666666666686,46.10666666666668,0.0,50.13623346582301,0.0,0.0,0.0,34.91932759511313,50.1861070420731,50.21104383019815,50.13623346582301,12.43753247303448,20.17223740095412,0.0,7.766232674605422,0.8472016190055478,-1.1,9.236100170605994,13687.918063275749,-3041.5082641466615,-605.4823488299035,-4857.340222301034,-0.0,-0.0,359.1078835890486,0.0,1.0,0.17302215144344335,0.0,0,1.2618627013065895,65.99961422222222,-151.30902023448633,0.18256626287738026,9.175900511585493,0.002619428961184835,143.11534377953427,1.220213401782607,0.2690496589299711,-3148.148533772404,106.64026962574238,0.12780508657228304,-328.42991320737747,-277.052435622526
2025-01-01 05:04:00,0.3882977415896433,0.16643045053017186,0.0,0.006471629026494055,0.002773840842169531,0.0,0.07768977991415629,0.0,0.31060796167548704,0.0,0.0,0.0,0.16643045053017186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0.0,0,Off,0.026582701480263156,0.0,On,0.05110707843389314,0,On,0.005328055843027785,0,On,0.1688119109131476,0.12660893318486066,On,0.0833726384588967,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18337.459422222222,Off,0.0,0.0,34.797049931843716,51.666666666666686,46.10666666666668,0.0,50.13308412814913,0.0,0.0,0.0,34.797049931843716,50.18316666102672,50.208207927465516,50.13308412814913,12.43753247303448,20.274383008499306,0.0,7.770071193387082,0.8299271076357183,-1.1,9.236100170605994,-4694.532279324863,-3043.607947526394,-602.1148324023263,-4895.885026445731,-0.0,-0.0,359.1078835890486,0.0,1.0,0.17356173322374355,0.0,0,1.2657979091235374,65.99961422222222,-157.75513646818078,0.18144344141976523,9.22297461365533,0.0026198162578301436,143.17444252418656,1.2197883412394768,0.2691078933826397,-3150.1931792633904,106.58523173699618,0.127236915106543,-324.0691439584203,-278.0456884439061
2025-01-01 05:05:00,0.3882977415896433,0.16643045053017186,0.0,0.006471629026494055,0.002773840842169531,0.0,0.07768977991415629,0.0,0.31060796167548704,0.0,0.0,0.0,0.16643045053017186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0.0,0,Off,0.026582701480263156,0.0,On,0.05110707843389314,0,On,0.005328055843027785,0,On,0.1688119109131476,0.12660893318486066,On,0.0833726384588967,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18337.459422222222,Off,0.0,0.0,34.980091077024476,51.666666666666686,46.10666666666668,0.0,50.129945878774414,0.0,0.0,0.0,34.980091077024476,50.180236576367705,50.205381925164346,50.129945878774414,12.43753247303448,20.11412731406606,0.0,7.77371926051114,0.8126494459173595,-1.1,9.236100170605994,-4621.83259991472,-3045.599330532866,-598.7138683526055,-4835.465882470831,-0.0,-0.0,359.1078835890486,0.0,1.0,0.17271478161118264,0.0,0,1.2596210315342455,65.99961422222222,-145.47460103293724,0.18327785524003312,9.150062797779736,0.0026202038494248883,142.52755454075282,1.2204546152822566,0.26916322680204713,-3152.136787852502,106.53745731963573,0.1266660907707669,-319.7270576793026,-278.9868106733029
2025-01-01 05:06:00,0.3882977415896433,0.16643045053017186,0.0,0.006471629026494055,0.002773840842169531,0.0,0.07768977991415629,0.0,0.31060796167548704,0.0,0.0,0.0,0.16643045053017186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0.0,0,Off,0.026582701480263156,0.0,On,0.05110707843389314,0,On,0.005328055843027785,0,On,0.1688119109131476,0.12660893318486066,On,0.0833726384588967,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18337.459422222222,Off,0.0,0.0,35.15700028038349,51.666666666666686,46.10666666666668,0.0,50.12679111275047,0.0,0.0,0.0,35.15700028038349,50.177291078733944,50.20254106172569,50.12679111275047,12.43753247303448,19.959126371353648,0.0,7.77718758484861,0.7953772221640629,-1.1,9.236100170605994,-4552.931791980569,-3047.48821679615,-595.2808331260657,-4777.309411369553,-0.0,-0.0,359.1078835890486,0.0,1.0,0.17189346838877437,0.0,0,1.2536311365248445,65.99961422222222,-134.73026420006462,0.18507267405818364,9.079107189766106,0.0026205894791717457,141.8968602703174,1.2210997275320636,0.2692158233594103,-3153.9850040192955,106.49678722314526,0.12609286321178756,-315.4058965823684,-279.87493654369723
2025-01-01 05:07:00,0.3882977415896433,0.16643045053017186,0.0,0.006471629026494055,0.002773840842169531,0.0,0.07768977991415629,0.0,0.31060796167548704,0.0,0.0,0.0,0.16643045053017186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0.0,0,Off,0.026582701480263156,0.0,On,0.05110707843389314,0,On,0.005328055843027785,0,On,0.1688119109131476,0.12660893318486066,On,0.0833726384588967,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18337.459422222222,Off,0.0,0.0,35.32820381208952,51.666666666666686,46.10666666666668,0.0,50.12362038465846,0.0,0.0,0.0,35.32820381208952,50.17433068446546,50.19968583436896,50.12362038465846,12.43753247303448,19.809014332744038,0.0,7.7804862697709325,0.7781187358915888,-1.1,9.236100170605994,-4486.305358757994,-3049.2804952241872,-591.8214574666158,-4721.251827574039,-0.0,-0.0,359.1078835890486,0.0,1.0,0.1710960411669673,0.0,0,1.2478154437952707,65.99961422222222,-124.1614147730026,0.18683040645202054,9.00992994870921,0.0026209731996520067,141.2813336806507,1.2217251353372167,0.26926583783108554,-3155.7431570031713,106.46266177898417,0.1255174768384094,-311.10779326034384,-280.71366420627203
2025-01-01 05:08:00,0.3882977415896433,0.16643045053017186,0.0,0.006471629026494055,0.002773840842169531,0.0,0.07768977991415629,0.0,0.31060796167548704,0.0,0.0,0.0,0.16643045053017186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0.0,0,Off,0.026582701480263156,0.0,On,0.05110707843389314,0,On,0.005328055843027785,0,On,0.1688119109131476,0.12660893318486066,On,0.0833726384588967,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18337.459422222222,Off,0.0,0.0,35.49402988665133,51.666666666666686,46.10666666666668,0.0,50.12043421053315,0.0,0.0,0.0,35.49402988665133,50.17135587400815,50.19681670574566,50.12043421053315,12.43753247303448,19.663509590259398,0.0,7.783624677568142,0.7608818752304793,-1.1,9.236100170605994,-4422.053654151961,-3050.981965270701,-588.3389593671761,-4667.163872857355,-0.0,-0.0,359.1078835890486,0.0,1.0,0.1703211742200002,0.0,0,1.2421642847344454,65.99961422222222,-113.99766488365454,0.18855277267750115,8.94312464568952,0.0026213550600357465,140.68017591987916,1.2223319525848093,0.2693134135679239,-3157.4161876698954,106.43422239919434,0.12494016663064327,-306.8347416511037,-281.50421771607245
2025-01-01 05:09:00,0.3882977415896433,0.16643045053017186,0.0,0.006471629026494055,0.002773840842169531,0.0,0.07768977991415629,0.0,0.31060796167548704,0.0,0.0,0.0,0.16643045053017186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0.0,0,Off,0.026582701480263156,0.0,On,0.05110707843389314,0,On,0.005328055843027785,0,On,0.1688119109131476,0.12660893318486066,On,0.0833726384588967,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18337.459422222222,Off,0.0,0.0,35.65476057982219,51.666666666666686,46.10666666666668,0.0,50.1172330767288,0.0,0.0,0.0,35.65476057982219,50.16836710017068,50.19393411189162,50.1172330767288,12.43753247303448,19.52237016289772,0.0,7.786611378177973,0.7436741786945478,-1.1,9.236100170605994,-4360.1072555839455,-3052.598135511823,-584.8370803545109,-4614.933476383671,-0.0,-0.0,359.1078835890486,0.0,1.0,0.16956773628358848,0.0,0,1.2366694089524959,65.99961422222222,-104.28166278932248,0.19024117642701005,8.878565380918943,0.0026217351068231853,140.09269528138515,1.2229211339635206,0.2693586817422429,-3159.0086203374867,106.41048482566374,0.12436116004347553,-302.588614284323,-282.24846607018793
2025-01-01 05:10:00,0.3882977415896433,0.16643045053017186,0.0,0.006471629026494055,0.002773840842169531,0.0,0.07768977991415629,0.0,0.31060796167548704,0.0,0.0,0.0,0.16643045053017186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0.0,0,Off,0.026582701480263156,0.0,On,0.05110707843389314,0,On,0.005328055843027785,0,On,0.1688119109131476,0.12660893318486066,On,0.0833726384588967,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18337.459422222222,Off,0.0,0.0,35.8106441975856,51.666666666666686,46.10666666666668,0.0,50.11401744409108,0.0,0.0,0.0,35.8106441975856,50.165364792009484,50.19103846596869,50.11401744409108,12.43753247303448,19.385383070041833,-0.11461692995822403,7.789454151607623,0.7265028187857221,-1.1,9.236100170605994,-4300.387341386437,-3054.1341051786967,-581.3192829329851,-4564.461404110277,-0.0,-0.0,359.1078835890486,0.0,1.0,0.16883473671083413,0.0,0,1.231323591592025,65.99961422222222,-95.03382086520891,0.19189680449193797,8.815423533393332,0.0026221133841995616,139.51827865599162,1.2234935183032993,0.2694017614068615,-3160.5245632890355,106.39045811033884,0.12378067630917264,-298.3711600044297,-282.94812292855534
2025-01-01 05:11:00,0.3882977415896433,0.16643045053017186,0.0,0.006471629026494055,0.002773840842169531,0.0,0.07768977991415629,0.0,0.31060796167548704,0.0,0.0,0.0,0.16643045053017186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0.0,0,Off,0.026582701480263156,0.0,On,0.05110707843389314,0,On,0.005328055843027785,0,On,0.1688119109131476,0.12660893318486066,On,0.0833726384588967,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18337.459422222222,Off,0.0,0.0,35.96190460039514,51.666666666666686,46.10666666666668,0.0,50.11078775101055,0.0,0.0,0.0,35.96190460039514,50.162349357672426,50.188130161003365,50.11078775101055,12.43753247303448,19.252356320091472,-0.2476436799085846,7.79216002100789,0.7093746087213918,-1.1,9.236100170605994,-4242.804587134995,-3055.594527163962,-577.7889042386488,-4515.657996701074,-0.0,-0.0,359.1078835890486,0.0,1.0,0.16812128472223026,0.0,0,1.2261203361355322,65.99961422222222,-86.25447402296915,0.1935207034095134,8.754326210859112,0.002622489934296863,138.95637001043605,1.2240498612920188,0.2694427600163327,-3161.9677257112226,106.37319854726051,0.12319892650139634,-294.18400749320233,-283.60489674544647
2025-01-01 05:12:00,18.725757163811863,0.16643045053017186,0.0,0.31209595273019775,0.002773840842169531,0.0,0.07768977991415629,0.0,0.31060796167548704,18.33745942222222,0.0,0.0,0.16643045053017186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0.0,0,Off,0.026582701480263156,0.0,On,0.05110707843389314,0,On,0.005328055843027785,0,On,0.1688119109131476,0.12660893318486066,On,0.0833726384588967,0,On,0,0,Off,On,18337.459422222222,20.000000000000057,1.0000000000000002,0.0,18.33745942222222,0.0,1,18337.459422222222,18337.459422222222,Off,0.0,0.0,36.108747002306366,51.666666666666686,46.10666666666668,0.0,50.107544415633086,0.0,0.0,0.0,36.108747002306366,50.15932118645719,50.185209571869244,50.107544415633086,12.43753247303448,19.123113928575737,-0.3768860714243196,7.794735301504965,0.692296006669321,-1.1,9.236100170605994,14150.192768022014,-3056.9836150345454,-574.2491286915806,-4468.441107368482,-0.0,-0.0,359.1078835890486,0.0,1.0,0.1674265642645909,0.0,0,1.221053691049823,65.99961422222222,-77.93343042077323,0.19511382548747142,8.694472110547352,0.0026228647973854215,138.40645701602298,1.2245908557352296,0.26948177418447256,-3163.3414431225106,106.35782808796492,0.12261611351062576,-290.02866818407125,-284.2204605075094
2025-01-01 05:13:00,18.725757163811863,0.16643045053017186,0.0,0.31209595273019775,0.002773840842169531,0.0,0.07768977991415629,0.0,0.31060796167548704,18.33745942222222,0.0,0.0,0.16643045053017186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0.0,0,Off,0.026582701480263156,0.0,On,0.05110707843389314,0,On,0.005328055843027785,0,On,0.1688119109131476,0.12660893318486066,On,0.0833726384588967,0,On,0,0,Off,On,18337.459422222222,20.000000000000057,1.0000000000000002,0.0,18.33745942222222,0.0,1,18337.459422222222,18337.459422222222,Off,0.0,0.0,35.94936434562202,51.666666666666686,46.10666666666668,0.0,50.10428783754602,0.0,0.0,0.0,35.94936434562202,50.15628065038143,50.18227705679914,50.10428783754602,12.43753247303448,19.257049659982098,-0.24295034001795912,7.797185658682281,0.6752731220540853,-1.1,9.236100170605994,14090.795833726821,-3058.3051474833674,-570.702990187423,-4517.376319856687,-0.0,-0.0,359.1078835890486,0.0,1.0,0.16814648386930445,0.0,0,1.226304115284805,65.99961422222222,-88.39515222776109,0.19351907985880634,8.756986019276045,0.002623238012021743,138.56404406428192,1.224029661616607,0.2695188905856952,-3164.64870803199,106.34356054862242,0.12203243208528776,-285.9065396860606,-284.79645050136236
2025-01-01 05:14:00,18.725757163811863,0.16643045053017186,0.0,0.31209595273019775,0.002773840842169531,0.0,0.07768977991415629,0.0,0.31060796167548704,18.33745942222222,0.0,0.0,0.16643045053017186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0.0,0,Off,0.026582701480263156,0.0,On,0.05110707843389314,0,On,0.005328055843027785,0,On,0.1688119109131476,0.12660893318486066,On,0.0833726384588967,0,On,0,0,Off,On,18337.459422222222,20.000000000000057,1.0000000000000002,0.0,18.33745942222222,0.0,1,18337.459422222222,18337.459422222222,Off,0.0,0.0,35.79519754248482,51.666666666666686,46.10666666666668,0.0,50.10104570364812,0.0,0.0,0.0,35.79519754248482,50.15325353511801,50.17935745085296,50.10104570364812,12.43753247303448,19.386515992738126,-0.1134840072619312,7.799516233088428,0.6583117233479309,-1.1,9.236100170605994,14034.262013266074,-3059.5623347088926,-567.153380708036,-4564.877925661278,-0.0,-0.0,359.1078835890486,0.0,1.0,0.16884080585070127,0.0,0,1.2313678542552937,65.99961422222222,-97.42736688391757,0.1919924673551567,8.817620214290258,0.002623611822899966,138.70685211698492,1.2234876731942301,0.26955418785405094,-3165.8922359074336,106.32990119854098,0.12144806892100697,-281.8189095550558,-285.3344711529802
2025-01-01 05:15:00,18.725757163811863,0.16643045053017186,0.0,0.31209595273019775,0.002773840842169531,0.0,0.07768977991415629,0.0,0.31060796167548704,18.33745942222222,0.0,0.0,0.16643045053017186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0.0,0,Off,0.026582701480263156,0.0,On,0.05110707843389314,0,On,0.005328055843027785,0,On,0.1688119109131476,0.12660893318486066,On,0.0833726384588967,0,On,0,0,Off,On,18337.459422222222,20.000000000000057,1.0000000000000002,0.0,18.33745942222222,0.0,1,18337.459422222222,18337.459422222222,Off,0.0,0.0,35.645869621634816,51.666666666666686,46.10666666666668,0.0,50.09781754219722,0.0,0.0,0.0,35.645869621634816,50.15023940146613,50.17645033110059,50.09781754219722,12.43753247303448,19.511836481024268,0.0,7.801731876783167,0.6414172476764131,-1.1,9.236100170605994,13979.13492012059,-3060.7577939567473,-563.6030586790154,-4611.044646875267,-0.0,-0.0,359.1078835890486,0.0,1.0,0.16951143257170367,0.0,0,1.2362587820276782,65.99961422222222,-106.38773881541194,0.19052857948938395,8.876570919278642,0.0026239861848021406,138.83593766117147,1.2229634881253926,0.2695877401760753,-3167.0745910301125,106.31679707336544,0.12086320281153484,-277.76695947521097,-285.8360992038044
