Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.43303825476099145,0.11515773254009258,0.19393687499999998,0.43303825476099145,0.11515773254009258,0.193936875,0.01823068849652589,0.13854787876446548,0.2262596875,0.05,0.0,0.19393687499999998,0.0,0.10057439920675924,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.00284234283625731,0.0,0.007694172830134291,0.0,0.007694172830134291,0.0,0.004448679822119775,0.0,0.09643892450112278,0.07232919337584207,3890.1510308727807,20.0555555555556,0.4400000000000001,883.0922919605536,5.683729544166667,0.2262596875,0.55,4546.983635333334,8267.242973333334,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4842.70704,0.0,0.0,73.73730862451663,51.66666666666668,46.10666666666668,0.0,51.75418706870649,0.0,0.0,0.0,115.21454472580724,50.535403789448274,51.75418706870649,49.92601214981917,12.43753247303448,19.76599051019428,-0.05337943542276993,1.3691132752181436,2.8,9.236100170605994,1740.8088922785535,597.6286653491123,-1588.238296738112,0.0,0.0,282.09307060457945,0.0,2.0010000000000003,0.07182183948373448,0.0,0.0,1.858898935035098,132.0652280586667,-65.1667062861386,0.21683459487201168,9.463573502443953,0.0030322810833069754,-49.98612827217963,1.222730590291377,0.0,0.0,47.08600127231696
2025-01-01 01:00:00,0.43188357218724155,0.11445160239431965,0.19393687499999998,0.4318835721872415,0.11445160239431965,0.193936875,0.018017512783806592,0.1376063719034349,0.2262596875,0.05,0.0,0.19393687499999998,0.0,0.09986826906098631,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03671876758019234,0.027539075685144247,0.0,0.0,0.002629167123538011,0.0,0.007694172830134291,0.0,0.007694172830134291,0.0,0.004448679822119775,0.0,0.09643892450112278,0.07232919337584207,3890.1510308727807,20.0555555555556,0.4400000000000001,883.0922919605536,5.683729544166667,0.2262596875,0.55,4546.983635333334,8267.242973333334,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4842.70704,0.0,0.0,72.19048424200919,51.66666666666668,46.10666666666668,0.0,50.99428736311664,0.0,0.0,0.0,112.79763162813934,49.853444527714196,50.99428736311664,49.283023110012984,12.43753247303448,19.72770125187395,-0.07048331358114143,2.589521193136242,2.5,9.236100170605994,1890.8452359734104,-1150.2095103682054,-1484.5518703243215,0.0,0.0,328.21061171749625,0.0,2.71725,0.06614238159486069,0.0,0.0,1.7119027247306386,179.33745174533334,-64.93433011798916,0.21610415845232284,9.426585603555848,0.0030146004789072312,5.604904499331264,1.2229630713736128,0.0,0.0,44.01406350829089
2025-01-01 02:00:00,0.39666029449287765,0.11374547224854673,0.1645525,0.39666029449287765,0.11374547224854673,0.1645525,0.018017512783806592,0.13666486504240433,0.1919779166666667,0.05,0.0,0.1645525,0.0,0.09916213891521339,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.002629167123538011,0.0,0.007694172830134291,0.0,0.007694172830134291,0.0,0.004448679822119775,0.0,0.09643892450112278,0.07232919337584207,3300.734208013268,20.0555555555556,0.3733333333333334,749.2904295422879,4.822558401111111,0.1919779166666667,0.4666666666666667,3858.046720888889,8267.242973333334,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4842.70704,0.0,0.0,70.49117419244263,51.66666666666668,46.10666666666668,0.0,50.2530079289286,0.0,0.0,0.0,110.14245967569158,49.18702107854001,50.2530079289286,48.65402765334572,12.43753247303448,19.76876979876278,-0.06200635321957305,1.7375202042417552,1.6500000000000001,9.236100170605994,1472.3366334857953,-1613.4856281269144,-1451.2097484608828,0.0,0.0,345.9304957777991,0.0,3.0,0.061175800712046945,0.0,0.0,1.583357257499616,197.99884266666666,-62.97148024173596,0.216752874714258,9.46412295744832,0.003031379612638189,39.83830376418361,1.2227793301036693,0.0,0.0,50.12509962365457
2025-01-01 03:00:00,0.40243302465670083,0.11303934210277379,0.170429375,0.40243302465670083,0.11303934210277379,0.170429375,0.017875395641993728,0.13572335818137374,0.19883427083333335,0.05,0.0,0.170429375,0.0,0.09845600876944045,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03483575385813119,0.026126815393598384,0.0,0.0,0.002487049981725146,0.0,0.007694172830134291,0.0,0.007694172830134291,0.0,0.004448679822119775,0.0,0.09643892450112278,0.07232919337584207,3418.617572585171,20.0555555555556,0.3866666666666667,776.0508020259409,4.994792629722222,0.19883427083333335,0.48333333333333334,3995.834103777778,8267.242973333334,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4842.70704,0.0,0.0,68.94927451991693,51.66666666666668,46.10666666666668,0.0,49.52882008863525,0.0,0.0,0.0,107.73324143737018,48.53477735061412,49.52882008863525,48.03775598160355,12.43753247303448,19.758343834398882,-0.058484405472985834,1.6685869756252358,1.6500000000000001,9.236100170605994,1501.6001967842599,-912.2670013364979,-1516.1745031955654,0.0,0.0,344.8468717749555,0.0,3.0,0.06403424563014412,0.0,0.0,1.6573397710679392,197.99884266666666,-61.966229863266804,0.21831181401722585,9.481966813190777,0.00305143199832564,6.798153535378105,1.2228078539677223,0.0,0.0,48.358061539950114
2025-01-01 04:00:00,0.44718394837750775,0.11934734191960475,0.24519418615444633,0.44718394837750775,0.11934734191960475,0.24519418615444633,0.01856990008609307,0.14549800662474802,0.2331160416666667,0.05,0.04538043615444633,0.19981375,0.0,0.1047640085862714,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.002487049981725146,0.0,0.008041425052183963,0.0,0.008041425052183963,0.0,0.005812661843052724,0.0,0.10579109778459464,0.07934332333844596,4008.0343954446826,20.0555555555556,0.4533333333333334,909.8526644442067,5.855963772777778,0.2331160416666667,0.5666666666666667,4684.771018222223,8267.242973333334,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4842.70704,1055.056,0.0,70.54467103067181,51.66666666666668,46.10666666666668,0.0,49.891457556260555,0.09631705459868013,246.00116043331144,1055.056,110.22604848542467,49.19475960107287,49.89366137043765,48.84420680930193,12.43753247303448,19.780389895175297,-0.056596678224265,0.689003879825422,0.55,9.236100170605994,1844.8871639506906,-2636.0385472079233,-1655.1824286970007,0.0,0.0,354.6613725325861,0.0,3.0,0.06558224836624207,0.0,0.0,1.6974053090470327,197.99884266666666,-61.01929624064133,0.21771708469069587,9.485064525205377,0.003048696095230988,34.69197765999608,1.2221442032220966,0.0,0.0,58.257991688119255
2025-01-01 05:00:00,0.4641148431761739,0.11844644449321526,0.24350765512870526,0.46411484317617396,0.11844644449321526,0.24350765512870529,0.028397717910544604,0.14574472943229597,0.23997239583333335,0.05,0.03781703012870528,0.205690625,0.0,0.10386311115988192,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.002771284265350877,0.0,0.012813216822596863,0.0,0.012813216822596863,0.0,0.00726058121912001,0.0,0.10458990121607532,0.07844242591205647,4125.917760016585,20.0555555555556,0.4666666666666668,936.6130369278599,6.028198001388889,0.23997239583333335,0.5833333333333334,4822.558401111111,8267.242973333334,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4842.70704,879.2133333333333,0.0,73.32570266174783,51.66666666666668,46.10666666666668,0.0,51.72391792693808,0.2787257026318618,761.1826520122428,879.2133333333333,114.57141040898098,50.343799084230675,51.72423037675958,49.65342721305548,12.43753247303448,19.757394499904667,-0.058659753031063626,-0.3607456518875533,-0.25000000000000006,9.236100170605994,1830.4335616129922,-1189.4059280041097,-1711.7049357545254,0.0,0.0,301.0643695857153,0.0,2.0340000000000003,0.06499605247646552,0.0,0.0,1.6822333373590288,134.24321532800002,-59.66008023146603,0.21970489000097587,9.498707100889854,0.0030738019795133794,-6.836662148380413,1.221608184137544,0.0,0.0,61.21664776297106
2025-01-01 06:00:00,0.5128926185504488,0.12317272031755104,0.22587703012870528,0.5128926185504488,0.12317272031755104,0.22587703012870528,0.05743838533259568,0.18605089988451975,0.21940333333333334,0.05,0.03781703012870528,0.18806,0.0,0.1085893869842177,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.030052418882201146,0.0,0.0031265771198830407,0.0,0.02715590410635632,0.0,0.02715590410635632,0.0,0.0112126316900283,0.0,0.10900858859312854,0.08175644144484638,3772.267666300878,20.0555555555556,0.42666666666666675,856.3319194769005,5.511495315555555,0.21940333333333334,0.5333333333333333,4409.196252444444,8267.242973333334,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4842.70704,879.2133333333333,0.0,72.19328031088962,51.66666666666668,46.10666666666668,0.0,51.69197863408274,0.29535544232647626,810.0276477661494,879.2133333333333,112.80200048576503,49.81061669384078,51.69197863408274,48.8699357237198,12.43753247303448,19.712213789735923,-0.0705419664779034,0.3865279687034453,0.3,9.236100170605994,1640.340437343795,-1688.348451506409,-1659.4634021075565,0.0,0.0,342.74411038021935,0.0,1.7842500000000001,0.06505224540764269,0.0,0.0,1.6836877275650246,117.75981167600001,-60.7544039695704,0.218582740191381,9.450861697153325,0.0030494656227855535,-51.671506139894134,1.22181448807169,0.0,0.0,57.34623127292287
2025-01-01 07:00:00,0.5661521295993193,0.132757407262773,0.21831362410296423,0.5661521295993193,0.132757407262773,0.21831362410296423,0.0905458160952044,0.2062029801707815,0.21940333333333334,0.05,0.03025362410296422,0.18806,0.0,0.11817407392943967,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.030052418882201146,0.0,0.0029134014071637428,0.0,0.04381620734402033,0.0,0.04381620734402033,0.0,0.018585129382660756,0.0,0.11990515746469668,0.08992886809852248,3772.267666300878,20.0555555555556,0.42666666666666675,856.3319194769005,5.511495315555555,0.21940333333333334,0.5333333333333333,4409.196252444444,8267.242973333334,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4842.70704,703.3706666666666,0.0,72.84861629220964,51.66666666666668,46.10666666666668,0.0,51.70697185524422,0.2373255615005957,651.0593888579807,703.3706666666666,113.82596295657754,50.12293141324757,51.70809752853019,49.329785518963284,12.43753247303448,19.73973189646199,-0.06960365494308132,-0.4528236885734937,-0.55,9.236100170605994,1563.7418905527345,-2130.3099041396677,-1786.0380597335097,0.0,0.0,393.01337462808,0.8701548997255916,1.7505000000000002,0.06674536261385763,0.0,0.0,1.7275091305553407,115.532324696,-61.047557382538265,0.216775783958024,9.440643217166208,0.0030292463423852384,-14.0753512419387,1.221714777879733,0.0,0.0,63.42614167071852
2025-01-01 08:00:00,0.49056474438124514,0.12165534614122654,0.21156750000000002,0.49056474438124514,0.12165534614122653,0.21156750000000002,0.041110671409103045,0.152625322972142,0.24682875,0.05,0.0,0.21156750000000002,0.0,0.10707201280789319,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.002202815698099415,0.0,0.019453927855501815,0.0,0.019453927855501815,0.0,0.009862639228284405,0.0,0.10416090244160414,0.07812067683120308,4243.801124588488,20.0555555555556,0.4800000000000001,963.373409411513,6.20043223,0.24682875,0.6,4960.345784000001,8267.242973333334,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4842.70704,0.0,0.0,73.14152009248681,51.66666666666668,46.10666666666668,0.0,51.23534828977092,0.09870380845651107,268.29224031373064,0.0,114.28362514451064,50.34650371919359,51.23557441986113,49.90185530381472,12.43753247303448,19.80174327511153,-0.04043021564018907,-1.298956019903243,-1.4,9.236100170605994,1623.6697442557522,-2219.4602034055997,-1939.7906045558568,0.0,0.0,221.60932566793278,48.873290794555835,0.5328,0.06919869828459799,0.0,0.0,1.7910065722583717,35.164594457599996,-53.18987652711417,0.2153304053175204,9.46161142894508,0.003019321103733323,-18.5215577868459,1.2220368340128833,0.0,0.0,68.41900872150492
2025-01-01 09:00:00,0.48090836222509215,0.11586386268586552,0.235075,0.48090836222509215,0.11586386268586552,0.235075,0.0171648099329294,0.13948938562549604,0.27425416666666663,0.05,0.0,0.235075,0.0,0.10128052935253219,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0017764642726608186,0.0,0.007694172830134291,0.0,0.007694172830134291,0.0,0.004448679822119775,0.0,0.09643892450112278,0.07232919337584207,4715.334582876098,20.0555555555556,0.5333333333333334,1070.4148993461254,6.889369144444444,0.27425416666666663,0.6666666666666666,5511.495315555556,8267.242973333334,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4842.70704,0.0,0.0,70.52744202988774,51.66666666666668,46.10666666666668,0.0,50.4126589292766,0.0,0.0,0.0,110.1991281716996,49.16663178318819,50.4126589292766,48.54361821014398,12.43753247303448,19.7393977367674,-0.06734094030774589,-0.9357884483290217,-0.85,9.236100170605994,2038.5683771255897,-1214.9868302789985,-1850.1900713282091,0.0,0.0,149.90347084334684,147.32591681803206,0.0,0.06802368705901625,0.0,0.0,1.7605948321583031,0.0,-33.412688690425874,0.21617459268030612,9.435551210946215,0.003017814164819493,26.070730011285022,1.2229118183392955,0.0,0.0,63.5179920711928
