Metric,Value
Total Electric Energy (kWh),2171.1974877275475
Total Gas Energy (therms),0.0
Average Electric Power (kW),3.0155520662882607
Peak Electric Power (kW),19.804330053002168
Other Electric Energy (kWh),470.60763958164756
HVAC Heating Electric Energy (kWh),1036.147543241537
Lighting Electric Energy (kWh),213.84600668949332
Water Heating Electric Energy (kWh),422.3133658836296
HVAC Cooling Electric Energy (kWh),28.282932331240193
Average Temperature - Indoor (C),19.494403487169848
Unmet Heating Load (C-hours),32.498721869131614
Unmet Cooling Load (C-hours),1.1386917525372755
Total Hot Water Unmet Demand (kWh),0.0
