Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,3.0035947107065817,0.21956429857669096,0.0,3.0035947107065817,0.21956429857669096,0.0,0.07032697731073845,0.0,0.2869715094791774,2.6062962239166665,0.04000000000000001,0.0,0.0,0.20789763191002428,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.017054057017543856,0.0,0.026636460146597297,0.0,0.026636460146597297,0.0,0.009774666932478238,0.0,0.2375544483980434,0.1781658362985325,2128.128534575363,18.33333333333337,0.30000000000000004,478.1676893413036,2.5125279426666665,0.09376828124999999,0.3,2512.5279426666666,8375.093142222222,0.0,22.222222222222285,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,4385.516106666667,0.0,0.0,21.915585752192342,51.66666666666668,46.10666666666668,0.0,51.254392972169306,0.0,0.0,0.0,21.915585752192342,49.08220624815202,51.254392972169306,47.99611288614338,12.43753247303448,18.042973212814882,-0.05283262116401381,0.9040857287467082,-0.8264071894583368,2.8,9.236100170605994,1220.0034669171575,466.07657489311754,313.5324967352741,-1100.2541242261075,0.0,0.0,670.6677465131639,0.0,5.0,0.05537575998717821,0.0,0.0,1.4332401120168632,329.99807111111113,-52.91298303018945,0.28764231081463065,9.333718746354856,0.0036153621554726504,39.34607341085714,1.2295336516600393,0.0,0.0,50.44113277893101,0.0811775008138504,385.864506512029,-72.33200977675487
2025-01-01 01:00:00,3.5805015352246983,0.21882100368640367,0.0,3.5805015352246983,0.21882100368640364,0.0,0.06904792303442266,0.0,0.28598044962546093,3.1854731625648145,0.04000000000000001,0.0,0.0,0.20715433701973698,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.015775002741228065,0.0,0.026636460146597297,0.0,0.026636460146597297,0.0,0.009774666932478238,0.0,0.2375544483980434,0.1781658362985325,2601.0459867032214,18.33333333333337,0.36666666666666675,584.4271758615935,3.070867485481481,0.11460567708333332,0.36666666666666664,3070.8674854814813,8375.093142222222,0.0,22.222222222222285,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,4385.516106666667,0.0,0.0,21.85147561262713,51.66666666666668,46.10666666666668,0.0,51.120569179693916,0.0,0.0,0.0,21.85147561262713,48.97169276362729,51.120569179693916,47.89725455559398,12.43753247303448,18.022634407015854,-0.06247382383904979,2.561666889190404,0.912335912729075,2.5,9.236100170605994,1645.5084954538381,-1149.1842039900819,75.09091651412258,-1050.8889951916524,0.0,0.0,668.3976323831317,0.0,5.0,0.051941402900914445,0.0,0.0,1.3443517909145923,329.99807111111113,-52.83693110021872,0.2899012685794951,9.351349878613414,0.0036389667421756412,51.532748813458014,1.229661808052615,0.0,0.0,44.071257966609764,0.05965032414553614,133.56903523135455,-58.47811871723197
2025-01-01 02:00:00,3.2899220060469077,0.21807770879611638,0.0,3.2899220060469077,0.21807770879611638,0.0,0.06904792303442266,0.0,0.28498938977174454,2.8958846932407405,0.04000000000000001,0.0,0.0,0.2064110421294497,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.015775002741228065,0.0,0.026636460146597297,0.0,0.026636460146597297,0.0,0.009774666932478238,0.0,0.2375544483980434,0.1781658362985325,2364.5872606392923,18.33333333333337,0.33333333333333337,531.2974326014486,2.7916977140740737,0.10418697916666667,0.3333333333333333,2791.6977140740737,8375.093142222222,0.0,22.222222222222285,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,4385.516106666667,0.0,0.0,21.716082498017354,51.66666666666668,46.10666666666668,0.0,50.98739801589217,0.0,0.0,0.0,21.716082498017354,48.861635382119886,50.98739801589217,47.79875406523376,12.43753247303448,18.103978095836933,-0.047273051078456876,1.7197916811186158,0.9655355402604292,1.6500000000000001,9.236100170605994,1444.9917722500293,-1662.115469885491,-24.08169131722536,-1063.7624636335825,0.0,0.0,667.4065725294154,0.0,5.0,0.049372033027223074,0.0,0.0,1.2778511421391203,329.99807111111113,-50.32214515723735,0.2912077192311163,9.428109349985709,0.003674247675094203,66.31397965261517,1.2292923828699258,0.0,0.0,50.227135900046584,0.036166287333843174,35.89087486980533,-59.97256618703069
2025-01-01 03:00:00,5.315197528610832,0.21733441390582905,0.0,5.315197528610832,0.21733441390582905,0.0,0.06819522018354547,0.0,0.28399832991802815,4.923003978509259,0.04000000000000001,0.0,0.0,0.2056677472391624,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.014922299890350876,0.0,0.026636460146597297,0.0,0.026636460146597297,0.0,0.009774666932478238,0.0,0.2375544483980434,0.1781658362985325,4019.7983430867966,20.000000000000057,0.5666666666666668,903.2056354224625,4.745886113925925,0.1771178645833333,0.5666666666666667,4745.886113925926,8375.093142222222,0.0,22.222222222222285,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,4385.516106666667,0.0,0.0,20.58170260297381,51.66666666666668,46.10666666666668,0.0,50.85761782072647,0.0,0.0,0.0,20.58170260297381,48.754586071219016,50.85761782072647,47.7030701964653,12.43753247303448,19.606867672629186,-0.1087783300568999,1.6148177488548296,0.6498951975403836,1.6500000000000001,9.236100170605994,2551.5486542676017,-821.7436598396123,6.941636340357139,-1264.5226668493228,0.0,0.0,665.5628098248217,0.0,5.0,0.053820540770997884,0.0,0.0,1.3929877964888204,329.99807111111113,-65.3301631773347,0.2673792236174746,10.13941640979313,0.0037055347654546492,23.977241765251037,1.2229596499550266,0.0,0.0,48.749281096764356,0.047054084036351126,71.99088025429133,-65.04924391393418
2025-01-01 04:00:00,4.155852591460819,0.21659111901554176,0.0,4.155852591460819,0.21659111901554176,0.0,0.06819522018354547,0.0,0.28300727006431176,3.764650101212963,0.04000000000000001,0.0,0.0,0.20492445234887507,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.014922299890350876,0.0,0.026636460146597297,0.0,0.026636460146597297,0.0,0.009774666932478238,0.0,0.2375544483980434,0.1781658362985325,3073.96343883108,20.000000000000057,0.43333333333333346,690.686662381883,3.6292070282962956,0.13544307291666663,0.43333333333333335,3629.2070282962964,8375.093142222222,0.0,22.222222222222285,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,4385.516106666667,0.0,0.0,20.431067057903373,51.66666666666668,46.10666666666668,0.0,50.73190135830203,0.0,0.0,0.0,20.431067057903373,48.6511744938413,50.73190135830203,47.61081106161095,12.43753247303448,19.716530663446402,-0.052969016486677255,0.6687374788487952,0.7783597510550814,0.55,9.236100170605994,1671.8266148393875,-2636.321263715606,-41.69899910033016,-1399.702219493408,0.0,0.0,664.5717499711053,0.0,5.0,0.05553952701323033,0.0,0.0,1.4374787440612444,329.99807111111113,-52.21366670317402,0.26587849268373637,10.191893775645577,0.0037122661078522676,41.52007536723513,1.221921941754825,0.0,0.0,58.39122891838279,0.043105782188519154,23.06905816666039,-64.76805726699055
2025-01-01 05:00:00,5.922649010726474,0.22198047705304183,0.0,5.922649010726474,0.22198047705304183,0.0,0.08375158516153045,1.741687421703704,0.29255990264827675,3.764650101212963,0.04000000000000001,0.0,0.0,0.21031381038637514,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.01662770559210526,0.0,0.03356193978471259,0.0,0.03356193978471259,0.0,0.012141488799776426,0.0,0.24474025911471017,0.18355519433603257,3073.96343883108,20.000000000000057,0.43333333333333346,690.686662381883,3.6292070282962956,0.13544307291666663,0.43333333333333335,3629.2070282962964,8375.093142222222,0.0,22.222222222222285,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,4385.516106666667,1741.6874217037039,0.31666666666666665,20.759389674018962,51.66666666666668,46.10666666666668,0.0,50.88164343572601,0.6288223236043885,1691.550543562243,1741.6874217037039,20.759389674018962,49.11791944521948,50.88164343572601,48.23605744996621,12.43753247303448,19.70702310749259,-0.05637660126668305,-0.3337011752848856,-0.23588317013920224,-0.25000000000000006,9.236100170605994,1640.0918324766374,-1175.4170977625174,-58.212422146347194,-1462.779035359603,0.0,0.0,689.1777407828886,0.0,5.0,0.05566104680895981,0.0,0.0,1.440623929710776,329.99807111111113,-45.477624011512596,0.2686060884028801,10.225105349669096,0.003750284079561075,43.84324364245156,1.2213203818590117,0.0,0.0,61.0440462804571,0.033340685202711384,18.372186147283433,-76.58460829363064
2025-01-01 06:00:00,4.987654245853667,0.23131333809409452,0.0,4.987654245853667,0.23131333809409452,0.0,0.13915626258191802,0.7333420722962963,0.3105058097624903,3.764650101212963,0.04000000000000001,0.0,0.0,0.21964667142742783,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.018759462719298244,0.0,0.06019839993130989,0.0,0.06019839993130989,0.0,0.017643581192586504,0.0,0.2552019541286809,0.19140146559651064,3073.96343883108,20.000000000000057,0.43333333333333346,690.686662381883,3.6292070282962956,0.13544307291666663,0.43333333333333335,3629.2070282962964,8375.093142222222,0.0,22.222222222222285,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,4385.516106666667,733.3420722962964,0.13333333333333333,21.87846898654233,51.66666666666668,46.10666666666668,0.0,51.716316542940305,0.29011860245513327,793.000115056817,733.3420722962964,21.87846898654233,50.80277700996705,51.716316542940305,50.346007243480436,12.43753247303448,19.76724581144779,-0.044132214278724526,0.3763053691041232,-0.41794371939299096,0.3,9.236100170605994,1753.829492261831,-1785.8715306787672,-26.696078230023243,-1420.5831495312452,0.0,0.0,761.796006666512,0.0,5.0,0.05552696239516876,0.0,0.0,1.4371535455519655,329.99807111111113,-46.55411593829971,0.2681465619635096,10.260057150189384,0.0037579169579535924,7.211744886563224,1.2210637436978047,0.0,0.0,57.4146194971089,0.042915289588219364,42.17101483214523,-68.86709306216848
2025-01-01 07:00:00,6.098312554112847,0.26981213674985355,0.0,6.098312554112847,0.26981213674985355,0.0,0.36082437973262155,1.833355180740741,0.3890713617505959,3.475061631888889,0.04000000000000001,0.0,0.0,0.2581454700831869,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.017480408442982456,0.0,0.17167198564481956,0.0,0.17167198564481956,0.0,0.04487740163967995,0.0,0.30455156596226024,0.2284136744716951,2837.5047127671505,20.000000000000057,0.40000000000000013,637.5569191217382,3.3500372568888888,0.125024375,0.4,3350.0372568888893,8375.093142222222,0.0,22.222222222222285,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,4385.516106666667,1833.355180740741,0.3333333333333333,21.05103892880826,51.66666666666668,46.10666666666668,0.0,51.46971676162762,0.4210366329428164,1149.6137463326083,1833.355180740741,21.05103892880826,49.45838523183727,51.46971676162762,48.4527194669421,12.43753247303448,19.66830505046593,-0.07044989791953776,-0.4755899415034632,-0.6567985976808897,-0.55,9.236100170605994,1772.3081747295896,-2082.237328000392,-66.31730303588084,-1514.6440265638084,0.0,0.0,1058.5752029769706,3.0459589661327544,5.0,0.0568056046079704,0.0,0.0,1.470247471643989,329.99807111111113,-41.6267718972932,0.2705113573358587,10.227021189355929,0.0037678247572291794,33.01133043582996,1.2214691671670441,0.0,0.0,63.5570732613316,0.04187579962336519,4.165481795533855,-70.4827848314147
2025-01-01 08:00:00,4.313953132624897,0.2770543633912439,0.0,4.313953132624897,0.2770543633912439,0.0,0.3903891698644142,0.0,0.4085023308715946,3.475061631888889,0.04000000000000001,0.0,0.0,0.26538769672457724,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.013216894188596489,0.0,0.18858613783790887,0.0,0.18858613783790887,0.0,0.054652068572158194,0.0,0.31321680829706433,0.23491260622279816,2837.5047127671505,20.000000000000057,0.40000000000000013,637.5569191217382,3.3500372568888888,0.125024375,0.4,3350.0372568888893,8375.093142222222,0.0,22.222222222222285,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,4385.516106666667,0.0,0.0,21.210234448050635,51.66666666666668,46.10666666666668,0.0,51.52921500464948,0.24707070110253462,673.7221596857013,0.0,21.210234448050635,49.842133774164246,51.52921500464948,48.99859315892163,12.43753247303448,19.759113344948098,-0.055600509382785705,-1.3291550792482136,-1.133964119105241,-1.4,9.236100170605994,1703.415086263047,-2224.7132287245727,-71.93677267960676,-1645.2845212695295,0.0,0.0,1081.6370433085476,196.0585472748754,4.61625,0.05881055969397424,0.0,0.0,1.5221398890612539,304.6707191533333,-2.941205989692048,0.2710574506480405,10.300922000660535,0.003795092776202867,55.10320651059221,1.2216441288362712,0.0,0.0,68.57140858808242,0.04450866727664772,-2.9060165774674536,-69.0307561021393
2025-01-01 09:00:00,4.721878866477714,0.27293308959786144,0.0,4.721878866477714,0.27293308959786144,0.0,0.36918553920916447,1.0083453494074075,0.408463284620402,2.8958846932407405,0.04000000000000001,0.0,0.0,0.2612664229311948,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.010658785635964911,0.0,0.17926337678659982,0.0,0.17926337678659982,0.0,0.06010805404547545,0.0,0.3077217765725544,0.23079133242941577,2364.5872606392923,20.000000000000057,0.33333333333333337,531.2974326014486,2.7916977140740737,0.10418697916666667,0.3333333333333333,2791.6977140740737,8375.093142222222,0.0,22.222222222222285,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,4385.516106666667,1008.3453494074075,0.18333333333333332,21.9625293840178,51.66666666666668,46.10666666666668,0.0,51.678245062688575,0.2266478049792938,617.5913571581174,1008.3453494074075,21.9625293840178,50.822470923544685,51.678617644199456,50.39421127246188,12.43753247303448,19.68375305716614,-0.06268907995567344,-1.0468072950123082,-0.7437406306304581,-0.85,9.236100170605994,1386.3034692021088,-1255.3071920999844,-48.005480009810384,-1566.3190035376792,0.0,0.0,994.7794044005988,510.79441792601824,3.61625,0.0577515305904106,0.0,0.0,1.4947300080705077,238.6711049311111,66.17325982775505,0.2747837113034149,10.307460774272345,0.0038277376970168604,61.68373652334939,1.2225475025101555,0.0,0.0,64.24290414328296,0.045616657714076865,-8.39893566325038,-39.60654434656
