Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.39729848678991575,0.21956429857669096,0.0,0.006621641446498596,0.0036594049762781826,0.0,0.07032697731073845,0.0,0.2869715094791774,0.0,0.04000000000000001,0.0,0.0,0.20789763191002428,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.017054057017543856,0.0,On,0.026636460146597297,0,On,0.026636460146597297,0.0,On,0.009774666932478238,0,On,0.2375544483980434,0.1781658362985325,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,8375.093142222222,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4385.516106666667,Off,0.0,0.0,21.71998394995757,51.666666666666686,46.10666666666668,0.0,51.3204234439014,0.0,0.0,0.0,21.71998394995757,49.13671014231462,51.3204234439014,48.04485349152124,12.43753247303448,18.375649234372258,0.0,-2.8,-2.6599844371467283,2.8,9.236100170605994,-502.88640271335316,80.83753915541567,522.8686697826877,-1134.925233648511,-0.0,-0.0,670.6677465131639,0.0,5.0,0.055911795876498145,0.0,0,1.4471138383229554,329.99807111111113,-38.62891557800603,0.2799520627830267,9.449630740028102,0.0036040787297532202,39.20580384315434,1.224619685885658,0,0,80.83753915541567,0.08509702215921362,605.5129274895178,-82.64425770683015
2025-01-01 00:01:00,0.39729848678991575,0.21956429857669096,0.0,0.006621641446498596,0.0036594049762781826,0.0,0.07032697731073845,0.0,0.2869715094791774,0.0,0.04000000000000001,0.0,0.0,0.20789763191002428,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.017054057017543856,0.0,On,0.026636460146597297,0,On,0.026636460146597297,0.0,On,0.009774666932478238,0,On,0.2375544483980434,0.1781658362985325,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,8375.093142222222,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4385.516106666667,Off,0.0,0.0,21.791777733049308,51.666666666666686,46.10666666666668,0.0,51.31820427327297,0.0,0.0,0.0,21.791777733049308,49.13488121164692,51.31820427327297,48.0432196808339,12.43753247303448,18.271861442647293,0.0,-2.6695905589898423,-2.5606549050187786,2.8,9.236100170605994,-495.22998826274556,79.2971187763868,508.7943327391538,-1123.9993566032772,-0.0,-0.0,670.6677465131639,0.0,5.0,0.055744990175642516,0.0,0,1.4427965590398408,329.99807111111113,-41.89837817263232,0.2826337274063927,9.42681239624675,0.0036044539025259933,39.801408490291664,1.2286340944817358,0,0,79.2971187763868,0.08489050587398109,593.0545247298263,-84.2601919906725
2025-01-01 00:02:00,0.39729848678991575,0.21956429857669096,0.0,0.006621641446498596,0.0036594049762781826,0.0,0.07032697731073845,0.0,0.2869715094791774,0.0,0.04000000000000001,0.0,0.0,0.20789763191002428,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.017054057017543856,0.0,On,0.026636460146597297,0,On,0.026636460146597297,0.0,On,0.009774666932478238,0,On,0.2375544483980434,0.1781658362985325,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,8375.093142222222,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4385.516106666667,Off,0.0,0.0,21.86159945338184,51.666666666666686,46.10666666666668,0.0,51.315978657176736,0.0,0.0,0.0,21.86159945338184,49.13304623558563,51.315978657176736,48.041580024790086,12.43753247303448,18.17086784603315,0.0,-2.541739953319382,-2.466176438279121,2.8,9.236100170605994,-488.0383790696644,77.9726580014069,495.9442191430748,-1113.4077966868683,-0.0,-0.0,670.6677465131639,0.0,5.0,0.0555825180349737,0.0,0,1.4385914413286671,329.99807111111113,-45.298328895960054,0.28446188644519366,9.381160772871082,0.0036048335303758327,40.379412575105874,1.2290597499607254,0,0,77.9726580014069,0.0846936081741114,581.2509730428246,-85.30675389974984
2025-01-01 00:03:00,0.39729848678991575,0.21956429857669096,0.0,0.006621641446498596,0.0036594049762781826,0.0,0.07032697731073845,0.0,0.2869715094791774,0.0,0.04000000000000001,0.0,0.0,0.20789763191002428,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.017054057017543856,0.0,On,0.026636460146597297,0,On,0.026636460146597297,0.0,On,0.009774666932478238,0,On,0.2375544483980434,0.1781658362985325,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,8375.093142222222,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4385.516106666667,Off,0.0,0.0,21.929539483643484,51.666666666666686,46.10666666666668,0.0,51.313746773960084,0.0,0.0,0.0,21.929539483643484,49.13120538018825,51.313746773960084,48.03993468330234,12.43753247303448,18.072540284868815,0.0,-2.416286209610227,-2.3759341003855865,2.8,9.236100170605994,-481.2992676874072,76.66726988763429,484.0062141345773,-1103.133959725587,-0.0,-0.0,670.6677465131639,0.0,5.0,0.05542418596208759,0.0,0,1.434493477202636,329.99807111111113,-48.83305447498424,0.2862557277542328,9.336282459103396,0.0036052185378735624,40.940413123342324,1.2294744411972627,0,0,76.66726988763429,0.08450511039336847,570.0190416420982,-86.01282750752084
2025-01-01 00:04:00,0.39729848678991575,0.21956429857669096,0.0,0.006621641446498596,0.0036594049762781826,0.0,0.07032697731073845,0.0,0.2869715094791774,0.0,0.04000000000000001,0.0,0.0,0.20789763191002428,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.017054057017543856,0.0,On,0.026636460146597297,0,On,0.026636460146597297,0.0,On,0.009774666932478238,0,On,0.2375544483980434,0.1781658362985325,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,8375.093142222222,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4385.516106666667,Off,0.0,0.0,21.99568330846852,51.666666666666686,46.10666666666668,0.0,51.31150879379804,0.0,0.0,0.0,21.99568330846852,49.12935880390244,51.31150879379804,48.038283808954645,12.43753247303448,17.97675753327391,0.0,-2.2931076217004636,-2.2894279114432043,2.8,9.236100170605994,-472.26050764076297,75.40643013252566,472.8643297418812,-1093.1622443630417,-0.0,-0.0,670.6677465131639,0.0,5.0,0.05526981054265839,0.0,0,1.4304979195166272,329.99807111111113,-49.76600979088518,0.28801652964245583,9.293243882276407,0.0036056087627058774,41.48516048241157,1.2298786579335461,0,0,75.40643013252566,0.08432402110329812,559.2911244365044,-86.42679469462328
2025-01-01 00:05:00,0.39729848678991575,0.21956429857669096,0.0,0.006621641446498596,0.0036594049762781826,0.0,0.07032697731073845,0.0,0.2869715094791774,0.0,0.04000000000000001,0.0,0.0,0.20789763191002428,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.017054057017543856,0.0,On,0.026636460146597297,0,On,0.026636460146597297,0.0,On,0.009774666932478238,0,On,0.2375544483980434,0.1781658362985325,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,8375.093142222222,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4385.516106666667,Off,0.0,0.0,22.060015303562484,51.666666666666686,46.10666666666668,0.0,51.30926487913535,0.0,0.0,0.0,22.060015303562484,49.127506657977634,51.30926487913535,48.03662754739877,12.43753247303448,17.883541928738584,0.0,-2.1721023505322714,-2.206228243422003,2.8,9.236100170605994,-461.614622978536,74.1916434788453,462.4150786231075,-1083.4921666327857,-0.0,-0.0,670.6677465131639,0.0,5.0,0.05511943904108944,0.0,0,1.426605991571932,329.99807111111113,-48.79020285891424,0.28974302271927244,9.250937531582002,0.0036060040498554027,42.01348687896726,1.2302722849128849,0,0,74.1916434788453,0.08414948593465563,549.0093807765825,-86.59430215347498
2025-01-01 00:06:00,0.39729848678991575,0.21956429857669096,0.0,0.006621641446498596,0.0036594049762781826,0.0,0.07032697731073845,0.0,0.2869715094791774,0.0,0.04000000000000001,0.0,0.0,0.20789763191002428,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.017054057017543856,0.0,On,0.026636460146597297,0,On,0.026636460146597297,0.0,On,0.009774666932478238,0,On,0.2375544483980434,0.1781658362985325,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,8375.093142222222,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4385.516106666667,Off,0.0,0.0,22.12254354199741,51.666666666666686,46.10666666666668,0.0,51.307015193828065,0.0,0.0,0.0,22.12254354199741,49.12564909497889,51.307015193828065,48.034966045554306,12.43753247303448,17.79288216083438,-0.04045117249899022,-2.053183727339333,-2.1259665895903623,2.8,9.236100170605994,-450.75698714914245,73.02385139920126,452.5690030384352,-1074.1198059011745,-0.0,-0.0,670.6677465131639,0.0,5.0,0.0549730641944773,0.0,0,1.4228175053894685,329.99807111111113,-47.304927761131935,0.291434555733138,9.209922072055031,0.0036064042430262538,42.525440674854764,1.2306553494947914,0,0,73.02385139920126,0.08398077034954718,539.1243752709242,-86.55537223248906
2025-01-01 00:07:00,0.39729848678991575,0.21956429857669096,0.0,0.006621641446498596,0.0036594049762781826,0.0,0.07032697731073845,0.0,0.2869715094791774,0.0,0.04000000000000001,0.0,0.0,0.20789763191002428,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.017054057017543856,0.0,On,0.026636460146597297,0,On,0.026636460146597297,0.0,On,0.009774666932478238,0,On,0.2375544483980434,0.1781658362985325,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,8375.093142222222,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4385.516106666667,Off,0.0,0.0,22.183323832033647,51.666666666666686,46.10666666666668,0.0,51.304759901001034,0.0,0.0,0.0,22.183323832033647,49.123786266791505,51.304759901001034,48.033299449686744,12.43753247303448,17.70469913604129,-0.12863419729207948,-1.9362762615475226,-2.048327316240948,2.8,9.236100170605994,-440.20002756814006,71.90241301450494,443.2493247799458,-1065.0343545300034,-0.0,-0.0,670.6677465131639,0.0,5.0,0.05483056879560578,0.0,0,1.4191294274021364,329.99807111111113,-45.83341955130062,0.2930917475745303,9.169607194657354,0.0036068091866506865,43.021506821859106,1.2310281665786562,0,0,71.90241301450494,0.08381724404678931,529.5938836161368,-86.34455883619101
2025-01-01 00:08:00,0.39729848678991575,0.21956429857669096,0.0,0.006621641446498596,0.0036594049762781826,0.0,0.07032697731073845,0.0,0.2869715094791774,0.0,0.04000000000000001,0.0,0.0,0.20789763191002428,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.017054057017543856,0.0,On,0.026636460146597297,0,On,0.026636460146597297,0.0,On,0.009774666932478238,0,On,0.2375544483980434,0.1781658362985325,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,8375.093142222222,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4385.516106666667,Off,0.0,0.0,22.242427130871196,51.666666666666686,46.10666666666668,0.0,51.302499158731955,0.0,0.0,0.0,22.242427130871196,49.121918320601424,51.302499158731955,48.03162790153616,12.43753247303448,17.618892245679906,-0.2144410876534657,-1.8213129782346094,-1.9730404278652123,2.8,9.236100170605994,-430.0238153683034,70.8258445018882,434.3901228869997,-1056.2229746520234,-0.0,-0.0,670.6677465131639,0.0,5.0,0.05469180011230394,0.0,0,1.415537804582946,329.99807111111113,-44.468587229444,0.2947156665463459,9.131046554998084,0.0036072187299402,43.502310764915904,1.2313911434983855,0,0,70.8258445018882,0.08365836714958375,520.3818593485288,-85.9917364615291
2025-01-01 00:09:00,0.39729848678991575,0.21956429857669096,0.0,0.006621641446498596,0.0036594049762781826,0.0,0.07032697731073845,0.0,0.2869715094791774,0.0,0.04000000000000001,0.0,0.0,0.20789763191002428,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.017054057017543856,0.0,On,0.026636460146597297,0,On,0.026636460146597297,0.0,On,0.009774666932478238,0,On,0.2375544483980434,0.1781658362985325,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,8375.093142222222,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4385.516106666667,Off,0.0,0.0,22.299923925249402,51.666666666666686,46.10666666666668,0.0,51.300233118681795,0.0,0.0,0.0,22.299923925249402,49.12004539761965,51.300233118681795,48.02995153708857,12.43753247303448,17.535361542656652,-0.2979717906767192,-1.7082335527254624,-1.8998752777060457,2.8,9.236100170605994,-420.20184963320116,69.79217859681846,425.9348742750053,-1047.6730930284743,-0.0,-0.0,670.6677465131639,0.0,5.0,0.05455660568785081,0.0,0,1.4120386910341274,329.99807111111113,-43.19650311789076,0.296307426514204,9.093090224473375,0.0036076327281733093,43.96847599444726,1.2317446862598405,0,0,69.79217859681846,0.08350367810213931,511.45754576481323,-85.522671489808
