kva,n_customers,avg_utilization,std_utilization,avg_diversity_factor
25.0,61,7.4796439643099015,1.2131678721008203,2.2715269527904516
25.0,62,7.488792157886563,1.0309840474408187,2.252580542621501
25.0,63,7.685912623953542,1.0330742983014287,2.276579363215698
25.0,64,7.730897183918324,0.9656916339360794,2.2273608426225397
25.0,65,7.808500725079841,0.7391456052657635,2.250142554196955
25.0,66,8.126777104079471,0.9266253500537223,2.2739850672772763
25.0,67,8.27139051057349,1.0297833317013252,2.2284432113396506
25.0,68,7.793116982007433,1.1072419622240743,2.33578601230396
25.0,69,8.042891987611368,0.9146334572050174,2.275181929157471
25.0,70,8.440464581051023,0.8516679888574112,2.217412268545512
25.0,71,8.031683159315962,0.9883165440720748,2.332361458771802
25.0,72,8.533227720492976,1.1135033909308831,2.274622573150119
25.0,73,8.763708268490225,1.301246904867659,2.2912253287596838
25.0,74,8.631301964043876,0.9586342122679969,2.3223101813484943
25.0,75,8.846033975942117,1.209395775407395,2.2698078803234765
25.0,76,8.667858399298954,1.0998279735197607,2.328655255768681
25.0,77,9.17672422040946,1.0774191497516887,2.3340697970728557
25.0,78,9.089000435102298,0.9216832652168987,2.330002687573812
25.0,79,9.112515739637594,0.9916964047628493,2.3592614361497724
25.0,80,9.415900296790666,1.0590519474354347,2.374594341974337
25.0,81,9.40538198578162,1.405089066166349,2.335620765808365
25.0,82,9.902186378886954,1.344955622287024,2.310607017331014
25.0,83,9.78431614890025,0.9873928070714472,2.3094127735828516
25.0,84,9.753982615847297,1.258605323289288,2.3285845137940027
25.0,85,9.58976914054236,1.0644907515447528,2.3591047826496467
25.0,86,10.052663040510136,0.9692590485262178,2.294611827815426
25.0,87,9.882856891781659,0.9889990359767509,2.333172912572439
25.0,88,9.874959941524736,1.2025753027295374,2.362003272680815
25.0,89,10.236912374530572,1.0902489855784316,2.3880892436078804
25.0,90,10.539612164625636,1.1314139592287986,2.337550561158084
25.0,91,10.219132356870789,1.2034006576944056,2.365957574985025
25.0,92,10.275334480492926,0.9310766837672395,2.3457939868055946
25.0,93,10.523029092845599,1.2188730428198664,2.388281573231528
25.0,94,10.870561171026198,1.2535971110003759,2.3414399254628835
25.0,95,11.298058186046202,1.5300950079569104,2.323701786808245
25.0,96,10.767230141557475,1.1141335558963927,2.414502267540152
25.0,97,11.07036383987225,1.2026802523479012,2.3598228065181357
25.0,98,11.095309517190515,1.4298428249792696,2.404755620848526
25.0,99,11.27814964077484,1.0721203163550788,2.3975137915079214
50.0,1,0.1324697700550753,0.1565636318977218,1.0
50.0,2,0.22805024763345472,0.13865442575877293,1.1630556184212764
50.0,3,0.3165336684380155,0.16550217449944973,1.2432714013635782
50.0,4,0.4614431795550935,0.2521662305955637,1.3238363513524984
50.0,5,0.5004257292893867,0.2101086631483957,1.3989734553126871
50.0,6,0.572015694663224,0.20978426822109614,1.4728273212885599
50.0,7,0.61589393773305,0.29324210865553296,1.5274891395480426
50.0,8,0.7155892651546228,0.25149913704539606,1.5552685488233233
50.0,9,0.6800537800863086,0.21555322092459178,1.7169756502669373
50.0,10,0.8552640054952411,0.2677996394062805,1.6804986960860582
50.0,11,0.8893485798901494,0.24955637557062582,1.6687481730767373
50.0,12,0.9055097911422982,0.3439786968517358,1.7502842055542764
50.0,13,0.9875016772362986,0.27954340169752834,1.8279540230832647
50.0,14,1.127177448940724,0.39471290092686057,1.787735438347298
50.0,15,1.1671149063776136,0.3239212308903717,1.8279011663460205
50.0,16,1.1980337231268094,0.251625995594169,1.9031699820736698
50.0,17,1.1913158945754199,0.27494630543708204,1.9424031515705047
50.0,18,1.2392043931520424,0.2728703304733804,1.9498528538658588
50.0,19,1.4080498388503269,0.37270680753982544,1.848729054107307
50.0,20,1.552593478692484,0.3513243122866295,1.8701179395702114
50.0,21,1.4550256224073224,0.3122335940375071,1.9340649783843162
50.0,22,1.5073540596737418,0.37626863652711723,1.9987241651250036
50.0,23,1.6599262151415146,0.35373945069290935,1.9915758397364707
50.0,24,1.6681905827995223,0.44658340720229167,1.9373923451247947
50.0,25,1.8099670873559113,0.3741964426965961,1.9449287059778355
50.0,26,1.7926228481429893,0.31137873647817443,1.9710040151837314
50.0,27,1.7875675231226043,0.353543174760846,2.043394869944269
50.0,28,1.799468646441061,0.3507064432341599,2.113479472794408
50.0,29,1.887226777214081,0.4143308797724713,2.113566743027442
50.0,30,1.8923549060455782,0.35665857636958265,2.0568281332122442
50.0,31,1.952638644054082,0.3784506169888376,2.0925504697349804
50.0,32,2.13817985047212,0.39083793250139415,2.0357931911423974
50.0,33,2.1255543553531497,0.39725748387703474,2.0810235194473026
50.0,34,2.189409726233326,0.38891567669165755,2.123064148902733
50.0,35,2.4118580744120433,0.5605229831993283,2.0441193348015947
50.0,36,2.3077520171339145,0.3498701312470102,2.1064515227382405
50.0,37,2.423085861764464,0.44296124977122153,2.0949025216427506
50.0,38,2.4148707410397052,0.41198828151136974,2.14427343929504
50.0,39,2.447530131252999,0.4644475564536238,2.1280441408827238
50.0,40,2.619462836157588,0.5435270795656172,2.147321514667048
50.0,41,2.556095412271484,0.3977828714768676,2.123542929122541
50.0,42,2.6586043945386435,0.5436601510886317,2.171836132098002
50.0,43,2.7665968410351196,0.4122038130358503,2.1258596470953326
50.0,44,2.7796508359618244,0.4331642351074167,2.175368674118039
50.0,45,2.7578535601498326,0.47619421084320457,2.1939760182386645
50.0,46,2.873448149741965,0.4380743832573708,2.179321219437306
50.0,47,2.966253414656519,0.5132600726730268,2.206488477244482
50.0,48,3.0377144620543493,0.454820859327535,2.2144653578117133
50.0,49,2.983446946415251,0.45676375064646363,2.202832194077942
50.0,50,3.0671041303816957,0.3657747086145666,2.1842658333806524
50.0,51,3.2706288191960633,0.4653097904344649,2.163521992238102
50.0,52,3.2462868247288226,0.4507182414275714,2.1943957578749704
50.0,53,3.3186196112213313,0.4233905091724406,2.2081374640615725
50.0,54,3.323025567390609,0.5418530248741558,2.2412335736237017
50.0,55,3.351681660104346,0.5426539284578938,2.2215338551923174
50.0,56,3.3966314450703163,0.5413930340853448,2.22746128207737
50.0,57,3.420602839631094,0.49798029850509035,2.206169625886349
50.0,58,3.564246504632496,0.48593284457345615,2.2096825390356853
50.0,59,3.605933854754525,0.6207355893463914,2.2661635128689865
50.0,60,3.701444766498487,0.533421960986386,2.2830761387041134
50.0,61,3.519268234169106,0.48808353029975055,2.2520138688614453
50.0,62,3.576810857349561,0.5378678058516294,2.300380458168852
50.0,63,3.7941247283336064,0.591438315803816,2.2621230938168524
50.0,64,3.855283359829023,0.5804061856662136,2.260594950286684
50.0,65,3.959779425236227,0.5393656798168353,2.2381112342474063
50.0,66,3.9487116828790034,0.523430903851877,2.3138633438079435
50.0,67,3.842386858860798,0.5469371076361956,2.3166573709202676
50.0,68,3.9122480337887353,0.5013661260979441,2.298067716880197
50.0,69,4.082563265260298,0.5403761528150426,2.2394512494474967
50.0,70,4.269673923119668,0.5195722467986423,2.289707645437294
50.0,71,4.128417815611948,0.5905278929138734,2.342728346674465
50.0,72,4.171793898968677,0.4842806695256829,2.3129099348516506
50.0,73,4.155203660912439,0.4817854604262879,2.313227479434325
50.0,74,4.394282927255735,0.5513802220771955,2.3349689591461718
50.0,75,4.46340344553609,0.5022294576271272,2.2816939815445627
50.0,76,4.425465104939736,0.5653640895557894,2.3414326108907866
50.0,77,4.650754636470671,0.6033934455047629,2.2486011166069053
50.0,78,4.512337544444599,0.5073924476328172,2.31682570905102
50.0,79,4.508696889737395,0.5176106805090602,2.34431491532156
50.0,80,4.643961375557344,0.5336690623632612,2.3609809271270383
50.0,81,4.911938484570262,0.6519369871950007,2.2983004123505535
50.0,82,4.844739431319908,0.5661741684807787,2.30328386430151
50.0,83,4.8676143748972995,0.5668896722335984,2.293053107082197
50.0,84,5.22154927713146,0.5609362388275424,2.310123124436895
50.0,85,5.028887622672135,0.6565920681370044,2.327581608403996
50.0,86,5.190421742210498,0.6774879589802101,2.3670460759233145
50.0,87,5.145000689505581,0.4197163036839133,2.292150390865334
50.0,88,5.101712161581184,0.5016068603662389,2.3295102120678197
50.0,89,5.225690472774573,0.7114178680275444,2.338609653752661
50.0,90,5.148063967027226,0.4824050107444038,2.4215798448370744
50.0,91,5.4162016602576655,0.5093092664214156,2.315479544909446
50.0,92,5.33106012242422,0.5958194409575585,2.3408342403421742
50.0,93,5.395508676882707,0.5212210195814667,2.3738353814280715
50.0,94,5.317922351173113,0.643846850896883,2.3745555861280176
50.0,95,5.572853107423825,0.6857746462630802,2.3107385282295443
50.0,96,5.469666017068692,0.5026407304935776,2.396414602086935
50.0,97,5.778094023511395,0.5484588226805005,2.301777369454796
50.0,98,5.551092377169314,0.46698233554700086,2.3650113514900757
50.0,99,5.753109729317063,0.5435678098545618,2.354494326900294
75.0,1,0.08803451252752606,0.05616271566472559,1.0
75.0,2,0.16507283221927088,0.1072607053620992,1.1575463768381498
75.0,3,0.24382883679472211,0.15934491247242313,1.237121699129346
75.0,4,0.2594535447793809,0.10921912136399868,1.3734739980511557
75.0,5,0.29172023698968913,0.12630661903409068,1.4303649270780823
75.0,6,0.3938679462623751,0.15694596261799154,1.5107532566063264
75.0,7,0.3900129399524912,0.22347150613596595,1.6159442785135438
75.0,8,0.44778402329486866,0.10605158612796717,1.5979504853173856
75.0,9,0.5039541210949093,0.16795828342127211,1.6374115865135215
75.0,10,0.5522868554447172,0.1610300883191878,1.6530954354715586
75.0,11,0.5762224631368394,0.19698973233980505,1.7635446899440956
75.0,12,0.6116385604469019,0.17973187143759994,1.7419206483366703
75.0,13,0.7206774827163571,0.23125555928714497,1.776952184851239
75.0,14,0.7916850395177932,0.24150793067762116,1.8195523276657648
75.0,15,0.7598537520961394,0.19446970469722305,1.8417751359840222
75.0,16,0.8777261218770113,0.2319833524156518,1.8380960509475974
75.0,17,0.7965504536422122,0.21964297918078085,1.9049054521068298
75.0,18,0.8840224036191996,0.24638423799068493,1.875943191083033
75.0,19,0.8590479502513678,0.19990425390783245,1.9252386708458402
75.0,20,0.9668671115704267,0.2676756490101851,1.9031092992587473
75.0,21,0.9913826109484272,0.2137319134829877,1.9562804540991825
75.0,22,0.9808758620333348,0.22388563912880655,1.9386260198895697
75.0,23,1.169177176498968,0.2627445577128882,1.9204883854756385
75.0,24,1.1316658339415848,0.2810565161873264,1.9951537286891274
75.0,25,1.1326832165084562,0.29679436233689976,1.989957419801299
75.0,26,1.202763100988985,0.30681699304007093,2.053179540006957
75.0,27,1.2114050993626841,0.21798554718099616,2.012877113264129
75.0,28,1.3174533621062268,0.23460480675666837,2.083119077201446
75.0,29,1.2525160433758165,0.17725506621198975,2.08792913352401
75.0,30,1.2651313881890467,0.26842577715490945,2.1304076790909545
75.0,31,1.4030817898444627,0.27487981836430775,2.0510159307358387
75.0,32,1.4194380550921675,0.2765560775075035,2.0853976347652043
75.0,33,1.3723782580856942,0.2508165119764246,2.127940563728468
75.0,34,1.3674846684791762,0.22481470279182694,2.1393802565357345
75.0,35,1.4738284747762511,0.2611415522824785,2.055560283457078
75.0,36,1.5705105973614457,0.3359447277050491,2.0839085112232487
75.0,37,1.6909903740717245,0.25814452095216517,2.069357532192636
75.0,38,1.5999748513979628,0.3161402243377933,2.22199398621168
75.0,39,1.5470323458253539,0.2547151461288713,2.175120497190326
75.0,40,1.6373910489296712,0.2715083589558165,2.1517338847642615
75.0,41,1.731677537178804,0.34851059584042327,2.160335163302904
75.0,42,1.7107986815773188,0.2997193029661361,2.1882622875277717
75.0,43,1.847396655819207,0.3128296921022293,2.1235022438806985
75.0,44,1.7933917224297846,0.3547598621189893,2.2025400347400277
75.0,45,1.8790512657615843,0.3183235452849586,2.1337215946856785
75.0,46,1.987576527431664,0.3193426385005954,2.1818493993313934
75.0,47,1.9277690323518948,0.33285855799246306,2.1964904854738703
75.0,48,1.959112880073713,0.27514539353564943,2.1897354238505127
75.0,49,2.090069128836369,0.25469291861860305,2.174856235694703
75.0,50,2.0239191862939356,0.35279887927110914,2.253982089408588
75.0,51,2.1583260742480026,0.35303626187518644,2.150796679407841
75.0,52,2.0702841356788633,0.27489429098399865,2.245473499515463
75.0,53,2.175683662861793,0.31535538035153554,2.1857861871904354
75.0,54,2.191887949393668,0.3372160461223353,2.247709123451352
75.0,55,2.24110998738113,0.35745001102035384,2.2774020861066786
75.0,56,2.3209754999733554,0.3140611341171748,2.2547915711862867
75.0,57,2.415865398945568,0.27966396573629143,2.2178604786288623
75.0,58,2.424143010461416,0.3462391763999326,2.2173592586935325
75.0,59,2.330064863599223,0.3027513480408159,2.254053825542657
75.0,60,2.408732401529727,0.3192722203047839,2.2599646878037687
75.0,61,2.4485526944617484,0.3262760484822932,2.2427659738284356
75.0,62,2.5156147362977057,0.27219432632557,2.2416392885560925
75.0,63,2.478646314851524,0.3217124969164482,2.2756102951683257
75.0,64,2.51665044228614,0.34099528083027414,2.2756671412231495
75.0,65,2.726581107609185,0.3571247846756298,2.240929473448071
75.0,66,2.5644491288058884,0.26466842837727433,2.270246744406521
75.0,67,2.6633552228793196,0.4330138864744037,2.233684108830307
75.0,68,2.7217436484294635,0.395817438550847,2.267971570260362
75.0,69,2.7943865258991463,0.28970610289633003,2.239576279702626
75.0,70,2.7095415142016606,0.30374610936159274,2.3392932934753317
75.0,71,2.8148020245990995,0.2965636349751173,2.298771818505577
75.0,72,2.831627139692935,0.3836019060009884,2.3120577730290957
75.0,73,2.880594490634423,0.3849504372902994,2.304432770405917
75.0,74,3.034554807755477,0.3597296024244267,2.305940837673005
75.0,75,2.9308114575572977,0.42674418832362976,2.2848434251228182
75.0,76,2.780732250718688,0.3533281512983106,2.374040513592747
75.0,77,2.978828753112315,0.33761299072912215,2.3284828751854123
75.0,78,3.0074024943989803,0.4002365799075793,2.3092215150143307
75.0,79,2.963100234784158,0.32593632897928,2.3356089712296284
75.0,80,3.1476334483137065,0.37115321910891685,2.298977149995312
75.0,81,3.1768795664668317,0.31162131359393674,2.290454376304454
75.0,82,3.121750099721585,0.4428615250904448,2.400030459002763
75.0,83,3.1425912021697187,0.341865167279842,2.3999779413081397
75.0,84,3.2422823241829763,0.35515472841627316,2.3142916826406017
75.0,85,3.3378869810212306,0.4681522301005492,2.342637785673622
75.0,86,3.38333802184173,0.36230612931601874,2.304410024949016
75.0,87,3.382832387519755,0.40126393681511763,2.3556550007423693
75.0,88,3.4505353022384635,0.3215442103975913,2.330246589546912
75.0,89,3.4371648862299895,0.30274360902917924,2.3373807205609736
75.0,90,3.5579081008821336,0.3792468494318804,2.314512419791647
75.0,91,3.5957310663094773,0.43549049521307803,2.3181085890707553
75.0,92,3.49838570008039,0.3616532386536197,2.385287885478099
75.0,93,3.57352079877712,0.408539831675966,2.3445840992710134
75.0,94,3.575476970973755,0.3907669932004037,2.3330132913633377
75.0,95,3.541042982602905,0.47021045244760507,2.402797821204986
75.0,96,3.6872313843500235,0.4052544266314175,2.377944839440344
75.0,97,3.763503755824065,0.4038717659222787,2.368952299063419
75.0,98,3.695356019479441,0.35653508897407665,2.3878656665308724
75.0,99,3.6642848770163075,0.3175505688525101,2.386112051466201
