occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.833,0.566,0.0185,0.407,0.053,0.0,0.0,0,0,0,0
0.833,0.562,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
0.967,0.562,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.58,0.0175,0.365,0.0512,0.0,0.0771,0,0,0,0
1.0,0.585,0.0179,0.351,0.0514,0.0,0.0,0,0,0,0
0.867,0.566,0.0163,0.407,0.0507,0.0,0.0,0,0,0,0
0.833,0.562,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
0.833,0.599,0.024,0.309,0.0781,0.0,0.227,0,0,0,0
0.833,0.608,0.026,0.281,0.085,0.0,0.0771,0,0,0,0
0.567,0.589,0.022,0.337,0.0712,0.8,0.0,0,0,0,0
0.5,0.603,0.025,0.295,0.0816,0.2,0.245,0,0,0,0
0.5,0.618,0.0336,0.281,0.14,0.0,0.0,0,0,0,0
0.5,0.621,0.0355,0.281,0.154,0.0,0.154,0,0,0,0
0.5,0.621,0.0355,0.281,0.154,0.0,0.0816,0,0,0,0
0.5,0.621,0.0355,0.281,0.154,0.0,0.0771,0,0,0,0
0.5,0.668,0.0547,0.225,0.234,0.0,0.0771,0,0,0,0
0.5,0.68,0.0595,0.211,0.254,0.0,0.232,0,0,0,0
0.367,0.648,0.0479,0.267,0.2,0.0,0.167,0,0,0,0
0.333,0.64,0.0449,0.281,0.186,0.0,0.0771,0,0,0,0
0.333,0.646,0.0511,0.281,0.194,0.0,0.0,0,0,0,0
0.333,0.647,0.0527,0.281,0.196,0.0,0.231,0,0,0,0
0.333,0.647,0.0527,0.281,0.196,0.0,0.0,0,0,0,0
0.333,0.647,0.0527,0.281,0.196,0.0,0.0,0,0,0,0
0.333,0.647,0.0589,0.281,0.199,0.0,0.0771,0,0,0,0
0.333,0.647,0.0604,0.281,0.2,0.0,0.0,0,0,0,0
0.333,0.647,0.0604,0.281,0.2,0.0,0.0771,0,0,0,0
0.333,0.647,0.0604,0.281,0.2,0.0,0.0,0,0,0,0
0.333,0.647,0.0652,0.281,0.197,0.0,0.0771,0,0,0,0
0.333,0.647,0.0664,0.281,0.196,0.0,0.0,0,0,0,0
0.333,0.647,0.0664,0.281,0.196,0.0,0.0,0,0,0,0
0.333,0.647,0.0664,0.281,0.196,0.0,0.0,0,0,0,0
0.2,0.613,0.0486,0.337,0.135,0.0,0.308,0,0,0,0
0.167,0.604,0.0442,0.351,0.12,0.0,0.308,0,0,0,0
0.167,0.604,0.0442,0.351,0.12,0.0,0.0771,0,0,0,0
