Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,1.9689470063139243,0.1765771745462335,0.0,1.9689470063139243,0.1765771745462335,0.0,0.011538594745298985,0.0,0.22599758523529198,1.6814108263333334,0.05,0.0,0.0,0.16199384121290017,0.0,0.01458333333333334,1.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.003103307748538012,0.0,0.008435286996760973,0.0,0.010005796951425056,0.0,0.18092703780133776,0.13569527835100328,0.0,0.0,1093.214073169573,19.500000000000057,0.3,588.1967531637601,1.6209177013333333,0.06049312500000001,0.3,1620.9177013333333,5403.059004444444,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3856.8158222222223,0.0,0.0,34.327012970312985,51.66666666666668,46.10666666666668,0.0,51.02276735111421,0.0,0.0,0.0,34.327012970312985,48.65055959785804,51.02276735111421,47.46445572122995,12.43753247303448,19.235051017033047,-0.04573428116299928,6.351259653742788,2.8,9.236100170605994,994.329944302231,-619.9765130352315,-672.2830337404322,0.0,0.0,584.5361850384974,0.0,5.4495,0.031382054005461964,0.0,0.0,0.5839707847861716,359.664897704,-11.13728016540738,0.2787412743863707,10.050931156023951,0.0037760037587387155,141.25550437175386,1.2244020687621837,0.2643755797443876,-1223.8779387022053,15.704672503213665
2025-01-01 01:00:00,1.3131381912530036,0.17567868866589212,0.0,1.3131381912530036,0.17567868866589212,0.0,0.01120272579622757,0.0,0.2244066271419611,1.0275288383148147,0.05,0.0,0.0,0.16109535533255878,0.0,0.01458333333333334,1.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.0028705596673976605,0.0,0.00833216612882991,0.0,0.009612820031882682,0.0,0.18060567538961247,0.13545425654220933,0.0,0.0,668.0752669369614,19.500000000000057,0.1833333333333333,359.45357137785345,0.9905608174814815,0.03696802083333333,0.18333333333333332,990.5608174814814,5403.059004444444,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3856.8158222222223,0.0,0.0,34.21621901375226,51.66666666666668,46.10666666666668,0.0,50.81454383456584,0.0,0.0,0.0,34.21621901375226,48.47728721553562,50.81454383456584,47.30865890602051,12.43753247303448,19.155714039224296,-0.04573576604402637,6.589185277523964,2.5,9.236100170605994,615.9853267118353,-680.4949923156637,-662.6998081867246,0.0,0.0,618.9646409942492,0.0,6.0,0.03051220461698956,0.0,0.0,0.5677842525106364,395.9976853333333,-8.354773032650643,0.2849775271858982,10.088340075966403,0.0038418819359749847,168.3939166640492,1.2247450589311675,0.20672177782664428,-1054.5089375421371,14.560373848620111
2025-01-01 02:00:00,1.8727318479353845,0.17502122459434472,0.0,1.8727318479353845,0.17502122459434472,0.0,0.01120272579622757,0.0,0.2235300083798979,1.5879991137592593,0.05,0.0,0.0,0.16043789126101135,0.0,0.01458333333333334,1.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0028705596673976605,0.0,0.00833216612882991,0.0,0.009612820031882682,0.0,0.18060567538961247,0.13545425654220933,0.0,0.0,1032.4799579934856,19.500000000000057,0.2833333333333333,555.5191557657735,1.5308667179259259,0.057132395833333335,0.2833333333333333,1530.8667179259257,5403.059004444444,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3856.8158222222223,0.0,0.0,34.087920413458264,51.66666666666668,46.10666666666668,0.0,50.607603378613526,0.0,0.0,0.0,34.087920413458264,48.30490496885871,50.607603378613526,47.1535557639813,12.43753247303448,19.092326355908366,-0.08389724324533242,7.018367364720279,1.6500000000000001,9.236100170605994,955.4453859595277,-430.0903904129876,-688.5993551202477,0.0,0.0,618.088022232186,0.0,6.0,0.030152242928060922,0.0,0.0,0.5610859302803571,395.9976853333333,-6.523239145896159,0.2913035802015258,10.136759557474296,0.003911820668383368,169.3123085086619,1.2249594244162318,0.1420684452633432,-993.8447823846486,8.235236205887452
2025-01-01 03:00:00,2.698870025546448,0.17683423406293544,0.0,2.698870025546448,0.1768342340629354,0.0,0.011113557764276551,0.9166775903703706,0.226491476226616,1.4945874011851852,0.05,0.0,0.0,0.1622509007296021,0.0,0.01458333333333334,1.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.0027153942799707604,0.0,0.008398163484305792,0.0,0.010156941920479813,0.0,0.18389964010979667,0.13792473008234746,0.0,0.0,971.7458428173983,19.500000000000057,0.26666666666666666,522.8415583677868,1.4408157345185186,0.05377166666666667,0.26666666666666666,1440.8157345185184,5403.059004444444,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3856.8158222222223,916.6775903703705,0.16666666666666666,34.561866360620535,51.66666666666668,46.10666666666668,0.0,50.63673296565029,0.06456957803173739,170.51250526562654,916.6775903703705,34.561866360620535,48.85943280809753,50.636942753161655,47.97057294180979,12.43753247303448,19.25036320722608,-0.04587906390489079,7.067377581147442,1.6500000000000001,9.236100170605994,872.4665181042815,-678.7939625921323,-710.3086727366648,0.0,0.0,620.7297445165401,0.0,6.0,0.030827533419744802,0.0,0.0,0.5736520267608054,395.9976853333333,-9.700396492992146,0.2933977977213139,10.280819375178853,0.0039793473382720495,148.83238215372822,1.224247675190646,0.17565327259497013,-1208.6029613212766,6.96744036135739
2025-01-01 04:00:00,1.4161355830617466,0.1789485207925186,0.0,1.4161355830617466,0.17894852079251858,0.0,0.013617332437642767,0.0,0.23157769973521494,1.1209405508888888,0.05,0.0,0.0,0.16436518745918527,0.0,0.01458333333333334,1.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.0027153942799707604,0.0,0.010901938157672007,0.0,0.0124241164563012,0.0,0.1875953078446375,0.14069648088347808,0.0,0.0,728.8093821130486,19.500000000000057,0.19999999999999998,392.1311687758401,1.080611800888889,0.040328750000000003,0.2,1080.6118008888889,5403.059004444444,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3856.8158222222223,0.0,0.0,36.778888637594015,51.66666666666668,46.10666666666668,0.0,51.554270173196485,0.24743285728112036,672.5402445042416,0.0,36.778888637594015,50.68876318520848,51.55864127584779,50.251638588563175,12.43753247303448,19.082976161476836,-0.07498417398194898,6.670732688003188,0.55,9.236100170605994,514.8043830537576,-721.1742893961276,-774.7729744693128,0.0,0.0,565.295412831733,0.0,5.048999999999999,0.031704108248416955,0.0,0.0,0.5899637089258539,333.23205220799997,-4.527437421711372,0.29994241648291836,10.256130460275504,0.004028290221520343,105.9457625726348,1.2243378903138529,0.15726389061706206,-1124.7992825760925,11.493824404124862
2025-01-01 05:00:00,3.8410994269353385,0.18473304420357378,0.0,3.841099426935339,0.18473304420357378,0.0,0.021455486571464184,1.2833486265185186,0.2444142120675782,2.2418811017777776,0.05,0.0,0.0,0.17014971087024044,0.0,0.01458333333333334,1.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.003025725054824562,0.0,0.018429761516639623,0.0,0.017547930907257533,0.0,0.19530800572604443,0.14648100429453326,0.0,0.0,1457.6187642260973,19.500000000000057,0.39999999999999997,784.2623375516802,2.161223601777778,0.08065750000000001,0.4,2161.2236017777777,5403.059004444444,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3856.8158222222223,1283.3486265185188,0.23333333333333334,35.833417885703106,51.66666666666668,46.10666666666668,0.0,51.34088380166735,0.3268861702660163,882.4188015691957,1283.3486265185188,35.833417885703106,49.98123488023084,51.34142641352876,49.30086780765118,12.43753247303448,19.24974653387402,-0.04239128944163806,7.095442357649362,-0.25000000000000006,9.236100170605994,1074.587843875108,-512.112759125067,-831.7766765612961,0.0,0.0,456.82994213421927,0.0,3.1005,0.03237064077067702,0.0,0.0,0.602366833337085,204.63180389599998,-8.08418592391268,0.298780326726319,10.356586785096699,0.004056699391057348,4.969988476298257,1.2230046995155843,0.1394888688910396,-1299.3793676014875,3.0042709247404806
2025-01-01 06:00:00,3.0453892214328517,0.19562858924622883,0.0,3.045389221432852,0.19562858924622883,0.0,0.036247322872642346,1.0083453494074075,0.2693857228194688,1.6814108263333334,0.05,0.0,0.0,0.1810452559128955,0.0,0.01458333333333334,1.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.003413638523391813,0.0,0.03283368434925053,0.0,0.027992048268941385,0.0,0.20808216159212467,0.15606162119409345,0.0,0.0,1093.214073169573,19.500000000000057,0.3,588.1967531637601,1.6209177013333333,0.06049312500000001,0.3,1620.9177013333333,5403.059004444444,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3856.8158222222223,1008.3453494074075,0.18333333333333332,35.346521473567535,51.66666666666668,46.10666666666668,0.0,51.299722361548184,0.38141625704619997,1034.575226501428,1008.3453494074075,35.346521473567535,49.40512587959907,51.299722361548184,48.45782763862452,12.43753247303448,19.094471934087643,-0.07189659460641955,6.484795438094278,0.3,9.236100170605994,791.4951589770419,-743.8786283253642,-786.2508566521559,0.0,0.0,489.06613704732905,0.0,3.0,0.031831724121686424,0.0,0.0,0.592338440090722,197.99884266666666,-4.534194587704393,0.30123066503881735,10.281379606663524,0.004050645512477977,-17.567014206129443,1.2236587952809979,0.16574812428024918,-1344.5650538753916,12.489672386267264
2025-01-01 07:00:00,3.048828684690269,0.19640121831953727,0.0,3.048828684690269,0.19640121831953725,0.0,0.03518960784805349,0.9166775903703706,0.2721389475644376,1.7748225389074075,0.05,0.0,0.0,0.1818178849862039,0.0,0.01458333333333334,1.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0031808904422514625,0.0,0.03200871740580203,0.0,0.029715100916165645,0.0,0.20735909616574277,0.15551932212430705,0.0,0.0,1153.9481883456606,19.500000000000057,0.31666666666666665,620.874350561747,1.7109686847407408,0.06385385416666667,0.31666666666666665,1710.9686847407406,5403.059004444444,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3856.8158222222223,916.6775903703705,0.16666666666666666,35.96850526673585,51.66666666666668,46.10666666666668,0.0,51.38647199613938,0.3875200396490017,1050.7197308910397,916.6775903703705,35.96850526673585,50.11921422300946,51.38729597514169,49.4847613574422,12.43753247303448,19.246483937092147,-0.034636279667863805,6.465701426990892,-0.55,9.236100170605994,715.8352603623395,-935.5277778505177,-858.462642115833,0.0,0.0,428.0466282222224,0.4840903405552689,2.0490000000000004,0.03288266071946374,0.0,0.0,0.6118947211951299,135.23320954133334,-7.6969140897105754,0.29731813742947116,10.33266887208004,0.004036018289935381,-51.88507974034897,1.2230334093944604,0.16871982612783432,-1567.2179033961147,10.815774983849963
2025-01-01 08:00:00,2.79156215722189,0.19748047055647408,0.0,2.79156215722189,0.1974804705564741,0.0,0.03503250611850537,0.0,0.2778251241774588,2.4287045269259258,0.05,0.0,0.0,0.18289713722314077,0.0,0.01458333333333334,1.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0024050635051169594,0.0,0.03262744261338841,0.0,0.033962274546604374,0.0,0.20792148038626204,0.15594111028969648,0.0,0.0,1579.0869945782722,19.500000000000057,0.4333333333333333,849.6175323476535,2.341325568592593,0.08737895833333334,0.43333333333333335,2341.3255685925924,5403.059004444444,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3856.8158222222223,0.0,0.0,34.21372519236167,51.66666666666668,46.10666666666668,0.0,51.082256869215136,0.06335317874067145,170.51250526562654,0.0,34.21372519236167,48.501780213968765,51.082256869215136,47.21154188634558,12.43753247303448,19.184362117485964,-0.06589495999869008,5.861632671464497,-1.4,9.236100170605994,1090.9998843421838,-859.3894895454918,-920.4601182387929,0.0,0.0,430.1703558849258,36.94883154424292,1.9980000000000002,0.033820675835110434,0.0,0.0,0.6293497106974153,131.867229216,2.2026521177785816,0.2973811431480514,10.290587528028123,0.004019014226111232,-25.76958764418647,1.2238808465919317,0.17989730383968927,-1727.335072174867,18.32805028172155
2025-01-01 09:00:00,2.684514625452327,0.19748047055647408,0.0,2.684514625452327,0.1974804705564741,0.0,0.03464950665056951,0.9166775903703706,0.28201183982027567,1.401175688611111,0.05,0.0,0.0,0.18289713722314077,0.0,0.01458333333333334,1.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0019395673428362575,0.0,0.032709939307733256,0.0,0.03814899018942121,0.0,0.20792148038626204,0.15594111028969648,0.0,0.0,911.0117276413109,19.500000000000057,0.24999999999999997,490.16396096980014,1.3507647511111112,0.0504109375,0.25,1350.764751111111,5403.059004444444,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3856.8158222222223,916.6775903703705,0.16666666666666666,36.79284905062889,51.66666666666668,46.10666666666668,0.0,51.411314455624556,0.12597238541434017,341.0250105312531,916.6775903703705,36.79284905062889,50.6911309502558,51.411314455624556,50.331039197571414,12.43753247303448,19.118681048444678,-0.07070623809302685,5.629469300778795,-0.85,9.236100170605994,493.86818324631884,-1004.7960948355765,-875.1814884679603,0.0,0.0,433.97407205980676,121.77070107690977,1.9980000000000002,0.033179428553460684,0.0,0.0,0.6174171049399392,131.867229216,24.06387201316142,0.29847900276433487,10.261925040528398,0.004015525388369604,11.912460220998446,1.2247724435237743,0.17713357450584066,-1517.3208464377278,22.360790632351037
