Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,5.894691315022631,0.17730023997261538,0.0,0.09824485525037718,0.0029550039995435897,0.0,0.011847957349092175,0.0,0.22814060322909496,5.604702754444444,0.05,0.0,0.0,0.16271690663928204,0.0,0.01458333333333334,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.008744649600554162,0,On,0.011184727710052175,0,On,0.18189112503651358,0.13641834377738515,On,0,0,Off,On,3644.0469105652437,19.500000000000057,0.9999999999999999,1960.6558438792006,5.403059004444445,0.20164375,1,5403.059004444444,5403.059004444444,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3856.8158222222223,Off,0.0,0.0,34.62196389956322,51.666666666666686,46.10666666666668,0.0,51.12541926524039,0.0,0.0,0.0,34.62196389956322,48.73590835423157,51.12541926524039,47.541152898727155,12.43753247303448,19.067536853137963,0.0,5.807276282555611,2.8,9.236100170605994,3535.3197781759645,948.4141779159337,-661.6367233212509,-0.0,-0.0,557.1222537082979,0.0,4.997999999999999,0.031209021399107417,0.0,0,0.5807509194800679,329.86607188266663,-4.212662776326134,0.27885646259116076,9.923320828688844,0.003749649507656754,121.54279767730415,1.2216130646127104,0.2630833397422017,-1031.0609230160603,18.81925705279348
2025-01-01 00:01:00,5.894691315022631,0.17730023997261538,0.0,0.09824485525037718,0.0029550039995435897,0.0,0.011847957349092175,0.0,0.22814060322909496,5.604702754444444,0.05,0.0,0.0,0.16271690663928204,0.0,0.01458333333333334,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.008744649600554162,0,On,0.011184727710052175,0,On,0.18189112503651358,0.13641834377738515,On,0,0,Off,On,3644.0469105652437,19.500000000000057,0.9999999999999999,1960.6558438792006,5.403059004444445,0.20164375,1,5403.059004444444,5403.059004444444,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3856.8158222222223,Off,0.0,0.0,34.50340619645654,51.666666666666686,46.10666666666668,0.0,51.12191396151355,0.0,0.0,0.0,34.50340619645654,48.73299301268721,51.12191396151355,47.53853253827405,12.43753247303448,19.16649626974057,0.0,5.943453211589951,2.8,9.236100170605994,3525.2556257009824,897.9728871737545,-667.8520519471756,-0.0,-0.0,557.1222537082979,0.0,4.997999999999999,0.0313117179936898,0.0,0,0.5826619419683571,329.86607188266663,-8.061486625383726,0.27801199741412297,9.993107888147488,0.0037504877860018056,121.00420272757296,1.2247661694970673,0.2634077089294487,-1079.0787331080396,16.395776402593633
2025-01-01 00:02:00,5.894691315022631,0.17730023997261538,0.0,0.09824485525037718,0.0029550039995435897,0.0,0.011847957349092175,0.0,0.22814060322909496,5.604702754444444,0.05,0.0,0.0,0.16271690663928204,0.0,0.01458333333333334,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.008744649600554162,0,On,0.011184727710052175,0,On,0.18189112503651358,0.13641834377738515,On,0,0,Off,On,3644.0469105652437,19.500000000000057,0.9999999999999999,1960.6558438792006,5.403059004444445,0.20164375,1,5403.059004444444,5403.059004444444,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3856.8158222222223,Off,0.0,0.0,34.38834711713693,51.666666666666686,46.10666666666668,0.0,51.11841946954999,0.0,0.0,0.0,34.38834711713693,48.73008765429108,51.11841946954999,47.53592174666163,12.43753247303448,19.262458746219135,0.0,6.072357546400376,2.8,9.236100170605994,3515.53550558005,850.4292014035016,-673.9013724568541,-0.0,-0.0,557.1222537082979,0.0,4.997999999999999,0.03141116103245896,0.0,0,0.5845124208879791,329.86607188266663,-11.732286236637353,0.27641526436101416,10.036686559804728,0.003751320201121557,120.48008303110313,1.2243636182836173,0.2637143874423781,-1124.6366333037972,14.409990828098326
2025-01-01 00:03:00,5.894691315022631,0.17730023997261538,0.0,0.09824485525037718,0.0029550039995435897,0.0,0.011847957349092175,0.0,0.22814060322909496,5.604702754444444,0.05,0.0,0.0,0.16271690663928204,0.0,0.01458333333333334,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.008744649600554162,0,On,0.011184727710052175,0,On,0.18189112503651358,0.13641834377738515,On,0,0,Off,On,3644.0469105652437,19.500000000000057,0.9999999999999999,1960.6558438792006,5.403059004444445,0.20164375,1,5403.059004444444,5403.059004444444,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3856.8158222222223,Off,0.0,0.0,34.2765973979536,51.666666666666686,46.10666666666668,0.0,51.11493547289819,0.0,0.0,0.0,34.2765973979536,48.727191984441646,51.11493547289819,47.53332024021338,12.43753247303448,19.35558665312846,0.0,6.19453854943916,2.8,9.236100170605994,3506.135989967163,805.3992936426655,-679.7928872503905,-0.0,-0.0,557.1222537082979,0.0,4.997999999999999,0.031507532255665785,0.0,0,0.5863057381398421,329.86607188266663,-15.24028705598812,0.2748771671897447,10.07930583525909,0.0037521492832034227,119.96940962908911,1.2239731946375132,0.264004741498661,-1167.912008180494,12.655457943958833
2025-01-01 00:04:00,5.894691315022631,0.17730023997261538,0.0,0.09824485525037718,0.0029550039995435897,0.0,0.011847957349092175,0.0,0.22814060322909496,5.604702754444444,0.05,0.0,0.0,0.16271690663928204,0.0,0.01458333333333334,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.008744649600554162,0,On,0.011184727710052175,0,On,0.18189112503651358,0.13641834377738515,On,0,0,Off,On,3644.0469105652437,19.500000000000057,0.9999999999999999,1960.6558438792006,5.403059004444445,0.20164375,1,5403.059004444444,5403.059004444444,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3856.8158222222223,Off,0.0,0.0,34.167985187615656,51.666666666666686,46.10666666666668,0.0,51.11146167222198,0.0,0.0,0.0,34.167985187615656,48.72430572447433,51.11146167222198,47.530727750600505,12.43753247303448,19.44602741170042,0.0,6.310435281391234,2.8,9.236100170605994,3497.5886481215375,762.6793072468006,-685.5340580231507,-0.0,-0.0,557.1222537082979,0.0,4.997999999999999,0.03160099654826563,0.0,0,0.5880449619742513,329.86607188266663,-18.046458128853402,0.2733942207433197,10.120464459906705,0.0037529751144331964,119.47146910295211,1.2235942590768032,0.2642798666413574,-1209.045657854805,11.069121222405055
2025-01-01 00:05:00,5.894691315022631,0.17730023997261538,0.0,0.09824485525037718,0.0029550039995435897,0.0,0.011847957349092175,0.0,0.22814060322909496,5.604702754444444,0.05,0.0,0.0,0.16271690663928204,0.0,0.01458333333333334,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.008744649600554162,0,On,0.011184727710052175,0,On,0.18189112503651358,0.13641834377738515,On,0,0,Off,On,3644.0469105652437,19.500000000000057,0.9999999999999999,1960.6558438792006,5.403059004444445,0.20164375,1,5403.059004444444,5403.059004444444,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3856.8158222222223,Off,0.0,0.0,34.06232981683138,51.666666666666686,46.10666666666668,0.0,51.10799778372604,0.0,0.0,0.0,34.06232981683138,48.721428610195275,51.10799778372604,47.528144023429896,12.43753247303448,19.53393603634795,0.0,6.420421478307512,2.8,9.236100170605994,3489.92201717014,722.1089749380121,-691.1330165739445,-0.0,-0.0,557.1222537082979,0.0,4.997999999999999,0.03169172537621112,0.0,0,0.5897332831035451,329.86607188266663,-20.114130529457128,0.271962911643257,10.160245563137856,0.003753797772689482,118.98551719978525,1.2232261425988777,0.26454069625591,-1248.1571728968368,9.610303955648202
2025-01-01 00:06:00,5.894691315022631,0.17730023997261538,0.0,0.09824485525037718,0.0029550039995435897,0.0,0.011847957349092175,0.0,0.22814060322909496,5.604702754444444,0.05,0.0,0.0,0.16271690663928204,0.0,0.01458333333333334,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.008744649600554162,0,On,0.011184727710052175,0,On,0.18189112503651358,0.13641834377738515,On,0,0,Off,On,3644.0469105652437,19.500000000000057,0.9999999999999999,1960.6558438792006,5.403059004444445,0.20164375,1,5403.059004444444,5403.059004444444,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3856.8158222222223,Off,0.0,0.0,33.959461557317695,51.666666666666686,46.10666666666668,0.0,51.104543539953006,0.0,0.0,0.0,33.959461557317695,48.7185603926239,51.104543539953006,47.52556881895934,12.43753247303448,19.619458153441983,0.0,6.524828117992166,2.8,9.236100170605994,3482.728664250991,683.5589715329149,-696.5974756135561,-0.0,-0.0,557.1222537082979,0.0,4.997999999999999,0.03177987931881379,0.0,0,0.5913736896567526,329.86607188266663,-21.84302440899448,0.27057998085507323,10.1993212443302,0.0037546173313345627,118.51085649055395,1.2228682175856733,0.26478805637511293,-1285.3526010752557,8.25572872897008
2025-01-01 00:07:00,0.2899885605781871,0.17730023997261538,0.0,0.004833142676303119,0.0029550039995435897,0.0,0.011847957349092175,0.0,0.22814060322909496,0.0,0.05,0.0,0.0,0.16271690663928204,0.0,0.01458333333333334,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.008744649600554162,0,On,0.011184727710052175,0,On,0.18189112503651358,0.13641834377738515,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,5403.059004444444,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3856.8158222222223,Off,0.0,0.0,33.859238019882326,51.666666666666686,46.10666666666668,0.0,51.101098688794075,0.0,0.0,0.0,33.859238019882326,48.71570083707155,51.101098688794075,47.5230019112103,12.43753247303448,19.702715906455,0.0,6.623956386063712,2.8,9.236100170605994,-168.21812828113423,-1313.7381608355906,-701.9338048717212,-0.0,-0.0,557.1222537082979,0.0,4.997999999999999,0.031865593697402717,0.0,0,0.5929686997514815,329.86607188266663,-23.406577117710786,0.2692426485975363,10.23716807409695,0.003755433859493097,118.04690047111876,1.2225199564164775,0.2650226973194002,-1320.728811492613,6.990650657022247
2025-01-01 00:08:00,0.2899885605781871,0.17730023997261538,0.0,0.004833142676303119,0.0029550039995435897,0.0,0.011847957349092175,0.0,0.22814060322909496,0.0,0.05,0.0,0.0,0.16271690663928204,0.0,0.01458333333333334,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.008744649600554162,0,On,0.011184727710052175,0,On,0.18189112503651358,0.13641834377738515,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,5403.059004444444,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3856.8158222222223,Off,0.0,0.0,33.91440008051794,51.666666666666686,46.10666666666668,0.0,51.09766299101702,0.0,0.0,0.0,33.91440008051794,48.71284972083951,51.09766299101702,47.520443085750756,12.43753247303448,19.652433236038153,0.0,6.576851713335019,2.8,9.236100170605994,-162.915761586394,-1294.847176032284,-698.7090316108251,-0.0,-0.0,557.1222537082979,0.0,4.997999999999999,0.03181383980063623,0.0,0,0.5920056409375105,329.86607188266663,-21.328983683866664,0.27014282959513586,10.215647255156913,0.003756247422735266,118.19494440615037,1.2227292997527868,0.26491122441441833,-1303.9109899549467,9.063813922662487
2025-01-01 00:09:00,0.2899885605781871,0.17730023997261538,0.0,0.004833142676303119,0.0029550039995435897,0.0,0.011847957349092175,0.0,0.22814060322909496,0.0,0.05,0.0,0.0,0.16271690663928204,0.0,0.01458333333333334,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.008744649600554162,0,On,0.011184727710052175,0,On,0.18189112503651358,0.13641834377738515,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,5403.059004444444,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,3856.8158222222223,Off,0.0,0.0,33.96723427718835,51.666666666666686,46.10666666666668,0.0,51.09422239761404,0.0,0.0,0.0,33.96723427718835,48.70999395968762,51.09422239761404,47.51787974072441,12.43753247303448,19.604146635145018,0.0,6.5330448426978895,2.8,9.236100170605994,-158.17067347881294,-1277.7539690054837,-695.6178749020512,-0.0,-0.0,557.1222537082979,0.0,4.997999999999999,0.03176410469422457,0.0,0,0.5910801486444444,329.86607188266663,-19.675052285059582,0.27101278545440416,10.195141507861972,0.003757061866811424,118.33417224298188,1.2229303760593404,0.26480751362431676,-1288.2826630665297,10.52869406104615
