Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,3.4415788332569957,0.3921468808683725,0.0,3.4415788332569957,0.3921468808683725,0.0,0.11599080388851805,0.0,0.6651177898129218,2.6604702395555555,0.0,0.0,0.3921468808683725,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.03464309210526316,0.0,0.0023720440415925647,0.0,0.07897566774166233,0.0,0.014160833385929066,0.0,0.46207139993833657,0.3465535499537523,0.06674360853043307,0.0,0.06135084007206281,0.0,0.0,0.0,2660.470239555556,12.222222222222285,0.21666666666666667,0.0,2.6604702395555555,0.0,0.21666666666666667,2660.470239555556,12279.093413333334,0.0,0.0,45.51290149319415,51.66666666666668,46.10666666666668,0.0,50.92026279358502,0.0,0.0,0.0,45.51290149319415,50.937836397489875,50.946623199442314,50.92026279358502,12.43753247303448,11.820323766697364,-0.07301059332263117,1.2077760046736892,1.501798202800031,-1.3252387693146237,2.8,9.236100170605994,2724.689194186185,-1100.2607981953342,1382.9258240509216,3339.0219900160073,-794.2187318994725,0.0,0.0,752.668375547705,0.0,2.0,0.06752924852063392,0.0,0.0,0.3242138391107081,131.99922844444444,105.7693109823969,0.3152797867981925,5.135283150454069,0.002649533773451546,49.04040762915845,1.2571134560252792,0.0,0.0,113.30135717746815,0.8155251818495999,1379.7399320494767,3.185892001444954,0.6765413380753,3650.367359441516,-311.3453694255089
2025-01-01 01:00:00,5.9199658497774665,0.391007047595507,0.0,5.9199658497774665,0.391007047595507,0.0,0.1133925719806233,0.0,0.6902843555746211,5.116288922222222,0.0,0.0,0.391007047595507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.032044860197368415,0.0,0.0023720440415925647,0.0,0.07897566774166233,0.0,0.014160833385929066,0.0,0.46207139993833657,0.3465535499537523,0.08064852697427329,0.0,0.0741322650870759,0.0,0.0,0.0,5116.288922222223,12.222222222222285,0.4166666666666667,0.0,5.116288922222222,0.0,0.4166666666666667,5116.288922222223,12279.093413333334,0.0,0.0,45.17839759356254,51.66666666666668,46.10666666666668,0.0,50.674691691814886,0.0,0.0,0.0,45.17839759356254,50.7089011907573,50.726005940228525,50.674691691814886,12.43753247303448,11.878270574760052,-0.06276956534349999,2.508857069405278,2.6064062180297425,0.18560823492398937,2.5,9.236100170605994,5137.195459788154,-5513.891630041384,-123.85725118066111,1410.6572539134445,-786.3348633228255,0.0,0.0,748.5503659426561,0.0,2.0,0.06430829717757021,0.0,0.0,0.3087497694904991,131.99922844444444,58.69103494610023,0.3147077074242997,5.172379914805342,0.002654704447693305,54.013795072632185,1.2569150797433715,0.0,0.0,124.08000405869531,0.8155251818495999,-113.51360852844212,-10.343642652218989,0.5092440470245059,1622.3751956620974,-211.7179417486529
2025-01-01 02:00:00,3.6405926028436815,0.3898672143226415,0.0,3.6405926028436815,0.3898672143226415,0.0,0.1133925719806233,0.0,0.6620782344186138,2.8651217964444444,0.0,0.0,0.3898672143226415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.032044860197368415,0.0,0.0023720440415925647,0.0,0.07897566774166233,0.0,0.014160833385929066,0.0,0.46207139993833657,0.3465535499537523,0.06674360853043307,0.0,0.06135084007206281,0.0,0.0,0.0,2865.1217964444445,12.222222222222285,0.23333333333333334,0.0,2.8651217964444444,0.0,0.23333333333333334,2865.1217964444445,12279.093413333334,0.0,0.0,44.816110912723765,51.66666666666668,46.10666666666668,0.0,50.43085072562808,0.0,0.0,0.0,44.816110912723765,50.48143256474747,50.506723484307166,50.43085072562808,12.43753247303448,11.961572079677032,-0.04496053856758374,1.6667288018815973,2.305900738960155,0.5536351804864261,1.6500000000000001,9.236100170605994,2793.720030480151,-7693.738395725972,-697.0087405265747,260.6902973235255,-851.5965708788555,0.0,0.0,747.030588245502,0.0,2.0,0.06298050694291393,0.0,0.0,0.30237493223194317,131.99922844444444,33.16421666905938,0.31371565489391,5.223666990182293,0.002660939700790708,67.51804529139241,1.2565431567538106,0.0,0.0,173.97266336278378,0.8155251818495999,-700.674621510179,3.665880983604324,0.3184588235992088,496.4234038043324,-235.73310648080687
2025-01-01 03:00:00,3.4593754571112285,0.388727381049776,0.0,3.4593754571112285,0.388727381049776,0.0,0.11166041737536016,0.0,0.6872448001803131,2.6604702395555555,0.0,0.0,0.388727381049776,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.030312705592105263,0.0,0.0023720440415925647,0.0,0.07897566774166233,0.0,0.014160833385929066,0.0,0.46207139993833657,0.3465535499537523,0.08064852697427329,0.0,0.0741322650870759,0.0,0.0,0.0,2660.470239555556,12.222222222222285,0.21666666666666667,0.0,2.6604702395555555,0.0,0.21666666666666667,2660.470239555556,12279.093413333334,0.0,0.0,44.68525953207918,51.66666666666668,46.10666666666668,0.0,50.221900729494145,0.0,0.0,0.0,44.68525953207918,50.255246774816705,50.271919797477985,50.221900729494145,12.43753247303448,11.84848418115546,-0.05495041590471207,1.5624989389849435,1.9867476785454152,0.4289138581313996,1.6500000000000001,9.236100170605994,2581.1589906367863,-5752.260172464939,-355.06167775765545,425.12329907039003,-861.9336083617917,0.0,0.0,743.7786559430849,0.0,2.0,0.06458847950370834,0.0,0.0,0.31009494938807275,131.99922844444444,38.8437034999373,0.3168510952283359,5.173720387581171,0.0026677221809866653,41.870499333555166,1.2570362933962203,0.0,0.0,175.21134083351822,0.8155251818495999,-366.2635696576369,11.201891899981383,0.38794645270610345,701.8209823090712,-276.6976832386811
2025-01-01 04:00:00,13.172549689643725,0.38758754777691046,0.0,13.172549689643724,0.38758754777691046,0.0,0.11166041737536016,0.0,0.7817958589350309,12.279093413333333,0.0,0.0,0.38758754777691046,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.030312705592105263,0.0,0.0023720440415925647,0.0,0.07897566774166233,0.0,0.014160833385929066,0.0,0.46207139993833657,0.3465535499537523,0.13070623337209805,0.0,0.12014539514112302,0.0,0.0,0.0,12279.093413333334,15.5555555555556,1.0,0.0,12.279093413333333,0.0,1.0,12279.093413333334,12279.093413333334,0.0,0.0,42.74059781161954,51.66666666666668,46.10666666666668,0.0,50.01682454139112,0.0,0.0,0.0,42.74059781161954,50.03296601904629,50.041036757873876,50.01682454139112,12.43753247303448,13.298211409027749,-1.7017885909722945,0.6029681519433124,1.8902793023686029,0.5261674520352271,0.55,9.236100170605994,11715.099773520966,-11448.877321198142,-1427.3537485322659,-7.239161355904434,-1246.3396092358935,0.0,0.0,742.2588782459309,0.0,2.0,0.07323667277035258,0.0,0.0,0.3516156830223789,131.99922844444444,-59.91290882240457,0.28875851115569545,5.91708222896403,0.0026710227214933025,71.76793132427196,1.250096515460689,0.0,0.0,216.07546284673046,0.8155251818495999,-1441.2427075981873,13.888959065921506,0.37393253621749983,263.2948676304239,-270.5340289863283
2025-01-01 05:00:00,12.131771967668332,0.4088617425694451,0.0,12.131771967668332,0.4088617425694451,0.0,0.15691236960639218,0.0,0.9236755260619406,11.051184072000002,0.0,0.0,0.4088617425694451,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.03377701480263158,0.0,0.0035905433388203887,0.0,0.1195448114649402,0.0,0.020929533620712766,0.0,0.4904369929950494,0.36782774474628693,0.18632590714745897,0.0,0.17127109520117537,0.0,0.0,0.0,11051.184072,15.5555555555556,0.9,0.0,11.051184072000002,0.0,0.9,11051.184072,12279.093413333334,0.0,0.0,39.182763665427956,51.66666666666668,46.10666666666668,0.0,49.648173122913924,0.1489673376243977,386.4716971737538,0.0,39.182763665427956,48.86542814950819,49.65853786561411,48.46369092010516,12.43753247303448,15.202204503715443,-0.0951437281892274,-0.3956004580501182,0.6173607259462806,-0.1685192921895143,-0.25000000000000006,9.236100170605994,10144.573986545649,-8080.222448406703,-910.2056433834053,-290.0931549079705,-1651.952022255856,0.0,0.0,818.4485451780452,0.0,1.9665,0.08118691922233809,0.0,0.0,0.3897855128448878,129.788241368,-73.10660837654173,0.25579785359303203,6.883072102152658,0.002682061786052322,72.4976686842966,1.2411999987478033,0.0,0.0,231.75445814737557,0.8155251818495999,-949.2643216525896,39.05867826918425,0.2937896720147747,78.16011037563466,-368.2532652836052
2025-01-01 06:00:00,10.229594548280724,0.4051291366738076,0.0,10.229594548280726,0.40512913667380757,0.0,0.19053123247153328,1.1916808674814816,0.8659717296610444,7.981410718666667,0.0,0.0,0.4051291366738076,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.03810740131578947,0.0,0.004444575422760917,0.0,0.14797925573298293,0.0,0.021575231998373055,0.0,0.48242062973989136,0.36181547230491845,0.1585160702597785,0.0,0.1457082451711492,0.0,0.0,0.0,7981.410718666667,15.5555555555556,0.65,0.0,7.981410718666667,0.0,0.65,7981.410718666667,12279.093413333334,1191.6808674814815,0.21666666666666667,39.731018874737806,51.66666666666668,46.10666666666668,0.0,50.25875693193073,0.15422117954071798,404.6659816186221,1191.6808674814815,39.731018874737806,49.26681257133884,50.25875693193074,48.7708403910429,12.43753247303448,15.187675008311334,-0.06601344355449038,0.3079479598027273,1.1196587037466241,-0.5057184781674205,0.3,9.236100170605994,7245.806113879411,-9153.771519670607,-857.1520635808167,79.69797824886066,-1565.8005217475888,0.0,0.0,801.0087203976353,0.0,1.25,0.08000440524690164,0.0,0.0,0.38410815963606054,82.49951777777778,29.18719656269696,0.25610107881958777,6.877163462288943,0.002682929183969686,-16.465716835002894,1.2412612931888292,0.0,0.0,222.01265593504894,0.8155251818495999,-878.5380550175688,21.38599143675204,0.3455087030776768,378.2811174076724,-298.5831391588118
2025-01-01 07:00:00,9.583515324249095,0.4565861085732962,0.0,9.583515324249095,0.4565861085732962,0.0,0.4088341144578222,0.0,0.7839673773468281,8.390713832444444,0.0,0.0,0.4565861085732962,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.03550916940789474,0.0,0.010885901915016588,0.0,0.3624390431349109,0.0,0.04709145064660372,0.0,0.5479903702115682,0.41099277765867603,0.06674360853043307,0.0,0.06135084007206281,0.0,0.0,0.0,8390.713832444444,15.5555555555556,0.6833333333333333,0.0,8.390713832444444,0.0,0.6833333333333333,8390.713832444444,12279.093413333334,0.0,0.0,39.93994014440796,51.66666666666668,46.10666666666668,0.0,51.46716817922834,0.21258674033567446,579.7075457606308,0.0,39.93994014440796,49.64266584771774,51.46716817922834,48.73041468196245,12.43753247303448,15.359195207753237,-0.028379355876406453,-0.5340250956400641,0.6678088065481835,-0.7645509697517687,-0.55,9.236100170605994,7786.251279944685,-10981.43216313505,-1281.1979395887545,-221.17342326726347,-1749.200317604153,0.0,0.0,1092.3473315095666,2.0123820191553206,1.0,0.0833563714899905,0.0,0.0,0.4002012432709136,65.99961422222222,52.390433594826135,0.25323855776480003,6.961074813257919,0.002682405654374816,16.81389165334899,1.2405236250406007,0.0,0.0,255.2568265588159,0.8155251818495999,-1309.2668667324444,28.068927143689923,0.32654648750731574,85.59869592624543,-306.7721191935089
2025-01-01 08:00:00,8.768900093205884,0.4692880042334088,0.0,8.768900093205886,0.4692880042334088,0.0,0.44843745034956334,0.5500065542222222,0.8123031544118771,6.958152934222222,0.0,0.0,0.4692880042334088,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.02684839638157895,0.0,0.012293250560383375,0.0,0.409295803407601,0.0,0.05849136683150259,0.0,0.5634064533945643,0.4225548400459231,0.06674360853043307,0.0,0.06135084007206281,0.0,0.0,0.0,6958.152934222222,15.5555555555556,0.5666666666666667,0.0,6.958152934222222,0.0,0.5666666666666667,6958.152934222222,12279.093413333334,550.0065542222222,0.1,38.68053230305245,51.66666666666668,46.10666666666668,0.0,51.046416304432945,0.07205038015636095,193.2358485868769,550.0065542222222,38.68053230305245,48.32485031508269,51.046416304432945,46.96406732040757,12.43753247303448,15.19493379722496,-0.05652750401535286,-1.3925340294865254,-0.03130820958145819,-1.152400501277114,-1.4,9.236100170605994,6355.4159761536885,-11652.915415197991,-1437.2575482191282,-180.08370610203158,-1886.7252911002965,0.0,0.0,1159.2073186435473,137.15996768188725,1.0,0.0859758555811184,0.0,0.0,0.41277761591356926,65.99961422222222,124.78101438821494,0.2565765744724157,6.890452990067975,0.002687995710181504,95.39434965563257,1.241809059757234,0.0,0.0,273.83032313905824,0.8155251818495999,-1475.583903287001,38.32635506787286,0.33679778637551494,130.24485398228546,-310.3285600843171
2025-01-01 09:00:00,8.584831413448317,0.472217060038178,0.0,8.584831413448317,0.472217060038178,0.0,0.46015405034266554,0.36667103614814817,0.7998533927352807,6.958152934222222,0.0,0.0,0.472217060038178,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.021651932565789473,0.0,0.012786424017306779,0.0,0.4257156937595693,0.0,0.0688225408740672,0.0,0.5673118611342566,0.4254838958506923,0.05283869008659284,0.0,0.04856941505704973,0.0,0.0,0.0,6958.152934222222,15.5555555555556,0.5666666666666667,0.0,6.958152934222222,0.0,0.5666666666666667,6958.152934222222,12279.093413333334,366.6710361481482,0.06666666666666667,42.30917582207126,51.66666666666668,46.10666666666668,0.0,51.70770975458652,0.0,0.0,366.6710361481482,42.30917582207126,51.696456045408674,51.7178194687527,51.68071947665358,12.43753247303448,15.348373443686361,-0.034711441608406564,-0.9882445107743812,-0.08853752253572907,-1.1584046055643193,-0.85,9.236100170605994,6515.057455688165,-8632.566785318539,-809.9293553360238,73.7760218763794,-1813.139417668871,0.0,0.0,1184.8871218771278,388.652918019906,1.0,0.08468160339109482,0.0,0.0,0.4065637977459234,65.99961422222222,185.156817257686,0.2555471354530781,6.9872882501213915,0.0027024076086982333,178.76067005612393,1.2417608493970917,0.0,0.0,248.14929649850535,0.8155251818495999,-839.6887910444469,29.75943570842311,0.36346503702950234,163.6728428436862,-89.8968209673068
