Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.5210996800196762,0.12889196106681608,0.25452,0.5210996800196762,0.12889196106681608,0.25451999999999997,0.016472069081498814,0.001,0.15668761093817735,0.29694000000000004,0.05,0.25452,0.0,0.0002506236243534685,0.11405800410912927,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.004021034356725146,0.0,0.01245103472477367,0.0,0.004610272126004946,0.0,0.11441706437094949,0.08581279827821207,0.0,0.0,4935.025389198085,20.000000000000057,0.3200000000000001,1329.3113468019155,7.459245919999998,0.29694000000000004,0.4,5967.396736,14918.49184,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11235.174115555556,0.0,0.0,27.744806525058586,51.66666666666668,43.496666666666684,1957.304984043216,0.0,4.903602861815595,0.0,49.49558577226888,0.0,0.0,0.0,35.993075366744776,39.755570899494174,49.57601943874981,14.680104221925031,12.43753247303448,19.670751713423293,-0.06402578603862086,1.5005604358745457,2.8,9.236100170605994,3672.533275194893,1450.334358272797,-1584.5873664697383,0.0,0.0,429.52394240259855,0.0,4.0,0.07206045328211674,0.0,0.0,0.674414547206012,263.9984568888889,-107.42868993605245,0.2136619462630302,9.350059298186949,0.002970039181176905,66.54149317051515,1.2231741245901366,0.2238535082567787,385.14280405490643,-264.1197925840249
2025-01-01 01:00:00,0.8998581334551454,0.21722151201810336,0.27573000000000003,0.8998581334551454,0.21722151201810336,0.27573,0.01617049150474443,0.3562565378732542,0.15574610407714679,0.32168500000000005,0.05,0.27573000000000003,0.0,0.08928630472141368,0.11335187396335633,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03671876758019234,0.027539075685144247,0.0,0.0,0.0037194567799707597,0.0,0.01245103472477367,0.0,0.004610272126004946,0.0,0.11441706437094949,0.08581279827821207,0.0,0.0,5346.277504964592,20.000000000000057,0.3466666666666668,1440.0872923687418,8.080849746666665,0.32168500000000005,0.43333333333333335,6464.679797333333,14918.49184,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11235.174115555556,1423.5762865627287,3.0737748637328792,-671.669736402373,51.66666666666668,43.496666666666684,1881.7072560008385,0.7666666666666667,4.472971864404352,0.0,49.442776235182585,0.0,0.0,1423.5762865627287,40.43373031024034,42.32100282515426,49.53269076032749,16.57613904671386,12.43753247303448,19.709053841472592,-0.05488384927900895,3.2307581168958786,2.5,9.236100170605994,3790.3232244109663,1062.1005748018893,-1516.28744271739,0.0,0.0,76.90834089728698,0.0,4.0,0.06759806908251252,0.0,0.0,0.6326510461126571,263.9984568888889,-116.57517873352296,0.21361345237336601,9.374958385167004,0.0029762949113564608,-21.54601764273328,1.2230690650622484,0.17151168567627223,-124.45876136164057,-253.5279562052121
2025-01-01 02:00:00,0.6732254260050123,0.16305267598831716,0.265125,0.6732254260050122,0.16305267598831716,0.265125,0.01617049150474443,0.1429378372841516,0.1548045972161162,0.30931250000000005,0.05,0.265125,0.0,0.03582359883740041,0.11264574381758341,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.0037194567799707597,0.0,0.01245103472477367,0.0,0.004610272126004946,0.0,0.11441706437094949,0.08581279827821207,0.0,0.0,5140.651447081339,20.000000000000057,0.3333333333333334,1384.6993195853286,7.770047833333331,0.30931250000000005,0.4166666666666667,6216.038266666667,14918.49184,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11235.174115555556,481.14255254835774,0.9587521112998599,-183.65645357860564,51.66666666666668,43.496666666666684,1666.415124351278,0.2833333333333333,3.528971188140055,0.0,51.35338076274,0.0,0.0,481.14255254835774,51.468877994360604,48.59362423809768,51.55651837265704,21.243516437813064,12.43753247303448,19.695593853521526,-0.05673796219819251,3.7394170780230946,1.6500000000000001,9.236100170605994,3835.4953759624696,727.374473013332,-1506.9222538135402,0.0,0.0,315.835295066595,0.0,4.0,0.06378567712946472,0.0,0.0,0.5969708293546441,263.9984568888889,-114.06911237192362,0.2138105490208682,9.369140612879892,0.002976558884905614,66.27213905889575,1.2231250367028446,0.136150752394009,-373.91236223719807,-283.41248433479853
2025-01-01 03:00:00,0.5177725301419939,0.1267735706294973,0.25452,0.5177725301419939,0.1267735706294973,0.25451999999999997,0.015969439786908173,0.001,0.15386309035508564,0.29694000000000004,0.05,0.25452,0.0,0.0002506236243534685,0.11193961367181048,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03483575385813119,0.026126815393598384,0.0,0.0,0.003518405062134503,0.0,0.01245103472477367,0.0,0.004610272126004946,0.0,0.11441706437094949,0.08581279827821207,0.0,0.0,4935.025389198085,20.000000000000057,0.3200000000000001,1329.3113468019155,7.459245919999998,0.29694000000000004,0.4,5967.396736,14918.49184,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11235.174115555556,0.0,0.0,39.63193447108237,51.66666666666668,43.496666666666684,1667.1753398125834,0.0,3.528472405203607,0.0,51.31172354767692,0.0,0.0,0.0,51.84257929477649,48.693217239349316,51.40151442326839,22.80766343532571,12.43753247303448,19.677801816359008,-0.06078048322183787,3.4682651705378564,1.6500000000000001,9.236100170605994,3698.8870179738983,677.817811219603,-1559.3002821567459,0.0,0.0,426.1967925249162,0.0,4.0,0.06612858525517193,0.0,0.0,0.6188981313736596,263.9984568888889,-103.03488159235688,0.21536513920779893,9.381835404980936,0.0029950082825690332,65.89094497482569,1.2231856959029828,0.15813928565329682,-358.26809244292895,-293.2254431393837
2025-01-01 04:00:00,0.5168310232809633,0.12606744048372434,0.25452,0.5168310232809633,0.12606744048372434,0.25451999999999997,0.015969439786908173,0.001,0.15292158349405505,0.29694000000000004,0.05,0.25452,0.0,0.0002506236243534685,0.11123348352603754,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.003518405062134503,0.0,0.01245103472477367,0.0,0.004610272126004946,0.0,0.11441706437094949,0.08581279827821207,0.0,0.0,4935.025389198085,20.000000000000057,0.3200000000000001,1329.3113468019155,7.459245919999998,0.29694000000000004,0.4,5967.396736,14918.49184,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11235.174115555556,0.0,0.0,39.350765999104084,51.66666666666668,43.496666666666684,1680.2557613427716,0.0,3.5704953099270993,0.0,51.02315062296414,0.0,0.0,0.0,51.467687998805445,48.43218194891013,51.139490991722575,24.015103591267245,12.43753247303448,19.720337935679368,-0.04943440265929565,3.4328901721658216,0.55,9.236100170605994,3529.9853726348383,463.070572449498,-1712.3765975448741,0.0,0.0,404.3334079554412,0.0,3.683,0.06798219212337525,0.0,0.0,0.6362460577296478,243.07657918044444,-96.99682697381364,0.21544622518755185,9.409183488399306,0.003005498526465548,75.67504214121757,1.22242636782658,0.1620704660857683,-572.8641292924071,-293.3766450600105
2025-01-01 05:00:00,0.7602316099221639,0.13034281121644667,0.27573000000000003,0.7602316099221639,0.13034281121644667,0.27573,0.028513196252874688,0.001,0.3590334136692892,0.32168500000000005,0.05,0.27573000000000003,0.0,0.0002506236243534685,0.11550885425875985,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.19771476160255747,0.0,0.0039205084978070175,0.0,0.02459268775506767,0.0,0.007306846388385197,0.0,0.1201175586812459,0.09008816901093439,0.0,0.0,5346.277504964592,20.000000000000057,0.3466666666666668,1440.0872923687418,8.080849746666665,0.32168500000000005,0.43333333333333335,6464.679797333333,14918.49184,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11235.174115555556,0.0,0.0,38.912248042882155,51.66666666666668,43.496666666666684,1697.0110570029676,0.0,3.6268326534472544,0.0,50.73311115482231,0.06414395482820874,170.79803559403373,0.0,50.88299739050954,48.072311387326295,50.875469638864516,24.69899500778389,12.43753247303448,19.742353201394675,-0.04771302746680176,2.5937581211169687,-0.25000000000000006,9.236100170605994,3985.8886899733357,585.5942628490536,-1789.0589656196903,0.0,0.0,522.1520902324272,0.0,3.0,0.06796713380803698,0.0,0.0,0.6361051267965494,197.99884266666666,-93.48193960399358,0.21638952873648917,9.436395602027416,0.003024373043996386,64.7171457625378,1.2217073036364579,0.14321819006181039,-521.8980015135054,-332.59502800618276
2025-01-01 06:00:00,0.6038736140347978,0.1424434983397983,0.265125,0.6038736140347978,0.1424434983397983,0.265125,0.05897533861493545,0.001,0.18458577541986232,0.30931250000000005,0.05,0.265125,0.0,0.0002506236243534685,0.1276095413821115,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.00442313779239766,0.0,0.05455220082253779,0.0,0.014439720243713604,0.0,0.13436879445698696,0.10077659584274018,0.0,0.0,5140.651447081339,20.000000000000057,0.3333333333333334,1384.6993195853286,7.770047833333331,0.30931250000000005,0.4166666666666667,6216.038266666667,14918.49184,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11235.174115555556,0.0,0.0,34.939956616825995,51.66666666666668,43.496666666666684,1811.399365552833,0.0,4.092064128572486,0.0,50.44869919459107,0.22542825373406086,597.7931245791182,0.0,45.58660882243466,45.30903320790774,50.528682384902034,18.75137599014858,12.43753247303448,19.698630248104568,-0.05916514847524024,2.3928137192238714,0.3,9.236100170605994,3750.9306295008023,669.4179944539568,-1726.5486988840335,0.0,0.0,432.5291410894754,0.0,3.0,0.06772269461133637,0.0,0.0,0.6338174177598488,197.99884266666666,-95.70125978597838,0.2173246825127385,9.4218810543363,0.003029233466982012,4.552674587489767,1.221886114336723,0.15103267348502045,-414.85217079509925,-300.4291543362727
2025-01-01 07:00:00,0.6356065485069734,0.14736767030465178,0.27573000000000003,0.6356065485069734,0.14736767030465178,0.27573,0.0678920727512488,0.001,0.19502947575572457,0.32168500000000005,0.05,0.27573000000000003,0.0,0.0002506236243534685,0.13253371334696498,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.004121560215643275,0.0,0.06377051253560552,0.0,0.01831785795977122,0.0,0.1390513433547304,0.10428850751604779,0.0,0.0,5346.277504964592,20.000000000000057,0.3466666666666668,1440.0872923687418,8.080849746666665,0.32168500000000005,0.43333333333333335,6464.679797333333,14918.49184,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11235.174115555556,0.0,0.0,31.145953087223987,51.66666666666668,43.496666666666684,1905.0520433345432,0.0,4.546853426591089,0.0,50.129456110851685,0.17646845697803348,464.03829930223196,0.0,40.527937449631985,42.493714282333926,50.229277234494056,15.509307036065735,12.43753247303448,19.706915088012746,-0.05898915158821586,2.208220546650394,-0.55,9.236100170605994,3847.4734550443823,535.4010265903538,-1856.7909302541857,0.0,0.0,451.5617971388089,3.6071155511890596,3.0,0.06948649593279442,0.0,0.0,0.650324853050541,197.99884266666666,-93.57491680483298,0.21747784294729355,9.4297894291822,0.0030329258668106247,40.12442865652555,1.2218488924871842,0.16002081016146083,-591.8015433499427,-312.8847224284453
2025-01-01 08:00:00,0.7524342237719731,0.17649452649710062,0.27573000000000003,0.7524342237719731,0.17649452649710062,0.27573,0.06985435286421944,0.11013529574099322,0.2007595751667605,0.32168500000000005,0.05,0.27573000000000003,0.0,0.027602506987848847,0.13430868617591846,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0031163016264619883,0.0,0.06673805123775746,0.0,0.021681326932202503,0.0,0.1404764669323045,0.10535735019922834,0.0,0.0,5346.277504964592,20.000000000000057,0.3466666666666668,1440.0872923687418,8.080849746666665,0.32168500000000005,0.43333333333333335,6464.679797333333,14918.49184,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11235.174115555556,490.0865229520424,1.1202787760597133,-222.64751294285972,51.66666666666668,43.496666666666684,1960.3886765838083,0.25,4.890209611305045,0.0,49.82535063844744,0.20619728751755323,537.9029043058855,490.0865229520424,36.35372935524363,40.017483218200674,49.88273068243361,14.198276167445046,12.43753247303448,19.691088120507807,-0.05619529509662223,1.6554359889957722,-1.4,9.236100170605994,3632.5778473900255,439.6365527314828,-2001.6047402513034,0.0,0.0,333.823013032739,202.61061855998102,3.0,0.07177433247465144,0.0,0.0,0.6717367395317045,197.99884266666666,-45.91793035600251,0.2187316381777877,9.441375865830208,0.0030461368576012813,65.63161408891193,1.222478810557893,0.17167657413137408,-694.9679130916664,-305.4828265455926
2025-01-01 09:00:00,1.1408826579816207,0.2691938215813191,0.286335,1.1408826579816207,0.2691938215813191,0.286335,0.07663847490542933,0.47026186532087455,0.20992481775531674,0.3340575,0.05,0.286335,0.0,0.11785873308194028,0.1367517551660455,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0025131464729532165,0.0,0.07412532843247611,0.0,0.027589144200589347,0.0,0.1437338922524739,0.10780041918935539,0.0,0.0,5551.903562847846,20.000000000000057,0.36000000000000015,1495.475265152155,8.391651659999997,0.3340575,0.45,6713.321328000001,14918.49184,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11235.174115555556,1780.1321012127555,3.7331867311325353,-827.9327525585608,51.66666666666668,43.496666666666684,1808.0646499064578,0.9833333333333333,4.088678817565667,0.0,50.085789440544225,0.09383460746618466,245.88262656621612,1780.1321012127555,44.64347084010782,44.79431401022484,50.16724938848881,17.07935573702553,12.43753247303448,19.68901775539887,-0.05757121903682935,1.8865848896634483,-0.85,9.236100170605994,3718.491100916531,677.2728557458861,-1916.162980280559,0.0,0.0,43.79308502541879,610.7439264023357,3.0,0.07064473105045392,0.0,0.0,0.6611647878116549,197.99884266666666,38.95743332382579,0.21949811313547637,9.454359113405095,0.0030549117367940208,52.36624336697596,1.2230946841866952,0.16729160186359432,-610.9930028809368,-207.20940652533213
