Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 04:02:00,0.9622410232809634,0.12606744048372434,0.6363,0.016037350388016056,0.0021011240080620725,0.010605,0.015969439786908173,0.001,0.15292158349405505,0.7423500000000001,0.05,0.6363,0.0,0.0002506236243534685,0.11123348352603754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0.0,0,Off,0.003518405062134503,0.0,On,0.01245103472477367,0,On,0.004610272126004946,0,On,0.11441706437094949,0.08581279827821209,On,0,0,Off,On,12337.563472995213,20.000000000000057,0.8000000000000003,3323.278367004789,18.648114799999995,0.7423500000000001,1,14918.49184,14918.49184,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,11235.174115555556,Off,0.0,0.0,39.61733419464345,51.666666666666686,43.496666666666684,1671.2816702614653,0,3.5471662580810763,0.0,51.14120284952713,0.0,0.0,0.0,51.82311225952459,48.55130164761604,51.25951145944912,23.48656519570614,12.43753247303448,19.604498535674367,0.0,3.4355364534542128,2.2,9.236100170605994,11126.005943459319,2755.8528230190304,-1537.505008212807,-0.0,-0.0,425.2552856638856,0.0,4.0,0.06761805819356298,0.0,0,0.6328381244151674,263.9984568888889,-99.3078069869724,0.21667602097356242,9.354555261083716,0.0030002212277261717,28.321768907590606,1.2234867197975237,0.18194616077035775,-293.6911020508067,-273.73444193495175
2025-01-01 04:03:00,0.9622410232809634,0.12606744048372434,0.6363,0.016037350388016056,0.0021011240080620725,0.010605,0.015969439786908173,0.001,0.15292158349405505,0.7423500000000001,0.05,0.6363,0.0,0.0002506236243534685,0.11123348352603754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0.0,0,Off,0.003518405062134503,0.0,On,0.01245103472477367,0,On,0.004610272126004946,0,On,0.11441706437094949,0.08581279827821209,On,0,0,Off,On,12337.563472995213,20.000000000000057,0.8000000000000003,3323.278367004789,18.648114799999995,0.7423500000000001,1,14918.49184,14918.49184,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,11235.174115555556,Off,0.0,0.0,39.41804768759852,51.666666666666686,43.496666666666684,1676.2242944146667,0,3.5548624663834714,0.0,51.13252232655146,0.0,0.0,0.0,51.557396916798034,48.54693788383401,51.25511402415358,23.506508242547415,12.43753247303448,19.74153609979745,0.0,3.5164914194022763,2.2,9.236100170605994,11099.72153032267,2730.631354644963,-1555.9812266702854,-0.0,-0.0,425.2552856638856,0.0,4.0,0.06789603323623487,0.0,0,0.6354396957903041,263.9984568888889,-107.11600166614387,0.21484688639524346,9.417482465161527,0.003000319319815994,27.564697493171987,1.2229142046853516,0.18294378113910698,-314.6502008328831,-277.9968115269431
2025-01-01 04:04:00,0.9622410232809634,0.12606744048372434,0.6363,0.016037350388016056,0.0021011240080620725,0.010605,0.015969439786908173,0.001,0.15292158349405505,0.7423500000000001,0.05,0.6363,0.0,0.0002506236243534685,0.11123348352603754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0.0,0,Off,0.003518405062134503,0.0,On,0.01245103472477367,0,On,0.004610272126004946,0,On,0.11441706437094949,0.08581279827821209,On,0,0,Off,On,12337.563472995213,20.000000000000057,0.8000000000000003,3323.278367004789,18.648114799999995,0.7423500000000001,1,14918.49184,14918.49184,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,11235.174115555556,Off,0.0,0.0,39.22422428163573,51.666666666666686,43.496666666666684,1681.0018862747602,0,3.562311460729824,0.0,51.12388608728737,0.0,0.0,0.0,51.29896570884763,48.54259649460531,51.25073596399892,23.52644714737592,12.43753247303448,19.87475978990078,0.0,3.5953551060817484,2.2,9.236100170605994,11074.208400482006,2705.9382948222255,-1574.0279122693355,-0.0,-0.0,425.2552856638856,0.0,4.0,0.06816580686839435,0.0,0,0.6379645100773953,263.9984568888889,-114.58244590775517,0.21308531332376207,9.478225993762381,0.0030004148344933935,26.82972782784864,1.2223581363955363,0.1839104267338756,-335.26130220298717,-282.07876997957624
2025-01-01 04:05:00,0.9622410232809634,0.12606744048372434,0.6363,0.016037350388016056,0.0021011240080620725,0.010605,0.015969439786908173,0.001,0.15292158349405505,0.7423500000000001,0.05,0.6363,0.0,0.0002506236243534685,0.11123348352603754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0.0,0,Off,0.003518405062134503,0.0,On,0.01245103472477367,0,On,0.004610272126004946,0,On,0.11441706437094949,0.08581279827821209,On,0,0,Off,On,12337.563472995213,20.000000000000057,0.8000000000000003,3323.278367004789,18.648114799999995,0.7423500000000001,1,14918.49184,14918.49184,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,11235.174115555556,Off,0.0,0.0,39.04500521199692,51.666666666666686,43.496666666666684,1685.621972448803,0,3.5695246745618294,0.0,51.204838549060675,0.0,0.0,0.0,51.06000694932923,48.53827686656956,51.246376753596465,23.546380918453078,12.43753247303448,20.004346164902703,0.0,3.6721905133873527,2.2,9.236100170605994,11049.457965320558,2681.764526638156,-1591.6617944690004,-0.0,-0.0,425.2552856638856,0.0,4.0,0.06842777721445348,0.0,0,0.6404162933270396,263.9984568888889,-121.69899886953861,0.21138742557413798,9.536886160768725,0.0030005078447133435,26.11580387382082,1.2218177348804289,0.18484734976712153,-355.52453138121234,-285.9893089854208
2025-01-01 04:06:00,0.9622410232809634,0.12606744048372434,0.6363,0.016037350388016056,0.0021011240080620725,0.010605,0.015969439786908173,0.001,0.15292158349405505,0.7423500000000001,0.05,0.6363,0.0,0.0002506236243534685,0.11123348352603754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0.0,0,Off,0.003518405062134503,0.0,On,0.01245103472477367,0,On,0.004610272126004946,0,On,0.11441706437094949,0.08581279827821209,On,0,0,Off,On,12337.563472995213,20.000000000000057,0.8000000000000003,3323.278367004789,18.648114799999995,0.7423500000000001,1,14918.49184,14918.49184,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,11235.174115555556,Off,0.0,0.0,38.86135442930562,51.666666666666686,43.496666666666684,1690.1437773702344,0,3.576590037703234,0.0,51.19610355979893,0.0,0.0,0.0,50.815139239074156,48.53397736004976,51.24203589170151,23.566308613654055,12.43753247303448,20.130454776764015,0.0,3.747058487878075,2.2,9.236100170605994,11025.453134277499,2658.1013322272443,-1608.8979265245644,-0.0,-0.0,425.2552856638856,0.0,4.0,0.06868230433985835,0.0,0,0.6427984153955691,263.9984568888889,-128.4676978570348,0.20974971715952645,9.59424588090874,0.003000598420026822,25.421970033036384,1.221292294800998,0.18575573644773616,-375.4406531617617,-289.73638161578305
2025-01-01 04:07:00,0.21989102328096322,0.12606744048372434,0.0,0.0036648503880160536,0.0021011240080620725,0.0,0.015969439786908173,0.001,0.15292158349405505,0.0,0.05,0.0,0.0,0.0002506236243534685,0.11123348352603754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0.0,0,Off,0.003518405062134503,0.0,On,0.01245103472477367,0,On,0.004610272126004946,0,On,0.11441706437094949,0.08581279827821209,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,14918.49184,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,11235.174115555556,Off,0.0,0.0,38.6824771161434,51.666666666666686,43.496666666666684,1694.5217333679439,0,3.5834402832513654,0.0,51.1874101458201,0.0,0.0,0.0,50.576636154857866,48.52969847260896,51.23771289889165,23.58622933570805,12.43753247303448,20.253231833655843,0.0,3.8200178228341635,2.2,9.236100170605994,-1335.3909851835508,-688.3385740447395,-1625.7501065564404,-0.0,-0.0,425.2552856638856,0.0,4.0,0.0689297181039208,0.0,0,0.645113963439785,263.9984568888889,-134.89616429099607,0.20816898584157345,9.649703975130791,0.0030006866269061336,24.747350392234377,1.2207811697942095,0.18663671169655174,-395.01100582368525,-293.32756822105426
2025-01-01 04:08:00,0.21989102328096322,0.12606744048372434,0.0,0.0036648503880160536,0.0021011240080620725,0.0,0.015969439786908173,0.001,0.15292158349405505,0.0,0.05,0.0,0.0,0.0002506236243534685,0.11123348352603754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0.0,0,Off,0.003518405062134503,0.0,On,0.01245103472477367,0,On,0.004610272126004946,0,On,0.11441706437094949,0.08581279827821209,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,14918.49184,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,11235.174115555556,Off,0.0,0.0,38.82725057311756,51.666666666666686,43.496666666666684,1691.1611638701515,0,3.5788356451544434,0.0,51.17875734530303,0.0,0.0,0.0,50.76966743082341,48.525439668313986,51.23340731574476,23.606142228459447,12.43753247303448,20.14877739968117,0.0,3.764693839818407,2.2,9.236100170605994,-1313.8578995578814,-669.2757723922982,-1611.40839208392,-0.0,-0.0,425.2552856638856,0.0,4.0,0.06871925144594,0.0,0,0.6431442037535896,263.9984568888889,-127.70479313784719,0.20952414513355777,9.60299005386734,0.00300077252900154,25.285990302477128,1.2212158713972385,0.1859690636806184,-380.15648790339645,-289.11928448890177
2025-01-01 04:09:00,0.21989102328096322,0.12606744048372434,0.0,0.0036648503880160536,0.0021011240080620725,0.0,0.015969439786908173,0.001,0.15292158349405505,0.0,0.05,0.0,0.0,0.0002506236243534685,0.11123348352603754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0.0,0,Off,0.003518405062134503,0.0,On,0.01245103472477367,0,On,0.004610272126004946,0,On,0.11441706437094949,0.08581279827821209,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,14918.49184,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,11235.174115555556,Off,0.0,0.0,38.967222412051036,51.666666666666686,43.496666666666684,1687.878447064833,0,3.574342517723926,0.0,51.170082015607996,0.0,0.0,0.0,50.95629654940138,48.52116460982559,51.229088160234156,23.625984254671366,12.43753247303448,20.047673677204447,0.0,3.7110598069233443,2.2,9.236100170605994,-1293.9635901515192,-650.4283190620383,-1597.5752742327566,-0.0,-0.0,425.2552856638856,0.0,4.0,0.06851527165865927,0.0,0,0.6412351547591357,263.9984568888889,-121.64360158264827,0.21084560259268673,9.557301899827253,0.003000860269560977,25.807159011942215,1.2216369201540196,0.1853195137044915,-365.84332474460734,-284.584994317431
2025-01-01 04:10:00,0.21989102328096322,0.12606744048372434,0.0,0.0036648503880160536,0.0021011240080620725,0.0,0.015969439786908173,0.001,0.15292158349405505,0.0,0.05,0.0,0.0,0.0002506236243534685,0.11123348352603754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0.0,0,Off,0.003518405062134503,0.0,On,0.01245103472477367,0,On,0.004610272126004946,0,On,0.11441706437094949,0.08581279827821209,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,14918.49184,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,11235.174115555556,Off,0.0,0.0,39.102741821774266,51.666666666666686,43.496666666666684,1684.6646042187324,0,3.5699477751722544,0.0,51.16138509760575,0.0,0.0,0.0,51.13698909569902,48.51687383623725,51.22475588817626,23.64575646035549,12.43753247303448,19.949676089652872,0.0,3.659066179529583,2.2,9.236100170605994,-1274.6126167610678,-633.4105669112575,-1584.21278923973,-0.0,-0.0,425.2552856638856,0.0,4.0,0.06831730933356364,0.0,0,0.639382423257149,263.9984568888889,-115.65511318522341,0.21213571993492497,9.512521262953836,0.0030009497876742766,26.312111618642657,1.222045307273665,0.18468764959010822,-352.05066957089673,-281.3598973403609
2025-01-01 04:11:00,0.21989102328096322,0.12606744048372434,0.0,0.0036648503880160536,0.0021011240080620725,0.0,0.015969439786908173,0.001,0.15292158349405505,0.0,0.05,0.0,0.0,0.0002506236243534685,0.11123348352603754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0.0,0,Off,0.003518405062134503,0.0,On,0.01245103472477367,0,On,0.004610272126004946,0,On,0.11441706437094949,0.08581279827821209,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,14918.49184,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,11235.174115555556,Off,0.0,0.0,39.234072166039496,51.666666666666686,43.496666666666684,1681.564798020685,0,3.565718565866698,0.0,51.152667463553854,0.0,0.0,0.0,51.31209622138599,48.51256784743788,51.220410921987586,23.665459822649016,12.43753247303448,19.8546002790309,0.0,3.608603987911122,2.2,9.236100170605994,-1255.9170947663542,-616.6345514808552,-1571.2917211041438,-0.0,-0.0,425.2552856638856,0.0,4.0,0.06812501387210812,0.0,0,0.6375827279921252,263.9984568888889,-109.88065932609614,0.21339616490712024,9.469244872256397,0.0030010410268319493,26.801787614488543,1.2224417762634112,0.18407232249294106,-338.74253638720313,-277.892015093652
2025-01-01 04:12:00,0.21989102328096322,0.12606744048372434,0.0,0.0036648503880160536,0.0021011240080620725,0.0,0.015969439786908173,0.001,0.15292158349405505,0.0,0.05,0.0,0.0,0.0002506236243534685,0.11123348352603754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0.0,0,Off,0.003518405062134503,0.0,On,0.01245103472477367,0,On,0.004610272126004946,0,On,0.11441706437094949,0.08581279827821209,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,14918.49184,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,11235.174115555556,Off,0.0,0.0,39.361439723066766,51.666666666666686,43.496666666666684,1678.5727804557023,0,3.5616458895107206,0.0,51.14392993387125,0.0,0.0,0.0,51.48191963075569,48.50824711374767,51.216053658898396,23.685095266589993,12.43753247303448,19.762287893842597,0.0,3.5596274543216606,2.2,9.236100170605994,-1237.8720011225382,-600.5820551764043,-1558.7868124187871,-0.0,-0.0,425.2552856638856,0.0,4.0,0.06793808503712986,0.0,0,0.6358332590412701,263.9984568888889,-104.34047436763674,0.2146283367988948,9.427390578865587,0.003001133933834813,27.276992389929344,1.2228269647657164,0.18347313783275265,-325.90028743544667,-274.6817677409576
2025-01-01 04:13:00,0.21989102328096322,0.12606744048372434,0.0,0.0036648503880160536,0.0021011240080620725,0.0,0.015969439786908173,0.001,0.15292158349405505,0.0,0.05,0.0,0.0,0.0002506236243534685,0.11123348352603754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0.0,0,Off,0.003518405062134503,0.0,On,0.01245103472477367,0,On,0.004610272126004946,0,On,0.11441706437094949,0.08581279827821209,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,14918.49184,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,11235.174115555556,Off,0.0,0.0,39.485041815250604,51.666666666666686,43.496666666666684,1675.6831162090568,0,3.5577219266222593,0.0,51.135173284399286,0.0,0.0,0.0,51.646722420334136,48.50391208008181,51.211684474501546,23.704663672379013,12.43753247303448,19.67260088587846,0.0,3.512073952945755,2.2,9.236100170605994,-1220.4682156468912,-585.0999514120929,-1546.675918185504,-0.0,-0.0,425.2552856638856,0.0,4.0,0.06775626179394661,0.0,0,0.6341315733782216,263.9984568888889,-99.04758312527274,0.21583342900078017,9.386886930307119,0.0030012284583258732,27.7384268728845,1.2232014279093983,0.18288948439696232,-313.5013238332343,-271.5986275788586
2025-01-01 04:14:00,0.21989102328096322,0.12606744048372434,0.0,0.0036648503880160536,0.0021011240080620725,0.0,0.015969439786908173,0.001,0.15292158349405505,0.0,0.05,0.0,0.0,0.0002506236243534685,0.11123348352603754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0.0,0,Off,0.003518405062134503,0.0,On,0.01245103472477367,0,On,0.004610272126004946,0,On,0.11441706437094949,0.08581279827821209,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,14918.49184,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,11235.174115555556,Off,0.0,0.0,39.60505428945369,51.666666666666686,43.496666666666684,1672.839842873632,0,3.5538637667513613,0.0,51.12639825207341,0.0,0.0,0.0,51.806739052604925,48.49956316920147,51.207303725523175,23.72416588105162,12.43753247303448,19.585416261087033,0.0,3.4658884681953275,2.2,9.236100170605994,-1203.6886681172596,-570.184673256028,-1534.939240344157,-0.0,-0.0,425.2552856638856,0.0,4.0,0.06757931196841528,0.0,0,0.6324754980827096,263.9984568888889,-94.0047134369882,0.217012489052481,9.346995047849488,0.003001324552425071,28.18671499316167,1.2235656598829825,0.18232083291696802,-301.52551598088627,-268.65915727514175
2025-01-01 04:15:00,0.21989102328096322,0.12606744048372434,0.0,0.0036648503880160536,0.0021011240080620725,0.0,0.015969439786908173,0.001,0.15292158349405505,0.0,0.05,0.0,0.0,0.0002506236243534685,0.11123348352603754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0.0,0,Off,0.003518405062134503,0.0,On,0.01245103472477367,0,On,0.004610272126004946,0,On,0.11441706437094949,0.08581279827821209,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,14918.49184,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,11235.174115555556,Off,0.0,0.0,39.72163646692737,51.666666666666686,43.496666666666684,1670.0901145051803,0,3.5501416014303593,0.0,51.11760553913293,0.0,0.0,0.0,51.96218195590316,48.49520078412489,51.202911751877615,23.743602698688772,12.43753247303448,19.50062260704004,0.0,3.421017711681261,2.2,9.236100170605994,-1187.5123671009226,-555.8058264812903,-1523.558817182058,-0.0,-0.0,425.2552856638856,0.0,4.0,0.06740702542652431,0.0,0,0.6308630665082899,263.9984568888889,-89.2088355827504,0.21816645772036652,9.30833798897907,0.003001422170458989,28.622421804526166,1.2239201081804167,0.18176666506150208,-289.9536181085936,-265.85220837269674
2025-01-01 04:16:00,0.21989102328096322,0.12606744048372434,0.0,0.0036648503880160536,0.0021011240080620725,0.0,0.015969439786908173,0.001,0.15292158349405505,0.0,0.05,0.0,0.0,0.0002506236243534685,0.11123348352603754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0.0,0,Off,0.003518405062134503,0.0,On,0.01245103472477367,0,On,0.004610272126004946,0,On,0.11441706437094949,0.08581279827821209,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,14918.49184,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,11235.174115555556,Off,0.0,0.0,39.83493458379242,51.666666666666686,43.496666666666684,1667.429906466048,0,3.546549651685281,0.0,51.10879581636332,0.0,0.0,0.0,52.11324611172322,48.490825309982796,51.1985088782485,23.762974899659824,12.43753247303448,19.418117679039735,-0.08188232096032166,3.377411077181335,2.2,9.236100170605994,-1171.916281154321,-541.9388993698595,-1512.5181653551263,-0.0,-0.0,425.2552856638856,0.0,4.0,0.06723920934867579,0.0,0,0.6292924740542983,263.9984568888889,-84.65340146308051,0.21929619569630918,9.27086285481841,0.0030015212687533365,29.04606604830985,1.2242651834848963,0.18122648587738566,-278.76748444194345,-263.1714149279161
2025-01-01 04:17:00,0.21989102328096322,0.12606744048372434,0.0,0.0036648503880160536,0.0021011240080620725,0.0,0.015969439786908173,0.001,0.15292158349405505,0.0,0.05,0.0,0.0,0.0002506236243534685,0.11123348352603754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0.0,0,Off,0.003518405062134503,0.0,On,0.01245103472477367,0,On,0.004610272126004946,0,On,0.11441706437094949,0.08581279827821209,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,14918.49184,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,11235.174115555556,Off,0.0,0.0,39.945084204286644,51.666666666666686,43.496666666666684,1664.8049446460566,0,3.5430073494638976,0.0,51.099969725665666,0.0,0.0,0.0,52.26011227238219,48.486437115487476,51.19409541534071,23.782283229192686,12.43753247303448,19.337806707389053,-0.16219329261100413,3.3350203331712955,2.2,9.236100170605994,-1156.8765989380875,-528.5602688769877,-1501.8020257820579,-0.0,-0.0,425.2552856638856,0.0,4.0,0.06707568493152238,0.0,0,0.6277620472983094,263.9984568888889,-80.32985881991539,0.22040250183356183,9.233852905652856,0.003001621805469031,29.458128928121933,1.2246012665808108,0.18069982071268897,-267.94995772572526,-260.6103111512625
2025-01-01 04:18:00,0.21989102328096322,0.12606744048372434,0.0,0.0036648503880160536,0.0021011240080620725,0.0,0.015969439786908173,0.001,0.15292158349405505,0.0,0.05,0.0,0.0,0.0002506236243534685,0.11123348352603754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0.0,0,Off,0.003518405062134503,0.0,On,0.01245103472477367,0,On,0.004610272126004946,0,On,0.11441706437094949,0.08581279827821209,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,14918.49184,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,11235.174115555556,Off,0.0,0.0,40.05221194552509,51.666666666666686,43.496666666666684,1662.3130268271511,0,3.5396603633644523,0.0,51.09112788215418,0.0,0.0,0.0,52.40294926070011,48.48203655413105,51.189671660901276,23.801528405472034,12.43753247303448,19.259601187705385,-0.24039881229467142,3.293799513835949,2.2,9.236100170605994,-1142.369517652529,-515.64758128466,-1491.396179254325,-0.0,-0.0,425.2552856638856,0.0,4.0,0.06691628504537883,0.0,0,0.6262702220718246,263.9984568888889,-76.22862406208989,0.22148612572695164,9.198600291686471,0.0030017237404688186,29.859060347680607,1.2249287132759887,0.18018621452362196,-257.48481204680564,-258.1627692378544
2025-01-01 04:19:00,0.9622410232809634,0.12606744048372434,0.6363,0.016037350388016056,0.0021011240080620725,0.010605,0.015969439786908173,0.001,0.15292158349405505,0.7423500000000001,0.05,0.6363,0.0,0.0002506236243534685,0.11123348352603754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0.0,0,Off,0.003518405062134503,0.0,On,0.01245103472477367,0,On,0.004610272126004946,0,On,0.11441706437094949,0.08581279827821209,On,0,0,Off,On,12337.563472995213,20.000000000000057,0.8000000000000003,3323.278367004789,18.648114799999995,0.7423500000000001,1,14918.49184,14918.49184,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,11235.174115555556,Off,0.0,0.0,40.15643673681663,51.666666666666686,43.496666666666684,1659.8499679124711,0,3.5363537925996016,0.0,51.08227087591619,0.0,0.0,0.0,52.54191564908884,48.47762396518985,51.185237900575316,23.82071112139994,12.43753247303448,19.183417997627608,-0.31658200237244927,3.253704799485801,2.2,9.236100170605994,11209.191748668867,2820.0986610265536,-1481.2873093359563,-0.0,-0.0,425.2552856638856,0.0,4.0,0.06676085253645195,0.0,0,0.6248155275708253,263.9984568888889,-72.33970065427461,0.2225477764940039,9.163728863097198,0.0030018270352056738,30.249283436208795,1.2252478579806474,0.1796852310023409,-247.35669525380823,-255.82301072442718
