Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,4.762468540257313,0.170164962653422,0.0,4.762468540257313,0.170164962653422,0.0,0.008078064984183092,0.0,0.23357320564349976,4.52081726962963,0.0,0.0,0.170164962653422,0.0,1.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.0028521290204678363,0.0,0.005225935963715255,0.0,0.00668658877227036,0.0,0.19006862886457376,0.14255147164843027,4520.81726962963,23.888888888888914,0.7333333333333333,0.0,4.52081726962963,0.0,0.7333333333333333,4520.81726962963,6164.750822222222,0.0,0.0,32.25060387394356,51.66666666666668,46.10666666666668,0.0,51.278739408224396,0.0,0.0,0.0,32.25060387394356,51.315117465489045,51.33330649412137,51.278739408224396,12.43753247303448,23.59478799264741,-0.057090107631571387,7.99679481113454,2.8,9.236100170605994,2984.0912018059735,-1285.8890194382589,-1767.78899958196,0.0,-19.516782792404182,294.34608082938496,0.0,1.0,0.06522275101825785,0.0,0.0007159066612349579,1.681975560202449,65.99961422222222,-43.76636627867753,0.15975890225634398,10.93430767832092,0.002822601654505625,-42.690741662829446,1.2071067435736407,0.19569137294213093,-1325.3473953199812,39.458375881722155
2025-01-01 01:00:00,4.247604945695426,0.1694746253782972,0.0,4.247604945695426,0.1694746253782972,0.0,0.007864155307648004,0.0,0.23265275594333337,4.007088034444445,0.0,0.0,0.1694746253782972,0.0,1.0,0.0,0.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.0026382193439327484,0.0,0.005225935963715255,0.0,0.00668658877227036,0.0,0.19006862886457376,0.14255147164843027,4007.0880344444445,23.888888888888914,0.65,0.0,4.007088034444445,0.0,0.65,4007.0880344444445,6164.750822222222,0.0,0.0,31.9585533675662,51.66666666666668,46.10666666666668,0.0,50.99314825765212,0.0,0.0,0.0,31.9585533675662,51.04489865100831,51.070773847686404,50.99314825765212,12.43753247303448,23.575131309069132,-0.06292774538015043,8.299926234401145,2.5,9.236100170605994,2483.5572801359813,-1105.46344707465,-1758.4994303733424,0.0,-16.61411175918816,293.21172145268343,0.0,1.0,0.06396554305454089,0.0,0.0006022028513651271,1.6470060873694605,65.99961422222222,-41.62893362861576,0.15869042865699914,10.902100233264255,0.0028001571845167506,-32.95642494871457,1.2072617953508264,0.15475831864065656,-1143.054595161531,37.59114808688096
2025-01-01 02:00:00,4.554922037106371,0.1687842881031724,0.0,4.554922037106371,0.1687842881031724,0.0,0.007864155307648004,0.0,0.23173230624316699,4.315325575555556,0.0,0.0,0.1687842881031724,0.0,1.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.0026382193439327484,0.0,0.005225935963715255,0.0,0.00668658877227036,0.0,0.19006862886457376,0.14255147164843027,4315.325575555556,23.888888888888914,0.7,0.0,4.315325575555556,0.0,0.7,4315.325575555556,6164.750822222222,0.0,0.0,31.644510573688624,51.66666666666668,46.10666666666668,0.0,50.74372777539192,0.0,0.0,0.0,31.644510573688624,50.77715756968042,50.79387246682467,50.74372777539192,12.43753247303448,23.57784975325267,-0.07729031483615932,8.901624251171908,1.6500000000000001,9.236100170605994,2729.5269976928926,-1001.3375947885995,-1826.3356539151705,0.0,-13.949477180912279,292.29127175251705,0.0,1.0,0.06362004090788013,0.0,0.00048419131761424786,1.6351826940868532,65.99961422222222,-37.8047185190976,0.1578461082768104,10.887593699219005,0.0027855499517672124,-15.86258882303365,1.2072616196345498,0.1095730802361384,-1035.938506602545,34.60091181394548
2025-01-01 03:00:00,4.142875592807033,0.1680939508280476,0.0,4.142875592807033,0.1680939508280476,0.0,0.007721548856624612,0.0,0.2308118565430006,3.9043421874074076,0.0,0.0,0.1680939508280476,0.0,1.0,0.0,0.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.002495612892909357,0.0,0.005225935963715255,0.0,0.00668658877227036,0.0,0.19006862886457376,0.14255147164843027,3904.3421874074074,23.888888888888914,0.6333333333333333,0.0,3.9043421874074076,0.0,0.6333333333333333,3904.3421874074074,6164.750822222222,0.0,0.0,31.32755579084183,51.66666666666668,46.10666666666668,0.0,50.496619201632576,0.0,0.0,0.0,31.32755579084183,50.51204113519126,50.51975210197061,50.496619201632576,12.43753247303448,23.585686449531483,-0.07135493020554685,8.750965035249958,1.6500000000000001,9.236100170605994,2293.6315351253634,-1169.731758594072,-1850.1507775157404,0.0,-15.421382222570266,291.2282156013273,0.0,1.0,0.0644312239309585,0.0,0.0005350232124729689,1.6571711311513073,65.99961422222222,-36.36670814506091,0.157243448113139,10.880961017523227,0.0027762155143140317,-37.54224608273622,1.2072364962624154,0.13267152571236016,-1206.7749245767232,37.04316598265113
2025-01-01 04:00:00,4.758430225329088,0.16740361355292283,0.0,4.758430225329088,0.16740361355292283,0.0,0.007721548856624612,0.0,0.22989140684283418,4.52081726962963,0.0,0.0,0.16740361355292283,0.0,1.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.002495612892909357,0.0,0.005225935963715255,0.0,0.00668658877227036,0.0,0.19006862886457376,0.14255147164843027,4520.81726962963,23.888888888888914,0.7333333333333333,0.0,4.52081726962963,0.0,0.7333333333333333,4520.81726962963,6164.750822222222,0.0,0.0,31.03937557663556,51.66666666666668,46.10666666666668,0.0,50.21866615313151,0.0,0.0,0.0,31.03937557663556,50.249300692268456,50.26461796183693,50.21866615313151,12.43753247303448,23.570186355697977,-0.06516670294979576,8.4716639166642,0.55,9.236100170605994,2756.0981799683796,-1120.8395019084294,-2006.3998204924528,0.0,-14.868942264120195,290.3077659011609,0.0,1.0,0.06620945463311455,0.0,0.0004982570641865159,1.7015927333138046,65.99961422222222,-33.75809280583835,0.15589971668125693,10.843288913244793,0.0027511458339086053,-2.077339068989802,1.2067510125629823,0.1204403401022118,-1159.7797231632976,38.94022125486825
2025-01-01 05:00:00,4.861461285268173,0.16740361355292283,0.0,4.861461285268172,0.16740361355292283,0.0,0.008006761758671396,0.0,0.22989140684283418,4.623563116666667,0.0,0.0,0.16740361355292283,0.0,1.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.0027808257949561406,0.0,0.005225935963715255,0.0,0.00668658877227036,0.0,0.19006862886457376,0.14255147164843027,4623.563116666667,23.888888888888914,0.75,0.0,4.623563116666667,0.0,0.75,4623.563116666667,6164.750822222222,0.0,0.0,30.670676534248038,51.66666666666668,46.10666666666668,0.0,49.94395244947304,0.0,0.0,0.0,30.670676534248038,49.98942865906313,50.012166763858175,49.94395244947304,12.43753247303448,23.62677121295633,-0.053003433129414586,8.619277489311198,-0.25000000000000006,9.236100170605994,2753.2531679816443,-1176.296009055123,-2113.0365817604415,0.0,-15.007206609608595,290.5929788032076,0.0,1.0,0.06718369688626451,0.0,0.0004767731781275467,1.7258958711789207,65.99961422222222,-32.85913911818023,0.15626950988898788,10.882314016500533,0.00276855860462749,4.658986982888494,1.205902809415128,0.10696665221710475,-1214.298642877226,38.002633822103014
2025-01-01 06:00:00,4.349929465610879,0.1687842881031724,0.0,4.349929465610878,0.1687842881031724,0.0,0.008363277886229877,0.0,0.23173230624316699,4.109833881481482,0.0,0.0,0.1687842881031724,0.0,1.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.0031373419225146203,0.0,0.005225935963715255,0.0,0.00668658877227036,0.0,0.19006862886457376,0.14255147164843027,4109.8338814814815,23.888888888888914,0.6666666666666666,0.0,4.109833881481482,0.0,0.6666666666666666,4109.8338814814815,6164.750822222222,0.0,0.0,30.43395010413614,51.66666666666668,46.10666666666668,0.0,49.674471251182894,0.0,0.0,0.0,30.43395010413614,49.732211085347394,49.76108100242964,49.674471251182894,12.43753247303448,23.572656780560187,-0.06653013025666338,8.184120586677002,0.3,9.236100170605994,2322.1123986311354,-1257.2601437532185,-2031.7030233966473,0.0,-14.95856048577698,292.79039433109887,0.0,1.0,0.06642802676386343,0.0,0.0004865334453388691,1.7068690636779018,65.99961422222222,-33.850293299020926,0.1557810648237225,10.839821285265476,0.0027508563754618564,-35.19267657079927,1.2061356530094824,0.1255420324223697,-1298.0665872781406,40.806443524922045
2025-01-01 07:00:00,4.865285690519861,0.170164962653422,0.0,4.865285690519862,0.170164962653422,0.0,0.008149368209694788,0.0,0.23357320564349976,4.623563116666667,0.0,0.0,0.170164962653422,0.0,1.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.002923432245979533,0.0,0.005225935963715255,0.0,0.00668658877227036,0.0,0.19006862886457376,0.14255147164843027,4623.563116666667,23.888888888888914,0.75,0.0,4.623563116666667,0.0,0.75,4623.563116666667,6164.750822222222,0.0,0.0,30.162151139044607,51.66666666666668,46.10666666666668,0.0,49.46931128263062,0.0,0.0,0.0,30.162151139044607,49.47716546687575,49.48109255899833,49.46931128263062,12.43753247303448,23.552694570170775,-0.06930304158633292,7.968173851446835,-0.55,9.236100170605994,2713.2656246572615,-1389.3920039900877,-2157.838938447467,0.0,-14.743843414484143,294.4173840548966,2.5683601320758487,1.0,0.06791388066579644,0.0,0.00046277762608977724,1.7441645338654612,65.99961422222222,-32.132094202350544,0.1553177190019587,10.818755524363093,0.0027393276557360724,4.747473897629756,1.2062251595959468,0.12712208753585075,-1431.0935758181051,41.70157182801753
2025-01-01 08:00:00,5.00807802143476,0.22171218616610952,0.0,5.00807802143476,0.22171218616610955,0.0,0.04320696660276673,0.0,0.34130793816532695,4.623563116666667,0.0,0.0,0.22171218616610952,0.0,1.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0022103999908625735,0.0,0.04099656661190416,0.0,0.04569168994384745,0.0,0.25787781051465747,0.19340835788599303,4623.563116666667,23.888888888888914,0.75,0.0,4.623563116666667,0.0,0.75,4623.563116666667,6164.750822222222,0.0,0.0,29.81392658928596,51.66666666666668,46.10666666666668,0.0,49.20207450756605,0.0,0.0,0.0,29.81392658928596,49.22464250013393,49.23592649641788,49.20207450756605,12.43753247303448,23.599034532108565,-0.05724723623437752,7.381577946503032,-1.4,9.236100170605994,2748.3304927838763,-1523.0011953843723,-2303.3323629235765,0.0,-16.337961591218864,432.46307225428984,183.81591100614403,1.0,0.06969576864490558,0.0,0.0004927278943560948,1.7903812413079805,65.99961422222222,11.974628377714867,0.15605267368456255,10.863727091761335,0.002758748649974439,66.73967748946983,1.206589279499973,0.1350481389228469,-1567.7333448561792,44.732149471806935
2025-01-01 09:00:00,5.253524678565433,0.2357897781171556,0.0,5.253524678565434,0.2357897781171556,0.0,0.05319391821186743,0.9166287451851853,0.379359827760973,3.9043421874074076,0.0,0.0,0.2357897781171556,0.0,1.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0017825806377923979,0.0,0.051411337574075025,0.0,0.06497345693809878,0.0,0.2766479331160522,0.20748594983703908,3904.3421874074074,23.888888888888914,0.6333333333333333,0.0,3.9043421874074076,0.0,0.6333333333333333,3904.3421874074074,6164.750822222222,916.6287451851853,0.36666666666666664,30.066351730622312,51.66666666666668,46.10666666666668,0.0,49.84345092961898,0.22679702976834612,572.368818608826,916.6287451851853,30.066351730622312,49.42968108936361,49.845244024403655,49.221003074451254,12.43753247303448,23.623268194855815,-0.055807334068966576,7.3000749435874495,-0.85,9.236100170605994,2244.502341134481,-1392.8219763537809,-2222.069149776042,0.0,-16.680087728807575,479.188004876939,528.5929571550688,1.0,0.06875888893338038,0.0,0.0005141681765021281,1.767030041856125,65.99961422222222,99.72138635498413,0.15904613940859175,10.938497321217671,0.0028145896549710285,127.04107984579072,1.207055538163051,0.13346750873591606,-1437.0203588758566,44.198382522075704
2025-01-01 10:00:00,4.033856591200786,0.2350994408420308,0.0,4.033856591200786,0.23509944084203083,0.0,0.051532573618085366,0.0,0.38621937128640416,3.5961046462962964,0.0,0.0,0.2350994408420308,0.0,1.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.001711277412280702,0.0,0.049821296205804666,0.0,0.07275345016369637,0.0,0.2766479331160522,0.20748594983703908,3596.1046462962963,23.888888888888914,0.5833333333333334,0.0,3.5961046462962964,0.0,0.5833333333333334,3596.1046462962963,6164.750822222222,0.0,0.0,32.183718294950445,51.66666666666668,46.10666666666668,0.0,51.54157387389773,0.042066264822290124,114.5319017429545,0.0,32.183718294950445,51.25453650710556,51.54849738128824,51.104094316318985,12.43753247303448,23.593411709781922,-0.05960625865041849,7.952531468494595,0.85,9.236100170605994,2281.471513314695,-1115.2720220984456,-1953.5464202120036,0.0,-15.20438751790697,484.38620380858816,776.9989780755983,1.0,0.06545267507369874,0.0,0.0005065175179830075,1.6824993685668932,65.99961422222222,169.73147093972128,0.16400565811975007,11.014346763197047,0.0028975975105607066,143.6132797577578,1.207116470825913,0.12328719923498323,-1155.3714007977428,40.099378699297034
2025-01-01 11:00:00,3.422229470530112,0.2350994408420308,0.0,3.422229470530112,0.23509944084203083,0.0,0.0497570274235168,0.0,0.3928428790325211,2.979629564074074,0.0,0.0,0.2350994408420308,0.0,1.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.001711277412280702,0.0,0.0480457500112361,0.0,0.07937695790981322,0.0,0.2766479331160522,0.20748594983703908,2979.629564074074,23.888888888888914,0.48333333333333334,0.0,2.979629564074074,0.0,0.48333333333333334,2979.629564074074,6164.750822222222,0.0,0.0,31.205041459509356,51.66666666666668,46.10666666666668,0.0,51.15996389117643,0.0,0.0,0.0,31.205041459509356,50.377878393770736,51.15996389117643,49.9868356450679,12.43753247303448,23.580378569143516,-0.06308123640426379,8.715153872081457,1.95,9.236100170605994,1878.4131252708853,-978.0475214813018,-1784.6563227802455,0.0,-14.220272525261388,489.23416536013644,878.5227823106773,1.0,0.06321888619587107,0.0,0.0005007234152539692,1.6253716688091637,65.99961422222222,208.42599114218174,0.16830175676242085,11.085010779232134,0.002972898890446459,112.3107038820237,1.2065482674459649,0.11498509274387177,-1015.0800493995731,37.03252791827121
