Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.1627719702250559,0.2117251959215193,0.7105375000000002,0.019379532837084264,0.003528753265358655,0.01184229166666667,0.014254253627728712,0.0,0.2695572999306605,0.8289604166666665,0.05,0.7105375000000002,0.0,0.0,0.19714186258818597,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004021034356725146,0.0,On,0.010233219271003567,0,On,0.006701483146412483,0,On,0.20026844152349974,0.15020133114262477,On,0,0,Off,On,13538.970161547808,19.444444444444457,0.7999999999999999,3949.031424007745,20.823801461111113,0.8289604166666665,1,16659.04116888889,16659.04116888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10582.797822222223,Off,0.0,0.0,35.74848168174331,51.666666666666686,46.10666666666668,0.0,50.987240899246,0.0,0.0,0.0,35.74848168174331,50.00166748822421,50.987240899246,49.50888078271332,12.43753247303448,19.313336719076528,0.0,8.219650469562522,-1.9195389473035187,2.8,9.236100170605994,12875.473218023515,246.17856303245162,1343.1809042495934,-1009.7296668548559,-0.0,-0.0,467.7916053184109,0.0,3.0,0.04691941925013368,0.0,0,0.4391193428226857,197.99884266666666,-121.55888198784837,0.2250007655168827,9.275189065519271,0.0030688467959323167,51.492163663506275,1.2210871229777205,0.5343959674832929,-3774.4363203577127,71.58345938241949,0.25599953507120154,1574.549806511877,-231.36890226228377
2025-01-01 00:01:00,1.1627719702250559,0.2117251959215193,0.7105375000000002,0.019379532837084264,0.003528753265358655,0.01184229166666667,0.014254253627728712,0.0,0.2695572999306605,0.8289604166666665,0.05,0.7105375000000002,0.0,0.0,0.19714186258818597,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004021034356725146,0.0,On,0.010233219271003567,0,On,0.006701483146412483,0,On,0.20026844152349974,0.15020133114262477,On,0,0,Off,On,13538.970161547808,19.444444444444457,0.7999999999999999,3949.031424007745,20.823801461111113,0.8289604166666665,1,16659.04116888889,16659.04116888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10582.797822222223,Off,0.0,0.0,35.573630446705906,51.666666666666686,46.10666666666668,0.0,50.98385408590969,0.0,0.0,0.0,35.573630446705906,49.99865728828013,50.98385408590969,49.50605888946536,12.43753247303448,19.460591609597135,0.0,8.313338382405789,-1.8633543249465658,2.8,9.236100170605994,12850.623171854222,175.89500238474602,1320.35927785015,-1023.6619664387044,-0.0,-0.0,467.7916053184109,0.0,3.0,0.047146395684743964,0.0,0,0.4412436176836117,197.99884266666666,-132.4766285732927,0.22361228562501698,9.366601716630703,0.0030690254888588765,50.95066290926992,1.2240376433538644,0.5348303782609628,-3842.8051784649606,69.66875684196222,0.255505621276832,1552.8035882031302,-232.44431035298027
2025-01-01 00:02:00,1.1627719702250559,0.2117251959215193,0.7105375000000002,0.019379532837084264,0.003528753265358655,0.01184229166666667,0.014254253627728712,0.0,0.2695572999306605,0.8289604166666665,0.05,0.7105375000000002,0.0,0.0,0.19714186258818597,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004021034356725146,0.0,On,0.010233219271003567,0,On,0.006701483146412483,0,On,0.20026844152349974,0.15020133114262477,On,0,0,Off,On,13538.970161547808,19.444444444444457,0.7999999999999999,3949.031424007745,20.823801461111113,0.8289604166666665,1,16659.04116888889,16659.04116888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10582.797822222223,Off,0.0,0.0,35.40343350172087,51.666666666666686,46.10666666666668,0.0,50.98048314052593,0.0,0.0,0.0,35.40343350172087,49.995661811679625,50.98048314052593,49.50325114725648,12.43753247303448,19.603861054067263,0.0,8.401259180851664,-1.8088905983421488,2.8,9.236100170605994,12826.430393139794,109.88320342377529,1298.8108817909663,-1037.2905179885806,-0.0,-0.0,467.7916053184109,0.0,3.0,0.04736675948246745,0.0,0,0.44330600480571936,197.99884266666666,-143.04085573784474,0.2216421197455886,9.43164648090091,0.003069201876412491,50.424254523635085,1.2234384871578106,0.5352377274748025,-3907.059623230624,67.91140264665347,0.2550259226460702,1531.7869975629185,-232.97611577195227
2025-01-01 00:03:00,0.3338115535583892,0.2117251959215193,0.0,0.00556352589263982,0.003528753265358655,0.0,0.014254253627728712,0.0,0.2695572999306605,0.0,0.05,0.0,0.0,0.0,0.19714186258818597,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004021034356725146,0.0,On,0.010233219271003567,0,On,0.006701483146412483,0,On,0.20026844152349974,0.15020133114262477,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,16659.04116888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10582.797822222223,Off,0.0,0.0,35.237690939633346,51.666666666666686,46.10666666666668,0.0,50.97712764210621,0.0,0.0,0.0,35.237690939633346,49.99268066650832,50.97712764210621,49.50045717870938,12.43753247303448,19.743316473203127,0.0,8.48381857240927,-1.7559067911306256,2.8,9.236100170605994,-736.1052824867733,-3901.1960963915785,1278.619696586161,-1050.625535567213,-0.0,-0.0,467.7916053184109,0.0,3.0,0.04758081508105341,0.0,0,0.445309353425136,197.99884266666666,-153.2713522379711,0.21974336700191957,9.49583656673936,0.003069376527067932,49.91217759688183,1.222855842082452,0.5356199545136526,-3967.4787285730285,66.28263218144944,0.2545583912111418,1511.4016772547202,-232.7819806685593
2025-01-01 00:04:00,0.3338115535583892,0.2117251959215193,0.0,0.00556352589263982,0.003528753265358655,0.0,0.014254253627728712,0.0,0.2695572999306605,0.0,0.05,0.0,0.0,0.0,0.19714186258818597,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004021034356725146,0.0,On,0.010233219271003567,0,On,0.006701483146412483,0,On,0.20026844152349974,0.15020133114262477,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,16659.04116888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10582.797822222223,Off,0.0,0.0,35.362238100270424,51.666666666666686,46.10666666666668,0.0,50.973787187740825,0.0,0.0,0.0,35.362238100270424,49.98971347768503,50.973787187740825,49.49767662265713,12.43753247303448,19.63329127368694,0.0,8.41885347200842,-1.70418877112176,2.8,9.236100170605994,-720.5133377457829,-3852.5561622818805,1259.4925920251956,-1040.0990134512012,-0.0,-0.0,467.7916053184109,0.0,3.0,0.04741196927066681,0.0,0,0.4437291236933897,197.99884266666666,-148.20592961299266,0.22126216997121337,9.446015349719621,0.0030695494864508986,50.26928733263016,1.2233152521850232,0.5353192070365469,-3919.9288532435826,67.37269096170226,0.25410119948959303,1491.5607641855506,-232.068172160355
2025-01-01 00:05:00,0.3338115535583892,0.2117251959215193,0.0,0.00556352589263982,0.003528753265358655,0.0,0.014254253627728712,0.0,0.2695572999306605,0.0,0.05,0.0,0.0,0.0,0.19714186258818597,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004021034356725146,0.0,On,0.010233219271003567,0,On,0.006701483146412483,0,On,0.20026844152349974,0.15020133114262477,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,16659.04116888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10582.797822222223,Off,0.0,0.0,35.482835439541226,51.666666666666686,46.10666666666668,0.0,50.970435531261394,0.0,0.0,0.0,35.482835439541226,49.986735801371395,50.970435531261394,49.49488593642641,12.43753247303448,19.526650303935714,0.0,8.358345055617946,-1.6535588519325741,2.8,9.236100170605994,-705.4248775109135,-3806.4125078411084,1241.2332266966691,-1029.9368470493375,-0.0,-0.0,467.7916053184109,0.0,3.0,0.04724805839976837,0.0,0,0.4421950801126987,197.99884266666666,-143.2796357799869,0.22274597838522223,9.397255086623378,0.003069723617898244,50.61520191459179,1.223760856285711,0.5350389391446191,-3875.6856595260374,69.27315168492869,0.2536528284408401,1472.1923513410115,-230.95912464434252
2025-01-01 00:06:00,0.3338115535583892,0.2117251959215193,0.0,0.00556352589263982,0.003528753265358655,0.0,0.014254253627728712,0.0,0.2695572999306605,0.0,0.05,0.0,0.0,0.0,0.19714186258818597,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004021034356725146,0.0,On,0.010233219271003567,0,On,0.006701483146412483,0,On,0.20026844152349974,0.15020133114262477,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,16659.04116888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10582.797822222223,Off,0.0,0.0,35.5997800036134,51.666666666666686,46.10666666666668,0.0,50.967073029895715,0.0,0.0,0.0,35.5997800036134,49.98374797016204,50.967073029895715,49.49208544029521,12.43753247303448,19.423138595829677,0.0,8.301899058287798,-1.6038685024919719,2.8,9.236100170605994,-689.905444346731,-3764.0761928757333,1223.7128850142026,-1020.1111528983321,-0.0,-0.0,467.7916053184109,0.0,3.0,0.04708871270213914,0.0,0,0.44070376203709466,197.99884266666666,-137.58589676680975,0.2241973882741423,9.350094847228913,0.0030698988837420814,50.95076038014288,1.2241936906973512,0.5347773554790684,-3834.451769203967,70.37557632823355,0.25321200610161054,1453.2364710814372,-229.52358606723462
2025-01-01 00:07:00,0.3338115535583892,0.2117251959215193,0.0,0.00556352589263982,0.003528753265358655,0.0,0.014254253627728712,0.0,0.2695572999306605,0.0,0.05,0.0,0.0,0.0,0.19714186258818597,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004021034356725146,0.0,On,0.010233219271003567,0,On,0.006701483146412483,0,On,0.20026844152349974,0.15020133114262477,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,16659.04116888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10582.797822222223,Off,0.0,0.0,35.7132853897765,51.666666666666686,46.10666666666668,0.0,50.96370001401086,0.0,0.0,0.0,35.7132853897765,49.9807502916388,50.96370001401086,49.48927543045277,12.43753247303448,19.32257287783676,0.0,8.24913468656122,-1.554992848683926,2.8,9.236100170605994,-674.8316672177053,-3724.4292130304398,1206.8168951079165,-1010.6012823872188,-0.0,-0.0,467.7916053184109,0.0,3.0,0.046933670166441926,0.0,0,0.4392527172996914,197.99884266666666,-132.02199014889743,0.22561810654705994,9.304439741131688,0.0030700752491490584,51.27655721049278,1.2246144953716174,0.534532717549731,-3795.941291798457,71.51207876801706,0.25277766129091206,1434.6428212744243,-227.82592616650777
2025-01-01 00:08:00,0.3338115535583892,0.2117251959215193,0.0,0.00556352589263982,0.003528753265358655,0.0,0.014254253627728712,0.0,0.2695572999306605,0.0,0.05,0.0,0.0,0.0,0.19714186258818597,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004021034356725146,0.0,On,0.010233219271003567,0,On,0.006701483146412483,0,On,0.20026844152349974,0.15020133114262477,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,16659.04116888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10582.797822222223,Off,0.0,0.0,35.82354235128591,51.666666666666686,46.10666666666668,0.0,50.96031679465834,0.0,0.0,0.0,35.82354235128591,49.977743055397546,50.96031679465834,49.48645618576715,12.43753247303448,19.224789494063735,0.0,8.199757014392896,-1.5068276318497422,2.8,9.236100170605994,-660.2759157178783,-3687.3467696832445,1190.448266525401,-1001.3887755914732,-0.0,-0.0,467.7916053184109,0.0,3.0,0.0467826969970431,0.0,0,0.43783975780467205,197.99884266666666,-126.67874544481609,0.22700964827719555,9.260205137368477,0.0030702526813070285,51.593122900752746,1.2250239309022914,0.5343036803337795,-3759.93238326971,72.58561358646539,0.25234889856754056,1416.3694675421318,-225.92120101673063
2025-01-01 00:09:00,0.3338115535583892,0.2117251959215193,0.0,0.00556352589263982,0.003528753265358655,0.0,0.014254253627728712,0.0,0.2695572999306605,0.0,0.05,0.0,0.0,0.0,0.19714186258818597,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004021034356725146,0.0,On,0.010233219271003567,0,On,0.006701483146412483,0,On,0.20026844152349974,0.15020133114262477,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,16659.04116888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10582.797822222223,Off,0.0,0.0,35.930715300270016,51.666666666666686,46.10666666666668,0.0,50.95692366563967,0.0,0.0,0.0,35.930715300270016,49.97472653497179,50.95692366563967,49.483627969637865,12.43753247303448,19.129647411979974,0.0,8.153506684108809,-1.4592863301287777,2.8,9.236100170605994,-646.2471511088903,-3652.6483338218936,1174.5250197045225,-992.4575934901471,-0.0,-0.0,467.7916053184109,0.0,3.0,0.0466355925686576,0.0,0,0.43646300589786396,197.99884266666666,-121.58116293715423,0.228373281552559,9.216665134981692,0.0030704311492079045,51.90091266976356,1.2254225655067115,0.5340890601369355,-3726.230218338536,73.58188451664225,0.25192497427198485,1398.3816335246986,-223.856613820176
