Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,0.8154806091398084,0.27417789315697855,0.28241119573456375,0.8154806091398084,0.2741778931569786,0.2824111957345638,0.07368748083133173,0.007382,0.41232987830847656,0.27208125,0.05,0.04919869573456374,0.23321250000000004,0.0,0.0,0.25959455982364527,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.002105986842105263,0.0,0.0030318405846025496,0.0,0.0685496534046239,0.0,0.0662037985436162,0.0,0.28174243712952407,0.21130682784714297,4527.2012234947215,19.500000000000032,0.26666666666666666,1212.7077465052785,6.8347846500000005,0.27208125,0.3333333333333333,5467.82772,16403.48316,0.0,20.500000000000032,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10221.14807111111,1087.74796703758,147.3513908205879,3.2416508580960605e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.39772504802036696,1087.74796703758,1087.74796703758,3.2416508580960605e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.250272134190727,-0.05670269846248098,8.586622254612385,1.2269061741447609,1.2306795403261617,0.85,9.236100170605994,3663.604249511976,-1250.1175512223315,-265.90883372180735,-97.76184323512342,-1636.3712818400738,0.0,0.0,664.2942312074083,748.0651609686361,3.0,0.06772672006554724,0.0,0.0,0.8764543536355536,197.99884266666666,108.48007664991945,0.2486048186758851,9.606250809531423,0.0033683557614476102,146.50895070199923,1.2246989134459543,0.24637622983119722,-2514.3869390557493,51.56164132813896,0.5436834545663999,-271.92342523506267,6.014591513255315,0.10934212930021771,-71.3893726562724,-26.37247057885103
2025-01-01 11:00:00,0.7747052037746756,0.27665885222261094,0.23371236395541925,0.7747052037746756,0.27665885222261094,0.23371236395541925,0.07413736452260479,0.007382,0.4255208392520707,0.21766499999999997,0.05,0.0471423639554192,0.18657000000000004,0.0,0.0,0.2620755188892776,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.002105986842105263,0.0,0.0030508954486119233,0.0,0.0689804822318876,0.0,0.07608681406636715,0.0,0.2850503825503672,0.21378778691277533,3621.7609787957776,19.500000000000032,0.21333333333333332,970.1661972042227,5.467827720000001,0.21766499999999997,0.26666666666666666,4374.262176,16403.48316,0.0,20.500000000000032,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10221.14807111111,1042.2839424547526,141.19262292803478,3.247104019881893e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.381101545234469,1042.2839424547526,1042.2839424547526,3.247104019881893e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.19575367037855,-0.059767443162262936,9.19331437985511,2.46397642034088,3.7989028736644648,1.95,9.236100170605994,2946.7812658003368,-1150.8964539376645,-362.00196508416917,-267.59377415779784,-1458.1684302400388,0.0,0.0,677.7035196628165,668.2886707176261,3.0,0.06477447702708863,0.0,0.0,0.8382492514020028,197.99884266666666,105.48519758178102,0.2522955915630215,9.622741640470515,0.003408609918605072,126.06448812787083,1.224322591944172,0.22936402155916452,-2168.234407844651,47.171756702763375,0.5436834545663999,-364.6332326441178,2.631267559948618,0.12067525100890647,-295.7966573802644,28.20288322246659
2025-01-01 12:00:00,0.7968087957014535,0.27241009161659485,0.23396649915731987,0.7968087957014535,0.27241009161659485,0.23396649915731987,0.06467758230400843,0.007382,0.41627202589744505,0.2584771875,0.05,0.012414624157319825,0.22155187500000004,0.0,0.0,0.2578267582832615,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06760282476710315,0.050702118575327346,0.0,0.0,0.0021937362938596492,0.0,0.002646508890190773,0.0,0.05983733711995801,0.0,0.07250301485309624,0.0,0.27616618627724565,0.20712463970793416,4300.841162319985,20.0555555555556,0.2533333333333333,1152.0723591800147,6.4930454175,0.2584771875,0.31666666666666665,5194.436334,16403.48316,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10221.14807111111,274.47845897209965,37.18212665566237,3.1852475788380414e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.10036052613598047,274.47845897209965,274.47845897209965,3.1852475788380414e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.814308972240838,-0.043365838943682414,9.629034314326612,3.453400702863396,5.968896479817828,3.05,9.236100170605994,3627.9717700856213,-965.1299407795202,-286.4712097260211,-509.62892177459275,-1402.3114078816143,0.0,0.0,635.3949594091573,644.7296310167006,2.633,0.0642808786522152,0.0,0.0,0.8318615739212899,173.7769842471111,94.04705623809215,0.24479591566059286,9.930744105331424,0.003438884846998051,73.80275157136228,1.2211022881623248,0.2563766818435039,-2162.810452112189,45.60815215265408,0.5436834545663999,-286.04390867014985,-0.4273010558712444,0.1480900921190669,-558.3198425234758,48.69092074888314
2025-01-01 13:00:00,1.0096006850058068,0.3152299154557291,0.20737091216407647,1.0096006850058068,0.3152299154557291,0.20737091216407647,0.06843992603583993,0.007382,0.7069259464699669,0.17685281249999998,0.05,0.055782787164076454,0.15158812500000002,0.0,0.0,0.30064658212239576,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.2711559881609986,0.038637635699925434,0.06760282476710315,0.050702118575327346,0.0,0.0,0.0024569846491228073,0.0,0.0027947133880414565,0.0,0.06318822799867567,0.0,0.08642469641234096,0.0,0.28174243712952407,0.21130682784714297,2942.6807952715694,20.0555555555556,0.1733333333333333,788.2600352284311,4.442610022500001,0.17685281249999998,0.21666666666666667,3554.088018,16403.48316,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10221.14807111111,1233.3175184314105,167.07091823779606,3.189539931440777e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.4509512167403995,1233.3175184314105,1233.3175184314105,3.189539931440777e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.768203307407838,-0.049909888166440965,9.787133612133925,4.856573358584621,7.703811616616536,4.45,9.236100170605994,2632.875899114462,-898.6531048295504,-290.8282580004562,-590.1186157963041,-1204.8808420775442,0.0,0.0,755.055604169152,759.9297934318937,2.867,0.060785312986754575,0.0,0.0,0.7866253105536439,189.22089397511112,140.02034175128443,0.24745232992180113,9.938595720892911,0.003468175305231649,155.7540630776607,1.2206992074630554,0.24918438238395865,-1734.510399982414,47.59725992443255,0.5436834545663999,-286.8126206693358,-4.015637331120437,0.15126235437441102,-640.0469163932324,49.92830059692833
2025-01-01 14:00:00,1.013380650308883,0.31771087452136143,0.17207947025001954,1.013380650308883,0.31771087452136143,0.17207947025001954,0.07176461077826018,0.007382,0.7209852895306227,0.16324875,0.05,0.032151970250019535,0.13992750000000004,0.0,0.0,0.30312754118802815,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.2711559881609986,0.038637635699925434,0.06760282476710315,0.050702118575327346,0.0,0.0,0.0026324835526315787,0.0,0.0029280974361070716,0.0,0.06620402978952154,0.0,0.0971760940521537,0.0,0.2850503825503672,0.21378778691277533,2716.3207340968333,20.0555555555556,0.16,727.6246479031671,4.10087079,0.16324875,0.2,3280.6966319999997,16403.48316,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10221.14807111111,710.8570614229031,96.29599856717735,3.190387008373818e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.2599183519138431,710.8570614229031,710.8570614229031,3.190387008373818e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.75945301696911,-0.054023018843262945,10.210708125698867,5.51825579066905,8.738149570025298,4.7,9.236100170605994,2512.337656037628,-899.6221992392286,-580.7124644568844,-783.9258525603043,-1162.6793820883677,0.0,0.0,780.9860244843246,849.2036223678623,3.0,0.05977866485212642,0.0,0.0,0.773598234396404,197.99884266666666,177.71027954483785,0.2506329302816201,9.979784923757588,0.003512883827638561,132.01034264539632,1.220089459279895,0.23445913850723404,-1673.4472693164764,46.20042217408091,0.5436834545663999,-574.3437260432626,-6.368738413621768,0.15295780722461857,-801.8379085383065,17.912055978002268
2025-01-01 15:00:00,0.8296871273719507,0.2925582571230018,0.1911979305934984,0.8296871273719507,0.2925582571230018,0.1911979305934984,0.07710209156422779,0.007382,0.5319542858077229,0.16324875,0.05,0.05127043059349837,0.13992750000000004,0.0,0.0,0.2779749237896685,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.06778899704024965,0.009659408924981358,0.06599323370121975,0.04949492527591479,0.0,0.0,0.003071230811403509,0.0,0.0031355837330980284,0.0,0.07089527701972625,0.0,0.1064112689478903,0.0,0.2917607861183632,0.21882058958877237,2716.3207340968333,20.0555555555556,0.16,727.6246479031671,4.10087079,0.16324875,0.2,3280.6966319999997,16403.48316,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10221.14807111111,1133.5525426955453,153.5562913432058,3.191311693058196e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.41447307017731144,1133.5525426955453,1133.5525426955453,3.191311693058196e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.75165212194738,-0.06056911908416911,10.071196734896688,5.250450095570562,8.366201349591144,4.15,9.236100170605994,2388.3387823322546,-916.8070807066082,-780.9147259570486,-847.0530271992665,-1229.269753192538,0.0,0.0,739.1796670821572,718.3527971630484,3.0,0.06089848334222193,0.0,0.0,0.7880898529182505,197.99884266666666,162.10813434580228,0.25258503933927484,10.0046666095428,0.0035386253793337026,52.02724412992203,1.220103126101095,0.22292535818078466,-1694.8690920439044,50.43736343412913,0.5436834545663999,-773.8451046777789,-7.069621279269733,0.14985354238620013,-816.0754094312359,-30.977617768030573
2025-01-01 16:00:00,0.8167370932732331,0.29736576344030813,0.15449138572874382,0.8167370932732332,0.29736576344030813,0.15449138572874382,0.09183823105948248,0.007382,0.5042681122137507,0.16324875,0.05,0.014563885728743793,0.13992750000000004,0.0,0.0,0.2827824301069748,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07082200689886999,0.05311650517415247,0.0,0.0,0.0038609758771929823,0.0,0.0037262845173886084,0.0,0.08425097066490088,0.0,0.12722487207111755,0.0,0.3062212332437631,0.22966592493282229,2716.3207340968333,20.0555555555556,0.16,727.6246479031671,4.10087079,0.16324875,0.2,3280.6966319999997,16403.48316,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10221.14807111111,321.9970947823168,43.61922172613341,3.194196378200805e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.11773527863581944,321.9970947823168,321.9970947823168,3.194196378200805e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.722670992771643,-0.06116988723335671,9.924249359654079,4.547730033594144,7.194596666848083,3.05,9.236100170605994,2168.728516335235,-1427.8672766630325,-1064.1604857078732,-938.5905953357399,-1386.1931309590432,0.0,0.0,772.6696996128364,280.53854362525595,3.0,0.06380156722572843,0.0,0.0,0.8256587844449202,197.99884266666666,65.93121358460834,0.25354596662201145,9.999668206106678,0.0035458125376281306,-33.91266904417146,1.2202183941679536,0.2430249842340235,-2208.7947726995626,53.30284813336299,0.5436834545663999,-1058.7648027600073,-5.395682947865811,0.1549407020968048,-846.1241341299105,-92.46646120582928
2025-01-01 17:00:00,0.9500807488017112,0.3145284474213877,0.23007227353892112,0.9500807488017111,0.31452844742138764,0.23007227353892112,0.1183846336526758,0.007382,0.5566491151490354,0.21766499999999997,0.05,0.043502273538921096,0.18657000000000004,0.0,0.0,0.29994511408805435,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07726037116240361,0.057945278371802696,0.0,0.0,0.004913969298245615,0.0,0.004806060144586444,0.0,0.10866460420984375,0.0,0.15672229636496277,0.0,0.3226664476216689,0.2419998357162516,3621.7609787957776,20.0555555555556,0.21333333333333332,970.1661972042227,5.467827720000001,0.21766499999999997,0.26666666666666666,4374.262176,16403.48316,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10221.14807111111,961.8041473857728,130.29045616171402,3.197570652062609e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.3516748477563265,961.8041473857728,961.8041473857728,3.197570652062609e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.691086399796784,-0.06819149138878533,9.116537476613946,3.370868404903881,4.843162487145376,1.95,9.236100170605994,2929.270414248062,-1380.6036011141298,-1008.7732913166502,-717.692096829827,-1540.4524271951002,0.0,0.0,850.445940134861,22.85902551395679,3.0,0.06657323538610004,0.0,0.0,0.8615270595310263,197.99884266666666,-2.48407748747701,0.2521971797880349,9.954967438166525,0.003521597912172444,-83.45377806216962,1.2197939186797473,0.2590423545414344,-2411.2549198280367,60.48512150968418,0.5436834545663999,-1007.3840906110706,-1.3892007055795133,0.14717142073333586,-562.6759524176393,-155.0161444121877
2025-01-01 18:00:00,1.0109501769931517,0.32424394212764507,0.2022327305490211,1.0109501769931517,0.32424394212764507,0.2022327305490211,0.14622961197351955,0.007382,0.6168816900196321,0.190456875,0.05,0.03898398054902107,0.16324875000000005,0.0,0.0,0.30966060879431173,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08047955329417043,0.06035966497062781,0.0,0.0,0.005615964912280701,0.0,0.0059557036064853165,0.0,0.13465794345475354,0.0,0.20400087829388297,0.0,0.33240125843157864,0.24930094382368392,3169.0408564463055,20.0555555555556,0.18666666666666665,848.8954225536949,4.784349255,0.190456875,0.23333333333333334,3827.4794039999997,16403.48316,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10221.14807111111,861.9079216654817,116.75804953474422,3.1843963732095897e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.3151487108425872,861.9079216654817,861.9079216654817,3.1843963732095897e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.821343608046913,-0.04336289119542389,9.347127765326443,2.544582063654089,3.1539863782073554,1.15,9.236100170605994,2424.9244527893575,-1306.5975279538075,-989.0339249908249,-450.9244231095642,-1655.227428745588,0.0,0.0,937.8420565696077,0.0,3.0,0.06775724504866508,0.0,0.0,0.8768493787352837,197.99884266666666,-26.731031480968248,0.248620497500111,9.986614218741796,0.003501306195303838,-81.11879038976807,1.2186537498565504,0.20800756761314046,-2209.1719917522105,53.679041244707626,0.5436834545663999,-991.4288553808183,2.3949303899934877,0.11006558990710243,-286.3682884611401,-164.5561346484241
2025-01-01 19:00:00,1.0588794071767802,0.30283249754054953,0.2581858654633993,1.0588794071767802,0.3028324975405495,0.2581858654633993,0.1268857015181382,0.007382,0.6025304556586419,0.27208125,0.05,0.024973365463399233,0.23321250000000004,0.0,0.0,0.2882491642072162,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07726037116240361,0.057945278371802696,0.0,0.0,0.005966962719298246,0.0,0.005121524004297185,0.0,0.11579721479454276,0.0,0.218198236715687,0.0,0.30707184778055135,0.23030388583541347,4527.2012234947215,20.0555555555556,0.26666666666666666,1212.7077465052785,6.8347846500000005,0.27208125,0.3333333333333333,5467.82772,16403.48316,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10221.14807111111,552.1432450050681,74.7958879714262,3.1884476479465064e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.201886103480233,552.1432450050681,552.1432450050681,3.1884476479465064e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.78089051706365,-0.060054978423828766,9.440132753125777,1.3210951941657723,1.8716480469084316,-0.25000000000000006,9.236100170605994,3539.028698095851,-1055.2168453062206,-1117.2032558177973,-436.6547151044372,-1857.3450830408535,0.0,0.0,905.9199704988082,0.0,3.0,0.07045687799832441,0.0,0.0,0.9117854431077641,197.99884266666666,-36.74741285682581,0.2472782170186082,9.937681198029106,0.0034734089373522517,-101.30664461462283,1.2188427564455446,0.1823413574758312,-2319.633215645956,51.708623834457065,0.5436834545663999,-1123.200731815404,5.997475997606698,0.09425770884941183,-267.091809451788,-169.56290565264916
2025-01-01 20:00:00,1.0183621952616684,0.2854636280421606,0.22155187500000004,1.0183621952616684,0.2854636280421606,0.22155187500000004,0.09776877341208919,0.007382,0.6047342343495791,0.2584771875,0.05,0.0,0.22155187500000004,0.0,0.0,0.27088029470882724,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07565078009652021,0.056738085072390136,0.0,0.0,0.006142461622807018,0.0,0.00388084063657575,0.0,0.08774547115270642,0.0,0.24356050807114266,0.0,0.2855229461819162,0.21414220963643707,4300.841162319985,20.0555555555556,0.2533333333333333,1152.0723591800147,6.4930454175,0.2584771875,0.31666666666666665,5194.436334,16403.48316,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10221.14807111111,0.0,0.0,3.192158769809655e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.192158769809655e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.745153095693055,-0.06312889040595344,9.368471075215897,0.5375434927685515,0.5815430519353442,-0.55,9.236100170605994,3234.583876698124,-1085.1465227575825,-770.273839624561,-299.3065176374437,-1896.504677825478,0.0,0.0,880.5152441956009,0.0,3.0,0.07099571733188294,0.0,0.0,0.9187585857514706,197.99884266666666,-50.267851991984614,0.24587975788353444,9.891681549785822,0.0034461310589559225,-75.53387358865325,1.2190112139433702,0.17523986164368824,-2288.916692437693,51.69781050009619,0.5436834545663999,-778.2016426910213,7.927803066460312,0.06754829449638207,-120.85588469090165,-178.45063294654204
2025-01-01 21:00:00,1.0163646719847614,0.2778059411721039,0.22155187500000004,1.0163646719847614,0.2778059411721039,0.22155187500000004,0.08158409695875977,0.007382,0.6189213875260017,0.2584771875,0.05,0.0,0.22155187500000004,0.0,0.0,0.26322260783877055,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07404118903063679,0.05553089177297758,0.0,0.0,0.005703714364035088,0.0,0.003213920396247675,0.0,0.07266646219847701,0.0,0.2679579104076409,0.0,0.27692228808772407,0.20769171606579298,4300.841162319985,20.0555555555556,0.2533333333333333,1152.0723591800147,6.4930454175,0.2584771875,0.31666666666666665,5194.436334,16403.48316,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10221.14807111111,0.0,0.0,3.1908534785271866e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.1908534785271866e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.75823636373824,-0.06402905060679907,9.362180502412407,0.7547079285489355,0.0377887823402103,-0.3,9.236100170605994,3255.388564521894,-1440.3340088689786,-745.1685225372228,-203.3072137851119,-1868.2607368903518,0.0,0.0,886.8417218492874,0.0,3.117,0.0708610409820582,0.0,0.0,0.9170157334027759,205.72079753066666,-64.03358275702772,0.24453242018314275,9.879530666391643,0.0034298826769379787,-41.475423726184935,1.2189688302782309,0.20792736788038754,-2644.136426721719,51.73005867272616,0.5436834545663999,-753.4911599924095,8.322637455186788,0.07159684690495549,-40.2546468937684,-163.0525668913435
2025-01-01 22:00:00,1.0794932920766176,0.27943197362302286,0.268922829663169,1.0794932920766176,0.27943197362302286,0.268922829663169,0.09029189648651292,0.007382,0.6325300205901048,0.29928937499999997,0.05,0.012389079663168958,0.25653375000000006,0.0,0.0,0.2648486402896895,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07082200689886999,0.05311650517415247,0.0,0.0,0.004913969298245615,0.0,0.003616189747556673,0.0,0.08176173744071064,0.0,0.2793985002038519,0.0,0.28230951348738287,0.21173213511553707,4979.921345844195,20.0555555555556,0.2933333333333333,1333.9785211558062,7.518263115000001,0.29928937499999997,0.36666666666666664,6014.610492000001,16403.48316,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10221.14807111111,273.91368848038746,37.105620222214505,3.188300689076742e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.10015402299578295,273.91368848038746,273.91368848038746,3.188300689076742e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.78379751741197,-0.05300710608690231,8.461994618089758,-0.323266078729055,-0.5063635804892004,-1.95,9.236100170605994,3716.911015661564,-2008.911695046288,-1161.0499033848714,-407.8054476997534,-2160.5892592685545,0.0,0.0,967.0587080213897,0.0,4.0,0.0749626457320926,0.0,0.0,0.9700947742389587,263.9984568888889,-69.4797789354658,0.24377243420733097,9.88525372148814,0.0034246914465402706,-9.43198671360596,1.2188661043448867,0.24655935581271274,-3404.4768734150302,61.586657212935876,0.5436834545663999,-1171.374027553382,10.324124168510505,0.1142755160078039,-242.27591257402065,-165.5295351257328
2025-01-01 23:00:00,0.8719779509704861,0.25482856848400887,0.26819437500000004,0.8719779509704862,0.2548285684840088,0.26819437500000004,0.05346146904206962,0.007382,0.4482410444284166,0.3128934375,0.05,0.0,0.26819437500000004,0.0,0.0,0.24024523515067553,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.00412422423245614,0.0,0.0020896834196946347,0.0,0.04724756138991885,0.0,0.1279140642275158,0.0,0.25433374649968105,0.19075030987476074,5206.281407018931,20.0555555555556,0.30666666666666664,1394.6139084810702,7.860002347500001,0.3128934375,0.38333333333333336,6288.001878,16403.48316,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10221.14807111111,0.0,0.0,3.188749821229445e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.188749821229445e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.77927871543196,-0.05803037955021425,7.937353170743494,-1.668203704692184,-1.720366501251741,-3.05,9.236100170605994,3546.6886386068622,-1819.5427484059355,-985.3789660919048,-369.1971849874172,-2335.850278147253,0.0,0.0,747.8976081043974,0.0,4.0,0.0770656638928266,0.0,0.0,0.9973100213521523,263.9984568888889,-71.64009836921339,0.24342558269810763,9.876708489679709,0.0034187501304503666,-20.808409745257386,1.21888941408264,0.22443383103161654,-3277.2300063207626,63.0733494337564,0.5436834545663999,-997.2529592643841,11.8739931724793,0.09759148735523716,-187.60230482643496,-181.59488016098223
