occupants,plug_loads_other,plug_loads_tv,lighting_interior,lighting_garage,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.583,0.0447,0.0759,0.0759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.883,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.621,0.047,0.152,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.161,0,0,0,0
0.75,0.69,0.0827,0.269,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.212,0,0,0,0
0.75,0.69,0.0827,0.269,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0972,0,0,0,0
0.75,0.719,0.0983,0.32,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.121,0,0,0,0
0.75,0.754,0.122,0.374,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0972,0,0,0,0
0.75,0.754,0.13,0.369,0.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0972,0,0,0,0
0.75,0.754,0.13,0.369,0.369,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0,0,0,0
0.75,0.754,0.13,0.369,0.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0972,0,0,0,0
0.75,0.754,0.136,0.362,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.143,0.355,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.447,0,0,0,0
0.75,0.754,0.143,0.355,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.194,0,0,0,0
0.75,0.754,0.143,0.355,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.147,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0972,0,0,0,0
0.633,0.724,0.13,0.299,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0972,0,0,0,0
0.5,0.69,0.106,0.246,0.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.617,0.719,0.127,0.292,0.292,0.195,0.467,0.0,0.0,0.0,0.0,0.0972,0,0,0,0
0.75,0.754,0.16,0.344,0.344,0.331,1.0,0.0,0.0,0.0,0.0,0.292,0,0,0,0
0.75,0.754,0.17,0.342,0.342,0.697,1.0,0.0,0.0,0.0,0.0,0.194,0,0,0,0
0.75,0.754,0.17,0.342,0.342,0.291,1.0,0.0,0.0,0.0,0.0,0.0972,0,0,0,0
0.75,0.754,0.17,0.342,0.342,0.43,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.175,0.345,0.345,0.367,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.18,0.348,0.348,0.271,1.0,0.0,0.0,0.0,0.0,0.292,0,0,0,0
0.75,0.754,0.18,0.348,0.348,0.59,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.18,0.348,0.348,0.96,0.0667,0.0,0.0,0.0,0.0,0.292,0,0,0,0
0.75,0.767,0.19,0.365,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.194,0,0,0,0
0.75,0.783,0.201,0.384,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0972,0,0,0,0
0.75,0.783,0.201,0.384,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0972,0,0,0,0
0.75,0.783,0.201,0.384,0.384,0.0,0.0,0.0816,0.467,0.0,0.0,0.0,0,0,0,0
0.75,0.803,0.224,0.426,0.426,0.0,0.0,0.0816,0.467,0.533,0.0,0.0,0,0,0,0
0.75,0.827,0.249,0.475,0.475,0.0,0.0,0.379,0.0,1.0,0.0,0.0972,0,0,0,0
0.75,0.827,0.249,0.475,0.475,0.0,0.0,0.0496,0.0,0.6,0.0,0.0,0,0,0,0
0.75,0.827,0.249,0.475,0.475,0.0,0.0,0.0,0.0,0.0,0.467,0.0,0,0,0,0
0.75,0.847,0.276,0.545,0.545,0.0,0.0,0.0,0.0,0.0,0.533,0.292,0,0,0,0
0.75,0.87,0.306,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.292,0,0,0,0
0.75,0.87,0.306,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0972,0,0,0,0
0.75,0.87,0.306,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0,0,0,0
0.75,0.877,0.354,0.684,0.684,0.0,0.0,0.0,0.0,0.0,0.0,0.209,0,0,0,0
0.75,0.885,0.41,0.752,0.752,0.327,0.467,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.885,0.41,0.752,0.752,0.39,1.0,0.0,0.0,0.0,0.0,0.154,0,0,0,0
0.75,0.885,0.41,0.752,0.752,0.494,1.0,0.0,0.0,0.0,0.0,0.207,0,0,0,0
0.75,0.83,0.399,0.641,0.641,0.187,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.767,0.387,0.513,0.513,0.0,1.0,0.0,0.0,0.0,0.0,0.0972,0,0,0,0
0.75,0.767,0.387,0.513,0.513,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.767,0.387,0.513,0.513,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.758,0.428,0.472,0.472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.748,0.476,0.424,0.424,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.748,0.476,0.424,0.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.748,0.476,0.424,0.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.73,0.464,0.378,0.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.709,0.451,0.326,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.867,0.743,0.553,0.39,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
