Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.3855008864917198,0.22817382362568173,0.0,0.006425014774861997,0.003802897060428029,0.0,0.018686054589120375,0.007382,0.30943283190259946,0.0,0.05,0.0,0.0,0.0,0,0.2135904902923484,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.0035099780701754383,0.0,On,0.000642784079249535,0.0,On,0.014533292439695401,0,On,0.024645511512801532,0,On,0.2204036777544616,0.16530275831584615,On,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,16403.48316,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,10221.14807111111,Off,0.0,0.0,3.1726751714700185e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.1726751714700185e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.9400578244854,0.0,8.713369578818916,-1.4440149901414616,-2.083668853799672,2.8,9.236100170605994,-1046.6385264067508,-2939.2103731732595,3019.543925736338,1252.722559404807,-1547.0113018291497,-0.0,-0.0,576.6890859377964,0.0,4.0,0.06925698030548513,0.0,0.0,0.8962575162306257,263.9984568888889,-76.31631051539756,0.229576804374551,9.769486488466637,0.003256555205495151,11.160840907855714,1.2183381638586448,0.38812992537151436,-2991.0922215362266,51.8818483629672,0.5436834545663999,3007.050196533128,12.49372920320997,0.22439275304359615,1428.146260187196,-175.42370078238906
2025-01-01 00:01:00,0.3855008864917198,0.22817382362568173,0.0,0.006425014774861997,0.003802897060428029,0.0,0.018686054589120375,0.007382,0.30943283190259946,0.0,0.05,0.0,0.0,0.0,0,0.2135904902923484,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.0035099780701754383,0.0,On,0.000642784079249535,0.0,On,0.014533292439695401,0,On,0.024645511512801532,0,On,0.2204036777544616,0.16530275831584615,On,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,16403.48316,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,10221.14807111111,Off,0.0,0.0,3.185108875906432e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.185108875906432e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.815675128484397,0.0,8.649564469209723,-1.0187849625154357,-2.01618890284604,2.8,9.236100170605994,-1030.8800280466592,-2904.320664376327,2717.4413174726915,1228.694543504084,-1529.6793781519975,-0.0,-0.0,576.6890859377964,0.0,4.0,0.06898164945662834,0.0,0.0,0.8926944480510776,263.9984568888889,-77.8897358324581,0.23203378012941991,9.73739912528589,0.0032566088816330763,11.937740679089728,1.2224158214527918,0.3879167310330201,-2957.1931738382286,52.872509461901416,0.5436834545663999,2705.7581320340796,11.683185438611822,0.22390768587770324,1405.3683416575414,-176.67379815345748
2025-01-01 00:02:00,0.3855008864917198,0.22817382362568173,0.0,0.006425014774861997,0.003802897060428029,0.0,0.018686054589120375,0.007382,0.30943283190259946,0.0,0.05,0.0,0.0,0.0,0,0.2135904902923484,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.0035099780701754383,0.0,On,0.000642784079249535,0.0,On,0.014533292439695401,0,On,0.024645511512801532,0,On,0.2204036777544616,0.16530275831584615,On,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,16403.48316,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,10221.14807111111,Off,0.0,0.0,3.1971958236454157e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.1971958236454157e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.694896478689156,0.0,8.589905399290604,-0.6378887286593684,-1.9512213251523753,2.8,9.236100170605994,-1015.9443502393294,-2871.7300215338005,2446.908926512182,1206.0373810370756,-1512.9246114172213,-0.0,-0.0,576.6890859377964,0.0,4.0,0.06871382125667981,0.0,0.0,0.8892284719689038,263.9984568888889,-79.7088247599047,0.23378365733987017,9.683366410254955,0.003256666102623347,12.692466564074351,1.222919942859271,0.3877172839575858,-2925.5281515381294,53.79813000432918,0.5436834545663999,2435.8782900598558,11.030636452326409,0.22343968348788062,1383.5129256766827,-177.47554463960716
2025-01-01 00:03:00,0.3855008864917198,0.22817382362568173,0.0,0.006425014774861997,0.003802897060428029,0.0,0.018686054589120375,0.007382,0.30943283190259946,0.0,0.05,0.0,0.0,0.0,0,0.2135904902923484,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.0035099780701754383,0.0,On,0.000642784079249535,0.0,On,0.014533292439695401,0,On,0.024645511512801532,0,On,0.2204036777544616,0.16530275831584615,On,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,16403.48316,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,10221.14807111111,Off,0.0,0.0,3.2089360146869694e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2089360146869694e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.577537801647864,0.0,8.534077655978598,-0.29662668562257205,-1.8884424015619214,2.8,9.236100170605994,-1001.8253098903881,-2841.2445458897555,2204.533568396987,1184.738215609713,-1496.7151773798678,-0.0,-0.0,576.6890859377964,0.0,4.0,0.06845312586822738,0.0,0.0,0.8858548019024853,263.9984568888889,-81.79921844831672,0.23549858032168036,9.630395273475996,0.003256726916150333,13.42607272780134,1.2234101841974523,0.3875305524727076,-2895.9240634091093,54.679517519353844,0.5436834545663999,2194.0808185695655,10.452749827421583,0.2229865141922345,1362.4633712071172,-177.7251555974042
2025-01-01 00:04:00,0.3855008864917198,0.22817382362568173,0.0,0.006425014774861997,0.003802897060428029,0.0,0.018686054589120375,0.007382,0.30943283190259946,0.0,0.05,0.0,0.0,0.0,0,0.2135904902923484,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.0035099780701754383,0.0,On,0.000642784079249535,0.0,On,0.014533292439695401,0,On,0.024645511512801532,0,On,0.2204036777544616,0.16530275831584615,On,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,16403.48316,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,10221.14807111111,Off,0.0,0.0,3.220329449031093e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.220329449031093e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.463433117908007,-0.09212243764759265,8.481802279193008,0.009193747259678836,-1.827567624752478,2.8,9.236100170605994,-985.1123053813214,-2812.750910697703,1987.3407374994547,1164.5813189600494,-1481.0223321265246,-0.0,-0.0,576.6890859377964,0.0,4.0,0.0681992302059961,0.0,0.0,0.8825691273811674,263.9984568888889,-80.77905919259328,0.2371798949244018,9.578412686498133,0.003256791218833489,14.139540734205951,1.2238872058801429,0.3873556212625799,-2868.2277373554684,55.47682665776524,0.5436834545663999,1977.3951105928918,9.94562690656282,0.22254620874436662,1342.117768397801,-177.53644943775134
2025-01-01 00:05:00,0.3855008864917198,0.22817382362568173,0.0,0.006425014774861997,0.003802897060428029,0.0,0.018686054589120375,0.007382,0.30943283190259946,0.0,0.05,0.0,0.0,0.0,0,0.2135904902923484,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.0035099780701754383,0.0,On,0.000642784079249535,0.0,On,0.014533292439695401,0,On,0.024645511512801532,0,On,0.2204036777544616,0.16530275831584615,On,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,16403.48316,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,10221.14807111111,Off,0.0,0.0,3.231425663348849e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.231425663348849e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.352514202986075,-0.2030413525695245,8.432825779696065,0.28332046984145576,-1.7683558159112562,2.8,9.236100170605994,-966.669805617496,-2786.04675582023,1792.6668834962488,1145.361663667877,-1465.8312211610225,-0.0,-0.0,576.6890859377964,0.0,4.0,0.06795201609219496,0.0,0.0,0.8793699190611506,263.9984568888889,-77.52767039426982,0.2388275852151873,9.52803517061987,0.003256858912197946,14.833234762851816,1.2243512621616426,0.3871916575098761,-2842.300308673405,56.25355285317501,0.5436834545663999,1783.1656328626448,9.501250633604036,0.2221170941127524,1322.3900033366438,-177.02833966876662
2025-01-01 00:06:00,1.20174463649172,0.22817382362568173,0.6996375000000001,0.020029077274861997,0.003802897060428029,0.011660625000000003,0.018686054589120375,0.007382,0.30943283190259946,0.8162437499999999,0.05,0.0,0.6996375000000001,0.0,0,0.2135904902923484,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.0035099780701754383,0.0,On,0.000642784079249535,0.0,On,0.014533292439695401,0,On,0.024645511512801532,0,On,0.2204036777544616,0.16530275831584615,On,On,13581.603670484166,20.0555555555556,0.7999999999999999,3638.1232395158354,20.504353950000002,0.8162437499999999,1,16403.48316,16403.48316,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,10221.14807111111,Off,0.0,0.0,3.242224657640236e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.242224657640236e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.244697866771347,-0.31085768878425313,8.386920620533617,0.529103430346118,-1.710604027291905,2.8,9.236100170605994,12633.406780235271,877.047990115987,1618.1315347863883,1126.9554440171892,-1451.1252425441853,-0.0,-0.0,576.6890859377964,0.0,4.0,0.06771133027294025,0.0,0.0,0.8762551936774324,263.9984568888889,-73.76073364250689,0.2404419040942515,9.479222173350443,0.0032569298997218834,15.507618441521458,1.2248026716620426,0.3870379129407782,-2818.0173455812137,56.942096181365216,0.5436834545663999,1609.0188163676814,9.1127184187068,0.2216977602936944,1303.207770769474,-176.2523267522849
2025-01-01 00:07:00,1.20174463649172,0.22817382362568173,0.6996375000000001,0.020029077274861997,0.003802897060428029,0.011660625000000003,0.018686054589120375,0.007382,0.30943283190259946,0.8162437499999999,0.05,0.0,0.6996375000000001,0.0,0,0.2135904902923484,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.0035099780701754383,0.0,On,0.000642784079249535,0.0,On,0.014533292439695401,0,On,0.024645511512801532,0,On,0.2204036777544616,0.16530275831584615,On,On,13581.603670484166,20.0555555555556,0.7999999999999999,3638.1232395158354,20.504353950000002,0.8162437499999999,1,16403.48316,16403.48316,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,10221.14807111111,Off,0.0,0.0,3.218595665543944e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.218595665543944e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.480600210518404,-0.07495534503719625,8.525291994074097,0.7495370080956605,-1.654139721420091,2.8,9.236100170605994,12591.126749235023,801.4962628959465,1461.6068748650434,1109.2509238891885,-1483.3790898623479,-0.0,-0.0,576.6890859377964,0.0,4.0,0.06823745599600359,0.0,0.0,0.8830638089491041,263.9984568888889,-83.78691732459085,0.23694218597490518,9.586594382946034,0.003257004087296474,13.983839016344604,1.223815249860485,0.3875011581772711,-2891.2676549061907,54.64067828630208,0.5436834545663999,1452.8330265356415,8.773848329402064,0.2212870065923939,1284.5097413618817,-175.25881747269318
2025-01-01 00:08:00,1.20174463649172,0.22817382362568173,0.6996375000000001,0.020029077274861997,0.003802897060428029,0.011660625000000003,0.018686054589120375,0.007382,0.30943283190259946,0.8162437499999999,0.05,0.0,0.6996375000000001,0.0,0,0.2135904902923484,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.0035099780701754383,0.0,On,0.000642784079249535,0.0,On,0.014533292439695401,0,On,0.024645511512801532,0,On,0.2204036777544616,0.16530275831584615,On,On,13581.603670484166,20.0555555555556,0.7999999999999999,3638.1232395158354,20.504353950000002,0.8162437499999999,1,16403.48316,16403.48316,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,10221.14807111111,Off,0.0,0.0,3.195808796855696e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.195808796855696e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.708789964581833,0.0,8.654422672441738,0.9472978349412424,-1.5988169545808946,2.8,9.236100170605994,12550.751927752308,731.0806598588647,1321.1908840707758,1092.153196058963,-1514.8481918161526,-0.0,-0.0,576.6890859377964,0.0,4.0,0.06874465415604593,0.0,0.0,0.8896274818258477,263.9984568888889,-92.69263685350225,0.2336109734320535,9.690119624406112,0.0032570710391718106,12.515641198419274,1.2228616279710782,0.38793296804544974,-2959.7730754122194,52.730495755248896,0.5436834545663999,1312.7117652738523,8.479118796923592,0.2208838162744858,1266.2441132919828,-174.09091723301987
2025-01-01 00:09:00,1.20174463649172,0.22817382362568173,0.6996375000000001,0.020029077274861997,0.003802897060428029,0.011660625000000003,0.018686054589120375,0.007382,0.30943283190259946,0.8162437499999999,0.05,0.0,0.6996375000000001,0.0,0,0.2135904902923484,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.0035099780701754383,0.0,On,0.000642784079249535,0.0,On,0.014533292439695401,0,On,0.024645511512801532,0,On,0.2204036777544616,0.16530275831584615,On,On,13581.603670484166,20.0555555555556,0.7999999999999999,3638.1232395158354,20.504353950000002,0.8162437499999999,1,16403.48316,16403.48316,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,10221.14807111111,Off,0.0,0.0,3.173715441562308e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.173715441562308e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.929773741516104,0.0,8.775115431866592,1.1247785967253165,-1.544512706673033,2.8,9.236100170605994,12511.253713764985,665.1044864947066,1195.1833209042368,1075.5816083247612,-1545.5753152847567,-0.0,-0.0,576.6890859377964,0.0,4.0,0.06923423444433667,0.0,0.0,0.8959631610778664,263.9984568888889,-101.46372737222137,0.23043474978926992,9.789449755911392,0.0032571310083334896,11.099262454729057,1.2219395393456554,0.3883361276037428,-3023.930095209715,50.91134218858639,0.5436834545663999,1186.9597213146815,8.223599589555251,0.22048733183558314,1248.3672469792612,-172.78563865450005
