Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 03:17:00,0.3567639245215347,0.10363737809940043,0.0,0.005946065408692245,0.0017272896349900073,0.0,0.06743026218662072,0.0,0.23933366233491402,0.0,0.05,0.0,0.0,0.0,0.0890540447660671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.018427384868421052,0.0,On,0.0029838114459945185,0.0,On,0.04601906587220515,0,On,0.004128407612123106,0,On,0.08390297249662497,0.06292722937246871,On,0.06068488104755561,0,On,0.05578164732047914,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,35.95634586722078,51.666666666666686,46.10666666666668,0.0,50.70611304766502,0.0,0.0,0.0,35.95634586722078,50.062026846621166,50.70611304766502,49.73998374609925,12.43753247303448,19.18245520901863,0.0,9.524525641947209,1.8495427164748601,0.5813163709696368,1.1,9.236100170605994,-1069.491784358129,-2271.176727926058,-437.0148850806441,-78.7863466012558,-1310.6763615925288,-0.0,-0.0,316.4234165231807,0.0,2.0,0.0552877013393239,0.0,0,0.715480485315912,131.99922844444444,-75.23883928878107,0.2135084114433029,9.02355464726077,0.0028791618366051383,34.986468705314124,1.225342558646588,0.20955481653198785,-2314.475771308315,43.29904338225708,0.4530695454719999,-445.2160312671319,8.201146186487774,0.08553821827603743,58.16641205767776,-136.95275865893356
2025-01-01 03:18:00,0.3567639245215347,0.10363737809940043,0.0,0.005946065408692245,0.0017272896349900073,0.0,0.06743026218662072,0.0,0.23933366233491402,0.0,0.05,0.0,0.0,0.0,0.0890540447660671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.018427384868421052,0.0,On,0.0029838114459945185,0.0,On,0.04601906587220515,0,On,0.004128407612123106,0,On,0.08390297249662497,0.06292722937246871,On,0.06068488104755561,0,On,0.05578164732047914,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,36.08063457650837,51.666666666666686,46.10666666666668,0.0,50.702761035731164,0.0,0.0,0.0,36.08063457650837,50.058999143478914,50.702761035731164,49.73711819735279,12.43753247303448,19.07259343041855,0.0,9.466032150020004,1.8483613177039468,0.5744853078503339,1.1,9.236100170605994,-1052.3472328795424,-2250.174483696074,-436.3239953502508,-78.00980916905633,-1297.6472024298573,-0.0,-0.0,316.4234165231807,0.0,2.0,0.05507269760483859,0.0,0,0.7126981128792258,131.99922844444444,-71.12344697286588,0.21498869698332945,8.973009712900673,0.002879329136159225,35.22623801639817,1.225803105367482,0.20919260402325998,-2294.433052074378,44.258568378304076,0.4530695454719999,-444.514299850671,8.19030450042017,0.08566679670066824,59.02104914445148,-137.0308583135078
2025-01-01 03:19:00,0.3567639245215347,0.10363737809940043,0.0,0.005946065408692245,0.0017272896349900073,0.0,0.06743026218662072,0.0,0.23933366233491402,0.0,0.05,0.0,0.0,0.0,0.0890540447660671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.018427384868421052,0.0,On,0.0029838114459945185,0.0,On,0.04601906587220515,0,On,0.004128407612123106,0,On,0.08390297249662497,0.06292722937246871,On,0.06068488104755561,0,On,0.05578164732047914,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,36.20111210197539,51.666666666666686,46.10666666666668,0.0,50.69939783736708,0.0,0.0,0.0,36.20111210197539,50.05596097460922,50.69939783736708,49.73424254323029,12.43753247303448,18.96599674867568,0.0,9.410737863044709,1.847246652930228,0.5677144430829413,1.1,9.236100170605994,-1035.8413308888069,-2230.3940442187154,-435.6726657197664,-77.23132185918448,-1285.0544769091052,-0.0,-0.0,316.4234165231807,0.0,2.0,0.05486365709845932,0.0,0,0.7099929108300939,131.99922844444444,-67.21027050288235,0.21643645697562486,8.923482461017102,0.0028794975189639113,35.458573592239134,1.226250291263355,0.2088496245346447,-2275.5313219326404,45.13727771392487,0.4530695454719999,-443.85220732967053,8.179541609904092,0.08579405187645121,59.870294748227344,-137.1016166074118
2025-01-01 03:20:00,0.3567639245215347,0.10363737809940043,0.0,0.005946065408692245,0.0017272896349900073,0.0,0.06743026218662072,0.0,0.23933366233491402,0.0,0.05,0.0,0.0,0.0,0.0890540447660671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.018427384868421052,0.0,On,0.0029838114459945185,0.0,On,0.04601906587220515,0,On,0.004128407612123106,0,On,0.08390297249662497,0.06292722937246871,On,0.06068488104755561,0,On,0.05578164732047914,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,36.31795693058485,51.666666666666686,46.10666666666668,0.0,50.696023797266875,0.0,0.0,0.0,36.31795693058485,50.052912660932705,50.696023797266875,49.73135709276563,12.43753247303448,18.862512081734568,-0.0819323627098889,9.358434648191674,1.8461927665704931,0.5610052121646013,1.1,9.236100170605994,-1019.9513788261331,-2211.6890931696094,-435.05735244034815,-76.4514911382492,-1272.8758456566577,-0.0,-0.0,316.4234165231807,0.0,2.0,0.0546603142308683,0.0,0,0.7073614421659035,131.99922844444444,-63.498949692656176,0.21785287095635042,8.876239422805078,0.0028796669505313757,35.68380700962497,1.226684729793554,0.20852467889233714,-2257.6921994246304,46.00310625502105,0.4530695454719999,-443.2262161857709,8.168863745422726,0.08591996276297176,60.71390693477708,-137.16539807302627
2025-01-01 03:21:00,0.3567639245215347,0.10363737809940043,0.0,0.005946065408692245,0.0017272896349900073,0.0,0.06743026218662072,0.0,0.23933366233491402,0.0,0.05,0.0,0.0,0.0,0.0890540447660671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.018427384868421052,0.0,On,0.0029838114459945185,0.0,On,0.04601906587220515,0,On,0.004128407612123106,0,On,0.08390297249662497,0.06292722937246871,On,0.06068488104755561,0,On,0.05578164732047914,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,36.4313332775445,51.666666666666686,46.10666666666668,0.0,50.69263924398337,0.0,0.0,0.0,36.4313332775445,50.04985450834053,50.69263924398337,49.72846214051911,12.43753247303448,18.76199859861975,-0.1824458458247058,9.308936858536393,1.8451942441325289,0.5543589187312365,1.1,9.236100170605994,-1004.6519299151878,-2194.0645497907267,-434.4748344352628,-75.67089398759776,-1261.0907858598887,-0.0,-0.0,316.4234165231807,0.0,2.0,0.054462424592066946,0.0,0,0.7048005439665082,131.99922844444444,-59.98456057847974,0.21923902494405584,8.82986776452919,0.002879837397944355,35.90224337274039,1.2271069855402168,0.20821669555082556,-2240.845942539038,46.7813927483112,0.4530695454719999,-442.63311029975495,8.15827586449218,0.08604451084983938,61.55165940970616,-137.22255339730393
2025-01-01 03:22:00,0.3567639245215347,0.10363737809940043,0.0,0.005946065408692245,0.0017272896349900073,0.0,0.06743026218662072,0.0,0.23933366233491402,0.0,0.05,0.0,0.0,0.0,0.0890540447660671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.018427384868421052,0.0,On,0.0029838114459945185,0.0,On,0.04601906587220515,0,On,0.004128407612123106,0,On,0.08390297249662497,0.06292722937246871,On,0.06068488104755561,0,On,0.05578164732047914,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,36.54139377377741,51.666666666666686,46.10666666666668,0.0,50.689244491218616,0.0,0.0,0.0,36.54139377377741,50.04678680889609,50.689244491218616,49.72555796773483,12.43753247303448,18.66432541091603,-0.2801190335284254,9.262070694773165,1.8442461598219262,0.5477767403080969,1.1,9.236100170605994,-989.916600170435,-2177.413692786955,-433.92218202508366,-74.89007845426278,-1249.6802788420505,-0.0,-0.0,316.4234165231807,0.0,2.0,0.05426976072157284,0.0,0,0.7023072726561684,131.99922844444444,-56.65973785156534,0.220595935135352,8.784308667084446,0.0028800088297301924,36.114166604870434,1.2275175836220609,0.20792466616009986,-2224.927684040137,47.51399125318209,0.4530695454719999,-442.0699638308541,8.147781805770432,0.08616768002776778,62.383341033806616,-137.27341948806938
2025-01-01 03:23:00,0.9269576745215349,0.10363737809940043,0.5635891891891892,0.015449294575358914,0.0017272896349900073,0.009393153153153153,0.06743026218662072,0.0,0.23933366233491402,0.5701937500000002,0.05,0.5635891891891892,0.0,0.0,0.0890540447660671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.018427384868421052,0.0,On,0.0029838114459945185,0.0,On,0.04601906587220515,0,On,0.004128407612123106,0,On,0.08390297249662497,0.06292722937246871,On,0.06068488104755561,0,On,0.05578164732047914,0,On,0,0,Off,On,12453.660531632735,19.444444444444457,0.925,3394.9163828117116,16.51717098858859,0.5701937500000002,1,15278.383164444445,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,36.64828128534955,51.666666666666686,46.10666666666668,0.0,50.68583983887142,0.0,0.0,0.0,36.64828128534955,50.043709841810504,50.68583983887142,49.72264484328005,12.43753247303448,18.569370009894616,-0.37507443454984113,9.21767759433879,1.8433440294331447,0.5412597339884134,1.1,9.236100170605994,11477.941408296,1233.2371275089522,-433.3967288022205,-74.10956429375388,-1238.626592705686,-0.0,-0.0,316.4234165231807,0.0,2.0,0.05408210928680387,0.0,0,0.6998788674889014,131.99922844444444,-53.51594715423083,0.2219245629117996,8.74016639093535,0.002880181215759543,36.31984297948112,1.2279170160270558,0.20764766799617038,-2209.8784747934083,48.199219490648915,0.4530695454719999,-441.5341132348164,8.137384432595917,0.0862894564626531,63.20875533052295,-137.31831962427682
2025-01-01 03:24:00,0.9269576745215349,0.10363737809940043,0.5635891891891892,0.015449294575358914,0.0017272896349900073,0.009393153153153153,0.06743026218662072,0.0,0.23933366233491402,0.5701937500000002,0.05,0.5635891891891892,0.0,0.0,0.0890540447660671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.018427384868421052,0.0,On,0.0029838114459945185,0.0,On,0.04601906587220515,0,On,0.004128407612123106,0,On,0.08390297249662497,0.06292722937246871,On,0.06068488104755561,0,On,0.05578164732047914,0,On,0,0,Off,On,12453.660531632735,19.444444444444457,0.925,3394.9163828117116,16.51717098858859,0.5701937500000002,1,15278.383164444445,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,36.388641430679236,51.666666666666686,46.10666666666668,0.0,50.6824255739204,0.0,0.0,0.0,36.388641430679236,50.04062387426487,50.6824255739204,49.71972302443711,12.43753247303448,18.789423986412437,-0.1550204580320198,9.344899675361098,1.8424837680644581,0.5348088420186365,1.1,9.236100170605994,11443.566250424758,1187.921650230192,-432.8960463558584,-73.32984373216595,-1264.3020755797552,-0.0,-0.0,316.4234165231807,0.0,2.0,0.05451645713960417,0.0,0,0.7054997814532961,131.99922844444444,-62.21562215140291,0.21890246812593678,8.843098691725462,0.0028803545271616315,35.74430545508855,1.2269913257816212,0.20844050728255764,-2253.0821757546605,46.08744317314066,0.4530695454719999,-441.02313214728036,8.127085791421912,0.08640982847299525,64.02771998870551,-137.35756372087147
2025-01-01 03:25:00,0.9269576745215349,0.10363737809940043,0.5635891891891892,0.015449294575358914,0.0017272896349900073,0.009393153153153153,0.06743026218662072,0.0,0.23933366233491402,0.5701937500000002,0.05,0.5635891891891892,0.0,0.0,0.0890540447660671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.018427384868421052,0.0,On,0.0029838114459945185,0.0,On,0.04601906587220515,0,On,0.004128407612123106,0,On,0.08390297249662497,0.06292722937246871,On,0.06068488104755561,0,On,0.05578164732047914,0,On,0,0,Off,On,12453.660531632735,19.444444444444457,0.925,3394.9163828117116,16.51717098858859,0.5701937500000002,1,15278.383164444445,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,36.137262133499675,51.666666666666686,46.10666666666668,0.0,50.67903483534201,0.0,0.0,0.0,36.137262133499675,50.037559769686254,50.67903483534201,49.71682223685838,12.43753247303448,19.002400205566047,0.0,9.464802313530837,1.8416616540640594,0.5284248973149199,1.1,9.236100170605994,11410.751375428401,1145.224242870207,-432.41792241039997,-72.55138290076945,-1289.3495185509144,-0.0,-0.0,316.4234165231807,0.0,2.0,0.05493509324364072,0.0,0,0.710917369011305,131.99922844444444,-69.98305417660043,0.21602182004334777,8.941832075213217,0.002880525220888755,35.1884897631093,1.2260967349365242,0.20918498170627636,-2294.0121726578086,44.32003271630402,0.4530695454719999,-440.53480996835486,8.116887557954904,0.0865287864101409,64.84006635801887,-137.39144925878833
2025-01-01 03:26:00,0.9269576745215349,0.10363737809940043,0.5635891891891892,0.015449294575358914,0.0017272896349900073,0.009393153153153153,0.06743026218662072,0.0,0.23933366233491402,0.5701937500000002,0.05,0.5635891891891892,0.0,0.0,0.0890540447660671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.018427384868421052,0.0,On,0.0029838114459945185,0.0,On,0.04601906587220515,0,On,0.004128407612123106,0,On,0.08390297249662497,0.06292722937246871,On,0.06068488104755561,0,On,0.05578164732047914,0,On,0,0,Off,On,12453.660531632735,19.444444444444457,0.925,3394.9163828117116,16.51717098858859,0.5701937500000002,1,15278.383164444445,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,35.8936023691326,51.666666666666686,46.10666666666668,0.0,50.675666876012464,0.0,0.0,0.0,35.8936023691326,50.03451683249463,50.675666876012464,49.71394181073572,12.43753247303448,19.20876296303657,0.0,9.577975268940762,1.8408743015129316,0.5221086289436265,1.1,9.236100170605994,11378.647397420798,1104.704423412093,-431.96034385893046,-71.77462346981403,-1313.8039816159426,-0.0,-0.0,316.4234165231807,0.0,2.0,0.05533912076751693,0.0,0,0.716145906314561,131.99922844444444,-77.63256911917384,0.21327145585660054,9.037314108756025,0.0028806933829736633,34.65103009353308,1.2252311646948797,0.20988524907042577,-2332.8327162091823,42.62075680956392,0.4530695454719999,-440.0671355178983,8.106791658967811,0.08664632254068003,65.64563893329853,-137.42026240311256
2025-01-01 03:27:00,0.9269576745215349,0.10363737809940043,0.5635891891891892,0.015449294575358914,0.0017272896349900073,0.009393153153153153,0.06743026218662072,0.0,0.23933366233491402,0.5701937500000002,0.05,0.5635891891891892,0.0,0.0,0.0890540447660671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.018427384868421052,0.0,On,0.0029838114459945185,0.0,On,0.04601906587220515,0,On,0.004128407612123106,0,On,0.08390297249662497,0.06292722937246871,On,0.06068488104755561,0,On,0.05578164732047914,0,On,0,0,Off,On,12453.660531632735,19.444444444444457,0.925,3394.9163828117116,16.51717098858859,0.5701937500000002,1,15278.383164444445,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,35.657236360371876,51.666666666666686,46.10666666666668,0.0,50.672320997731795,0.0,0.0,0.0,35.657236360371876,50.03149441266696,50.672320997731795,49.71108112013454,12.43753247303448,19.40887754885334,0.0,9.684905987968259,1.8401186367096687,0.5158606674670961,1.1,9.236100170605994,11347.397004449202,1066.256132195043,-431.5214824958418,-70.99998350022132,-1337.6910464531866,-0.0,-0.0,316.4234165231807,0.0,2.0,0.05572942538967589,0.0,0,0.7211968549653184,131.99922844444444,-84.9958972535265,0.2106421396500266,9.129776832165978,0.002880859093579823,34.13083165764566,1.224392966103026,0.21054475215127372,-2369.6788895812138,41.018638964545154,0.4530695454719999,-439.6182830678881,8.096800572046314,0.08676243093277711,66.4442948409256,-137.4442783411469
2025-01-01 03:28:00,0.9269576745215349,0.10363737809940043,0.5635891891891892,0.015449294575358914,0.0017272896349900073,0.009393153153153153,0.06743026218662072,0.0,0.23933366233491402,0.5701937500000002,0.05,0.5635891891891892,0.0,0.0,0.0890540447660671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.018427384868421052,0.0,On,0.0029838114459945185,0.0,On,0.04601906587220515,0,On,0.004128407612123106,0,On,0.08390297249662497,0.06292722937246871,On,0.06068488104755561,0,On,0.05578164732047914,0,On,0,0,Off,On,12453.660531632735,19.444444444444457,0.925,3394.9163828117116,16.51717098858859,0.5701937500000002,1,15278.383164444445,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,35.42779438134964,51.666666666666686,46.10666666666668,0.0,50.66899654080343,0.0,0.0,0.0,35.42779438134964,50.02849189603272,50.66899654080343,49.708239573647376,12.43753247303448,19.603061114493233,0.0,9.78601944671597,1.8393918759155512,0.5096815501291675,1.1,9.236100170605994,11317.013104594833,1029.7598609648926,-431.0996818385157,-70.22785802581174,-1361.0323879331772,-0.0,-0.0,316.4234165231807,0.0,2.0,0.05610677959028258,0.0,0,0.7260802116621186,131.99922844444444,-92.0384556279047,0.20812576272586583,9.219423990905536,0.0028810224281958455,33.626939985266574,1.2235807037490813,0.21116648216931866,-2404.669070141448,39.512548294629354,0.4530695454719999,-439.1865991233636,8.08691728484784,0.08687710734683916,67.23590333113384,-137.46376135694558
2025-01-01 03:29:00,0.3567639245215347,0.10363737809940043,0.0,0.005946065408692245,0.0017272896349900073,0.0,0.06743026218662072,0.0,0.23933366233491402,0.0,0.05,0.0,0.0,0.0,0.0890540447660671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.018427384868421052,0.0,On,0.0029838114459945185,0.0,On,0.04601906587220515,0,On,0.004128407612123106,0,On,0.08390297249662497,0.06292722937246871,On,0.06068488104755561,0,On,0.05578164732047914,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,35.204948144256846,51.666666666666686,46.10666666666668,0.0,50.66569287896601,0.0,0.0,0.0,35.204948144256846,50.0255086995542,50.66569287896601,49.7054166098483,12.43753247303448,19.791595228070584,0.0,9.88169256520252,1.8386915042051868,0.5035717258850453,1.1,9.236100170605994,-1166.1681341945846,-2399.807696557291,-430.6934447338872,-69.4586197555153,-1383.8469889527134,-0.0,-0.0,316.4234165231807,0.0,2.0,0.05647187017846206,0.0,0,0.7308048644309456,131.99922844444444,-98.7445617650519,0.20571510113892572,9.305741708961946,0.002881183458243154,33.138506587628086,1.222793101347411,0.21175307965497395,-2437.909047967943,38.10135141065199,0.4530695454719999,-438.7705898600534,8.077145126166227,0.08699034913036109,68.0203452763558,-137.4789650318711
2025-01-01 03:30:00,0.3567639245215347,0.10363737809940043,0.0,0.005946065408692245,0.0017272896349900073,0.0,0.06743026218662072,0.0,0.23933366233491402,0.0,0.05,0.0,0.0,0.0,0.0890540447660671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.018427384868421052,0.0,On,0.0029838114459945185,0.0,On,0.04601906587220515,0,On,0.004128407612123106,0,On,0.08390297249662497,0.06292722937246871,On,0.06068488104755561,0,On,0.05578164732047914,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,35.351888499472075,51.666666666666686,46.10666666666668,0.0,50.6624094156465,0.0,0.0,0.0,35.351888499472075,50.02254426783712,50.6624094156465,49.702611693932425,12.43753247303448,19.66232855942542,0.0,9.802975715638961,1.838015255314516,0.4975315602630791,2.2,9.236100170605994,-1059.4609303007592,-3161.1818896588306,222.3306291845704,228.0150989508487,-1281.867478246627,-0.0,-0.0,316.4234165231807,0.0,2.0,0.05618865604810461,0.0,0,0.7271397783715194,131.99922844444444,-94.01686857731295,0.2073838251333362,9.246561111365732,0.0028813422515320953,-23.233748855035824,1.2233328056496873,0.32223274864396334,-3200.7047080114507,39.52281835262001,0.4530695454719999,214.26314158374825,8.067487600822155,0.16433202166853939,365.50523143340877,-137.49013248256006
2025-01-01 03:31:00,0.3567639245215347,0.10363737809940043,0.0,0.005946065408692245,0.0017272896349900073,0.0,0.06743026218662072,0.0,0.23933366233491402,0.0,0.05,0.0,0.0,0.0,0.0890540447660671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03483575385813119,0.026126815393598384,On,0.0,0,Off,0.018427384868421052,0.0,On,0.0029838114459945185,0.0,On,0.04601906587220515,0,On,0.004128407612123106,0,On,0.08390297249662497,0.06292722937246871,On,0.06068488104755561,0,On,0.05578164732047914,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,35.49087936914439,51.666666666666686,46.10666666666668,0.0,50.65911271706269,0.0,0.0,0.0,35.49087936914439,50.01956746301135,50.65911271706269,49.69979483598568,12.43753247303448,19.539881811268014,0.0,9.689649848433742,1.9071517983141428,0.5063686992042694,2.2,9.236100170605994,-1042.2551051433902,-3107.2242637767836,181.26238319252528,225.27899167558513,-1267.593110601638,-0.0,-0.0,316.4234165231807,0.0,2.0,0.05595532307801194,0.0,0,0.7241202065203135,131.99922844444444,-91.08541106493277,0.20895964603300865,9.19044579666991,0.002881230969035731,-22.684632644414787,1.223844668829052,0.321776454370757,-3148.53195730305,41.30769352626666,0.4530695454719999,173.34038691293802,7.921996279587274,0.16424535136566995,363.4162038542342,-138.13721217864907
