Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 01:00:00,4.542702867227766,2.825681881816206,0.0,4.542702867227766,2.825681881816206,0.0,0.022910804667534777,0.0,0.4322584990829444,4.037533563477288,0.05,0.0,0.0,0.2031095060593853,2.6079890424234877,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042846744714944256,0.03213505853620819,0.0,0.0,0.005340810032894736,0.0,0.00035274489946079886,0.0,0.01721724973517924,0.0,0.006665032275748069,0.0,0.22796593003090285,0.1709744475231771,0.08064852697427329,0.0,0.0741322650870759,0.0,0.0,0.0,4267.655060529639,19.77777777777783,1.4652353509724338,3176.0541352029486,3.5714866884772873,0.466046875,0.75,6977.662320732587,9264.950057733648,0.0,0.0,20.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12487.760044444445,0.0,0.0,32.51453098130705,51.66666666666668,46.10666666666668,0.0,50.40946362565689,0.0,0.0,0.0,32.51453098130705,47.71915085754852,50.40946362565689,46.37399447349435,12.43753247303448,19.873138234708062,0.0,8.411345999758817,2.5,9.236100170605994,3841.444392079578,1060.6522468967132,-749.6061147563413,0.0,0.0,416.43012503141125,0.0,2.0,0.03310481088335797,0.0,0.0,0.15893909771923348,131.99922844444444,-93.03467872513072,0.1915563433752904,9.132483249269415,0.002695520900004175,73.006173333244,1.2225901506338561,0.27184172728319994,-2096.5045712047763,-18.897317101459443
2025-01-01 02:00:00,4.736314558145752,2.9678660264659142,0.0,4.736314558145752,2.9678660264659142,0.0,0.022910804667534777,0.0,0.4044735211442207,4.258930232333997,0.05,0.0,0.0,0.2022855301994825,2.7509971629330985,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417481102350739,0.03131108267630542,0.0,0.0,0.005340810032894736,0.0,0.00035274489946079886,0.0,0.01721724973517924,0.0,0.006665032275748069,0.0,0.22796593003090285,0.1709744475231771,0.06674360853043307,0.0,0.06135084007206281,0.0,0.0,0.0,4465.756775877035,19.77777777777783,1.584978376536887,3323.484460122838,3.7514569684451073,0.5074732638888889,0.8166666666666667,7281.7679721109835,8959.112312578427,0.0,0.0,20.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12487.760044444445,0.0,0.0,33.02091340703376,51.66666666666668,46.10666666666668,0.0,50.20616083257385,0.0,0.0,0.0,33.02091340703376,47.55324083350817,50.20616083257385,46.22678083397533,12.43753247303448,19.270630496406657,-0.06853329568060615,7.163669988431441,1.6500000000000001,9.236100170605994,4107.69941078983,1342.575127754373,-706.825332568999,0.0,0.0,415.33149055154087,0.0,2.0,0.03063318156269575,0.0,0.0,0.14707258878472879,131.99922844444444,-66.56352306974682,0.19946438575462822,8.863529219722192,0.0027037237231396765,81.29683649770801,1.2251030970219956,0.27184172728319994,-1961.9336080082471,-18.975724360217573
2025-01-01 03:00:00,6.701481664841397,3.6279578225212723,0.0,6.701481664841397,3.627957822521272,0.0,0.022622112233324252,0.9166775903703706,0.43006123012320363,5.2821207321145005,0.05,0.0,0.0,0.2014615543395797,3.4119129348483592,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04064947575520353,0.030487106816402636,0.0,0.0,0.005052117598684211,0.0,0.00035274489946079886,0.0,0.01721724973517924,0.0,0.006665032275748069,0.0,0.22796593003090285,0.1709744475231771,0.08064852697427329,0.0,0.0741322650870759,0.0,0.0,0.0,5529.991470014299,19.77777777777783,1.9357354360280563,4115.504188334335,4.660724898781167,0.6213958333333334,1.0,9024.099825015299,9024.099825015299,0.0,0.0,20.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12487.760044444445,916.6775903703705,0.16666666666666666,35.61083136150728,51.66666666666668,46.10666666666668,0.0,51.10032507543758,0.0,0.0,916.6775903703705,35.61083136150728,50.12345300016214,51.10303882522666,49.63230321273534,12.43753247303448,19.590279725350644,0.0,8.06017915373046,1.6500000000000001,9.236100170605994,5086.689789046823,1809.1716497319478,-753.9376195952859,0.0,0.0,413.94416363746,0.0,2.0,0.032134642364761996,0.0,0.0,0.1542812336545647,131.99922844444444,-103.30822500965012,0.19614250714763573,9.02127874812552,0.0027122378484634685,67.47681827385196,1.223758821619583,0.27184172728319994,-2280.7694042954654,-25.563134306921985
2025-01-01 04:00:00,5.775922674405582,3.560051046760975,0.0,5.775922674405582,3.5600510467609747,0.0,0.022622112233324252,0.0,0.5250334320952051,5.178267130077052,0.05,0.0,0.0,0.20063757847967695,3.3448301349479643,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03955084127533316,0.02966313095649986,0.0,0.0,0.005052117598684211,0.0,0.00035274489946079886,0.0,0.01721724973517924,0.0,0.006665032275748069,0.0,0.22796593003090285,0.1709744475231771,0.13070623337209805,0.0,0.12014539514112302,0.0,0.0,0.0,5284.074590982591,19.77777777777783,1.8829948940681842,3932.489087655619,4.556871296743719,0.6213958333333334,1.0,8595.167845304877,8595.167845304877,0.0,0.0,20.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12487.760044444445,0.0,0.0,37.35172017060337,51.66666666666668,46.10666666666668,0.0,51.81329756479946,0.0,0.0,0.0,37.35172017060337,51.82730993491783,51.834316119977025,51.81329756479946,12.43753247303448,19.72419961401901,0.0,8.34153655720024,0.55,9.236100170605994,4761.673459824597,1121.4969420356135,-834.7251245177756,0.0,0.0,412.8455291575896,0.0,2.0,0.03313548142465394,0.0,0.0,0.15908634967537116,131.99922844444444,-100.52153579780844,0.19489808044718465,9.086761442693124,0.0027188491711690145,81.44164286500502,1.2226202923722984,0.27184172728319994,-2783.6737938592178,-27.318351760788225
2025-01-01 05:00:00,5.794502573453925,3.5027288222057646,0.0,5.794502573453925,3.502728822205764,0.0,0.023199497101745303,0.0,0.6317788059306184,5.0895242704215615,0.05,0.0,0.0,0.20063757847967695,3.2875079103927543,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03955084127533316,0.02966313095649986,0.0,0.0,0.005629502467105263,0.0,0.00035274489946079886,0.0,0.01721724973517924,0.0,0.006665032275748069,0.0,0.22796593003090285,0.1709744475231771,0.18632590714745897,0.0,0.17127109520117537,0.0,0.0,0.0,5112.693872169856,20.611111111111168,1.8556608396444494,3804.944936837656,4.468128437088228,0.6213958333333334,1.0,8296.242975674179,8296.242975674179,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12487.760044444445,0.0,0.0,37.27991012886411,51.66666666666668,46.10666666666668,0.0,51.61102245199561,0.0,0.0,0.0,37.27991012886411,51.638741770692256,51.65260143004059,51.61102245199561,12.43753247303448,19.596844572087072,-0.5063835117971824,7.218551828628027,-0.25000000000000006,9.236100170605994,4577.158840391164,1102.6971201021793,-861.5578093449601,0.0,0.0,413.4229140260107,0.0,2.0,0.03297470555752842,0.0,0.0,0.1583144506500001,131.99922844444444,-87.40013645974265,0.19710179229634064,9.036025415735546,0.002729351791288291,86.43973189088948,1.2225306100596247,0.27184172728319994,-2672.946475417805,-29.30134131767189
2025-01-01 06:00:00,5.961075564702022,3.5975564040618604,0.0,5.961075564702021,3.5975564040618604,0.0,0.08888209577406701,0.0,0.6386914760892043,5.1835019928387505,0.05,0.0,0.0,0.23476154847901837,3.3482115222495086,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417481102350739,0.03131108267630542,0.0,0.0,0.006351233552631579,0.0,0.0016569350931568865,0.0,0.08087392712827855,0.0,0.021451762686252037,0.0,0.27126728773695064,0.20345046580271292,0.1585160702597785,0.0,0.1457082451711492,0.0,0.0,0.0,5273.970544376719,20.611111111111168,1.8800753328878947,3924.9695017121203,4.562106159505417,0.6213958333333334,1.0,8577.544212755505,8577.544212755505,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12487.760044444445,0.0,0.0,35.19282320682425,51.66666666666668,46.10666666666668,0.0,51.17232682752231,0.2096576903716333,566.7914333250951,0.0,35.19282320682425,49.87603053869207,51.18685256490342,49.213356656895854,12.43753247303448,19.6536085325636,-0.4575025785475747,7.52214094152819,0.3,9.236100170605994,4875.84241750609,1318.8819344653666,-838.1286248658774,0.0,0.0,536.3597747352015,0.0,2.0,0.03295843600768467,0.0,0.0,0.15823633911565016,131.99922844444444,-96.3592767399536,0.19692839117428798,9.070469172464662,0.002736619439642881,65.10274909281081,1.2222882422470476,0.27184172728319994,-2579.6897835749,-26.39778367185347
2025-01-01 07:00:00,6.721857633603155,3.563677324719799,0.0,6.721857633603155,3.5636773247197984,0.0,0.1518596310653137,0.9166775903703706,0.5247434595457287,5.078576952621742,0.05,0.0,0.0,0.2686573497316651,3.2804366416548003,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043945379194814636,0.03295903439611097,0.0,0.0,0.00591819490131579,0.0,0.002930000736900551,0.0,0.14301143542709735,0.0,0.038439211301012445,0.0,0.3142644204474056,0.23569831533555416,0.06674360853043307,0.0,0.06135084007206281,0.0,0.0,0.0,5062.700812148016,20.611111111111168,1.84135218810677,3767.7393373311875,4.457181119288409,0.6213958333333334,1.0,8209.04431614587,8209.04431614587,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12487.760044444445,916.6775903703705,0.16666666666666666,34.801921760026126,51.66666666666668,46.10666666666668,0.0,51.1303249081033,0.31320963478680847,848.965616726166,916.6775903703705,34.801921760026126,49.51449357364449,51.13058609964733,48.706316714871065,12.43753247303448,19.665481906556593,-0.44562920455457583,7.243125848923459,-0.55,9.236100170605994,4725.552950164057,949.0566902892945,-901.6303288194805,0.0,0.0,658.5093610216724,2.0123820191553206,2.0,0.033824318923062084,0.0,0.0,0.16239351886168427,131.99922844444444,-94.02689418615093,0.19733390343461418,9.084697393859123,0.0027443062848178036,83.68888875530307,1.2222330106561168,0.27184172728319994,-2791.667647811848,-27.01499923004543
2025-01-01 08:00:00,6.809574941802208,3.4851774323881366,0.0,6.809574941802208,3.4851774323881366,0.0,0.16975029077923512,1.1000131084444444,0.5506412385359147,4.939170304042614,0.05,0.0,0.0,0.28020525668621554,3.190388842368588,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045044013674684996,0.03378301025601374,0.0,0.0,0.004474732730263157,0.0,0.003318163227686521,0.0,0.16195739482128546,0.0,0.04893978101846459,0.0,0.32856299524026916,0.2464222464302018,0.06674360853043307,0.0,0.06135084007206281,0.0,0.0,0.0,4823.722077821888,20.611111111111168,1.8044746677932268,3589.8877100049936,4.31777447070928,0.6213958333333334,1.0,7792.213954493548,7792.213954493548,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12487.760044444445,1100.0131084444445,0.2,36.18107387503828,51.66666666666668,46.10666666666668,0.0,51.42759915307117,0.30258592003578505,818.4272851892536,1100.0131084444445,36.18107387503828,50.63592111365694,51.42978580217305,50.23789544484795,12.43753247303448,19.57987181402573,-0.5312392970854422,6.597858778766049,-1.4,9.236100170605994,4500.6624896198055,691.3446048998222,-967.0829235373628,0.0,0.0,701.2968994902795,137.15996768188725,2.0,0.03486955500725759,0.0,0.0,0.16741178888627248,131.99922844444444,-57.27356415499886,0.19923333126516057,9.060912049562631,0.0027547673919124274,114.8847741830336,1.2231570534490168,0.27184172728319994,-2873.813729016549,-24.729376088621752
2025-01-01 09:00:00,6.760113738500569,3.460521588110504,0.0,6.76011373850057,3.460521588110504,0.0,0.17592290301076463,1.1000131084444444,0.5369459994584254,4.897231727586935,0.05,0.0,0.0,0.28263905665095823,3.163299198126212,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045044013674684996,0.03378301025601374,0.0,0.0,0.003608655427631579,0.0,0.003459475839539478,0.0,0.16885477174359356,0.0,0.05868581878017167,0.0,0.3318080618599261,0.2488560463949445,0.05283869008659284,0.0,0.04856941505704973,0.0,0.0,0.0,4812.723198799619,20.611111111111168,1.8177576116673133,3581.7021760980106,4.275835894253602,0.6213958333333334,1.0,7773.029541564296,7773.029541564296,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12487.760044444445,1100.0131084444445,0.2,34.82419616537094,51.66666666666668,46.10666666666668,0.0,51.11011842667859,0.3277822710461104,883.1685480475079,1100.0131084444445,34.82419616537094,49.38064395431976,51.11083258226333,48.515192562555605,12.43753247303448,19.522716937989635,-0.5883941731215342,6.4886759896695585,-0.85,9.236100170605994,4611.733949895802,935.5033423657866,-921.85458751764,0.0,0.0,720.2334614397971,388.652918019906,2.0,0.03426199342812246,0.0,0.0,0.16449483250984587,131.99922844444444,0.6318771740248337,0.2010574930988189,9.054644342773656,0.0027688187576329643,149.0061362228322,1.223999471195415,0.27184172728319994,-2632.273480312985,-13.925353419238947
2025-01-01 10:00:00,6.6568469868785005,3.521149855702885,0.0,6.6568469868785005,3.5211498557028844,0.0,0.17470938876315387,0.9166775903703706,0.5230915708185689,4.992368436926408,0.05,0.0,0.0,0.2818150807910555,3.224751441578496,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043945379194814636,0.03295903439611097,0.0,0.0,0.0034643092105263156,0.0,0.0034380106326757378,0.0,0.1678070689199518,0.0,0.06727909938726824,0.0,0.3318080618599261,0.2488560463949445,0.041714755331520664,0.0,0.038344275045039254,0.0,0.0,0.0,5044.719910755793,20.611111111111168,1.870457082751525,3754.357675643104,4.370972603593073,0.6213958333333334,1.0,8177.681753065563,8177.681753065563,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12487.760044444445,916.6775903703705,0.16666666666666666,35.26622293421041,51.66666666666668,46.10666666666668,0.0,51.34083168943876,0.24055241848009293,650.3443084100875,916.6775903703705,35.26622293421041,49.874088623259,51.34104160330256,49.14050717630532,12.43753247303448,19.62862980368782,-0.48248130742335377,7.769897220359247,0.85,9.236100170605994,5008.447408887505,1288.0408543244796,-797.5852777361222,0.0,0.0,726.5145933194125,565.4483942411487,2.0,0.032353724270042676,0.0,0.0,0.15533306507793726,131.99922844444444,34.798182548422915,0.20096956699068988,9.122991668518125,0.0027859587550779696,163.39116166176024,1.2235440709607093,0.27184172728319994,-2465.6893278825496,-0.627493436074765
2025-01-01 11:00:00,6.984395941956044,3.8926415309380276,0.0,6.984395941956044,3.8926415309380276,0.0,0.1689180619312492,0.0,1.6525336098858923,5.112944270138903,0.05,0.0,0.0,0.575422461851206,3.3026357357534883,0.01458333333333334,1.0,0.12954932950331516,0.15145994934059542,0.9975798625933635,0.14214743171955513,0.0,0.0,0.043945379194814636,0.03295903439611097,0.0,0.0,0.0034643092105263156,0.0,0.0033217407621638118,0.0,0.16213201195855909,0.0,0.07492921504968346,0.0,0.3318080618599261,0.2488560463949445,0.03893377164275262,0.0,0.03578799004203665,0.0,0.0,0.0,5254.782044899289,20.611111111111168,1.9021803795244243,3910.689127068611,4.491548436805569,0.6213958333333334,1.0,8544.075338634566,8544.075338634566,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12487.760044444445,0.0,0.0,34.97421509292139,51.66666666666668,46.10666666666668,0.0,51.588852483325624,0.2689730148995936,734.9026871769445,0.0,34.97421509292139,49.88708534117796,51.58890492878386,49.0361493246459,12.43753247303448,19.860640677095127,-0.2504704340160445,9.462434601929397,1.95,9.236100170605994,5475.804208890216,1249.3369439874825,-728.3638165745598,0.0,0.0,898.0249825659223,641.7606980202419,2.0,0.03116525084639078,0.0,0.0,0.1496271000360563,131.99922844444444,51.36099799956381,0.199234683685954,9.245403741381761,0.0028033436441893523,172.10900391672843,1.221988927338419,0.27184172728319994,-2664.512113848094,3.159930766965572
2025-01-01 12:00:00,11.110333746150749,4.272740773824169,0.0,11.110333746150747,4.272740773824169,0.0,0.16371656799582707,1.1000131084444444,4.523475330685531,5.273128739024944,0.05,0.0,0.0,0.8520527593890815,3.406104681101754,0.01458333333333334,1.0,0.0,0.0,3.990319450373454,0.5685897268782205,0.0,0.0,0.04614264815455536,0.03460698611591651,0.0,0.0,0.003608655427631579,0.0,0.0032144147278451098,0.0,0.1568934978403504,0.0,0.08048340861280685,0.0,0.3318080618599261,0.2488560463949445,0.03893377164275262,0.0,0.03578799004203665,0.0,0.0,0.0,5502.613302513975,20.611111111111168,1.9290730478736753,4095.1289375536658,4.651732905691611,0.6213958333333334,1.0,8976.346406734308,8976.346406734308,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12487.760044444445,1100.0131084444445,0.2,34.54855746642273,51.66666666666668,46.10666666666668,0.0,51.46575196691102,0.25743700923278057,700.6416760276869,1100.0131084444445,34.54855746642273,49.87167727579814,51.46647647255483,49.07391542459791,12.43753247303448,20.253105672145846,-0.0056587186326999845,10.801816553746665,3.05,9.236100170605994,6138.032354134559,1356.2298699454072,-695.799721123964,0.0,0.0,1269.6164765377814,679.204407127597,2.0,0.03112347769783359,0.0,0.0,0.1494265434896388,131.99922844444444,61.60229620676614,0.19576170271484156,9.443491034397075,0.0028237071360890527,197.44134805238016,1.2197269270821636,0.27184172728319994,-2738.2954956704457,-0.6035719378133144
2025-01-01 13:00:00,6.1109626201545355,3.0485924803483213,0.0,6.1109626201545355,3.0485924803483213,0.0,0.1613875892350037,1.1000131084444444,0.5413299764993158,4.258231945975772,0.05,0.0,0.0,0.283463032510861,2.750546114504127,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04614264815455536,0.03460698611591651,0.0,0.0,0.004041694078947369,0.0,0.0031589629434471142,0.0,0.1541869322126092,0.0,0.08865750480004507,0.0,0.3318080618599261,0.2488560463949445,0.03893377164275262,0.0,0.03578799004203665,0.0,0.0,0.0,4688.275608866475,20.611111111111168,1.557213805985804,3489.0863772536327,3.7818284737535492,0.4764034722222223,0.7666666666666667,7700.958513897885,10372.455811899074,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12487.760044444445,1100.0131084444445,0.2,33.85440098345402,51.66666666666668,46.10666666666668,0.0,51.335161998229246,0.3200186275734564,866.3557539901363,1100.0131084444445,33.85440098345402,49.59309159917389,51.335161998229246,48.72205639964621,12.43753247303448,20.569822151134947,0.0,12.139081070060433,4.45,9.236100170605994,4888.75427353877,779.2893026483201,-624.86791913481,0.0,0.0,736.76846816378,705.5705057544877,2.0,0.029953159937252453,0.0,0.0,0.1438077453769733,131.99922844444444,88.57811564332472,0.19305773517702013,9.602931642855745,0.0028410787443688304,129.97109202448775,1.2178266818462757,0.27184172728319994,-2701.1342456911657,-8.662828914146946
2025-01-01 14:00:00,6.576802056943255,3.131508983089004,0.0,6.576802056943255,3.131508983089004,0.0,0.16283454703559516,1.3750163855555557,0.6023527790794376,4.386598345272668,0.05,0.0,0.0,0.283463032510861,2.83346261724481,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04614264815455536,0.03460698611591651,0.0,0.0,0.004330386513157894,0.0,0.003182216917549499,0.0,0.15532194360488777,0.0,0.09630762046246029,0.0,0.3318080618599261,0.2488560463949445,0.06674360853043307,0.0,0.06135084007206281,0.0,0.0,0.0,4908.194635787311,20.611111111111168,1.619114793022372,3652.753478965233,3.8998382758282224,0.48676006944444444,0.7833333333333333,8074.188045308099,10554.864107737776,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12487.760044444445,1375.0163855555556,0.25,34.33347334157633,51.66666666666668,46.10666666666668,0.0,51.469916744800564,0.6338378028282092,1725.1996419537602,1375.0163855555556,34.33347334157633,49.71098897957011,51.469916744800564,48.8315250969549,12.43753247303448,20.25271845663825,-0.05490635874818584,11.702497846293623,4.7,9.236100170605994,5203.239397359998,1176.1178532005324,-581.5990822093343,0.0,0.0,745.8655416267866,690.2107999859353,2.0,0.028941467636087338,0.0,0.0,0.13895052199384525,131.99922844444444,130.7783021552347,0.19772895014991795,9.46993060338349,0.002854635218846201,116.47166002243317,1.2185211285326811,0.27184172728319994,-2457.1757290721275,-19.459896692573047
2025-01-01 15:00:00,4.74974481337674,2.1252070685124127,0.0,4.74974481337674,2.1252070685124127,0.0,0.16694197688438886,0.9166775903703706,0.7901514153918098,2.8259738307301707,0.05,0.0,0.0,0.28522496911349743,1.8253987660655822,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045044013674684996,0.03378301025601374,0.0,0.0,0.005052117598684211,0.0,0.00325019007261801,0.0,0.15863966921308661,0.0,0.1002898724511148,0.0,0.33525594514331164,0.2514419588574837,0.16129705394854657,0.0,0.1482645301741518,0.0,0.0,0.0,3016.9529566855704,20.611111111111168,1.0192218466799945,2245.262510181596,2.5049193168412818,0.3210545138888889,0.5166666666666667,4941.160952978277,9591.72386171057,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12487.760044444445,916.6775903703705,0.16666666666666666,34.06096046379087,51.66666666666668,46.10666666666668,0.0,51.301814813722075,0.33542691088256654,909.4107779761812,916.6775903703705,34.06096046379087,49.60600630074188,51.301814813722075,48.758102044251785,12.43753247303448,20.394309901337138,-0.05548835538142966,11.52545561997818,4.15,9.236100170605994,3267.6893192982757,-386.10121052631365,-618.9782625266718,0.0,0.0,756.063120437913,537.2828323175714,2.0,0.029459441456009393,0.0,0.0,0.14143735968854362,131.99922844444444,113.65150470146438,0.19683329468802685,9.547109513277627,0.0028662412544492475,109.83232603367365,1.2179256845082924,0.27184172728319994,-2592.7653051372204,-38.59841557068939
2025-01-01 16:00:00,7.8112807230652885,3.7691740509238687,0.0,7.811280723065288,3.7691740509238687,0.0,0.11638644335882047,0.8250098313333335,1.4055472727771474,5.414337175595987,0.05,0.0,0.0,0.2572743971339216,3.497316320456614,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048339917114296097,0.03625493783572206,0.3234733614496324,0.0,0.006351233552631579,0.0,0.002209127539726606,0.0,0.10782608226646229,0.0,0.06654552665251609,0.0,0.2946926123975995,0.22101945929819952,0.3504039447847736,0.0,0.3220919103783298,0.0,0.0,0.0,5680.514272213594,20.611111111111168,1.9377558519548297,4227.525558755981,4.792941342262653,0.6213958333333334,1.0,9286.643997636242,9286.643997636242,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12487.760044444445,825.0098313333333,0.15,35.440775676858074,51.66666666666668,46.10666666666668,0.0,51.51769433541392,0.14789210541246137,400.4786746526597,825.0098313333333,35.440775676858074,50.859365588444106,51.518657526617595,50.52923802375553,12.43753247303448,20.440556815710277,-0.005807593549447887,11.00771557603225,3.05,9.236100170605994,5874.289432702726,1362.3351096190918,-704.1509879138454,0.0,0.0,870.23606534358,196.1140665540063,2.0,0.03103646509451074,0.0,0.0,0.14900878835697653,131.99922844444444,27.690083059397107,0.19709214965600727,9.582410019039985,0.002878884248592097,105.12492851698953,1.2177234261418688,0.27184172728319994,-2811.3438194973846,-53.846629639505096
