Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.5041038209827658,0.25424385704449215,0.1559587204699316,0.5041038209827658,0.25424385704449215,0.15595872046993156,0.014967344620219668,0.3518526742792129,0.08728380208333332,0.05,0.0696859276771388,0.08627279279279278,0.0,0.2396605237111588,0.0,0.01458333333333334,1.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.003103307748538012,0.0,0.011864036871681655,0.0,0.032305309331001036,0.0,0.2827293769415562,0.2120470327061671,0.0,0.0,1900.467030887198,19.222222222222253,0.21583333333333338,525.5926211220608,2.5284063242442434,0.08728380208333332,0.23333333333333334,2338.7758499259257,10023.32507111111,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6533.43428,1582.5839999999998,0.0,82.5848746443612,51.66666666666668,46.10666666666668,0.0,51.33033855095279,0.37873182906538383,1032.7987422034482,1582.5839999999998,129.03886663181436,49.70752801773717,51.33033855095279,48.89612275112936,12.43753247303448,19.01272716957942,-0.054876054279666776,8.155348487600312,2.8,9.236100170605994,1740.917789661494,-1309.69329267144,-658.4462305314033,0.0,-0.9150598766513568,528.5444015281903,0.0,2.7502500000000003,0.031150514052224305,0.0,4.073588736761728e-05,0.5804202205029311,181.51543901466667,-28.732352345839512,0.2452917628907408,9.391455179220625,0.0032735989199110097,55.79990948902193,1.2257064879412973,0.2686211576845509,-1874.8713158169305,39.585402023429886
2025-01-01 01:00:00,0.4903487135423129,0.2412892739548447,0.11092216216216214,0.4903487135423129,0.2412892739548447,0.11092216216216214,0.01149417953874164,0.3166325027535713,0.11222203124999998,0.05,0.0,0.11092216216216214,0.0,0.22670594062151136,0.0,0.01458333333333334,1.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.0028705596673976605,0.0,0.008623619871343984,0.0,0.014357915258222685,0.0,0.26637704918885935,0.19978278689164444,0.0,0.0,2443.4576111406836,19.222222222222253,0.2775000000000001,675.7619414426496,3.25080813117117,0.11222203124999998,0.3,3006.997521333333,10023.32507111111,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6533.43428,0.0,0.0,84.71388754925152,51.66666666666668,46.10666666666668,0.0,51.24799678710472,0.0,0.0,0.0,132.3654492957055,50.52411070244806,51.24799678710472,50.162167660119735,12.43753247303448,18.973517847601343,-0.05086664753027386,8.546168393772431,2.5,9.236100170605994,2261.4858798641103,-930.4232514692952,-651.2630805078303,0.0,0.0,507.47913151575943,0.0,3.0,0.03030996724478835,0.0,0.0,0.5640209323360907,197.99884266666666,-38.18778228450172,0.24790790291230247,9.40513166193379,0.003301127845352631,69.58375171613832,1.225908700419655,0.21292439125966844,-1641.1829587727946,34.99776586084973
2025-01-01 02:00:00,0.48319370655047983,0.2405989366797199,0.1047598198198198,0.48319370655047983,0.24059893667971993,0.10475981981981979,0.01149417953874164,0.3157120530534049,0.10598747395833331,0.05,0.0,0.1047598198198198,0.0,0.22601560334638657,0.0,0.01458333333333334,1.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.0028705596673976605,0.0,0.008623619871343984,0.0,0.014357915258222685,0.0,0.26637704918885935,0.19978278689164444,0.0,0.0,2307.709966077312,19.222222222222253,0.2620833333333334,638.2196113625024,3.0702076794394384,0.10598747395833331,0.2833333333333333,2839.9421034814814,10023.32507111111,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6533.43428,0.0,0.0,81.98744210342495,51.66666666666668,46.10666666666668,0.0,50.11984280382972,0.0,0.0,0.0,128.10537828660148,49.48448668417388,50.11984280382972,49.16680862434596,12.43753247303448,18.94735057101246,-0.04861044305235875,9.179567169916936,1.6500000000000001,9.236100170605994,2101.2248384768945,-817.4249518177959,-679.5518590185605,0.0,0.0,506.5586818155931,0.0,3.0,0.02999120483559914,0.0,0.0,0.5580892640577125,197.99884266666666,-33.49195039744999,0.25052422612113995,9.426615935642248,0.003330774191140579,73.85498290540463,1.2259964875981315,0.1513693045183443,-1486.0714652144886,30.426902034190466
2025-01-01 03:00:00,0.4945872060462199,0.2399085994045951,0.11708450450450449,0.49458720604621986,0.2399085994045951,0.11708450450450447,0.011339014151314743,0.31479160335323847,0.11845658854166664,0.05,0.0,0.11708450450450449,0.0,0.22532526607126177,0.0,0.01458333333333334,1.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.0027153942799707604,0.0,0.008623619871343984,0.0,0.014357915258222685,0.0,0.26637704918885935,0.19978278689164444,0.0,0.0,2579.205256204055,19.222222222222253,0.29291666666666677,713.3042715227967,3.4314085829029017,0.11845658854166664,0.31666666666666665,3174.0529391851846,10023.32507111111,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6533.43428,0.0,0.0,79.37456954651478,51.66666666666668,46.10666666666668,0.0,49.0316398149442,0.0,0.0,0.0,124.02276491642935,48.479479666362714,49.0316398149442,48.203399592071975,12.43753247303448,18.913633493087083,-0.06479906264704312,9.023797675274876,1.6500000000000001,9.236100170605994,2364.1039799839905,-980.8847810860389,-688.5205674000374,0.0,0.0,505.48306672799976,0.0,3.0,0.030463639349883616,0.0,0.0,0.5668805290915042,197.99884266666666,-32.06377554802668,0.2532582248978047,9.44415712217271,0.003360069550487747,59.011760457680005,1.2261165443225317,0.18286573397187902,-1727.9189310972167,33.72987848838104
2025-01-01 04:00:00,0.5190547757487233,0.24739442600581876,0.16038071260125084,0.5190547757487232,0.24739442600581876,0.16038071260125084,0.01150518938210129,0.326623883241622,0.130925703125,0.05,0.030971523412061684,0.12940918918918917,0.0,0.23281109267248543,0.0,0.01458333333333334,1.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.0027153942799707604,0.0,0.008789795102130531,0.0,0.01620909301164133,0.0,0.2772786010239906,0.20795895076799287,0.0,0.0,2850.700546330797,19.222222222222253,0.3237500000000001,788.3889316830912,3.792609486366365,0.130925703125,0.35,3508.163774888889,10023.32507111111,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6533.43428,703.3706666666666,0.0,77.65348396818057,51.66666666666668,46.10666666666668,0.0,48.325473151078945,0.06872564664074485,174.66163286227805,703.3706666666666,121.33356870028213,47.85835007109476,48.325473151078945,47.62478853110268,12.43753247303448,18.96540801797537,-0.05235483881787832,8.773934448041663,0.55,9.236100170605994,2554.6060415856437,-846.0972866856289,-766.4005262664633,0.0,0.0,500.2350095667106,0.0,2.7502500000000003,0.03157961043618699,0.0,0.0,0.587646999984513,181.51543901466667,-29.928988045400718,0.25371807520328993,9.484892016564865,0.003378782122585577,56.28620425872738,1.225310068089652,0.16638225594139447,-1670.1567400349777,35.67052166625761
2025-01-01 05:00:00,0.5218288923864395,0.2555705898821672,0.11092216216216214,0.5218288923864396,0.2555705898821672,0.11092216216216214,0.016166687384129158,0.3434401737523104,0.11222203124999998,0.05,0.0,0.11092216216216214,0.0,0.24098725654883385,0.0,0.01458333333333334,1.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.003025725054824562,0.0,0.013140962329304597,0.0,0.02212383168719848,0.0,0.28818015285912185,0.2161351146443413,0.0,0.0,2443.4576111406836,19.222222222222253,0.2775000000000001,675.7619414426496,3.25080813117117,0.11222203124999998,0.3,3006.997521333333,10023.32507111111,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6533.43428,0.0,0.0,85.13471971094701,51.66666666666668,46.10666666666668,0.0,50.97780756686927,0.0,0.0,0.0,133.0229995483547,50.70377891399673,50.97780756686927,50.566764587560456,12.43753247303448,18.98274003931029,-0.04783425769312591,8.993607162619133,-0.25000000000000006,9.236100170605994,2140.903124262927,-1049.2060423723967,-813.0345264624178,0.0,0.0,537.4330931029676,0.0,3.0,0.032088090252660795,0.0,0.0,0.5971090115348868,197.99884266666666,-26.953053518305538,0.2556939181233588,9.524401302516246,0.0034106947759787705,69.62810648782167,1.224598966733666,0.14828095389287707,-1758.8175583131476,33.8495744981015
2025-01-01 06:00:00,0.5942685962697193,0.27614747527253924,0.18835097069231638,0.5942685962697193,0.27614747527253924,0.18835097069231635,0.04010775330049494,0.39193881171922434,0.11222203124999998,0.05,0.07742880853015421,0.11092216216216214,0.0,0.2615641419392059,0.0,0.01458333333333334,1.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.003413638523391813,0.0,0.036694114777103125,0.0,0.04318662246694968,0.0,0.31377510064595177,0.23533132548446378,0.0,0.0,2443.4576111406836,19.222222222222253,0.2775000000000001,675.7619414426496,3.25080813117117,0.11222203124999998,0.3,3006.997521333333,10023.32507111111,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6533.43428,1758.4266666666665,0.0,83.10563008757622,51.66666666666668,46.10666666666668,0.0,51.05712654992867,0.6794776466453782,1839.9766669010583,1758.4266666666665,129.85254701183783,49.89422524250321,51.05712654992867,49.31277458879049,12.43753247303448,18.95048585757218,-0.05361439871264455,8.503943717477366,0.3,9.236100170605994,2245.0980005960428,-1150.2268108050237,-776.5994881761293,0.0,0.0,608.0811506411693,0.0,3.0,0.03167790728000406,0.0,0.0,0.5894761500145228,197.99884266666666,-29.84127300968078,0.2578215485170225,9.533874394632075,0.0034322479874205132,48.29935009933596,1.2247183431745037,0.173262000702198,-1864.0913993305671,38.10264708289389
2025-01-01 07:00:00,0.6595276075102406,0.29432483430789597,0.21774195559370493,0.6595276075102406,0.2943248343078959,0.21774195559370493,0.05552608814001388,0.43554493082856005,0.11845658854166664,0.05,0.10065745108920048,0.11708450450450449,0.0,0.27974150097456263,0.0,0.01458333333333334,1.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.0031808904422514625,0.0,0.052345197697762406,0.0,0.06255626286247651,0.0,0.3361706799594279,0.2521280099695709,0.0,0.0,2579.205256204055,19.222222222222253,0.29291666666666677,713.3042715227967,3.4314085829029017,0.11845658854166664,0.31666666666666665,3174.0529391851846,10023.32507111111,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6533.43428,2285.9546666666665,0.0,81.58170980989173,51.66666666666668,46.10666666666668,0.0,51.33814006781309,0.7079408950610622,1908.0519135623026,2285.9546666666665,127.47142157795584,49.24230464682418,51.33814006781309,48.19438693632973,12.43753247303448,18.924337385183794,-0.06781341869276437,8.284013744496454,-0.55,9.236100170605994,2383.5953491782793,-1294.951278735203,-835.8371166669951,0.0,0.0,665.5379140380807,4.750882251936019,3.0,0.032544999402263346,0.0,0.0,0.6056113738921418,197.99884266666666,-25.31070439686057,0.25988808710834205,9.546475665797951,0.003454141280129453,62.02520152149493,1.2248119538789388,0.17539523744212449,-2047.5082045474371,39.2526542894375
2025-01-01 08:00:00,0.7505452553212122,0.3172330082035328,0.12940918918918917,0.7505452553212122,0.3172330082035328,0.12940918918918914,0.07228612108324924,0.49733343111296296,0.130925703125,0.05,0.0,0.12940918918918917,0.0,0.30264967487019945,0.0,0.01458333333333334,1.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0024050635051169594,0.0,0.06988105757813227,0.0,0.09380053128603029,0.0,0.36579446212011063,0.27434584659008293,0.0,0.0,2850.700546330797,19.222222222222253,0.3237500000000001,788.3889316830912,3.792609486366365,0.130925703125,0.35,3508.163774888889,10023.32507111111,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6533.43428,0.0,0.0,81.59316977426644,51.66666666666668,46.10666666666668,0.0,51.320495667345796,0.08288275724148769,223.6758104583739,0.0,127.4893277722913,49.31569901067024,51.320495667345796,48.313300682332475,12.43753247303448,18.952430018820817,-0.051857514041244515,7.695696936448413,-1.4,9.236100170605994,2732.709757699052,-1407.11472915907,-903.6359065998826,0.0,0.0,725.5293788624712,340.03249609688817,2.7502500000000003,0.03358186817785148,0.0,0.0,0.6249058748988349,181.51543901466667,60.115739105666094,0.2617690893756822,9.596351311395743,0.003483867799741501,74.93039306128895,1.225247394207739,0.18618283284042805,-2238.6581309026246,43.154470060463595
2025-01-01 09:00:00,0.6511973711250755,0.28044027075996486,0.1727053972859355,0.6511973711250755,0.2804402707599648,0.1727053972859355,0.04221519564662839,0.4155873577701138,0.14339481770833332,0.05,0.030971523412061684,0.14173387387387384,0.0,0.2658569374266315,0.0,0.01458333333333334,1.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0019395673428362575,0.0,0.04027562830379214,0.0,0.06111144120127172,0.0,0.3167374788620201,0.23755310914651498,0.0,0.0,3122.19583645754,20.0555555555556,0.3545833333333334,863.4735918433855,4.153810389829828,0.14339481770833332,0.38333333333333336,3842.274610592592,10023.32507111111,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6533.43428,703.3706666666666,0.0,81.3986740424532,51.66666666666668,46.10666666666668,0.0,51.78130619393625,0.17845607841014435,491.30878018943696,703.3706666666666,127.18542819133313,50.007674747237694,51.78130619393625,49.12085902388842,12.43753247303448,19.73791560011683,-0.06431541476348995,7.790545878123006,-0.85,9.236100170605994,2940.7282659272305,-1203.2827522810205,-919.7958001079475,0.0,0.0,518.0974478670674,977.8553962968125,1.2495000000000003,0.033818734150791285,0.0,0.0,0.6293135789988509,82.46651797066667,220.23078171057037,0.2509206545218843,9.977863374611898,0.0035052500797431827,29.54776956590489,1.2225588503099065,0.18462338975807893,-2108.12663486559,41.37029074118399
