Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.3792798800736196,0.2419796112299695,0.0,0.006321331334560327,0.004032993520499492,0.0,0.011726927619881995,0.31755295245373766,0.0,0.05,0.0,0.0,0.0,0.22739627789663616,0,0.01458333333333334,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003103307748538012,0.0,On,0.008623619871343982,0,On,0.014357915258222685,0,On,0.26637704918885935,0.19978278689164444,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,10023.32507111111,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,6533.43428,Off,0.0,0,73.80048486712936,51.666666666666686,46.10666666666668,0.0,50.28163147062397,0.0,0.0,0.0,115.31325760488961,47.6899152746569,50.28163147062397,46.39405717667336,12.43753247303448,20.26318184804114,0.0,8.559310111281304,2.8,9.236100170605994,-318.8089066068473,-1987.8088944203528,-738.2794444348743,-0.0,-0.0,442.69871468906626,0.0,2.0010000000000003,0.03243991804683099,0.0,0.0,0.6036559747462622,132.0652280586667,-23.228176861039202,0.22556395557367384,9.923502480620112,0.0032643100600172055,14.380639931379637,1.2169907692449196,0.26956284719936724,-2023.24348509414,35.434590673787156
2025-01-01 00:01:00,0.3792798800736196,0.2419796112299695,0.0,0.006321331334560327,0.004032993520499492,0.0,0.011726927619881995,0.31755295245373766,0.0,0.05,0.0,0.0,0.0,0.22739627789663616,0,0.01458333333333334,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003103307748538012,0.0,On,0.008623619871343982,0,On,0.014357915258222685,0,On,0.26637704918885935,0.19978278689164444,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,10023.32507111111,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,6533.43428,Off,0.0,0,74.0759637767766,51.666666666666686,46.10666666666668,0.0,50.263742932325385,0.0,0.0,0.0,115.74369340121345,47.67458377501519,50.263742932325385,46.3800041963601,12.43753247303448,20.145103277561468,0.0,8.493436450350604,2.8,9.236100170605994,-338.2530356071566,-1962.963112771985,-730.5611082846893,-0.0,-22.900857720176237,442.69871468906626,0.0,2.0010000000000003,0.03231930452179545,0.0,0.0010131114099496575,0.6202639600037786,132.0652280586667,-27.48978429135734,0.22788787000053404,9.89461377441095,0.0032644096197254964,11.791574478041557,1.2210370668565949,0.2694095718527643,-1998.9648204462233,36.00170767423822
2025-01-01 00:02:00,0.3792798800736196,0.2419796112299695,0.0,0.006321331334560327,0.004032993520499492,0.0,0.011726927619881995,0.31755295245373766,0.0,0.05,0.0,0.0,0.0,0.22739627789663616,0,0.01458333333333334,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003103307748538012,0.0,On,0.008623619871343982,0,On,0.014357915258222685,0,On,0.26637704918885935,0.19978278689164444,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,10023.32507111111,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,6533.43428,Off,0.0,0,74.34345606611595,51.666666666666686,46.10666666666668,0.0,50.245795312104846,0.0,0.0,0.0,116.16165010330617,47.65919504668709,50.245795312104846,46.36589491397822,12.43753247303448,20.02994399965086,0.0,8.432257312744984,2.8,9.236100170605994,-329.70980619664186,-1939.4572226882801,-723.0649306550698,-0.0,-16.645935530386083,442.69871468906626,0.0,2.0010000000000003,0.03220147613754517,0.0,0.0007413216615044865,0.6130137778876722,132.0652280586667,-32.6976547002521,0.2295238935374718,9.843237908444518,0.003264490984352474,12.908822546556525,1.2215166227998167,0.26926714161562926,-1976.4393851793698,36.98216249108975
2025-01-01 00:03:00,0.3792798800736196,0.2419796112299695,0.0,0.006321331334560327,0.004032993520499492,0.0,0.011726927619881995,0.31755295245373766,0.0,0.05,0.0,0.0,0.0,0.22739627789663616,0,0.01458333333333334,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003103307748538012,0.0,On,0.008623619871343982,0,On,0.014357915258222685,0,On,0.26637704918885935,0.19978278689164444,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,10023.32507111111,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,6533.43428,Off,0.0,0,74.60101021716292,51.666666666666686,46.10666666666668,0.0,50.22779037063514,0.0,0.0,0.0,116.56407846431706,47.64375074883333,50.22779037063514,46.351730937932416,12.43753247303448,19.918432998525688,0.0,8.375350801144693,2.8,9.236100170605994,-321.8286317473464,-1917.954097300273,-715.8357837590655,-0.0,-10.602385218637687,442.69871468906626,0.0,2.0010000000000003,0.032087194379466825,0.0,0.00047524977531846515,0.6059359933647509,132.0652280586667,-38.089177458709315,0.23112139863014636,9.793048845317095,0.0032645800232833496,13.998703993991231,1.221981337887996,0.2691345907513979,-1955.5069767060959,37.55287940582303
2025-01-01 00:04:00,0.3792798800736196,0.2419796112299695,0.0,0.006321331334560327,0.004032993520499492,0.0,0.011726927619881995,0.31755295245373766,0.0,0.05,0.0,0.0,0.0,0.22739627789663616,0,0.01458333333333334,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003103307748538012,0.0,On,0.008623619871343982,0,On,0.014357915258222685,0,On,0.26637704918885935,0.19978278689164444,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,10023.32507111111,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,6533.43428,Off,0.0,0,74.84935373570158,51.666666666666686,46.10666666666668,0.0,50.20973029845808,0.0,0.0,0.0,116.95211521203373,47.6282529460279,50.20973029845808,46.33751426981282,12.43753247303448,19.810301204406805,0.0,8.322311188457366,2.8,9.236100170605994,-310.11008728315716,-1897.870109058378,-708.8535297210422,-0.0,-4.754414129881399,442.69871468906626,0.0,2.0010000000000003,0.031976199919678906,0.0,0.00021447039528442786,0.5990178655402939,132.0652280586667,-39.20085812129989,0.23268315590180122,9.743918573117742,0.0032646765429790916,15.06323751591697,1.2224323006989621,0.269010988148727,-1936.0142413362469,38.144132277869176
2025-01-01 00:05:00,0.3792798800736196,0.2419796112299695,0.0,0.006321331334560327,0.004032993520499492,0.0,0.011726927619881995,0.31755295245373766,0.0,0.05,0.0,0.0,0.0,0.22739627789663616,0,0.01458333333333334,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003103307748538012,0.0,On,0.008623619871343982,0,On,0.014357915258222685,0,On,0.26637704918885935,0.19978278689164444,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,10023.32507111111,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,6533.43428,Off,0.0,0,75.08866892517447,51.666666666666686,46.10666666666668,0.0,50.191617125761695,0.0,0.0,0.0,117.32604519558511,47.612703551710965,50.191617125761695,46.3232467646856,12.43753247303448,19.705482590631586,0.0,8.27282261075287,2.8,9.236100170605994,-296.47419426083223,-1879.1382749847498,-702.1114130065686,-0.0,-0.0,442.69871468906626,0.0,2.0010000000000003,0.03186844023368905,0.0,0.0,0.5930216693253902,132.0652280586667,-37.0614959433299,0.23420911840480235,9.697122355654614,0.0032647803642149864,15.984049666993844,1.2228697562266397,0.26889560957937264,-1917.8416009184975,38.703325933747834
2025-01-01 00:06:00,0.3792798800736196,0.2419796112299695,0.0,0.006321331334560327,0.004032993520499492,0.0,0.011726927619881995,0.31755295245373766,0.0,0.05,0.0,0.0,0.0,0.22739627789663616,0,0.01458333333333334,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003103307748538012,0.0,On,0.008623619871343982,0,On,0.014357915258222685,0,On,0.26637704918885935,0.19978278689164444,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,10023.32507111111,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,6533.43428,Off,0.0,0,75.31926477327495,51.666666666666686,46.10666666666668,0.0,50.17345284249794,0.0,0.0,0.0,117.6863512082421,47.59710444145044,50.17345284249794,46.3089302409267,12.43753247303448,19.60386387787472,0.0,8.22660700976441,2.8,9.236100170605994,-286.9965820107753,-1861.6612891443312,-695.5997898449556,-0.0,-0.0,442.69871468906626,0.0,2.0010000000000003,0.03176381335166221,0.0,0.0,0.5910747272164922,132.0652280586667,-34.095506854885976,0.23569991667875811,9.651302135085473,0.0032648904926083286,16.2753630735365,1.2232941491892255,0.26878781696550963,-1900.883948725499,39.22265958116782
2025-01-01 00:07:00,0.3792798800736196,0.2419796112299695,0.0,0.006321331334560327,0.004032993520499492,0.0,0.011726927619881995,0.31755295245373766,0.0,0.05,0.0,0.0,0.0,0.22739627789663616,0,0.01458333333333334,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003103307748538012,0.0,On,0.008623619871343982,0,On,0.014357915258222685,0,On,0.26637704918885935,0.19978278689164444,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,10023.32507111111,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,6533.43428,Off,0.0,0,75.54198779501127,51.666666666666686,46.10666666666668,0.0,50.155239370474696,0.0,0.0,0.0,118.0343559297051,47.58145742662441,50.155239370474696,46.294566454699265,12.43753247303448,19.505131388558183,0.0,8.183417981636824,2.8,9.236100170605994,-277.8180754799052,-1845.3420119584493,-689.2964195075665,-0.0,-0.0,442.69871468906626,0.0,2.0010000000000003,0.03166200950148537,0.0,0.0,0.5891803173008228,132.0652280586667,-31.220370661404914,0.23715895610721047,9.606939429847461,0.003265002589217135,16.55838941177598,1.2237067668673105,0.2686870443981029,-1885.0482839146416,39.70627195619227
2025-01-01 00:08:00,0.3792798800736196,0.2419796112299695,0.0,0.006321331334560327,0.004032993520499492,0.0,0.011726927619881995,0.31755295245373766,0.0,0.05,0.0,0.0,0.0,0.22739627789663616,0,0.01458333333333334,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003103307748538012,0.0,On,0.008623619871343982,0,On,0.014357915258222685,0,On,0.26637704918885935,0.19978278689164444,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,10023.32507111111,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,6533.43428,Off,0.0,0,75.7572536823334,51.666666666666686,46.10666666666668,0.0,50.136978444937334,0.0,0.0,0.0,118.37070887864593,47.565764142753736,50.136978444937334,46.28015699166195,12.43753247303448,19.40913183468612,0.0,8.143034858458707,2.8,9.236100170605994,-269.09367546766526,-1830.0964116478713,-683.1895939215826,-0.0,-0.0,442.69871468906626,0.0,2.0010000000000003,0.03156288249461681,0.0,0.0,0.5873357192389986,132.0652280586667,-28.60279623514885,0.23858770584259006,9.56331669053954,0.003265116596715858,16.833556054818093,1.2241082265475447,0.26859278461940933,-1870.2514548496615,40.15504320179027
2025-01-01 00:09:00,0.3792798800736196,0.2419796112299695,0.0,0.006321331334560327,0.004032993520499492,0.0,0.011726927619881995,0.31755295245373766,0.0,0.05,0.0,0.0,0.0,0.22739627789663616,0,0.01458333333333334,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003103307748538012,0.0,On,0.008623619871343982,0,On,0.014357915258222685,0,On,0.26637704918885935,0.19978278689164444,On,0,0,Off,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,10023.32507111111,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,6533.43428,Off,0.0,0,75.96545582379564,51.666666666666686,46.10666666666668,0.0,50.1186717094887,0.0,0.0,0.0,118.69602472468068,47.55002613900244,50.1186717094887,46.26570335375931,12.43753247303448,19.31572015415528,0.0,8.105257651594723,2.8,9.236100170605994,-260.7857353650723,-1815.847763232874,-677.2683128685675,-0.0,-0.0,442.69871468906626,0.0,2.0010000000000003,0.03146629352005586,0.0,0.0,0.5855383499760997,132.0652280586667,-26.216137185571057,0.23998758521990407,9.521004958103706,0.0032652324607752147,17.101268779260838,1.2244991133757024,0.2685045774525158,-1856.4182373600956,40.57047412722154
