occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.608,0.0424,0.281,0.074,0.0,0.304,0,0,0,0
1.0,0.608,0.0424,0.281,0.074,0.0,0.227,0,0,0,0
1.0,0.608,0.0424,0.281,0.074,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.608,0.02,0.281,0.0512,0.0,0.0,0,0,0,0
1.0,0.608,0.02,0.281,0.0512,0.0,0.0898,0,0,0,0
1.0,0.608,0.02,0.281,0.0512,0.0,0.0,0,0,0,0
1.0,0.608,0.026,0.281,0.0831,0.0,0.0,0,0,0,0
1.0,0.608,0.026,0.281,0.0831,0.0,0.0,0,0,0,0
1.0,0.608,0.026,0.281,0.0831,0.0,0.0,0,0,0,0
1.0,0.608,0.026,0.281,0.0831,0.0,0.0,0,0,0,0
1.0,0.68,0.0551,0.14,0.252,0.0,0.32,0,0,0,0
1.0,0.68,0.0551,0.14,0.252,0.0,0.455,0,0,0,0
1.0,0.68,0.0551,0.14,0.252,0.0,0.171,0,0,0,0
1.0,0.68,0.0551,0.14,0.252,0.0,0.0,0,0,0,0
1.0,0.719,0.074,0.14,0.315,0.0,0.0,0,0,0,0
1.0,0.719,0.074,0.14,0.315,0.0,0.823,0,0,0,0
1.0,0.719,0.074,0.14,0.315,0.0,0.158,0,0,0,0
1.0,0.719,0.074,0.14,0.315,0.0,0.0,0,0,0,0
1.0,0.818,0.126,0.0,0.475,0.0,0.0,0,0,0,0
1.0,0.818,0.126,0.0,0.475,0.0,0.115,0,0,0,0
0.667,0.732,0.0895,0.14,0.333,0.0,0.0,0,0,0,0
0.667,0.732,0.0895,0.14,0.333,0.0,0.073,0,0,0,0
0.333,0.647,0.0604,0.281,0.196,0.0,0.0898,0,0,0,0
0.333,0.647,0.0604,0.281,0.196,0.0,0.0898,0,0,0,0
0.333,0.647,0.0604,0.281,0.196,0.0,0.0,0,0,0,0
0.333,0.647,0.0604,0.281,0.196,0.0,0.269,0,0,0,0
0.333,0.647,0.0664,0.281,0.191,0.0,0.0,0,0,0,0
0.333,0.647,0.0664,0.281,0.191,0.0,0.0,0,0,0,0
0.333,0.647,0.0664,0.281,0.191,0.0,0.0898,0,0,0,0
0.333,0.647,0.0664,0.281,0.191,0.0,0.269,0,0,0,0
0.333,0.647,0.0724,0.281,0.185,0.0,0.0898,0,0,0,0
0.333,0.647,0.0724,0.281,0.185,0.0,0.0,0,0,0,0
0.333,0.647,0.0724,0.281,0.185,0.0,0.0,0,0,0,0
0.333,0.647,0.0724,0.281,0.185,0.0,0.18,0,0,0,0
0.333,0.647,0.0759,0.281,0.181,0.0,0.0,0,0,0,0
0.333,0.647,0.0759,0.281,0.181,0.0,0.0,0,0,0,0
0.333,0.647,0.0759,0.281,0.181,0.0,0.0,0,0,0,0
0.333,0.647,0.0759,0.281,0.181,0.0,0.0,0,0,0,0
0.333,0.647,0.0845,0.281,0.179,0.0,0.0898,0,0,0,0
0.333,0.647,0.0845,0.281,0.179,0.0,0.0,0,0,0,0
0.333,0.647,0.0845,0.281,0.179,0.0,0.0,0,0,0,0
0.333,0.647,0.0845,0.281,0.179,0.0,0.0,0,0,0,0
0.333,0.647,0.0888,0.281,0.182,0.0,0.269,0,0,0,0
0.333,0.647,0.0888,0.281,0.182,0.0,0.0,0,0,0,0
0.333,0.647,0.0888,0.281,0.182,0.0,0.0,0,0,0,0
0.333,0.647,0.0888,0.281,0.182,0.0,0.0,0,0,0,0
0.333,0.66,0.0982,0.281,0.198,0.0,0.0898,0,0,0,0
0.333,0.66,0.0982,0.281,0.198,0.0,0.0,0,0,0,0
0.333,0.66,0.0982,0.281,0.198,0.0,0.0,0,0,0,0
0.667,0.66,0.0982,0.281,0.198,0.0,0.0898,0,0,0,0
0.667,0.797,0.224,0.14,0.427,0.0,0.0898,0,0,0,0
0.667,0.797,0.224,0.14,0.427,0.0,0.0898,0,0,0,0
0.667,0.797,0.224,0.14,0.427,0.0,0.0,0,0,0,0
0.667,0.797,0.224,0.14,0.427,0.0,0.0,0,0,0,0
0.333,0.699,0.145,0.281,0.305,0.0,0.0,0,0,0,0
0.667,0.836,0.273,0.14,0.561,0.0,0.0898,0,0,0,0
0.667,0.836,0.273,0.14,0.561,0.0,0.0898,0,0,0,0
0.667,0.836,0.273,0.14,0.561,0.0,0.0,0,0,0,0
0.667,0.849,0.366,0.14,0.674,0.0,0.0,0,0,0,0
0.667,0.849,0.366,0.14,0.674,1.0,0.0,0,0,0,0
0.667,0.849,0.366,0.14,0.674,1.0,0.0,0,0,0,0
0.667,0.849,0.366,0.14,0.674,1.0,0.0898,0,0,0,0
0.333,0.699,0.263,0.281,0.359,1.0,0.0,0,0,0,0
0.667,0.836,0.51,0.14,0.668,0.133,0.0,0,0,0,0
0.667,0.836,0.51,0.14,0.668,0.0,0.0,0,0,0,0
0.667,0.836,0.51,0.14,0.668,0.0,0.0,0,0,0,0
0.667,0.81,0.629,0.14,0.549,0.0,0.0,0,0,0,0
0.667,0.81,0.629,0.14,0.549,0.0,0.0,0,0,0,0
1.0,0.934,0.936,0.0,0.798,0.0,0.0,0,0,0,0
1.0,0.934,0.936,0.0,0.798,0.0,0.0,0,0,0,0
1.0,0.857,0.887,0.0,0.602,0.0,0.0,0,0,0,0
1.0,0.857,0.887,0.0,0.602,0.0,0.0,0,0,0,0
1.0,0.857,0.887,0.0,0.602,0.0,0.0,0,0,0,0
1.0,0.758,0.596,0.14,0.418,0.0,0.0,0,0,0,0
1.0,0.634,0.189,0.281,0.207,0.0,0.0,0,0,0,0
1.0,0.634,0.189,0.281,0.207,0.0,0.0,0,0,0,0
1.0,0.634,0.189,0.281,0.207,0.0,0.449,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.608,0.026,0.281,0.0576,0.0,0.185,0,0,0,0
1.0,0.608,0.026,0.281,0.0576,0.0,0.449,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.719,0.074,0.14,0.315,0.0,0.151,0,0,0,0
1.0,0.719,0.074,0.14,0.315,0.0,0.0,0,0,0,0
1.0,0.719,0.074,0.14,0.315,0.0,0.0,0,0,0,0
1.0,0.719,0.074,0.14,0.315,0.0,0.996,0,0,0,0
1.0,0.732,0.0895,0.14,0.333,0.0,0.0977,0,0,0,0
1.0,0.732,0.0895,0.14,0.333,0.0,0.0,0,0,0,0
0.667,0.647,0.0527,0.281,0.191,0.0,0.449,0,0,0,0
0.667,0.647,0.0527,0.281,0.191,0.0,0.876,0,0,0,0
0.667,0.647,0.0604,0.281,0.196,0.0,0.0,0,0,0,0
0.667,0.647,0.0604,0.281,0.196,0.0,0.18,0,0,0,0
0.667,0.647,0.0604,0.281,0.196,0.0,0.315,0,0,0,0
0.667,0.647,0.0604,0.281,0.196,0.0,0.0,0,0,0,0
0.333,0.647,0.0664,0.281,0.191,0.0,0.0898,0,0,0,0
0.333,0.647,0.0664,0.281,0.191,0.0,0.198,0,0,0,0
0.333,0.647,0.0664,0.281,0.191,0.0,0.0898,0,0,0,0
0.333,0.647,0.0664,0.281,0.191,0.0,0.12,0,0,0,0
0.333,0.647,0.0724,0.281,0.185,0.0,0.0,0,0,0,0
0.333,0.647,0.0724,0.281,0.185,0.0,0.0462,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.185,0,0,0,0
0.333,0.647,0.0724,0.281,0.185,1.0,0.449,0,0,0,0
0.667,0.647,0.0759,0.281,0.181,1.0,0.0,0,0,0,0
0.667,0.647,0.0759,0.281,0.181,1.0,0.0,0,0,0,0
0.667,0.647,0.0759,0.281,0.181,1.0,0.0,0,0,0,0
0.667,0.647,0.0759,0.281,0.181,1.0,0.269,0,0,0,0
0.667,0.647,0.0845,0.281,0.179,1.0,0.0,0,0,0,0
0.667,0.647,0.0845,0.281,0.179,1.0,0.269,0,0,0,0
0.333,0.647,0.0845,0.281,0.179,1.0,0.0898,0,0,0,0
0.333,0.647,0.0845,0.281,0.179,1.0,0.0,0,0,0,0
0.667,0.732,0.162,0.14,0.315,1.0,0.0,0,0,0,0
0.333,0.647,0.0888,0.281,0.182,1.0,0.0,0,0,0,0
0.333,0.647,0.0888,0.281,0.182,1.0,0.0898,0,0,0,0
0.333,0.647,0.0888,0.281,0.182,1.0,0.0,0,0,0,0
0.333,0.66,0.0982,0.281,0.198,1.0,0.0,0,0,0,0
0.667,0.758,0.181,0.14,0.347,0.467,0.0898,0,0,0,0
0.667,0.758,0.181,0.14,0.347,0.0,0.0,0,0,0,0
0.667,0.758,0.181,0.14,0.347,0.0,0.0898,0,0,0,0
0.667,0.797,0.224,0.14,0.427,0.0,0.18,0,0,0,0
0.667,0.797,0.224,0.14,0.427,0.0,0.0,0,0,0,0
0.667,0.797,0.224,0.14,0.427,0.0,0.18,0,0,0,0
0.667,0.797,0.224,0.14,0.427,0.0,0.18,0,0,0,0
0.667,0.836,0.273,0.14,0.561,0.0,0.0,0,0,0,0
0.667,0.836,0.273,0.14,0.561,0.0,0.0,0,0,0,0
0.667,0.836,0.273,0.14,0.561,0.0,0.0,0,0,0,0
0.667,0.836,0.273,0.14,0.561,0.0,0.0,0,0,0,0
0.667,0.849,0.366,0.14,0.674,0.0,0.0,0,0,0,0
1.0,0.849,0.366,0.14,0.674,0.0,0.0,0,0,0,0
1.0,0.993,0.541,0.0,0.986,0.0,0.21,0,0,0,0
1.0,0.993,0.541,0.0,0.986,0.0,0.18,0,0,0,0
1.0,0.973,0.758,0.0,0.977,0.0,0.0,0,0,0,0
0.667,0.836,0.51,0.14,0.668,0.0,0.449,0,0,0,0
0.667,0.836,0.51,0.14,0.668,0.0,0.0,0,0,0,0
0.667,0.836,0.51,0.14,0.668,0.0,0.0,0,0,0,0
1.0,0.81,0.629,0.14,0.549,0.0,0.164,0,0,0,0
1.0,0.81,0.629,0.14,0.549,0.0,0.0,0,0,0,0
1.0,0.81,0.629,0.14,0.549,0.0,0.0,0,0,0,0
1.0,0.81,0.629,0.14,0.549,0.0,0.283,0,0,0,0
1.0,0.758,0.596,0.14,0.418,0.0,0.0,0,0,0,0
0.667,0.66,0.306,0.281,0.234,0.0,0.0709,0,0,0,0
0.667,0.66,0.306,0.281,0.234,0.0,0.26,0,0,0,0
0.667,0.66,0.306,0.281,0.234,0.0,0.0,0,0,0,0
0.667,0.634,0.189,0.281,0.207,0.0,0.0,0,0,0,0
0.667,0.634,0.189,0.281,0.207,0.0,0.0,0,0,0,0
1.0,0.634,0.189,0.281,0.207,0.0,0.0,0,0,0,0
1.0,0.634,0.189,0.281,0.207,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
