Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,2.2912866646599626,0.15073117483042528,0.0,2.2912866646599626,0.15073117483042528,0.0,0.009569866726274455,0.1515364756842308,0.1525167926141294,1.9776635296353275,0.0,0.0,0.03797862075773318,0.11275255407269211,0.0,0.0,1.0,0.09906478657864412,0.07429858993398307,0.0,0.0,0.0028521290204678363,0.0,0.006717737705806619,0.0,0.002180053850539878,0.0,0.051271952184945395,0.03845396413870904,0.0,0.0,1977.6635296353274,20.0555555555556,0.48333333333333334,0.0,1.8758846834814813,0.10177884615384615,0.48333333333333334,1875.8846834814815,3881.1407244444445,507.61601160497435,1.009844054218739,-195.42580519968098,51.66666666666668,43.496666666666684,1664.4971860925386,0.3,3.5200073891218513,0.0,51.36612216781057,0.0,0.0,507.61601160497435,51.43825134401302,48.61923696607741,51.45055705334805,21.05007715376175,12.43753247303448,0.0,21.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4083.941222355723,19.72125711693964,-0.060070278101311735,2.8,1260.5279517864967,-875.8431536933815,0.0,0.0,173.4946042780567,0.0,2.0,0.03971118422864477,0.0,0.0,1.0129602829335491,131.99922844444444,-14.787028433506253,0.21362372146594838,9.383101899288627,0.002978902020888081,-8.218708443099008,1.22295668244564
2025-01-01 01:00:00,1.524302012506525,0.11114571294869598,0.0,1.524302012506525,0.11114571294869598,0.0,0.009355957049739367,0.001,0.15004017294966326,1.3639058825071224,0.0,0.0,0.0002506236243534685,0.11089508932434251,0.0,0.0,1.0,0.096588166914178,0.07244112518563348,0.0,0.0,0.0026382193439327484,0.0,0.006717737705806619,0.0,0.002180053850539878,0.0,0.051271952184945395,0.03845396413870904,0.0,0.0,1363.9058825071224,20.0555555555556,0.3333333333333333,0.0,1.2937135748148145,0.07019230769230768,0.3333333333333333,1293.7135748148148,3881.1407244444445,0.0,0.0,39.60566428920948,51.66666666666668,43.496666666666684,1665.0584499037914,0.0,3.516976490854837,0.0,51.337977275266525,0.0,0.0,0.0,51.807552385612645,48.76073874457885,51.43787253711633,22.684684536455823,12.43753247303448,0.0,21.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4081.5349935511404,19.74670777984019,-0.059158112168323326,2.5,804.139066966014,-837.2781069971682,0.0,0.0,288.18132179090094,0.0,2.0,0.0372442077026772,0.0,0.0,0.9500321862707459,131.99922844444444,-10.670030334841329,0.2141361857612912,9.408335255012926,0.0029906217812004643,30.05700326131506,1.2229012503462255
2025-01-01 02:00:00,1.8628018634688395,0.10928824820034641,0.0,1.8628018634688397,0.10928824820034641,0.0,0.009355957049739367,0.001,0.14756355328519719,1.704882353133903,0.0,0.0,0.0002506236243534685,0.10903762457599295,0.0,0.0,1.0,0.09411154724971191,0.07058366043728391,0.0,0.0,0.0026382193439327484,0.0,0.006717737705806619,0.0,0.002180053850539878,0.0,0.051271952184945395,0.03845396413870904,0.0,0.0,1704.882353133903,20.0555555555556,0.4166666666666667,0.0,1.6171419685185184,0.08774038461538461,0.4166666666666667,1617.1419685185185,3881.1407244444445,0.0,0.0,39.33788593791708,51.66666666666668,43.496666666666684,1679.2783064714927,0.0,3.561070207346247,0.0,51.04896998942062,0.0,0.0,0.0,51.450514583889436,48.49966928980171,51.175234238989155,23.933050598457182,12.43753247303448,0.0,21.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4072.4292624650525,19.78279438760181,-0.04912144721400633,1.6500000000000001,1148.5541904452036,-835.9734622193372,0.0,0.0,285.7047021264347,0.0,2.0,0.03520870466922059,0.0,0.0,0.8981101958105618,131.99922844444444,-6.059402595796959,0.21506848709234525,9.447159757114381,0.003010527835069962,39.20706850164661,1.2227358536981752
2025-01-01 03:00:00,1.8601826373533503,0.10743078345199682,0.0,1.8601826373533503,0.10743078345199682,0.0,0.009213350598715976,0.001,0.14508693362073105,1.704882353133903,0.0,0.0,0.0002506236243534685,0.10718015982764335,0.0,0.0,1.0,0.09163492758524579,0.06872619568893432,0.0,0.0,0.002495612892909357,0.0,0.006717737705806619,0.0,0.002180053850539878,0.0,0.051271952184945395,0.03845396413870904,0.0,0.0,1704.882353133903,20.0555555555556,0.4166666666666667,0.0,1.6171419685185184,0.08774038461538461,0.4166666666666667,1617.1419685185185,3881.1407244444445,0.0,0.0,39.20371706425453,51.66666666666668,43.496666666666684,1689.0011022474425,0.0,3.596970417761401,0.0,50.75972847002383,0.0,0.0,0.0,51.271622752339375,48.24020843462127,50.91446091755342,25.031806226908408,12.43753247303448,0.0,21.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4072.308785701336,19.715402565614422,-0.06232671544938798,1.6500000000000001,1123.7396260263858,-860.9365594822226,0.0,0.0,283.0854760109453,0.0,2.0,0.03643485115634941,0.0,0.0,0.9293869687561563,131.99922844444444,-3.2916436362399066,0.21745092631494675,9.439777547672358,0.00303127564651311,21.355415271351717,1.2230019017680722
2025-01-01 04:00:00,1.5242295470621035,0.10776081870364723,0.0,1.5242295470621035,0.10776081870364723,0.0,0.009213350598715976,0.001,0.14261031395626494,1.3639058825071224,0.007499999999999999,0.0,0.0002506236243534685,0.10532269507929377,0.0,0.002187500000000001,1.0,0.08915830792077968,0.06686873094058474,0.0,0.0,0.002495612892909357,0.0,0.006717737705806619,0.0,0.002180053850539878,0.0,0.051271952184945395,0.03845396413870904,0.0,0.0,1363.9058825071224,20.0555555555556,0.3333333333333333,0.0,1.2937135748148145,0.07019230769230768,0.3333333333333333,1293.7135748148148,3881.1407244444445,0.0,0.0,38.884877535792505,51.66666666666668,43.496666666666684,1700.7434124735753,0.0,3.6346364459004814,0.0,50.47372749431539,0.0,0.0,0.0,50.84650338105668,47.98244578942795,50.65528048599026,25.999865550277597,12.43753247303448,0.0,21.0555555555556,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,4056.922811703272,19.769737762320524,-0.05435055341356521,0.55,697.9553678273608,-946.1668554945029,0.0,0.0,280.60885634647923,0.0,2.0,0.03746988606845233,0.0,0.0,0.9557888320542441,131.99922844444444,-0.39251553173796055,0.217202701924848,9.469869453629636,0.003039436402705371,35.82351315597216,1.2221951939576252
2025-01-01 05:00:00,2.0018818188416434,0.10776081870364723,0.0,2.001881818841643,0.10776081870364723,0.0,0.00949856350076276,0.001,0.14261031395626494,1.8412729413846154,0.007499999999999999,0.0,0.0002506236243534685,0.10532269507929377,0.0,0.002187500000000001,1.0,0.08915830792077968,0.06686873094058474,0.0,0.0,0.0027808257949561406,0.0,0.006717737705806619,0.0,0.002180053850539878,0.0,0.051271952184945395,0.03845396413870904,0.0,0.0,1841.2729413846153,20.0555555555556,0.45,0.0,1.7465133259999999,0.09475961538461537,0.45,1746.513326,3881.1407244444445,0.0,0.0,38.651649114979065,51.66666666666668,43.496666666666684,1711.3859893118472,0.0,3.6696899912151424,0.0,50.19334883139061,0.0,0.0,0.0,50.535532153305425,47.72604435706882,50.396929301319,26.852809111532164,12.43753247303448,0.0,21.0555555555556,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,4047.3491320038547,19.75705726954447,-0.05318545660891238,-0.25000000000000006,1138.5483063266195,-985.768603722135,0.0,0.0,280.89406924852597,0.0,2.0,0.03742308893734907,0.0,0.0,0.9545951221187786,131.99922844444444,2.1498994156133864,0.21942694871316884,9.494248757992919,0.003069942200879214,38.9747649341079,1.2216122151899507
2025-01-01 06:00:00,2.0153969825305427,0.11299816937843588,0.0,2.015396982530543,0.11299816937843588,0.0,0.01502283221438039,0.001,0.15060120893154716,1.8412729413846154,0.007499999999999999,0.0,0.0002506236243534685,0.11056004575408242,0.0,0.002187500000000001,1.0,0.09411154724971191,0.07058366043728391,0.0,0.0,0.0031373419225146203,0.0,0.01188549029186577,0.0,0.003187814592770576,0.0,0.05330184708906468,0.03997638531679849,0.0,0.0,1841.2729413846153,20.0555555555556,0.45,0.0,1.7465133259999999,0.09475961538461537,0.45,1746.513326,3881.1407244444445,0.0,0.0,38.10702192551517,51.66666666666668,43.496666666666684,1726.8541438503191,0.0,3.7285818782966365,0.0,49.879926218326744,0.1181133161833193,306.94927720408185,0.0,49.80936256735357,47.29062758287238,50.1309411168903,26.826510783923947,12.43753247303448,0.0,21.0555555555556,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,4055.9427439593887,19.72838341809785,-0.06420923470284752,0.3,1183.3414598489958,-952.5356333243001,0.0,0.0,294.2671402941375,0.0,2.0,0.037305667271368734,0.0,0.0,0.9515999083948785,131.99922844444444,0.337011494543124,0.2205447013504411,9.492569235084845,0.0030800679897578973,13.790423305110822,1.2217245089288158
2025-01-01 07:00:00,1.7877191150068514,0.12495607187562568,0.0,1.7877191150068517,0.12495607187562567,0.0,0.03511543088688854,0.001,0.1681119192367722,1.5684917648831909,0.014999999999999998,0.0,0.0002506236243534685,0.12033044825127222,0.0,0.004375000000000002,1.0,0.09906478657864412,0.07429858993398307,0.0,0.0,0.002923432245979533,0.0,0.032191998640909006,0.0,0.007671321568409192,0.0,0.06137581108971889,0.046031858317289155,0.0,0.0,1568.4917648831909,20.0555555555556,0.38333333333333336,0.0,1.4877706110370368,0.08072115384615383,0.38333333333333336,1487.770611037037,3881.1407244444445,0.0,0.0,33.630037118862745,51.66666666666668,43.496666666666684,1841.1633445155842,0.0,4.211298878077827,0.0,49.628515584686895,0.21365335386870418,553.8432610421476,0.0,43.84004949181699,44.28853470092406,49.703750571618194,19.022206984368918,12.43753247303448,0.0,21.0555555555556,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,4043.310303083195,19.709753509482777,-0.06753706549850443,-0.55,882.0113459574897,-1021.8688855299155,0.0,0.0,331.30527179182485,4.342798379851299,2.0,0.03824806203146328,0.0,0.0,0.975638689442659,131.99922844444444,4.083194812389455,0.221632551873909,9.497237411629595,0.0030917451965679506,32.32396965859035,1.2217935711822556
2025-01-01 08:00:00,1.9439876042427082,0.13001233168355644,0.0,1.9439876042427084,0.13001233168355644,0.0,0.04469021195405149,0.001,0.17841503915475374,1.704882353133903,0.014999999999999998,0.0,0.0002506236243534685,0.125386708059203,0.0,0.004375000000000002,1.0,0.10154140624311021,0.07615605468233264,0.0,0.0,0.0022103999908625735,0.0,0.04247981196318892,0.0,0.011232761742482987,0.0,0.06564087116916051,0.04923065337687037,0.0,0.0,1704.882353133903,20.0555555555556,0.4166666666666667,0.0,1.6171419685185184,0.08774038461538461,0.4166666666666667,1617.1419685185185,3881.1407244444445,0.0,0.0,30.593056505382204,51.66666666666668,43.496666666666684,1914.7136266731436,0.0,4.556594771398648,0.0,49.33382344246586,0.08154937880449088,209.7931581586159,0.0,39.79074200717627,42.1484832932414,49.41242502518989,16.174423925501884,12.43753247303448,0.0,21.0555555555556,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,4031.208124702975,19.800986484524394,-0.0454429722073432,-1.4,992.7224820425378,-1110.6858575745932,0.0,0.0,350.8846185714084,243.81977059882036,2.0,0.03962409557309595,0.0,0.0,1.0107388092888168,131.99922844444444,47.64136791181945,0.22235756255431652,9.572043146740016,0.0031181505034147136,63.68977202585436,1.2219673544058347
2025-01-01 09:00:00,1.946570638753471,0.13018339024289233,0.0,1.9465706387534707,0.13018339024289236,0.0,0.04545468884694091,0.001,0.18023359677262688,1.704882353133903,0.014999999999999998,0.0,0.0002506236243534685,0.1255577666185389,0.0,0.004375000000000002,1.0,0.10154140624311021,0.07615605468233264,0.0,0.0,0.0017825806377923979,0.0,0.043672108209148505,0.0,0.012823241281241638,0.0,0.06586894924827504,0.04940171193620626,0.0,0.0,1704.882353133903,20.0555555555556,0.4166666666666667,0.0,1.6171419685185184,0.08774038461538461,0.4166666666666667,1617.1419685185185,3881.1407244444445,0.0,0.0,29.01902887205919,51.66666666666668,43.496666666666684,1945.7795582057802,0.0,4.737411599791712,0.0,49.02832553576813,0.11908171196995283,303.47941580960094,0.0,37.692038496078915,40.856096222641966,49.11806632099085,15.416056636597565,12.43753247303448,0.0,21.0555555555556,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,4040.026139060924,19.72242964055056,-0.06500503179729483,-0.85,1064.2670909891456,-1057.3719780439756,0.0,0.0,303.9519769499663,570.3487952373634,1.25,0.0389167016210251,0.0,0.0,0.9926944726175798,82.49951777777778,112.80473894925194,0.22627846758869322,9.583250345763885,0.0031563102074483682,61.89399602078893,1.2228804452922906
