Metric,Value
Total Electric Energy (kWh),978.5761399837611
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.3591335277552237
Peak Electric Power (kW),5.1108041733772245
Other Electric Energy (kWh),138.34611842053744
HVAC Heating Electric Energy (kWh),770.6068236165241
Lighting Electric Energy (kWh),26.65320834670341
Water Heating Electric Energy (kWh),42.27998959999596
HVAC Cooling Electric Energy (kWh),0.6900000000000001
Average Temperature - Indoor (C),19.72325441416123
Unmet Heating Load (C-hours),44.18975357719423
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
