Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.6568719923062432,0.23675744749752847,0.0,0.010947866538437385,0.003945957458292141,0.0,0.009569866726274455,0.4947853329658393,0.1525167926141294,0.0,0.0,0.0,0.12400489342483637,0.11275255407269211,0.0,0.0,1,0.09906478657864412,0.07429858993398307,On,0,0,Off,0.0028521290204678363,0.0,On,0.006717737705806619,0,On,0.002180053850539878,0,On,0.051271952184945395,0.03845396413870904,On,0,0,Off,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,3881.1407244444445,Heat Pump On,1737.9168652302424,3.512466416117938,-781.679254644541,51.666666666666686,43.496666666666684,1737.9168652302426,1,3.77984407205822,0.0,50.06688890301883,0.0,0.0,1737.9168652302426,47.51674219995357,46.58469231037224,50.31187064395998,19.15883584323473,12.43753247303448,Off,0.0,21.0555555555556,0,0.0,0.0,0.0,0.0,0,0.0,0,4086.7015084168734,19.862703213882018,0.0,2.8,-992.758792860317,-886.3086409627587,-0.0,-0.0,-118.16155451535096,0.0,2.0,0.03985836636341509,0.0,0,1.0167146322377976,131.99922844444444,11.71140261779236,0.21173231430182382,9.434506712896482,0.0029877775140013324,-91.6126053965344,1.218857309964039
2025-01-01 00:01:00,0.6575807157765851,0.2369350703423299,0.0,0.010959678596276418,0.003948917839038832,0.0,0.009569866726274455,0.4954940564361812,0.1525167926141294,0.0,0.0,0.0,0.12418251626963782,0.11275255407269211,0.0,0.0,1,0.09906478657864412,0.07429858993398307,On,0,0,Off,0.0028521290204678363,0.0,On,0.006717737705806619,0,On,0.002180053850539878,0,On,0.051271952184945395,0.03845396413870904,On,0,0,Off,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,3881.1407244444445,Heat Pump On,1731.5545002341594,3.4946019588777464,-776.6564458200514,51.666666666666686,43.496666666666684,1731.5545002341594,1,3.7602103133205835,0.0,50.21531215909101,0.0,0.0,1731.5545002341594,47.99126278215226,46.72703240752975,50.21531215909101,19.259738178792883,12.43753247303448,Off,0.0,21.0555555555556,0,0.0,0.0,0.0,0.0,0,0.0,0,4085.8015231955637,19.752321175605633,0.0,2.8,-988.6799899009061,-878.0448434916193,-0.0,-0.0,-115.82809532143071,0.0,2.0,0.039743844319175006,0.0,0,1.01379338260526,131.99922844444444,5.192948912143912,0.213748093265514,9.40685753999642,0.0029869094237495947,-90.63633824655575,1.2228790659337652
2025-01-01 00:02:00,0.6585597940628283,0.237180450490954,0.0,0.010975996567713805,0.003953007508182566,0.0,0.009569866726274455,0.49647313472242444,0.1525167926141294,0.0,0.0,0.0,0.12442789641826187,0.11275255407269211,0.0,0.0,1,0.09906478657864412,0.07429858993398307,On,0,0,Off,0.0028521290204678363,0.0,On,0.006717737705806619,0,On,0.002180053850539878,0,On,0.051271952184945395,0.03845396413870904,On,0,0,Off,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,3881.1407244444445,Heat Pump On,1721.4948817440395,3.4674482088673706,-769.0368328215686,51.666666666666686,43.496666666666684,1721.4948817440397,1,3.730433588034365,0.0,50.20685196757675,0.0,0.0,1721.4948817440395,48.436693616929915,46.86879680491995,50.526053818829865,19.360606716428165,12.43753247303448,Off,0.0,21.0555555555556,0,0.0,0.0,0.0,0.0,0,0.0,0,4084.5390983839156,19.645060047314026,0.0,2.8,-983.7727924025646,-870.0440189409977,-0.0,-0.0,-112.18532538523093,0.0,2.0,0.039632458220373486,0.0,0,1.0109521252529934,131.99922844444444,-1.5434480763361051,0.21511496915918418,9.357171857511345,0.0029860534087942357,-89.31142576426616,1.2233276811575302
2025-01-01 00:03:00,0.6590022854491864,0.23729134928594825,0.0,0.010983371424153105,0.003954855821432471,0.0,0.009569866726274455,0.49691562610878254,0.1525167926141294,0.0,0.0,0.0,0.12453879521325613,0.11275255407269211,0.0,0.0,1,0.09906478657864412,0.07429858993398307,On,0,0,Off,0.0028521290204678363,0.0,On,0.006717737705806619,0,On,0.002180053850539878,0,On,0.051271952184945395,0.03845396413870904,On,0,0,Off,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,3881.1407244444445,Heat Pump On,1714.1408800338986,3.4495612332759418,-763.5431148594683,51.666666666666686,43.496666666666684,1714.1408800338986,1,3.7109393645631146,0.0,50.38153347933866,0.0,0.0,1714.1408800338986,48.900736974811025,47.009676624912665,50.381533479338664,19.461270234528573,12.43753247303448,Off,0.0,21.0555555555556,0,0.0,0.0,0.0,0.0,0,0.0,0,4083.31627845262,19.540831272031145,-0.014724283524454762,2.8,-980.3648096044874,-862.2971161729434,-0.0,-0.0,-109.6124826633862,0.0,2.0,0.03952412485161149,0.0,0,1.0081887375071013,131.99922844444444,-8.45521076815777,0.2164518835607029,9.308376138790997,0.0029852102163022464,-88.28663989670032,1.2237639370824704
2025-01-01 00:04:00,0.6599677020029524,0.2375333054816639,0.0,0.010999461700049206,0.003958888424694398,0.0,0.009569866726274455,0.49788104266254857,0.1525167926141294,0.0,0.0,0.0,0.12478075140897181,0.11275255407269211,0.0,0.0,1,0.09906478657864412,0.07429858993398307,On,0,0,Off,0.0028521290204678363,0.0,On,0.006717737705806619,0,On,0.002180053850539878,0,On,0.051271952184945395,0.03845396413870904,On,0,0,Off,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,3881.1407244444445,Heat Pump On,1704.2500645658465,3.4230065387746547,-756.0541903558124,51.666666666666686,43.496666666666684,1704.2500645658465,1,3.681831631649443,0.0,50.37296838974356,0.0,0.0,1704.2500645658465,49.33248546715231,47.14989812662948,50.68957499017147,19.5618514808701,12.43753247303448,Off,0.0,21.0555555555556,0,0.0,0.0,0.0,0.0,0,0.0,0,4082.1153160614435,19.439437281431985,-0.11611827412361464,2.8,-971.1001092399439,-854.7871803728709,-0.0,-0.0,-106.02992609618619,0.0,2.0,0.03941864697268781,0.0,0,1.0054981881277985,131.99922844444444,-10.283002770886732,0.21776054317146462,9.261044524566412,0.0029843769959898717,-86.99401651366958,1.2241886356625733
2025-01-01 00:05:00,0.6604081483207236,0.2376436917341569,0.0,0.01100680247201206,0.003960728195569281,0.0,0.009569866726274455,0.4983214889803198,0.1525167926141294,0.0,0.0,0.0,0.12489113766146477,0.11275255407269211,0.0,0.0,1,0.09906478657864412,0.07429858993398307,On,0,0,Off,0.0028521290204678363,0.0,On,0.006717737705806619,0,On,0.002180053850539878,0,On,0.051271952184945395,0.03845396413870904,On,0,0,Off,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,3881.1407244444445,Heat Pump On,1697.1301030047493,3.4056931931180956,-750.7266558044046,51.666666666666686,43.496666666666684,1697.1301030047493,1,3.6629643635562887,0.0,50.54599443556818,0.0,0.0,1697.1301030047493,49.782705935625245,47.28925041712404,50.5459944355682,19.662232384561303,12.43753247303448,Off,0.0,21.0555555555556,0,0.0,0.0,0.0,0.0,0,0.0,0,4080.950409816538,19.341051239839377,-0.21450431571622275,2.8,-960.3908846130773,-847.5248352770153,-0.0,-0.0,-103.53499149615968,0.0,2.0,0.039316212563898036,0.0,0,1.0028852721514732,131.99922844444444,-9.331057839902407,0.21903806935450373,9.215278260666757,0.0029835562598631063,-86.0062128529896,1.224601025670153
2025-01-01 00:06:00,4.753079098045533,0.23788261178748776,0.0,0.07921798496742555,0.003964710196458129,0.0,0.009569866726274455,0.49927479118376217,0.1525167926141294,4.091717647521367,0.0,0.0,0.12513005771479566,0.11275255407269211,0.0,0.0,1,0.09906478657864412,0.07429858993398307,On,0,0,Off,0.0028521290204678363,0.0,On,0.006717737705806619,0,On,0.002180053850539878,0,On,0.051271952184945395,0.03845396413870904,On,0,0,Off,On,4091.7176475213673,20.0555555555556,1.0,0.0,3.8811407244444442,0.21057692307692305,1,3881.1407244444445,3881.1407244444445,Heat Pump On,1687.4143702254803,3.3797307615405194,-743.3716389919672,51.666666666666686,43.496666666666684,1687.4143702254805,1,3.634516459364674,0.0,50.5373281888503,0.0,0.0,1687.4143702254803,50.200644234089395,47.42796526064324,50.85140510550437,19.762538731616495,12.43753247303448,Off,0.0,21.0555555555556,0,0.0,0.0,0.0,0.0,0,0.0,0,4079.8240532560244,19.24562403846255,-0.3099315170930481,2.8,3143.4717977311325,-840.5042663668717,-0.0,-0.0,-100.01420995186501,0.0,2.0,0.03921677826366645,0.0,0,1.0003488835029768,131.99922844444444,-7.727373471498204,0.220284191873779,9.170381899195952,0.0029827451163169936,-84.74634532066104,1.2250012898326048
2025-01-01 00:07:00,4.754083183181558,0.23813425924343778,0.0,0.07923471971969263,0.003968904320723963,0.0,0.009569866726274455,0.5002788763197872,0.1525167926141294,4.091717647521367,0.0,0.0,0.12538170517074568,0.11275255407269211,0.0,0.0,1,0.09906478657864412,0.07429858993398307,On,0,0,Off,0.0028521290204678363,0.0,On,0.006717737705806619,0,On,0.002180053850539878,0,On,0.051271952184945395,0.03845396413870904,On,0,0,Off,On,4091.7176475213673,20.0555555555556,1.0,0.0,3.8811407244444442,0.21057692307692305,1,3881.1407244444445,3881.1407244444445,Heat Pump On,1687.5543734371372,3.373227320432419,-742.7617701900572,51.666666666666686,43.496666666666684,1687.5543734371372,1,3.6269739705038258,0.0,50.70873912274927,0.0,0.0,1687.5543734371372,50.25341054319165,47.565826798660325,50.70873912274927,19.86264982683931,12.43753247303448,Off,0.0,21.0555555555556,0,0.0,0.0,0.0,0.0,0,0.0,0,4078.7190603251715,19.35540482494655,-0.20015073060904953,2.8,3132.8166623206425,-848.5828188730346,-0.0,-0.0,-99.72906291682338,0.0,2.0,0.039331162018181924,0.0,0,1.0032666056154644,131.99922844444444,-10.589103410866798,0.21872488151885983,9.220061028782588,0.002981946116014621,-84.79675599197198,1.2245421222926143
2025-01-01 00:08:00,4.755596319932793,0.23851348706017464,0.0,0.07925993866554655,0.003975224784336244,0.0,0.009569866726274455,0.5017920130710218,0.1525167926141294,4.091717647521367,0.0,0.0,0.12576093298748253,0.11275255407269211,0.0,0.0,1,0.09906478657864412,0.07429858993398307,On,0,0,Off,0.0028521290204678363,0.0,On,0.006717737705806619,0,On,0.002180053850539878,0,On,0.051271952184945395,0.03845396413870904,On,0,0,Off,On,4091.7176475213673,20.0555555555556,1.0,0.0,3.8811407244444442,0.21057692307692305,1,3881.1407244444445,3881.1407244444445,Heat Pump On,1684.8096482772846,3.357585621911489,-739.9255196679821,51.666666666666686,43.496666666666684,1684.8096482772846,1,3.609336923296806,0.0,50.70003166480747,0.0,0.0,1684.8096482772846,50.28815942420147,47.70369568245846,51.012907856584526,19.963073741595988,12.43753247303448,Off,0.0,21.0555555555556,0,0.0,0.0,0.0,0.0,0,0.0,0,4079.941767439678,19.46131597848221,-0.09423957707338815,2.8,3124.192542684087,-856.4054731697324,-0.0,-0.0,-98.32396848616455,0.0,2.0,0.039441414469771265,0.0,0,1.0060789456835177,131.99922844444444,-12.795663181383603,0.21723007898778968,9.26757209131392,0.002981146340653446,-84.53283138403496,1.2240994877262448
2025-01-01 00:09:00,4.756589027788956,0.2387622831010104,0.0,0.0792764837964826,0.003979371385016839,0.0,0.009569866726274455,0.5027847209271848,0.1525167926141294,4.091717647521367,0.0,0.0,0.12600972902831828,0.11275255407269211,0.0,0.0,1,0.09906478657864412,0.07429858993398307,On,0,0,Off,0.0028521290204678363,0.0,On,0.006717737705806619,0,On,0.002180053850539878,0,On,0.051271952184945395,0.03845396413870904,On,0,0,Off,On,4091.7176475213673,20.0555555555556,1.0,0.0,3.8811407244444442,0.21057692307692305,1,3881.1407244444445,3881.1407244444445,Heat Pump On,1684.625245356861,3.3505895768873906,-739.0987059900694,51.666666666666686,43.496666666666684,1684.6252453568611,1,3.601283175768986,0.0,50.87096710032313,0.0,0.0,1684.625245356861,50.35472017802272,47.84133052071928,50.870967100323135,20.063675941617525,12.43753247303448,Off,0.0,21.0555555555556,0,0.0,0.0,0.0,0.0,0,0.0,0,4081.1110804406544,19.56362806492274,0.0,2.8,3114.725922728636,-863.9891718696038,-0.0,-0.0,-97.93552192989111,0.0,2.0,0.03954782749618589,0.0,0,1.0087933489791774,131.99922844444444,-15.067030993236255,0.2157950661946209,9.313747591068308,0.002980348766244359,-84.53826392642935,1.2236722173503334
