Metric,Value
Total Electric Energy (kWh),492.63770496547744
Total Gas Energy (therms),0.0
Average Electric Power (kW),0.6842190346742743
Peak Electric Power (kW),8.614373685758508
Other Electric Energy (kWh),235.040838343924
HVAC Heating Electric Energy (kWh),17.08268522903704
Lighting Electric Energy (kWh),40.39746034140522
Water Heating Electric Energy (kWh),200.11672105111114
Average Temperature - Indoor (C),17.470458817016436
Unmet Heating Load (C-hours),5.418262966217115
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
