Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,14.56582671394581,1.1110782961987538,0.0,0.2427637785657635,0.01851797160331256,0.0,0.02231864191230092,0.0,3.095313215644621,11.398194856388889,0.05,0.0,0.0,1.0964949628654204,0.0,0.01458333333333334,1,0.36724356200042735,0.42935530048282616,On,2.225754903169435,0.3171528967116974,On,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.005264967105263157,0.0,On,0.01705367480703776,0,On,0.03566572958022956,0,On,0.40406164563378083,0.30304623422533555,On,On,11398.19485638889,13.333333333333371,1.0,0.0,10.98811516888889,0.4100796875,1,10988.11516888889,10988.11516888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5122.29688,Off,0.0,0.0,26.44138278499308,51.666666666666686,46.10666666666668,-0.0,51.258521849219676,0.043406600246474296,117.47866032773841,0.0,26.44138278499308,50.031595328148924,51.258521849219676,49.418132067613556,12.43753247303448,12.526263236730555,-0.3070700966028159,2.8,9.236100170605994,11659.06611034954,-800.3630883688732,-0.0,-0.0,1093.9805935273507,0.0,3.0,0.06314273366848079,0.0,0.0,0.8171327914688538,197.99884266666666,-32.74625119782624,0.3587487052592796,6.136606853280645,0.0031706741201568216,42.94551617444508,1.2500208630285614
2025-01-01 00:01:00,14.56582671394581,1.1110782961987538,0.0,0.2427637785657635,0.01851797160331256,0.0,0.02231864191230092,0.0,3.095313215644621,11.398194856388889,0.05,0.0,0.0,1.0964949628654204,0.0,0.01458333333333334,1,0.36724356200042735,0.42935530048282616,On,2.225754903169435,0.3171528967116974,On,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.005264967105263157,0.0,On,0.01705367480703776,0,On,0.03566572958022956,0,On,0.40406164563378083,0.30304623422533555,On,On,11398.19485638889,13.333333333333371,1.0,0.0,10.98811516888889,0.4100796875,1,10988.11516888889,10988.11516888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5122.29688,Off,0.0,0.0,26.23206418014621,51.666666666666686,46.10666666666668,-0.0,51.254503367962144,0.043406600246474296,117.46649974650973,0.0,26.23206418014621,50.019476544767116,51.254503367962144,49.401963133169616,12.43753247303448,12.811668114868601,-0.02166521846477032,2.8,9.236100170605994,11608.573655842983,-831.8461874706072,-0.0,-0.0,1093.9805935273507,0.0,3.0,0.06375568763555027,0.0,0.0,0.8250650547247191,197.99884266666666,-51.75560660265021,0.353145782005806,6.3017353864289225,0.003170875424320004,41.316289061308275,1.2524209525223262
2025-01-01 00:02:00,14.56582671394581,1.1110782961987538,0.0,0.2427637785657635,0.01851797160331256,0.0,0.02231864191230092,0.0,3.095313215644621,11.398194856388889,0.05,0.0,0.0,1.0964949628654204,0.0,0.01458333333333334,1,0.36724356200042735,0.42935530048282616,On,2.225754903169435,0.3171528967116974,On,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.005264967105263157,0.0,On,0.01705367480703776,0,On,0.03566572958022956,0,On,0.40406164563378083,0.30304623422533555,On,On,11398.19485638889,13.333333333333371,1.0,0.0,10.98811516888889,0.4100796875,1,10988.11516888889,10988.11516888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5122.29688,Off,0.0,0.0,26.029074871103646,51.666666666666686,46.10666666666668,-0.0,51.25050301815331,0.043406600246474296,117.45439403400896,0.0,26.029074871103646,50.00737641103426,51.25050301815331,49.38581310747474,12.43753247303448,13.08810425898561,0.0,2.8,9.236100170605994,11560.099564720122,-862.7663876051352,-0.0,-0.0,1093.9805935273507,0.0,3.0,0.06434876385767677,0.0,0.0,0.8327400792411496,197.99884266666666,-69.30949759098347,0.34683489019286173,6.440551553180773,0.0031710687204565494,39.7394528029724,1.2512112737663492
2025-01-01 00:03:00,14.56582671394581,1.1110782961987538,0.0,0.2427637785657635,0.01851797160331256,0.0,0.02231864191230092,0.0,3.095313215644621,11.398194856388889,0.05,0.0,0.0,1.0964949628654204,0.0,0.01458333333333334,1,0.36724356200042735,0.42935530048282616,On,2.225754903169435,0.3171528967116974,On,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.005264967105263157,0.0,On,0.01705367480703776,0,On,0.03566572958022956,0,On,0.40406164563378083,0.30304623422533555,On,On,11398.19485638889,13.333333333333371,1.0,0.0,10.98811516888889,0.4100796875,1,10988.11516888889,10988.11516888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5122.29688,Off,0.0,0.0,25.832055414742428,51.666666666666686,46.10666666666668,-0.0,51.246520226908395,0.043406600246474296,117.44234145659306,0.0,25.832055414742428,49.995294389371935,51.246520226908395,49.36968147060371,12.43753247303448,13.356081526157038,0.0,2.8,9.236100170605994,11512.511252394137,-893.1394035912302,-0.0,-0.0,1093.9805935273507,0.0,3.0,0.06492304225688474,0.0,0.0,0.8401718403348146,197.99884266666666,-86.52479393087346,0.3408374714918761,6.575018121898889,0.003171254819193262,38.21212149996716,1.2500408401164627
2025-01-01 00:04:00,3.1676318575569216,1.1110782961987538,0.0,0.05279386429261536,0.01851797160331256,0.0,0.02231864191230092,0.0,3.095313215644621,0.0,0.05,0.0,0.0,1.0964949628654204,0.0,0.01458333333333334,1,0.36724356200042735,0.42935530048282616,On,2.225754903169435,0.3171528967116974,On,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.005264967105263157,0.0,On,0.01705367480703776,0,On,0.03566572958022956,0,On,0.40406164563378083,0.30304623422533555,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,10988.11516888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5122.29688,Off,0.0,0.0,25.64071269990285,51.666666666666686,46.10666666666668,-0.0,51.242554453867065,0.043406600246474296,117.43034037904337,0.0,25.64071269990285,49.98322997261462,51.242554453867065,49.353567731988406,12.43753247303448,13.616015614696266,0.0,2.8,9.236100170605994,70.00186693737851,-922.9745771872193,-0.0,-0.0,1093.9805935273507,0.0,3.0,0.06547941357904961,0.0,0.0,0.8473718651858253,197.99884266666666,-101.00414940275289,0.3351308411165842,6.704493180512962,0.003171433933030888,36.73201324529878,1.248907627387302
2025-01-01 00:05:00,3.1676318575569216,1.1110782961987538,0.0,0.05279386429261536,0.01851797160331256,0.0,0.02231864191230092,0.0,3.095313215644621,0.0,0.05,0.0,0.0,1.0964949628654204,0.0,0.01458333333333334,1,0.36724356200042735,0.42935530048282616,On,2.225754903169435,0.3171528967116974,On,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.005264967105263157,0.0,On,0.01705367480703776,0,On,0.03566572958022956,0,On,0.40406164563378083,0.30304623422533555,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,10988.11516888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5122.29688,Off,0.0,0.0,25.656199568032193,51.666666666666686,46.10666666666668,-0.0,51.23860518519466,0.043406600246474296,117.41838924641219,0.0,25.656199568032193,49.971182678415914,51.23860518519466,49.33747142502654,12.43753247303448,13.582276562549215,0.0,2.8,9.236100170605994,75.20464103655729,-919.0812792532828,-0.0,-0.0,1093.9805935273507,0.0,3.0,0.06540723660232696,0.0,0.0,0.8464378198722533,197.99884266666666,-99.69467323751063,0.33588607261970677,6.6879710411297735,0.0031716062652995987,36.88339579752755,1.2490544533796193
2025-01-01 00:06:00,3.1676318575569216,1.1110782961987538,0.0,0.05279386429261536,0.01851797160331256,0.0,0.02231864191230092,0.0,3.095313215644621,0.0,0.05,0.0,0.0,1.0964949628654204,0.0,0.01458333333333334,1,0.36724356200042735,0.42935530048282616,On,2.225754903169435,0.3171528967116974,On,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.005264967105263157,0.0,On,0.01705367480703776,0,On,0.03566572958022956,0,On,0.40406164563378083,0.30304623422533555,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,10988.11516888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5122.29688,Off,0.0,0.0,25.670717536934404,51.666666666666686,46.10666666666668,-0.0,51.23465372020017,0.043406600246474296,117.40643146735133,0.0,25.670717536934404,49.95913508649069,51.23465372020017,49.32137576963595,12.43753247303448,13.54991294343971,0.0,2.8,9.236100170605994,79.83350493626676,-915.3525062281669,-0.0,-0.0,1093.9805935273507,0.0,3.0,0.06533799086633311,0.0,0.0,0.8455417078691361,197.99884266666666,-98.79458236291707,0.33661311343736966,6.672204288498092,0.00317177928745506,37.027107742930774,1.2491953204091764
2025-01-01 00:07:00,3.1676318575569216,1.1110782961987538,0.0,0.05279386429261536,0.01851797160331256,0.0,0.02231864191230092,0.0,3.095313215644621,0.0,0.05,0.0,0.0,1.0964949628654204,0.0,0.01458333333333334,1,0.36724356200042735,0.42935530048282616,On,2.225754903169435,0.3171528967116974,On,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.005264967105263157,0.0,On,0.01705367480703776,0,On,0.03566572958022956,0,On,0.40406164563378083,0.30304623422533555,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,10988.11516888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5122.29688,Off,0.0,0.0,25.684386270951748,51.666666666666686,46.10666666666668,-0.0,51.23070014679094,0.043406600246474296,117.39446730788275,0.0,25.684386270951748,49.947087278984746,51.23070014679094,49.305280845081654,12.43753247303448,13.518754920853814,0.0,2.8,9.236100170605994,84.84706489817256,-911.7680115155595,-0.0,-0.0,1093.9805935273507,0.0,3.0,0.06527131438988708,0.0,0.0,0.8446788447626745,197.99884266666666,-97.3655171136187,0.3373154792201352,6.656158900633773,0.003171952964184542,37.164091547690184,1.249330964620711
2025-01-01 00:08:00,3.1676318575569216,1.1110782961987538,0.0,0.05279386429261536,0.01851797160331256,0.0,0.02231864191230092,0.0,3.095313215644621,0.0,0.05,0.0,0.0,1.0964949628654204,0.0,0.01458333333333334,1,0.36724356200042735,0.42935530048282616,On,2.225754903169435,0.3171528967116974,On,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.005264967105263157,0.0,On,0.01705367480703776,0,On,0.03566572958022956,0,On,0.40406164563378083,0.30304623422533555,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,10988.11516888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5122.29688,Off,0.0,0.0,25.697281106053893,51.666666666666686,46.10666666666668,-0.0,51.22674454205104,0.043406600246474296,117.38249700127552,0.0,25.697281106053893,49.93503932794515,51.22674454205104,49.28918672089221,12.43753247303448,13.488695592764298,0.0,2.8,9.236100170605994,90.15125339119231,-908.3149134871776,-0.0,-0.0,1093.9805935273507,0.0,3.0,0.06520697960853834,0.0,0.0,0.843846285631674,197.99884266666666,-95.5144266489809,0.3379953411040542,6.641658390046256,0.0031721272645141097,37.2949405614909,1.249461848609993
2025-01-01 00:09:00,3.1676318575569216,1.1110782961987538,0.0,0.05279386429261536,0.01851797160331256,0.0,0.02231864191230092,0.0,3.095313215644621,0.0,0.05,0.0,0.0,1.0964949628654204,0.0,0.01458333333333334,1,0.36724356200042735,0.42935530048282616,On,2.225754903169435,0.3171528967116974,On,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.005264967105263157,0.0,On,0.01705367480703776,0,On,0.03566572958022956,0,On,0.40406164563378083,0.30304623422533555,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,10988.11516888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5122.29688,Off,0.0,0.0,25.709460634053443,51.666666666666686,46.10666666666668,-0.0,51.22278697624963,0.043406600246474296,117.37052076017557,0.0,25.709460634053443,49.92299129905565,51.22278697624963,49.273093460458675,12.43753247303448,13.459651826932665,0.0,2.8,9.236100170605994,94.40494621705295,-904.983145768503,-0.0,-0.0,1093.9805935273507,0.0,3.0,0.06514480965314474,0.0,0.0,0.8430417416050725,197.99884266666666,-94.59250154179473,0.33865437224950695,6.627714774439137,0.0031723021602055143,37.42011638158268,1.2495883318431817
