occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.779,0.536,0.523,0.0,0.0,0.0,0.0,0.127,0,0,0,0
1.0,0.74,0.444,0.439,0.0,0.0,0.0,0.0,0.0949,0,0,0,0
1.0,0.629,0.162,0.183,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.614,0.0879,0.116,0.0,0.0,0.0,0.0,0.168,0,0,0,0
1.0,0.614,0.0879,0.116,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.614,0.0879,0.116,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.613,0.0758,0.105,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0424,0.074,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.596,0.0353,0.0674,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.574,0.017,0.0498,0.0,0.0,0.0,0.267,0.0841,0,0,0,0
1.0,0.608,0.02,0.0512,0.0,0.0,0.0,1.0,0.0,0,0,0,0
1.0,0.608,0.02,0.0512,0.0,0.0,0.0,0.8,0.0,0,0,0,0
1.0,0.608,0.02,0.0512,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.0216,0.0597,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.026,0.0831,0.0,0.0,0.0,0.0,0.0841,0,0,0,0
1.0,0.608,0.026,0.0831,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.62,0.0288,0.0921,0.0,0.0,0.0,0.0,0.292,0,0,0,0
1.0,0.677,0.0465,0.18,0.0,0.0,0.0,0.0,0.407,0,0,0,0
0.911,0.724,0.0695,0.326,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.665,0.0499,0.225,0.0,0.0,0.0,0.0,0.0841,0,0,0,0
0.667,0.621,0.0355,0.151,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.647,0.0458,0.194,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.719,0.074,0.315,0.0,0.0,0.0,0.0,0.168,0,0,0,0
0.667,0.719,0.074,0.315,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.719,0.074,0.315,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.578,0.7,0.0683,0.282,0.0,0.0,0.0,0.0,0.0841,0,0,0,0
0.333,0.647,0.0527,0.191,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.422,0.67,0.0625,0.229,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.0895,0.333,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.0936,0.336,0.0,0.0,0.0,0.0,0.0841,0,0,0,0
0.667,0.732,0.105,0.342,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.105,0.342,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.105,0.342,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.108,0.34,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.117,0.333,0.0,0.0,0.0,0.0,0.168,0,0,0,0
0.667,0.732,0.117,0.333,0.0,0.0,0.0,0.0,0.168,0,0,0,0
0.667,0.732,0.117,0.333,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.12,0.33,0.0,0.0,0.0,0.0,0.168,0,0,0,0
0.667,0.732,0.129,0.321,0.0,0.0,0.0,0.0,0.168,0,0,0,0
0.578,0.71,0.114,0.285,0.0,0.0,0.0,0.0,0.168,0,0,0,0
0.333,0.647,0.0724,0.185,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0734,0.184,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0759,0.181,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.422,0.67,0.0919,0.216,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.136,0.312,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.14,0.311,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.153,0.31,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.153,0.31,0.0,0.0,0.0,0.0,0.0841,0,0,0,0
0.667,0.732,0.153,0.31,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.155,0.311,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.162,0.315,0.0,0.0,0.0,0.0,0.0841,0,0,0,0
0.667,0.732,0.162,0.315,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.162,0.315,0.0,0.0,0.0,0.0,0.0841,0,0,0,0
0.667,0.739,0.167,0.323,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.758,0.181,0.347,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.758,0.181,0.347,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.758,0.181,0.347,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.769,0.192,0.368,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.797,0.224,0.427,0.0,0.0,0.0,0.0,0.0841,0,0,0,0
0.756,0.829,0.251,0.478,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.915,0.327,0.616,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.911,0.894,0.313,0.602,0.0,0.0,0.0,0.267,0.0841,0,0,0,0
0.667,0.836,0.273,0.561,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.836,0.273,0.561,0.0,0.0,0.0,0.8,0.0841,0,0,0,0
0.667,0.836,0.273,0.561,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.84,0.298,0.591,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.849,0.366,0.674,0.0,0.0,0.0,0.0,0.0841,0,0,0,0
0.667,0.849,0.366,0.674,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.849,0.366,0.674,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.846,0.405,0.672,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.836,0.51,0.668,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.836,0.51,0.668,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.836,0.51,0.668,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.829,0.542,0.636,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.81,0.629,0.549,0.0,0.0,0.0,0.0,0.168,0,0,0,0
0.667,0.81,0.629,0.549,0.212,0.286,0.0,0.0,0.0841,0,0,0,0
0.667,0.81,0.629,0.549,0.465,0.714,0.333,0.0,0.0,0,0,0,0
0.667,0.796,0.62,0.514,0.165,0.0,1.0,0.0,0.0,0,0,0,0
0.667,0.758,0.596,0.418,0.0,0.0,1.0,0.0,0.0,0,0,0,0
0.667,0.758,0.596,0.418,0.0,0.0,0.933,0.0,0.0,0,0,0,0
0.667,0.758,0.596,0.418,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.744,0.534,0.404,0.0,0.0,0.0,0.267,0.0,0,0,0,0
0.667,0.706,0.363,0.365,0.0,0.0,0.0,0.733,0.0,0,0,0,0
0.667,0.706,0.363,0.365,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.756,0.706,0.363,0.365,0.0,0.0,0.0,0.0,0.168,0,0,0,0
1.0,0.696,0.309,0.316,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.667,0.16,0.182,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.653,0.141,0.164,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.614,0.0879,0.116,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.6,0.0687,0.098,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.577,0.0211,0.0764,0.0,0.0,0.0,0.0,0.301,0,0,0,0
1.0,0.621,0.0355,0.151,0.0,0.0,0.0,0.0,0.316,0,0,0,0
1.0,0.637,0.0407,0.178,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.68,0.0551,0.252,0.0,0.0,0.0,0.0,0.113,0,0,0,0
0.911,0.691,0.0602,0.269,0.0,0.0,0.0,0.0,0.0841,0,0,0,0
0.578,0.698,0.0663,0.279,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.64,0.0449,0.182,0.0,0.0,0.0,0.267,0.168,0,0,0,0
0.333,0.64,0.0449,0.182,0.0,0.0,0.0,0.733,0.0841,0,0,0,0
0.333,0.642,0.047,0.184,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0527,0.191,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0527,0.191,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0527,0.191,0.0,0.0,0.0,0.0,0.0841,0,0,0,0
0.333,0.647,0.0547,0.192,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0604,0.196,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0604,0.196,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0604,0.196,0.0,0.0,0.0,0.0,0.0841,0,0,0,0
0.244,0.624,0.0485,0.157,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0889,0.584,0.0293,0.0872,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0664,0.191,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0664,0.191,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.422,0.67,0.0831,0.226,0.0,0.0,0.0,0.0,0.168,0,0,0,0
0.667,0.732,0.129,0.321,0.0,0.0,0.0,0.0,0.0841,0,0,0,0
0.667,0.732,0.129,0.321,0.0,0.0,0.0,0.0,0.126,0,0,0,0
0.667,0.732,0.129,0.321,0.0,0.0,0.0,0.0,0.0944,0,0,0,0
0.578,0.71,0.115,0.284,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0759,0.181,0.0,0.0,0.0,0.0,0.119,0,0,0,0
0.333,0.647,0.0759,0.181,0.0,0.0,0.0,0.0,0.144,0,0,0,0
0.333,0.647,0.0759,0.181,0.0,0.0,0.0,0.0,0.0841,0,0,0,0
0.333,0.647,0.0782,0.18,0.0,0.0,0.0,0.0,0.214,0,0,0,0
0.333,0.647,0.0845,0.179,0.0,0.0,0.0,0.0,0.195,0,0,0,0
0.333,0.647,0.0845,0.179,0.0,0.0,0.0,0.0,0.0841,0,0,0,0
0.333,0.647,0.0845,0.179,0.0,0.0,0.0,0.0,0.117,0,0,0,0
0.422,0.67,0.105,0.216,0.0,0.0,0.0,0.0,0.227,0,0,0,0
0.667,0.732,0.162,0.315,0.0,0.0,0.0,0.0,0.168,0,0,0,0
0.667,0.732,0.162,0.315,0.0,0.0,0.0,0.0,0.128,0,0,0,0
0.667,0.732,0.162,0.315,0.0,0.0,0.0,0.0,0.0957,0,0,0,0
0.667,0.739,0.167,0.323,0.0,0.0,0.0,0.0,0.0841,0,0,0,0
0.578,0.732,0.159,0.307,0.0,0.0,0.0,0.0,0.231,0,0,0,0
0.333,0.66,0.0982,0.198,0.0,0.0,0.0,0.0,0.0841,0,0,0,0
0.333,0.66,0.0982,0.198,0.0,0.0,0.0,0.0,0.0841,0,0,0,0
0.333,0.665,0.104,0.209,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.679,0.12,0.238,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.422,0.711,0.147,0.289,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.756,0.829,0.251,0.478,0.0,0.0,0.0,0.0,0.168,0,0,0,0
1.0,0.931,0.347,0.67,0.0,0.0,0.0,0.0,0.252,0,0,0,0
1.0,0.973,0.402,0.817,0.0,0.0,0.0,0.0,0.168,0,0,0,0
1.0,0.973,0.402,0.817,0.0,0.0,0.0,0.0,0.164,0,0,0,0
1.0,0.973,0.402,0.817,0.0,0.0,0.0,0.0,0.168,0,0,0,0
1.0,0.979,0.439,0.862,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.993,0.541,0.986,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.993,0.541,0.986,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.993,0.541,0.986,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.988,0.599,0.984,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.973,0.758,0.977,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.973,0.758,0.977,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.973,0.758,0.977,0.0,0.0,0.0,0.0,0.168,0,0,0,0
1.0,0.963,0.805,0.929,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.934,0.936,0.798,0.0,0.0,0.0,0.0,0.13,0,0,0,0
1.0,0.934,0.936,0.798,0.0,0.0,0.0,0.0,0.0326,0,0,0,0
1.0,0.934,0.936,0.798,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.914,0.923,0.746,0.0,0.0,0.0,0.0,0.251,0,0,0,0
1.0,0.857,0.887,0.602,0.0,0.0,0.0,0.0,0.453,0,0,0,0
1.0,0.83,0.809,0.553,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.758,0.596,0.418,0.0,0.0,0.0,0.0,0.221,0,0,0,0
1.0,0.725,0.488,0.362,0.0,0.0,0.0,0.0,0.0875,0,0,0,0
1.0,0.634,0.189,0.207,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.634,0.189,0.207,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.634,0.189,0.207,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.629,0.162,0.183,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.614,0.0879,0.116,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.614,0.0879,0.116,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.6,0.0687,0.098,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
