Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.5295792734883435,0.2830451729475106,0.09277354166666667,0.5295792734883435,0.2830451729475105,0.09277354166666667,0.019914144679796922,0.007382,0.3940473301974355,0.1082357986111111,0.0,0.09277354166666667,0.0,0.0,0.2830451729475106,0.0,1.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.005264967105263157,0.0,0.014649177574533764,0.0,0.016653766267421287,0.0,0.3357690500739257,0.2518267875554442,0.0,0.0,1799.9190915301836,18.33333333333337,0.14666666666666667,483.4563021179645,2.718924493796296,0.1082357986111111,0.18333333333333332,2175.139595037037,11864.39779111111,0.0,0.0,3.334993632759304e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.334993632759304e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.316838627936814,-0.04279439617382141,8.482588138161024,2.8,9.236100170605994,1768.6472587365251,-923.1659120026742,-402.00136097702824,0.0,0.0,456.4572555942799,0.0,1.0,0.019861773074852842,0.0,0.0,0.2570320468129632,65.99961422222222,-85.72772741090972,0.22223556767274555,8.570247265384735,0.0028364421026844896,27.915923081721278,1.2289594096875993,0.193678060976098,-1434.6354429633288,28.013228842690232
2025-01-01 01:00:00,0.5773418783868244,0.28226471331270886,0.13494333333333333,0.5773418783868243,0.28226471331270886,0.13494333333333333,0.019519272146902182,0.007382,0.39300671735103326,0.15743388888888887,0.0,0.13494333333333333,0.0,0.0,0.28226471331270886,0.0,1.0,0.0,0.0,0.0,0.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.00487009457236842,0.0,0.014649177574533764,0.0,0.016653766267421287,0.0,0.3357690500739257,0.2518267875554442,0.0,0.0,2618.064133134812,18.33333333333337,0.21333333333333335,703.2091667170392,3.9547992637037037,0.15743388888888887,0.26666666666666666,3163.839410962963,11864.39779111111,0.0,0.0,3.365169721547545e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.365169721547545e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.015079558706322,-0.05789627954054914,9.033180086745174,2.5,9.236100170605994,2599.267458070451,-563.9025548144076,-392.2830461172003,0.0,0.0,473.7326608469829,0.0,1.2835,0.019380605924971244,0.0,0.0,0.2508052423415228,84.71050485422221,-100.2462897941436,0.22704980471443928,8.440010414247228,0.0028451298351746374,43.575708236975636,1.230282054987635,0.15416270920477543,-1288.9155725293692,21.803850997922495
2025-01-01 02:00:00,0.5959805016515333,0.28148425367790725,0.15181125,0.5959805016515333,0.28148425367790725,0.15181125,0.019519272146902182,0.007382,0.39196610450463104,0.17711312499999998,0.0,0.15181125,0.0,0.0,0.28148425367790725,0.0,1.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.00487009457236842,0.0,0.014649177574533764,0.0,0.016653766267421287,0.0,0.3357690500739257,0.2518267875554442,0.0,0.0,2945.3221497766635,18.33333333333337,0.24000000000000002,791.1103125566692,4.449149171666666,0.17711312499999998,0.3,3559.3193373333334,11864.39779111111,0.0,0.0,3.3662298063082595e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.3662298063082595e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.00450252336953,-0.058223764058361084,9.75703879329075,1.6500000000000001,9.236100170605994,2944.8722757860683,-361.3785887769717,-417.49537310946863,0.0,0.0,519.980771590803,0.0,2.0,0.019494790475844348,0.0,0.0,0.252282909451842,131.99922844444444,-102.93527247192918,0.22873743632759774,8.457532685360956,0.002864485492863486,82.98693971005407,1.2303122854909199,0.11051861581053052,-1169.4580995347783,16.969198201137498
2025-01-01 03:00:00,0.5848370223943123,0.2807037940431056,0.14337729166666666,0.5848370223943122,0.2807037940431056,0.14337729166666666,0.019256023791639026,0.007382,0.3909254916582289,0.16727350694444443,0.0,0.14337729166666666,0.0,0.0,0.2807037940431056,0.0,1.0,0.0,0.0,0.0,0.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.004606846217105263,0.0,0.014649177574533764,0.0,0.016653766267421287,0.0,0.3357690500739257,0.2518267875554442,0.0,0.0,2781.693141455738,18.33333333333337,0.22666666666666668,747.1597396368542,4.201974217685185,0.16727350694444443,0.2833333333333333,3361.579374148148,11864.39779111111,0.0,0.0,3.3627449014990894e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.3627449014990894e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.039339193740975,-0.05441466384094866,9.647686234012022,1.6500000000000001,9.236100170605994,2770.629237220396,-598.2213488811577,-423.7130807086038,0.0,0.0,518.6769103891374,0.0,2.0,0.01973846478127699,0.0,0.0,0.25543630896179703,131.99922844444444,-106.02773391587566,0.23009682666987918,8.501008441480035,0.0028878614248700903,74.41086582785033,1.2301479049968935,0.13312396632422557,-1364.1141545446387,18.733066026626755
2025-01-01 04:00:00,0.6034756456590212,0.2799233344083039,0.16024520833333336,0.6034756456590212,0.2799233344083039,0.16024520833333333,0.019256023791639026,0.007382,0.38988487881182665,0.18695274305555554,0.0,0.16024520833333336,0.0,0.0,0.2799233344083039,0.0,1.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.004606846217105263,0.0,0.014649177574533764,0.0,0.016653766267421287,0.0,0.3357690500739257,0.2518267875554442,0.0,0.0,3108.9511580975895,18.33333333333337,0.25333333333333335,835.060885476484,4.696324125648148,0.18695274305555554,0.31666666666666665,3757.0593005185187,11864.39779111111,0.0,0.0,3.3581619338147244e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.3581619338147244e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.08518013804952,-0.039483743116754275,9.40089502297989,0.55,9.236100170605994,3046.2112194311585,-467.63005254286884,-475.20288564680305,0.0,0.0,517.6362975427353,0.0,2.0,0.02053641277120803,0.0,0.0,0.2657625877048535,131.99922844444444,-105.17335056236334,0.2309288620024079,8.54237934597999,0.0029081766374174484,81.89185458733319,1.2293619656552999,0.12149916803756412,-1322.7595271654793,20.068589146126318
2025-01-01 05:00:00,0.6236813784806585,0.2799233344083039,0.177113125,0.6236813784806585,0.2799233344083039,0.177113125,0.019782520502165342,0.007382,0.38988487881182665,0.20663197916666665,0.0,0.177113125,0.0,0.0,0.2799233344083039,0.0,1.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.005133342927631578,0.0,0.014649177574533764,0.0,0.016653766267421287,0.0,0.3357690500739257,0.2518267875554442,0.0,0.0,3436.209174739441,18.33333333333337,0.28,922.962031316114,5.190674033611112,0.20663197916666665,0.35,4152.539226888888,11864.39779111111,0.0,0.0,3.360222659330879e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.360222659330879e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.064551604111337,-0.05829389121055672,9.644844355347074,-0.25000000000000006,9.236100170605994,3345.2359261412203,-442.5191680893385,-505.94220471746513,0.0,0.0,518.1627942532616,0.0,2.0,0.02096172846905228,0.0,0.0,0.2712666161693113,131.99922844444444,-103.19383813401738,0.23317801844670827,8.558789386874809,0.002934205282099438,82.80797753927004,1.2288130683090384,0.10867075285370022,-1383.9893051703114,18.50810576485891
2025-01-01 06:00:00,0.6264207250616209,0.28148425367790725,0.177113125,0.6264207250616209,0.28148425367790725,0.177113125,0.020440641390323235,0.007382,0.39196610450463104,0.20663197916666665,0.0,0.177113125,0.0,0.0,0.28148425367790725,0.0,1.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.005791463815789473,0.0,0.014649177574533764,0.0,0.016653766267421287,0.0,0.3357690500739257,0.2518267875554442,0.0,0.0,3436.209174739441,18.33333333333337,0.28,922.962031316114,5.190674033611112,0.20663197916666665,0.35,4152.539226888888,11864.39779111111,0.0,0.0,3.3590321280030366e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.3590321280030366e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.076462672868516,-0.05000511604309725,9.209626030400637,0.3,9.236100170605994,3365.6307251211665,-532.6848442301858,-482.69204830138057,0.0,0.0,520.9021408342239,0.0,2.0,0.020655355042163908,0.0,0.0,0.26730182467232644,131.99922844444444,-108.7885421511181,0.23460774583170813,8.587816045252518,0.0029545112879951953,68.12998116853946,1.228747755215575,0.1264049196952738,-1477.0171774102093,21.370301863909383
2025-01-01 07:00:00,0.6281070782215307,0.2830451729475106,0.177113125,0.6281070782215307,0.2830451729475105,0.177113125,0.0200457688574285,0.007382,0.3940473301974355,0.20663197916666665,0.0,0.177113125,0.0,0.0,0.2830451729475106,0.0,1.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.005396591282894736,0.0,0.014649177574533764,0.0,0.016653766267421287,0.0,0.3357690500739257,0.2518267875554442,0.0,0.0,3436.209174739441,18.33333333333337,0.28,922.962031316114,5.190674033611112,0.20663197916666665,0.35,4152.539226888888,11864.39779111111,0.0,0.0,3.36147923955347e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.36147923955347e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.051988451073505,-0.05285106140165136,9.028306324025516,-0.55,9.236100170605994,3331.66315592097,-675.715168064516,-521.5673671219212,0.0,0.0,522.5884939941336,4.567651075308094,2.0,0.02125726417186857,0.0,0.0,0.27509115621993524,131.99922844444444,-105.56714569068403,0.23658256416753176,8.5999800063941,0.0029749405527080284,77.78801684227874,1.2288357767563416,0.12799531156327543,-1620.8271361264037,22.14993674577374
2025-01-01 08:00:00,0.8122767592482064,0.34308558392431837,0.1836887268446417,0.8122767592482063,0.34308558392431837,0.18368872684464166,0.08408625339995048,0.007382,0.5338557627927004,0.18695274305555554,0.023443518511308332,0.16024520833333336,0.0,0.0,0.34308558392431837,0.0,1.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.004080349506578947,0.0,0.08000590389337153,0.0,0.07640831756027565,0.0,0.41478231852993397,0.31108673889745037,0.0,0.0,3108.9511580975895,18.33333333333337,0.25333333333333335,835.060885476484,4.696324125648148,0.18695274305555554,0.31666666666666665,3757.0593005185187,11864.39779111111,518.3194233128512,70.21395601637106,3.366381718639862e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.1895187339107852,518.3194233128512,518.3194233128512,3.366381718639862e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.002955538290205,-0.06490747165366777,8.361996262185718,-1.4,9.236100170605994,3197.100205038479,-887.4317651091566,-561.5243019257836,0.0,0.0,685.6956881524443,294.07306303674034,1.4665,0.02188791913738835,0.0,0.0,0.2832524888466554,96.78843425688889,-36.022339285771146,0.23923052013698584,8.6070931764637,0.0029976708348457668,70.17013092245807,1.229603144737731,0.13546174589455587,-1748.3641641604668,25.871513574826206
2025-01-01 09:00:00,0.9143915280343383,0.3411811998547265,0.2855699638892337,0.9143915280343383,0.3411811998547265,0.28556996388923367,0.08277650710179925,0.007382,0.5388840973214281,0.2853489236111111,0.040985172222567014,0.24458479166666666,0.0,0.0,0.3411811998547265,0.0,1.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.003290604440789473,0.0,0.07948590266100979,0.0,0.08397583084845922,0.0,0.4122431397704781,0.3091823548278585,0.0,0.0,4745.241241306848,20.000000000000057,0.3866666666666667,1274.5666146746337,7.1680736654629635,0.2853489236111111,0.48333333333333334,5734.45893237037,11864.39779111111,906.1528379595303,122.7516713572921,3.203410197758987e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.33132645788598813,906.1528379595303,906.1528379595303,3.203410197758987e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.63272201626526,-0.09672870245863076,9.181558171147,-0.85,9.236100170605994,4833.266704752851,-509.98901095688296,-612.7094201999258,0.0,0.0,658.8031988615161,766.3361353530778,1.0,0.022650493396162784,0.0,0.0,0.2931209946361932,65.99961422222222,41.931684784413505,0.2174891555228829,9.384209886665367,0.0030156658169825427,68.0914110642593,1.223360039274188,0.13608838274878682,-1804.3780606274574,19.822434995941002
