Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.5394188915438991,0.2830451729475106,0.10120749999999999,0.3940473301974355,0.11807541666666665,0.019914144679796922,0.007382,0.10120749999999999,0.0,0.0,51.66666666666668,18.19879982400782,-0.046022218018022795
2025-01-01 01:00:00,0.5970211144979355,0.28226471331270886,0.15181125,0.39300671735103326,0.17711312499999998,0.019519272146902182,0.007382,0.15181125,0.0,0.0,51.66666666666668,18.02385814979702,-0.05233506761980736
2025-01-01 02:00:00,0.5959805016515333,0.28148425367790725,0.15181125,0.39196610450463104,0.17711312499999998,0.019519272146902182,0.007382,0.15181125,0.0,0.0,51.66666666666668,18.014301974415737,-0.06113290969227882
2025-01-01 03:00:00,0.5848370223943122,0.2807037940431056,0.14337729166666666,0.3909254916582289,0.16727350694444443,0.019256023791639026,0.007382,0.14337729166666666,0.0,0.0,51.66666666666668,18.032094311011804,-0.0572184528304744
2025-01-01 04:00:00,0.5936360276034658,0.2799233344083039,0.15181125,0.38988487881182665,0.17711312499999998,0.019256023791639026,0.007382,0.15181125,0.0,0.0,51.66666666666668,18.038803338419395,-0.05433159639374547
2025-01-01 05:00:00,0.6040021423695474,0.2799233344083039,0.16024520833333336,0.38988487881182665,0.18695274305555554,0.019782520502165342,0.007382,0.16024520833333336,0.0,0.0,51.66666666666668,18.055650159017876,-0.04715075217080512
2025-01-01 06:00:00,0.6264207250616209,0.28148425367790725,0.177113125,0.39196610450463104,0.20663197916666665,0.020440641390323235,0.007382,0.177113125,0.0,0.0,51.66666666666668,18.102838684014372,-0.04021070583499823
2025-01-01 07:00:00,0.6281070782215307,0.2830451729475106,0.177113125,0.3940473301974355,0.20663197916666665,0.0200457688574285,0.007382,0.177113125,0.0,0.0,51.66666666666668,18.053321460949793,-0.05773091424462405
2025-01-01 08:00:00,0.822116377303762,0.34308558392431837,0.192122685177975,0.5338557627927004,0.1967923611111111,0.08408625339995048,0.007382,0.16867916666666669,0.023443518511308332,0.0,51.66666666666668,18.042496897212754,-0.056246200420814615
2025-01-01 09:00:00,0.9242311460898939,0.3411811998547265,0.294003922222567,0.5388840973214281,0.29518854166666664,0.08277650710179925,0.007382,0.25301875,0.040985172222567014,0.0,51.66666666666668,19.566639720122883,-0.13527297539480382
2025-01-01 10:00:00,1.3138871404673003,0.6183098918952719,0.2018785972753889,1.0184168526218642,0.20663197916666665,0.08145630867876939,0.007382,0.177113125,0.02476547227538889,0.0,51.66666666666668,19.735265042266228,-0.057864206418973475
2025-01-01 11:00:00,1.1646611681384558,0.3907775106451337,0.15509159907282583,0.9110750727867133,0.16727350694444443,0.07893058840729804,0.007382,0.14337729166666666,0.011714307406159153,0.0,51.66666666666668,19.64393722882569,-0.06436088827887504
2025-01-01 12:00:00,1.0429506570081377,0.37974423730843476,0.12719801574358203,0.8308199864111075,0.1279150347222222,0.07683363587480786,0.007382,0.10964145833333334,0.017556557410248703,0.0,51.66666666666668,19.733139621682774,-0.05541170282089549
2025-01-01 13:00:00,0.7106270742760056,0.34196165948952817,0.0597412527759054,0.5777099062745739,0.04919809027777777,0.07633707772365389,0.007382,0.04216979166666667,0.01757146110923873,0.0,51.66666666666668,19.649034365001178,-0.06303119612746547
2025-01-01 14:00:00,0.572946996588519,0.2970405999656256,0.09603898704050247,0.4360388834295643,0.09839618055555555,0.03112993260339921,0.007382,0.08433958333333334,0.011699403707169126,0.0,51.66666666666668,19.723119352196765,-0.04366039524709624
2025-01-01 15:00:00,0.5196285219421549,0.2859540618365619,0.075905625,0.4022202161184617,0.08855656249999999,0.021469743323693318,0.007382,0.075905625,0.0,0.0,51.66666666666668,19.584489140391018,-0.0829861252223413
2025-01-01 16:00:00,0.8230187309031923,0.36223035167806356,0.07401746111332827,0.6557959050125447,0.05903770833333333,0.10080311755731425,0.007382,0.050603749999999996,0.02341371111332828,0.0,51.66666666666668,19.758818093245946,-0.04090188398836059
2025-01-01 17:00:00,0.9503405820584452,0.3783468109274265,0.09605389073949248,0.7149911579505108,0.09839618055555555,0.12957124355237876,0.007382,0.08433958333333334,0.011714307406159153,0.0,51.66666666666668,19.62673534674988,-0.06421637460617381
2025-01-01 18:00:00,1.4135999808116504,0.4379354330234178,0.07918597407282582,1.0965165615479575,0.07871694444444444,0.23098447481924841,0.007382,0.06747166666666667,0.011714307406159153,0.0,51.66666666666668,19.615879882287143,-0.06805616228139245
2025-01-01 19:00:00,1.200737375432485,0.37711456241180824,0.14409573980822873,0.8929708910599118,0.14759427083333332,0.1527902135392401,0.007382,0.126509375,0.01758636480822876,0.0,51.66666666666668,19.76029523895193,-0.044309727915709494
2025-01-01 20:00:00,0.6392084692976618,0.28850839039112214,0.177113125,0.401331620122251,0.20663197916666665,0.023862870008744288,0.007382,0.177113125,0.0,0.0,51.66666666666668,19.723906707717976,-0.05128618320072498
2025-01-01 21:00:00,0.9514829432862656,0.32279100215527684,0.16024520833333336,0.690092490043961,0.18695274305555554,0.06705571018674908,0.007382,0.16024520833333336,0.0,0.0,51.66666666666668,19.70849437477047,-0.05125174082678547
2025-01-01 22:00:00,0.769763644238792,0.30039388071249185,0.177113125,0.5159232056363502,0.20663197916666665,0.03982645943577512,0.007382,0.177113125,0.0,0.0,51.66666666666668,19.705348241556706,-0.05069014084791927
2025-01-01 23:00:00,0.6496166722448334,0.2838256325823122,0.19398104166666666,0.3950879430438377,0.22631121527777776,0.020835513923217974,0.007382,0.19398104166666666,0.0,0.0,51.66666666666668,19.688787774255793,-0.058545322777404964
2025-01-02 00:00:00,0.5394188915438991,0.2830451729475106,0.10120749999999999,0.3940473301974355,0.11807541666666665,0.019914144679796922,0.007382,0.10120749999999999,0.0,0.0,51.66666666666668,18.171425603358283,-0.041771260342403534
2025-01-02 01:00:00,0.626539968664602,0.28226471331270886,0.177113125,0.39300671735103326,0.20663197916666665,0.019519272146902182,0.007382,0.177113125,0.0,0.0,51.66666666666668,18.042079347427954,-0.06257911483217675
2025-01-02 02:00:00,0.6254993558181999,0.28148425367790725,0.177113125,0.39196610450463104,0.20663197916666665,0.019519272146902182,0.007382,0.177113125,0.0,0.0,51.66666666666668,18.027596947497553,-0.05980906569937065
2025-01-02 03:00:00,0.6241954946165345,0.2807037940431056,0.177113125,0.3909254916582289,0.20663197916666665,0.019256023791639026,0.007382,0.177113125,0.0,0.0,51.66666666666668,18.026214388765162,-0.05757529633346105
2025-01-02 04:00:00,0.6231548817701323,0.2799233344083039,0.177113125,0.38988487881182665,0.20663197916666665,0.019256023791639026,0.007382,0.177113125,0.0,0.0,51.66666666666668,18.036444739509584,-0.052954733843380515
2025-01-02 05:00:00,0.6236813784806585,0.2799233344083039,0.177113125,0.38988487881182665,0.20663197916666665,0.019782520502165342,0.007382,0.177113125,0.0,0.0,51.66666666666668,18.042138271398294,-0.05419437180604317
2025-01-02 06:00:00,0.6264207250616209,0.28148425367790725,0.177113125,0.39196610450463104,0.20663197916666665,0.020440641390323235,0.007382,0.177113125,0.0,0.0,51.66666666666668,18.02138709167017,-0.062352456629732815
2025-01-02 07:00:00,0.6776445015619235,0.2979441777272588,0.177113125,0.42684814244481384,0.20663197916666665,0.03678237995044299,0.007382,0.177113125,0.0,0.0,51.66666666666668,18.046250898574904,-0.05357555400913784
2025-01-02 08:00:00,0.9651871950264931,0.3850940560476687,0.2410708743606625,0.6303493272738866,0.1967923611111111,0.13066350664149545,0.007382,0.16867916666666669,0.0723917076939958,0.0,51.66666666666668,18.069620849426087,-0.0460844028004427
2025-01-02 09:00:00,0.9964840028329649,0.3536157076032382,0.31351642845204997,0.5678752101854149,0.3247073958333333,0.09651939681421684,0.007382,0.27832062500000004,0.03519580345204993,0.0,51.66666666666668,19.54092717626988,-0.17302088202131258
2025-01-02 10:00:00,0.8630219274259477,0.34040074021992484,0.20571297615068335,0.5478724034694006,0.22631121527777776,0.08145630867876939,0.007382,0.19398104166666666,0.011731934484016642,0.0,51.66666666666668,19.720696615218472,-0.056600478408985445
2025-01-02 11:00:00,0.8406396796429646,0.34040074021992484,0.19800900287670828,0.5575347301245555,0.1967923611111111,0.07893058840729804,0.007382,0.16867916666666669,0.02932983621004161,0.0,51.66666666666668,19.726665454728952,-0.05629395470272781
2025-01-02 12:00:00,0.6475152212019109,0.2970405999656256,0.15181125,0.43195399736397033,0.17711312499999998,0.031066098837940464,0.007382,0.15181125,0.0,0.0,51.66666666666668,19.653980243356724,-0.06123146317597564
2025-01-02 13:00:00,0.6691438205726647,0.3151882599229129,0.10707346724200834,0.4944859619225937,0.11807541666666665,0.04920044198340448,0.007382,0.10120749999999999,0.005865967242008321,0.0,51.66666666666668,19.761320342298678,-0.0406142172601737
2025-01-02 14:00:00,0.8220483342466824,0.34386604355912004,0.10707346724200834,0.6170191558876029,0.11807541666666665,0.07957176169241276,0.007382,0.10120749999999999,0.005865967242008321,0.0,51.66666666666668,19.726549263161036,-0.050469413596546824
2025-01-02 15:00:00,1.1134807567328495,0.40996307154469214,0.10780345230136663,0.8610611076350947,0.09839618055555555,0.1466414685421994,0.007382,0.08433958333333334,0.023463868968033284,0.0,51.66666666666668,19.666165997681166,-0.05943994935365555
2025-01-02 16:00:00,0.8820564392365257,0.36223035167806356,0.11293943448401665,0.6557959050125447,0.11807541666666665,0.10080311755731425,0.007382,0.10120749999999999,0.011731934484016642,0.0,51.66666666666668,19.73336536376407,-0.04828537096000384
2025-01-02 17:00:00,0.9700198181695563,0.3783468109274265,0.10707346724200834,0.7149911579505108,0.11807541666666665,0.12957124355237876,0.007382,0.10120749999999999,0.005865967242008321,0.0,51.66666666666668,19.694941517686217,-0.055008744939608493
2025-01-02 18:00:00,1.122813533256012,0.3862930179597791,0.15245237584768717,0.7913108700490368,0.16727350694444443,0.1568471562625309,0.007382,0.14337729166666666,0.009075084181020508,0.0,51.66666666666668,19.672749832386238,-0.06855310596255534
2025-01-02 19:00:00,1.1872523708706835,0.3821555790666103,0.10964145833333334,0.8902731015358352,0.1279150347222222,0.16168223461262599,0.007382,0.10964145833333334,0.0,0.0,51.66666666666668,19.75861046996184,-0.046269905769336005
2025-01-02 20:00:00,1.2628056756668282,0.37375758315344115,0.12238906687771096,0.9767464468866432,0.13775465277777776,0.14092257600240712,0.007382,0.11807541666666667,0.004313650211044286,0.0,51.66666666666668,19.64333382875863,-0.0688780562523073
2025-01-02 21:00:00,1.2672579589078123,0.35740598318491756,0.15218300805221274,0.9907033967942329,0.15743388888888887,0.11173867322469055,0.007382,0.13494333333333333,0.017239674718879414,0.0,51.66666666666668,19.754007564186217,-0.04011007611426211
2025-01-02 22:00:00,1.134380179388381,0.33836953951200055,0.15767721724200834,0.8550053216235647,0.17711312499999998,0.09487973276481657,0.007382,0.15181125,0.005865967242008321,0.0,51.66666666666668,19.675813391633504,-0.062384192320655354
2025-01-02 23:00:00,0.8474454557246888,0.32202533656647875,0.16024520833333336,0.5938099647292134,0.18695274305555554,0.05930074793991971,0.007382,0.16024520833333336,0.0,0.0,51.66666666666668,19.690773151916474,-0.055562737909615065
2025-01-03 00:00:00,0.5951658386181917,0.31497161176125676,0.050603749999999996,0.4937519498665708,0.05903770833333333,0.034994180418287564,0.007382,0.050603749999999996,0.0,0.0,51.66666666666668,18.495613187010086,-0.027651623999734493
2025-01-03 01:00:00,0.5878563422753901,0.28898606885244493,0.126509375,0.41097622221532426,0.14759427083333332,0.021903849226732476,0.007382,0.126509375,0.0,0.0,51.66666666666668,17.963963852187128,-0.07234181727717169
2025-01-03 02:00:00,0.5664616474848666,0.28148425367790725,0.126509375,0.39196610450463104,0.14759427083333332,0.019519272146902182,0.007382,0.126509375,0.0,0.0,51.66666666666668,18.046517045587404,-0.046289031805446315
2025-01-03 03:00:00,0.6045162585054233,0.2807037940431056,0.16024520833333336,0.3909254916582289,0.18695274305555554,0.019256023791639026,0.007382,0.16024520833333336,0.0,0.0,51.66666666666668,18.058388376194905,-0.05290873140836823
2025-01-03 04:00:00,0.6133152637145769,0.2799233344083039,0.16867916666666669,0.38988487881182665,0.1967923611111111,0.019256023791639026,0.007382,0.16867916666666669,0.0,0.0,51.66666666666668,18.035278387003117,-0.06259696836038155
2025-01-03 05:00:00,0.6040021423695474,0.2799233344083039,0.16024520833333336,0.38988487881182665,0.18695274305555554,0.019782520502165342,0.007382,0.16024520833333336,0.0,0.0,51.66666666666668,18.021008441724764,-0.05866443631439585
