Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.42134347487723245,0.2830451729475105,0.0,0.007022391247953874,0.0047174195491251755,0.0,0.019914144679796922,0.007382,0.3940473301974355,0.0,0.0,0.0,0.0,0,0.2830451729475105,0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.005264967105263157,0.0,On,0.014649177574533764,0,On,0.016653766267421287,0,On,0.3357690500739257,0.2518267875554442,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11864.39779111111,Off,0.0,0.0,3.18327601907716e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.18327601907716e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.833844366360278,0.0,9.349735429980832,2.8,9.236100170605994,-101.69496320160857,-1643.2294512428139,-465.46080745238027,-0.0,-0.0,456.4572555942799,0.0,1.0,0.02096779644068876,0.0,0,0.27134514204733085,65.99961422222222,-92.69141134350818,0.2011410176237068,9.246365595338688,0.002832543498041693,26.482266547490415,1.219091527586335,0.1951249321644607,-1665.5365760426696,22.307124799855668
2025-01-01 00:01:00,0.42134347487723245,0.2830451729475105,0.0,0.007022391247953874,0.0047174195491251755,0.0,0.019914144679796922,0.007382,0.3940473301974355,0.0,0.0,0.0,0.0,0,0.2830451729475105,0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.005264967105263157,0.0,On,0.014649177574533764,0,On,0.016653766267421287,0,On,0.3357690500739257,0.2518267875554442,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11864.39779111111,Off,0.0,0.0,3.1930347432762574e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.1930347432762574e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.736490374589764,0.0,9.244602722760247,2.8,9.236100170605994,-101.66971877173984,-1614.1608344140932,-461.25617607990733,-0.0,-0.0,456.4572555942799,0.0,1.0,0.020897826668534385,0.0,0,0.27043966026158606,65.99961422222222,-96.87079828611238,0.20295989185296387,9.225849571186558,0.0028326707812256634,26.579919847801534,1.2230589614549283,0.19495021417760094,-1637.3349002284456,23.17406581435219
2025-01-01 00:02:00,0.42134347487723245,0.2830451729475105,0.0,0.007022391247953874,0.0047174195491251755,0.0,0.019914144679796922,0.007382,0.3940473301974355,0.0,0.0,0.0,0.0,0,0.2830451729475105,0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.005264967105263157,0.0,On,0.014649177574533764,0,On,0.016653766267421287,0,On,0.3357690500739257,0.2518267875554442,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11864.39779111111,Off,0.0,0.0,3.202545784120048e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.202545784120048e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.64137729542588,0.0,9.146561666002498,2.8,9.236100170605994,-102.01079030556309,-1587.0959998648943,-457.1630600124696,-0.0,-0.0,456.4572555942799,0.0,1.0,0.02082935748577671,0.0,0,0.269553597666797,65.99961422222222,-101.30498588737336,0.20417123291999228,9.182188346491237,0.0028327981193545515,26.6753492726783,1.2234561773200137,0.19478714044947623,-1611.0775212739657,23.9815214090713
2025-01-01 00:03:00,0.42134347487723245,0.2830451729475105,0.0,0.007022391247953874,0.0047174195491251755,0.0,0.019914144679796922,0.007382,0.3940473301974355,0.0,0.0,0.0,0.0,0,0.2830451729475105,0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.005264967105263157,0.0,On,0.014649177574533764,0,On,0.016653766267421287,0,On,0.3357690500739257,0.2518267875554442,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11864.39779111111,Off,0.0,0.0,3.211858678279592e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.211858678279592e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.548403822660738,0.0,9.05507381957585,2.8,9.236100170605994,-102.67427339104802,-1561.8801902485654,-453.1761194040241,-0.0,-0.0,456.4572555942799,0.0,1.0,0.020762322880788792,0.0,0,0.26868610000370274,65.99961422222222,-105.95540958130371,0.20536341057250754,9.1396254614728,0.002832925873172392,26.768629412045794,1.2238447047416086,0.1946348435756171,-1586.6118066183926,24.731616369827123
2025-01-01 00:04:00,0.42134347487723245,0.2830451729475105,0.0,0.007022391247953874,0.0047174195491251755,0.0,0.019914144679796922,0.007382,0.3940473301974355,0.0,0.0,0.0,0.0,0,0.2830451729475105,0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.005264967105263157,0.0,On,0.014649177574533764,0,On,0.016653766267421287,0,On,0.3357690500739257,0.2518267875554442,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11864.39779111111,Off,0.0,0.0,3.22092388908383e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.22092388908383e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.45747671835284,0.0,8.969654663127436,2.8,9.236100170605994,-99.64410201904826,-1538.3742837914358,-449.2904388249387,-0.0,-0.0,456.4572555942799,0.0,1.0,0.020696662122750554,0.0,0,0.2678363813521878,65.99961422222222,-106.81091878838944,0.2065371444134444,9.097420130054111,0.0028330540330291547,26.85985161570163,1.2242249170149964,0.19449254140259906,-1563.8009005372578,25.42661674582211
2025-01-01 00:05:00,0.42134347487723245,0.2830451729475105,0.0,0.007022391247953874,0.0047174195491251755,0.0,0.019914144679796922,0.007382,0.3940473301974355,0.0,0.0,0.0,0.0,0,0.2830451729475105,0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.005264967105263157,0.0,On,0.014649177574533764,0,On,0.016653766267421287,0,On,0.3357690500739257,0.2518267875554442,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11864.39779111111,Off,0.0,0.0,3.2298404898748835e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2298404898748835e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.36860839989825,0.0,8.889864422063564,2.8,9.236100170605994,-93.9181283965658,-1516.4517310397823,-445.5056675205406,-0.0,-0.0,456.4572555942799,0.0,1.0,0.020632390452110558,0.0,0,0.26700463893954274,65.99961422222222,-104.86971647030508,0.20769182330858973,9.056968398221795,0.00283318258969066,26.948991921236193,1.2245967464293117,0.19435952248240337,-1542.5210502022499,26.069319162467423
2025-01-01 00:06:00,0.42134347487723245,0.2830451729475105,0.0,0.007022391247953874,0.0047174195491251755,0.0,0.019914144679796922,0.007382,0.3940473301974355,0.0,0.0,0.0,0.0,0,0.2830451729475105,0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.005264967105263157,0.0,On,0.014649177574533764,0,On,0.016653766267421287,0,On,0.3357690500739257,0.2518267875554442,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11864.39779111111,Off,0.0,0.0,3.23850940731063e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.23850940731063e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.281787407972573,0.0,8.815301428524378,2.8,9.236100170605994,-87.55512506197289,-1495.9969281789215,-441.82045326937686,-0.0,-0.0,456.4572555942799,0.0,1.0,0.02056950577046605,0.0,0,0.26619084561024864,65.99961422222222,-102.19192738687586,0.2088271474307089,9.016884164359862,0.002833311533831889,27.036052665907384,1.2249602254973293,0.19423513560692732,-1522.6596523687851,26.66272418986365
2025-01-01 00:07:00,0.42134347487723245,0.2830451729475105,0.0,0.007022391247953874,0.0047174195491251755,0.0,0.019914144679796922,0.007382,0.3940473301974355,0.0,0.0,0.0,0.0,0,0.2830451729475105,0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.005264967105263157,0.0,On,0.014649177574533764,0,On,0.016653766267421287,0,On,0.3357690500739257,0.2518267875554442,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11864.39779111111,Off,0.0,0.0,3.246980178062131e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.246980178062131e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.196953071412672,0.0,8.74559701454334,2.8,9.236100170605994,-81.32460390739334,-1476.9038602288424,-438.231389264159,-0.0,-0.0,456.4572555942799,0.0,1.0,0.020507970119176662,0.0,0,0.2653945101399322,65.99961422222222,-99.55047023751422,0.20994346959405272,8.977828526905341,0.0028334408561520165,27.121090655477186,1.2253155934412487,0.19411878178876305,-1504.1137416889455,27.209881460103077
2025-01-01 00:08:00,0.42134347487723245,0.2830451729475105,0.0,0.007022391247953874,0.0047174195491251755,0.0,0.019914144679796922,0.007382,0.3940473301974355,0.0,0.0,0.0,0.0,0,0.2830451729475105,0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.005264967105263157,0.0,On,0.014649177574533764,0,On,0.016653766267421287,0,On,0.3357690500739257,0.2518267875554442,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11864.39779111111,Off,0.0,0.0,3.255252802129386e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.255252802129386e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.114029459353898,0.0,8.680411520878954,2.8,9.236100170605994,-75.36029623466243,-1459.075009278931,-434.73447657625115,-0.0,-0.0,456.4572555942799,0.0,1.0,0.02044773410526123,0.0,0,0.2646149933319318,65.99961422222222,-97.0830752526912,0.21104136742786164,8.93976193861418,0.0028335705476125474,27.2041801014335,1.2256631543878125,0.19400990801868837,-1486.7888019820323,27.713792703101536
2025-01-01 00:09:00,0.42134347487723245,0.2830451729475105,0.0,0.007022391247953874,0.0047174195491251755,0.0,0.019914144679796922,0.007382,0.3940473301974355,0.0,0.0,0.0,0.0,0,0.2830451729475105,0,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.005264967105263157,0.0,On,0.014649177574533764,0,On,0.016653766267421287,0,On,0.3357690500739257,0.2518267875554442,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11864.39779111111,Off,0.0,0.0,3.2633768161834574e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2633768161834574e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.032941518286137,0.0,8.619431130966303,2.8,9.236100170605994,-69.63751148815254,-1442.4204624246825,-431.3258098665483,-0.0,-0.0,456.4572555942799,0.0,1.0,0.02038874857933838,0.0,0,0.26385165914202086,65.99961422222222,-94.76895721588406,0.21212143503285297,8.90264523826498,0.0028337005995126823,27.28539488825032,1.2260032098031817,0.1939080023332335,-1470.5978175423895,28.177355117707084
