Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.5534096081100708,0.250424376224315,0.0,0.5534096081100707,0.25042437622431496,0.0,0.024157508869403137,0.0,0.47925209924066753,0.0,0.05,0.0,0.0,0.0,0.23584104289098165,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.004544051535087718,0.0,0.0005512945631957447,0.0,0.019062162771119672,0.0,0.013380075379398695,0.0,0.250071081219306,0.1875533109144794,0.07889597954193078,0.0,0.07252132046469573,0.0,0.0,0.0,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,12898.938813333334,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10226.13028,0.0,0.0,23.422851074835737,51.66666666666668,46.10666666666668,0.0,51.12416533852282,0.0,0.0,0.0,23.422851074835737,48.95642425158164,51.12416533852282,47.87255370811105,12.43753247303448,15.776767193154887,-0.03364074313422751,1.8950168722406084,-0.18407215489264084,2.8,9.236100170605994,185.85011021907368,196.1377862319013,1323.8890927825005,-350.51192890457406,0.0,0.0,598.4857893069816,0.0,4.0,0.020723099444122064,0.0,0.0,0.15113501956743752,263.9984568888889,-62.123750183333875,0.2663504995503158,7.430556266089399,0.00289615889918141,174.55321929847335,1.2397142798192384,0.18122781818879996,213.73861767763887,-17.600831445737594,0.40465304051518963,1577.2450580372783,-253.35596525477786
2025-01-01 01:00:00,0.6686931943906423,0.24880388783694635,0.08723297297297299,0.6686931943906425,0.24880388783694635,0.08723297297297299,0.023172221609764874,0.0,0.5072657384058775,0.08825523437499999,0.05,0.08723297297297299,0.0,0.0,0.234220554503613,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06277405156945293,0.04708053867708968,0.0,0.0,0.004203247669956139,0.0,0.0005331794402265859,0.0,0.018435794499582145,0.0,0.012009094893053043,0.0,0.24952002110203117,0.18714001582652331,0.09533264194649971,0.0,0.08762992889484066,0.0,0.0,0.0,1464.9709218532685,16.111111111111143,0.16958333333333336,988.0897616328429,2.5565464314714714,0.08825523437499999,0.18333333333333332,2364.805449111111,12898.938813333334,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10226.13028,0.0,0.0,23.346318047941008,51.66666666666668,46.10666666666668,0.0,50.98176481951451,0.0,0.0,0.0,23.346318047941008,48.837892101647824,50.98176481951451,47.76595574271448,12.43753247303448,15.766029182922058,-0.06835757633926462,2.7413750859037602,1.4453758508613317,2.5,9.236100170605994,1653.8190825429983,-79.22136560036536,1243.9015350715897,-328.9488256988198,0.0,0.0,594.0074445860487,0.0,4.0,0.019051606711382084,0.0,0.0,0.13894470568361644,263.9984568888889,-76.21045819749888,0.2691038001841005,7.459059037949915,0.002924066608974059,176.60727984701762,1.2398000200978556,0.18122781818879996,-57.161335046060536,-22.060030554304827,0.28587621853729855,474.1433341294664,-218.3315606907196
2025-01-01 02:00:00,1.0286752856150452,0.2475966945375338,0.4758162162162162,1.0286752856150452,0.2475966945375338,0.4758162162162163,0.023172221609764874,0.0,0.4741108765052803,0.48139218749999996,0.05,0.4758162162162162,0.0,0.0,0.23301336120420046,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06116446050356953,0.045873345377677135,0.0,0.0,0.004203247669956139,0.0,0.0005331794402265859,0.0,0.018435794499582145,0.0,0.012009094893053043,0.0,0.24952002110203117,0.18714001582652331,0.07889597954193078,0.0,0.07252132046469573,0.0,0.0,0.0,7990.750482836009,19.444444444444457,0.9250000000000002,5389.580517997325,13.944798717117116,0.48139218749999996,1.0,12898.938813333334,12898.938813333334,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10226.13028,0.0,0.0,21.975546029122135,51.66666666666668,46.10666666666668,0.0,50.8428874782863,0.0,0.0,0.0,21.975546029122135,48.72248625621234,50.8428874782863,47.662285645175366,12.43753247303448,17.596202859181368,-1.2936291300605032,2.84202310241231,3.69241273521699,1.6500000000000001,9.236100170605994,8033.130712698327,-296.7299888428259,4403.841472347734,-397.5340226446767,0.0,0.0,592.3978535201653,0.0,4.0,0.01896260773202131,0.0,0.0,0.13829562987700547,263.9984568888889,-152.48360101316953,0.24231042598262095,8.364726197325057,0.0029526486888068327,179.08671044135494,1.2319869793747855,0.18122781818879996,-282.9109717159447,-13.819017126881198,0.23244701649433208,-681.3502305496663,-304.38881509992393
2025-01-01 03:00:00,0.9300125128071213,0.24638950123812123,0.34893189189189194,0.9300125128071214,0.24638950123812123,0.34893189189189194,0.022945019033010484,0.0,0.5040465562741107,0.35302093749999996,0.05,0.34893189189189194,0.0,0.0,0.2318061679047879,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05955486943768611,0.04466615207826457,0.0,0.0,0.003976045093201754,0.0,0.0005331794402265859,0.0,0.018435794499582145,0.0,0.012009094893053043,0.0,0.24952002110203117,0.18714001582652331,0.09533264194649971,0.0,0.08762992889484066,0.0,0.0,0.0,5859.883687413074,19.444444444444457,0.6783333333333335,3952.3590465313714,10.226185725885886,0.35302093749999996,0.7333333333333333,9459.221796444444,12898.938813333334,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10226.13028,0.0,0.0,20.748491253311666,51.66666666666668,46.10666666666668,0.0,50.71321341063673,0.0,0.0,0.0,20.748491253311666,48.615500890414644,50.71321341063673,47.56664463030361,12.43753247303448,19.23075278550981,-0.030404083890716825,2.822134025321836,4.9416297817192705,1.6500000000000001,9.236100170605994,5836.804892894042,-282.9712554950171,2295.370525137059,-480.8958478700569,0.0,0.0,590.5610598775276,0.0,4.0,0.02091487742761912,0.0,0.0,0.15253366986907724,263.9984568888889,-132.74400652650186,0.22040508491973565,9.161385586403702,0.0029810688723842333,166.36500640806798,1.2250660150382735,0.18122781818879996,-278.2002121232973,-4.771043371719744,0.3062063499588071,-1293.1537589546126,-363.83476243969994
2025-01-01 04:00:00,2.0986818949555777,0.26708694760038215,0.0,2.0986818949555777,0.26708694760038215,0.0,0.023964649478050916,1.3750163855555557,0.6497008599219709,0.0,0.05,0.0,0.0,0.0,0.2525036142670488,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579452783718027,0.043458958778852017,0.0,0.0,0.003976045093201754,0.0,0.0005618391870136133,0.0,0.01942676519783555,0.0,0.0165038283862622,0.0,0.2787262073175958,0.20904465548819676,0.15450462660294778,0.0,0.14202091924336246,0.0,0.0,0.0,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,12898.938813333334,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10226.13028,1375.0163855555556,0.25,21.900106336730502,51.66666666666668,46.10666666666668,0.0,50.82585954238971,0.2507685309164435,662.9587192296258,1375.0163855555556,21.900106336730502,49.202186261421616,50.826887359606346,48.38932180372093,12.43753247303448,18.193433168112946,0.0,2.9015200032889115,3.5384610181014593,0.55,9.236100170605994,116.05078491397394,-567.39931081084,-1352.7970616224068,-480.8552500712212,0.0,-5.148355195395848,621.6275859303688,0.0,4.0,0.020769001605691114,0.0,0.00023152728938220766,0.15315833203626777,263.9984568888889,-19.573195749777838,0.23733728507195134,8.70626080352153,0.0030072178564959358,174.42760772006028,1.2288356510352676,0.18122781818879996,-561.3392717112839,-6.060039099556055,0.27990472353051493,-1051.3671003484678,-301.42996127393894
2025-01-01 05:00:00,0.8472809393224221,0.25749850155980053,0.0,0.8472809393224221,0.25749850155980053,0.0,0.03286467284613984,0.0,0.7644162664762821,0.0,0.05,0.0,0.0,0.0,0.24291516822646717,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579452783718027,0.043458958778852017,0.0,0.0,0.004430450246710526,0.0,0.0007992284104005009,0.0,0.027634994189028816,0.0,0.017822746322493463,0.0,0.2659416125968203,0.1994562094476152,0.22025127622122345,0.0,0.20245535296394226,0.0,0.0,0.0,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,12898.938813333334,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10226.13028,0.0,0.0,24.173752859707577,51.66666666666668,46.10666666666668,0.0,51.836976545188286,0.1610878210587644,442.1565963285277,0.0,24.173752859707577,51.0301005828333,51.8381606297627,50.625478517081405,12.43753247303448,16.71599152194693,0.0,2.151931699768588,1.3394182364471865,-0.25000000000000006,9.236100170605994,69.40410397392228,-577.2273696920522,-723.7023472201774,-440.54986677296677,0.0,0.0,492.37959985281225,0.0,2.0669999999999997,0.019711240296014083,0.0,0.0,0.14375545974043652,136.42120259733332,17.57437089407678,0.26211841847802814,8.033367331362692,0.0030295237343726587,80.16233399477126,1.23445833490299,0.18122781818879996,-573.4794432567978,-3.747926435254416,0.20988259488680602,-425.5592685187319,-298.14307870144546
2025-01-01 06:00:00,1.8331019919428935,0.2871077049461372,0.0,1.8331019919428935,0.2871077049461372,0.0,0.10167096586459941,0.9166775903703706,0.7647534357079235,0.0,0.05,0.0,0.0,0.0,0.2725243716128039,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06116446050356953,0.045873345377677135,0.0,0.0,0.00499845668859649,0.0,0.002717268445373828,0.0,0.0939552407306291,0.0,0.0417715193751137,0.0,0.3022013683135024,0.22665102623512676,0.1873779514120856,0.0,0.17223813610365235,0.0,0.0,0.0,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,12898.938813333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10226.13028,916.6775903703705,0.16666666666666666,24.082230325786792,51.66666666666668,46.10666666666668,0.0,51.51136612769753,0.18319591950204087,496.9773860669492,916.6775903703705,24.082230325786792,50.17449231819533,51.51244480230688,49.50497673883487,12.43753247303448,16.044815870689032,0.0,2.1772486439580296,0.5688165617913349,0.3,9.236100170605994,326.67326506096714,-459.2832967287893,-287.4526530784204,-397.1282406467296,0.0,0.0,728.7967970695066,0.0,3.6839999999999997,0.019197258115717486,0.0,0.0,0.14000695160409815,243.14257879466666,-4.995291361809853,0.2750240899387222,7.73208252965955,0.003046114287994601,150.94224252490451,1.2373100796257956,0.18122781818879996,-447.06863363016936,-12.21466309861994,0.20111581745826232,-27.53726276780233,-259.9153903106181
2025-01-01 07:00:00,1.6209433163281188,0.3320483352055766,0.0,1.6209433163281188,0.3320483352055766,0.0,0.12797522174250545,0.8250098313333335,0.6179582632522799,0.0,0.05,0.0,0.0,0.0,0.31746500187224325,0.0,0.01458333333333334,1.0,0.024425753057895985,0.028556869687697987,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.004657652823464912,0.0,0.003466207111412186,0.0,0.11985136180762836,0.0,0.056904367275030246,0.0,0.32082720027739076,0.240620400208043,0.07889597954193078,0.0,0.07252132046469573,0.0,0.0,0.0,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,12898.938813333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10226.13028,825.0098313333333,0.15,24.006343635088754,51.66666666666668,46.10666666666668,0.0,51.28248843401233,0.3533131318417819,956.202086529484,825.0098313333333,24.006343635088754,49.666069751872236,51.282582239533774,48.85776660528075,12.43753247303448,15.632008656813445,-0.04059346876405566,1.884649838280395,0.10296135393044271,-0.55,9.236100170605994,332.05352023942515,-592.951813548894,-456.2664419603295,-416.1868635188685,0.0,0.0,770.9042147280329,3.0527777311072644,3.283,0.01950239327070852,0.0,0.0,0.14223232371817943,216.67673349155555,-22.663830969739266,0.2846708880851081,7.562698611355296,0.0030709351047970013,140.56996001826877,1.2390601866508608,0.18122781818879996,-581.562853064448,-11.38896048444612,0.21254674523902153,-198.86702741415718,-257.3994145461723
2025-01-01 08:00:00,3.2252339566311643,0.6317187991771351,0.08723297297297299,3.225233956631164,0.6317187991771351,0.08723297297297299,0.086438757262792,0.18333551807407408,2.8172044469192983,0.08825523437499999,0.05,0.08723297297297299,0.0,0.0,0.6171354658438017,0.0,0.01458333333333334,1.0,0.024425753057895985,0.028556869687697987,2.2372958249486237,0.3187973889995862,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.0035216399396929823,0.0,0.0023306322387186464,0.0,0.08058648508438036,0.0,0.04435729269746182,0.0,0.29371504250747044,0.22028628188060276,0.07889597954193078,0.0,0.07252132046469573,0.0,0.0,0.0,1464.9709218532685,16.111111111111143,0.16958333333333336,988.0897616328429,2.5565464314714714,0.08825523437499999,0.18333333333333332,2364.805449111111,12898.938813333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10226.13028,183.3355180740741,0.03333333333333333,25.31911074007546,51.66666666666668,46.10666666666668,0.0,51.709755498593,0.013848819977216324,37.922449434845504,183.3355180740741,25.31911074007546,51.61020753878366,51.709755498593,51.560433558879,12.43753247303448,15.667578898961171,-0.13688223533382304,1.4129647168219654,-0.18124821537377714,-1.4,9.236100170605994,1881.8158845296261,-681.6249966139684,320.22207889712996,-459.048790521305,0.0,0.0,881.9295587591173,213.5731769813062,1.5659999999999998,0.02033095137864194,0.0,0.0,0.14827505618650214,103.35539587199999,-6.035805561454451,0.28603734244852047,7.606504766355537,0.003090654491774951,102.00948363290155,1.2394759881006097,0.18122781818879996,-673.8848655648218,-7.740131049146597,0.24541125875787625,-406.71348213063925,-261.1542006050737
2025-01-01 09:00:00,1.6648626904194137,0.41127824107629435,0.02379081081081081,1.6648626904194137,0.41127824107629435,0.023790810810810813,0.023174926179387052,0.0,1.5676181548650265,0.024069609375,0.05,0.02379081081081081,0.0,0.0,0.39669490774296096,0.0,0.01458333333333334,1.0,0.0,0.0,1.1186479124743118,0.1593986944997931,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.0028400322094298243,0.0,0.0005715726859224151,0.0,0.019763321284034813,0.0,0.0127032622279116,0.0,0.25040171728967087,0.18780128796725307,0.062459317137361865,0.0,0.05741271203455079,0.0,0.0,0.0,399.5375241418004,16.111111111111143,0.046250000000000006,269.47902589986626,0.6972399358558559,0.024069609375,0.05,644.9469406666667,12898.938813333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10226.13028,0.0,0.0,25.263641151250063,51.66666666666668,46.10666666666668,0.0,51.586907102083096,0.0,0.0,0.0,25.263641151250063,51.45189909616339,51.586907102083096,51.384395093203544,12.43753247303448,15.583454601999405,-0.09688827509175256,1.2558854240529864,-0.061104485996602315,-0.85,9.236100170605994,614.2000291819768,-509.3152904231495,-167.43366552865285,-432.17178685223735,0.0,0.0,551.7621015941667,616.589578278493,1.0,0.01988672682821197,0.0,0.0,0.14503529534365137,65.99961422222222,95.072190298247,0.28894059454537246,7.586398248749884,0.003104303786190633,74.6531528412927,1.2404482687833727,0.18122781818879996,-504.01803494458414,-5.297255478565409,0.23421486892597848,-272.0782130592493,-164.83447836926976
