Metric,Value
Total Electric Energy (kWh),32.18703680808446
Total Gas Energy (therms),7.584123742292963
Average Electric Power (kW),1.3411265336701856
Peak Electric Power (kW),2.9970559634226017
Lighting Electric Energy (kWh),3.1231279167419865
Other Electric Energy (kWh),20.912598960786912
HVAC Heating Electric Energy (kWh),8.151309930555556
Water Heating Gas Energy (therms),0.5972866589596286
HVAC Heating Gas Energy (therms),6.9868370833333335
Average Temperature - Indoor (C),18.022610698596782
Unmet Heating Load (C-hours),1.3591773470784871
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),134.99968269365104
Average HVAC Heating COP (-),0.8
Average HVAC Heating Duct Efficiency (-),0.7850529514704354
Total Hot Water Unmet Demand (kWh),0.0
