Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.6411151283085065,0.43402100932605503,0.0,0.010685252138475107,0.007233683488767584,0.0,0.03692211129790851,0.6041930170105979,0.0,0.0,0.0,0.0,0.43402100932605503,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.007629961622807017,0.0,On,0.0007989872148269986,0.0,On,0.028493162460274495,0,On,0.025498337909191,0,On,0.5325520309468516,0.3994140232101385,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,24208.55299111111,Off,0.0,0,78.35928878399821,51.666666666666686,46.10666666666668,0.0,47.91564250545278,0.0,0.0,0.0,122.4363887249972,47.48038033490013,47.91564250545278,47.26274924962381,12.43753247303448,18.158453605419336,0.0,9.32733415430542,1.4427121846396491,2.8,9.236100170605994,-1214.5490814817654,-3193.356772650467,345.7579493970508,-1858.4928862746083,-0.0,-0.0,867.8349430311157,0.0,4.0,0.09285296173893919,0.0,0,0.551001541845107,263.9984568888889,-223.89113823827273,0.22303012966640823,8.466058035837285,0.002828874255788885,76.37026833116354,1.2261055549624973,0.3796902636234245,-3229.854502074553,36.4977294240855,0.18122781818879996,320.56379013836613,25.194159258684707
2025-01-01 00:01:00,0.6411151283085065,0.43402100932605503,0.0,0.010685252138475107,0.007233683488767584,0.0,0.03692211129790851,0.6041930170105979,0.0,0.0,0.0,0.0,0.43402100932605503,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.007629961622807017,0.0,On,0.0007989872148269986,0.0,On,0.028493162460274495,0,On,0.025498337909191,0,On,0.5325520309468516,0.3994140232101385,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,24208.55299111111,Off,0.0,0,78.55267308120511,51.666666666666686,46.10666666666668,0.0,47.90238543499022,0.0,0.0,0.0,122.73855168938299,47.46817141706498,47.90238543499022,47.251064408102366,12.43753247303448,18.073807825291798,0.0,9.21685355050407,1.5839823482524675,2.8,9.236100170605994,-1202.46202765936,-3133.9869101167124,312.1560590961691,-1843.3497072317878,-0.0,-0.0,867.8349430311157,0.0,4.0,0.09260677501290068,0.0,0,0.5495406378191223,263.9984568888889,-226.947263458688,0.224888121012336,8.449292278829311,0.002829041609921704,76.69147045433294,1.2300444591104867,0.3793328441926666,-3172.197561257496,38.2106511407832,0.18122781818879996,287.198649326895,24.95740976927409
2025-01-01 00:02:00,0.6411151283085065,0.43402100932605503,0.0,0.010685252138475107,0.007233683488767584,0.0,0.03692211129790851,0.6041930170105979,0.0,0.0,0.0,0.0,0.43402100932605503,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.007629961622807017,0.0,On,0.0007989872148269986,0.0,On,0.028493162460274495,0,On,0.025498337909191,0,On,0.5325520309468516,0.3994140232101385,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,24208.55299111111,Off,0.0,0,78.74095821939873,51.666666666666686,46.10666666666668,0.0,47.8890966766298,0.0,0.0,0.0,123.03274721781051,47.45593236862207,47.8890966766298,47.239350214618206,12.43753247303448,17.991040929667438,0.0,9.113544008178422,1.7175691219407134,2.8,9.236100170605994,-1191.1157670933476,-3078.566827328866,280.4016183581898,-1828.5904797068345,-0.0,-0.0,867.8349430311157,0.0,4.0,0.09236581540862211,0.0,0,0.5481107522129618,263.9984568888889,-230.36023041762883,0.22607519733305972,8.410689480368294,0.0028292091297584584,77.00501434321862,1.2303940173586434,0.3789983191370414,-3118.3736197897742,39.80679246090804,0.18122781818879996,255.6481690225455,24.753449335644312
2025-01-01 00:03:00,0.6411151283085065,0.43402100932605503,0.0,0.010685252138475107,0.007233683488767584,0.0,0.03692211129790851,0.6041930170105979,0.0,0.0,0.0,0.0,0.43402100932605503,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.007629961622807017,0.0,On,0.0007989872148269986,0.0,On,0.028493162460274495,0,On,0.025498337909191,0,On,0.5325520309468516,0.3994140232101385,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,24208.55299111111,Off,0.0,0,78.92435659066138,51.666666666666686,46.10666666666668,0.0,47.87577708007964,0.0,0.0,0.0,123.3193071729084,47.44366398405554,47.87577708007964,47.2276074360435,12.43753247303448,17.91007419765999,0.0,9.016873805805668,1.8439113520046129,2.8,9.236100170605994,-1180.500537809687,-3026.797561154123,250.36973001761777,-1814.1980794491913,-0.0,-0.0,867.8349430311157,0.0,4.0,0.09212986907600702,0.0,0,0.5467106160123618,263.9984568888889,-234.13740139161195,0.22724359586768073,8.372379914464165,0.002829377286692582,77.31107611557903,1.2307361619696038,0.3786850251896129,-3068.0881649894227,41.29060383529981,0.18122781818879996,225.80870265036387,24.561027367253914
2025-01-01 00:04:00,0.6411151283085065,0.43402100932605503,0.0,0.010685252138475107,0.007233683488767584,0.0,0.03692211129790851,0.6041930170105979,0.0,0.0,0.0,0.0,0.43402100932605503,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.007629961622807017,0.0,On,0.0007989872148269986,0.0,On,0.028493162460274495,0,On,0.025498337909191,0,On,0.5325520309468516,0.3994140232101385,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,24208.55299111111,Off,0.0,0,79.10306633814733,51.666666666666686,46.10666666666668,0.0,47.86242745966016,0.0,0.0,0.0,123.5985411533552,47.431367024757414,47.86242745966016,47.21583680730604,12.43753247303448,17.83083420992673,-0.002499123406639825,8.926364906477778,1.9634204468302507,2.8,9.236100170605994,-1166.432531201419,-2978.410495536993,221.96360350098115,-1800.1565570584144,-0.0,-0.0,867.8349430311157,0.0,4.0,0.09189873646870728,0.0,0,0.5453390450833602,263.9984568888889,-234.11091717412052,0.2283939697859789,8.335618313321595,0.002829546065044684,77.60995445689699,1.231071191036136,0.3783914639982403,-3021.0773434738553,42.666847936862794,0.18122781818879996,197.58308391294028,24.38051958804087
2025-01-01 00:05:00,0.6411151283085065,0.43402100932605503,0.0,0.010685252138475107,0.007233683488767584,0.0,0.03692211129790851,0.6041930170105979,0.0,0.0,0.0,0.0,0.43402100932605503,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.007629961622807017,0.0,On,0.0007989872148269986,0.0,On,0.028493162460274495,0,On,0.025498337909191,0,On,0.5325520309468516,0.3994140232101385,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,24208.55299111111,Off,0.0,0,79.27714633008681,51.666666666666686,46.10666666666668,0.0,47.84904859667754,0.0,0.0,0.0,123.87054114076064,47.41904222124761,47.84904859667754,47.204039033532645,12.43753247303448,17.75329965905773,-0.08003367427564001,8.841583466976923,2.0764842370943155,2.8,9.236100170605994,-1148.8016590367142,-2933.1614594135926,195.09061709203783,-1786.459372046453,-0.0,-0.0,867.8349430311157,0.0,4.0,0.09167236918445884,0.0,0,0.5439957522006316,263.9984568888889,-230.17723002137714,0.22952624636740185,8.299105834753057,0.0028297154497705437,77.90172033987213,1.2313991829834139,0.37811627280598853,-2977.1025863896757,43.94112697608343,0.18122781818879996,170.87971508852087,24.21090200351696
2025-01-01 00:06:00,0.6411151283085065,0.43402100932605503,0.0,0.010685252138475107,0.007233683488767584,0.0,0.03692211129790851,0.6041930170105979,0.0,0.0,0.0,0.0,0.43402100932605503,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.007629961622807017,0.0,On,0.0007989872148269986,0.0,On,0.028493162460274495,0,On,0.025498337909191,0,On,0.5325520309468516,0.3994140232101385,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,24208.55299111111,Off,0.0,0,79.44664690865078,51.666666666666686,46.10666666666668,0.0,47.835641262612384,0.0,0.0,0.0,124.13538579476683,47.40669029487399,47.835641262612384,47.192214811004796,12.43753247303448,17.677452420619563,-0.15588091271380833,8.762133011500834,2.183468165045842,2.8,9.236100170605994,-1130.4063058161469,-2890.827366785679,169.6636049993453,-1773.1006429825497,-0.0,-0.0,867.8349430311157,0.0,4.0,0.09145072763921272,0.0,0,0.5426805024672854,263.9984568888889,-225.140605864713,0.23064031748686695,8.263479393827675,0.0028298854259927626,78.18643139556121,1.2317202031851746,0.3778582034868576,-2935.9467064751097,45.11933968943084,0.18122781818879996,145.61228614683688,24.05131885250842
2025-01-01 00:07:00,0.6411151283085065,0.43402100932605503,0.0,0.010685252138475107,0.007233683488767584,0.0,0.03692211129790851,0.6041930170105979,0.0,0.0,0.0,0.0,0.43402100932605503,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.007629961622807017,0.0,On,0.0007989872148269986,0.0,On,0.028493162460274495,0,On,0.025498337909191,0,On,0.5325520309468516,0.3994140232101385,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,24208.55299111111,Off,0.0,0,79.61169911920645,51.666666666666686,46.10666666666668,0.0,47.82220622053959,0.0,0.0,0.0,124.39327987376006,47.39431195914076,47.82220622053959,47.18036482844134,12.43753247303448,17.60324414785812,-0.2300891854752507,8.687649264370044,2.284716587256371,2.8,9.236100170605994,-1112.3864600220745,-2851.2035046648502,145.60044253471264,-1760.0692797691856,-0.0,-0.0,867.8349430311157,0.0,4.0,0.09123368336985534,0.0,0,0.5413925335665108,263.9984568888889,-220.15212328400452,0.23173652684862336,8.228713749832707,0.0028300559789726284,78.46427928697764,1.2320344454713994,0.3776161067511325,-2897.410921394485,46.207416729634055,0.18122781818879996,121.69946706599973,23.900975468712925
2025-01-01 00:08:00,1.84574221164184,0.43402100932605503,1.0325375,0.030762370194030667,0.007233683488767584,0.017208958333333337,0.03692211129790851,0.6041930170105979,1.2046270833333335,0.0,1.0325375,0.0,0.43402100932605503,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.007629961622807017,0.0,On,0.0007989872148269986,0.0,On,0.028493162460274495,0,On,0.025498337909191,0,On,0.5325520309468516,0.3994140232101385,On,On,19950.692023692274,18.33333333333337,0.8,5462.488050752171,30.26069123888889,1.2046270833333335,1,24208.55299111111,24208.55299111111,Off,0.0,0,79.7724611995457,51.666666666666686,46.10666666666668,0.0,47.808744211692435,0.0,0.0,0.0,124.64447062429015,47.381907907134334,47.808744211692435,47.16848975485529,12.43753247303448,17.530616293062522,-0.3027170402708492,8.617796164935182,2.3805539949487255,2.8,9.236100170605994,18855.72811881074,2648.386669449954,122.82375873450785,-1747.3525589622957,-0.0,-0.0,867.8349430311157,0.0,4.0,0.0910210772963423,0.0,0,0.540130901496651,263.9984568888889,-215.44628895035504,0.23281538720766812,8.194144175157202,0.0028302270943838,78.73550194943965,1.232342147559574,0.37738892002393076,-2861.312540418896,47.21115911667841,0.18122781818879996,99.0646196156522,23.759139118855632
2025-01-01 00:09:00,1.84574221164184,0.43402100932605503,1.0325375,0.030762370194030667,0.007233683488767584,0.017208958333333337,0.03692211129790851,0.6041930170105979,1.2046270833333335,0.0,1.0325375,0.0,0.43402100932605503,0,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.007629961622807017,0.0,On,0.0007989872148269986,0.0,On,0.028493162460274495,0,On,0.025498337909191,0,On,0.5325520309468516,0.3994140232101385,On,On,19950.692023692274,18.33333333333337,0.8,5462.488050752171,30.26069123888889,1.2046270833333335,1,24208.55299111111,24208.55299111111,Off,0.0,0,79.31434363530161,51.666666666666686,46.10666666666668,0.0,47.79525595093602,0.0,0.0,0.0,123.92866193015877,47.36947880728661,47.79525595093602,47.15659023546191,12.43753247303448,17.68966501252093,-0.1436683208124414,8.832157111820852,2.471286166079864,2.8,9.236100170605994,18812.98315338796,2533.9955065764166,101.26066007376255,-1775.2489078257738,-0.0,-0.0,867.8349430311157,0.0,4.0,0.09148642879780979,0.0,0,0.5428923577820135,263.9984568888889,-230.2949055096585,0.2305043608049254,8.269881659086822,0.0028303987584058234,77.98329569224865,1.2316681007604906,0.3780856635247943,-2972.216948134129,43.72440395837423,0.18122781818879996,77.63552525841845,23.6251348153441
