Metric,Value
Total Electric Energy (kWh),6736.672060919951
Total Gas Energy (therms),0.0
Average Electric Power (kW),9.356488973499932
Peak Electric Power (kW),45.10292448212036
Other Electric Energy (kWh),162.08043021237967
HVAC Heating Electric Energy (kWh),6098.900991918764
Lighting Electric Energy (kWh),338.089413149252
Water Heating Electric Energy (kWh),102.85122563955558
HVAC Cooling Electric Energy (kWh),34.75
Average Temperature - Indoor (C),19.696829977665097
Unmet Heating Load (C-hours),40.90992748126513
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
