Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,12.356019276395863,0.13553604026490523,0.0,12.356019276395863,0.13553604026490523,0.0,0.2546212753861086,0.0,0.18033295046808778,11.871065050541667,0.05,0.0,0.0,0.1209527069315719,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.03464309210526316,0.0,0.006414414462228261,0.0,0.2135637688186172,0.0,0.01906267455932521,0.0,0.12361000146753966,0.0927075011006547,0.0,0.0,9363.96495210618,20.000000000000057,0.35,2507.100098435488,11.443972628666668,0.42709242187499996,0.35,11443.972628666666,32697.064653333335,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,20418.850453333333,0.0,0.0,35.0283357161583,51.66666666666668,46.10666666666668,0.0,50.729459180763655,0.0,0.0,0.0,35.0283357161583,49.75199558025781,50.729459180763655,49.2632637800049,12.43753247303448,19.68714233375268,-0.057699983627424525,10.343935789854303,3.0020546961950942,-1.14527776493742,2.8,9.236100170605994,6538.763518331235,-1306.7698387086741,-189.73100435171597,1438.851100248122,-3094.425791123245,0.0,0.0,492.3011399736908,0.0,1.0,0.14057883942558375,0.0,0.0,0.6749313257050357,65.99961422222222,-223.07678262539102,0.1863800457767652,8.927766508285126,0.002591884741819661,-51.81083944221834,1.223384909618526,0.39193393747213157,-3854.106454306671,40.23651716250943,0.8155251818495999,-241.69295205606653,51.96194770435056,0.3243664110479801,1675.0854576488648,-236.23435740074282
2025-01-01 01:00:00,12.75805213432964,0.1216365114504775,0.0,12.75805213432964,0.1216365114504775,0.0,0.12551544356944927,0.0,0.14618282828797144,12.436353862472224,0.05,0.0,0.0,0.10705317811714417,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03671876758019234,0.027539075685144247,0.0,0.0,0.032044860197368415,0.0,0.0027255387458552317,0.0,0.09074504462622561,0.0,0.0034452574651124847,0.0,0.1060188032426666,0.07951410243199993,0.0,0.0,9809.868045063618,20.000000000000057,0.36666666666666664,2626.4858174086057,11.988923706222222,0.44743015625,0.36666666666666664,11988.923706222222,32697.064653333335,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,20418.850453333333,0.0,0.0,34.88808201602499,51.66666666666668,46.10666666666668,0.0,50.57694163814499,0.0,0.0,0.0,34.88808201602499,49.61826938136557,50.57694163814499,49.13893325297586,12.43753247303448,19.67317944363208,-0.06240430872388192,10.596159987668482,3.988060586516142,0.532339335580168,2.5,9.236100170605994,6809.3496693385705,-595.9858240569613,-1537.5660145655286,469.32068447983295,-3112.3551177306626,0.0,0.0,330.2765698526563,0.0,1.0,0.13891540938789212,0.0,0.0,0.6669450523430972,65.99961422222222,-218.43982784703982,0.1861786296551143,8.915650410235534,0.0025866639296215684,-41.77222415164489,1.223506538037063,0.314098023187081,-3259.238491879728,36.766850414161155,0.8155251818495999,-1583.4850467380434,45.91903217251483,0.2404387967764419,659.6435230388608,-190.32283855902787
2025-01-01 02:00:00,15.018265875190837,0.12093038130470458,0.0,15.018265875190833,0.12093038130470457,0.0,0.12551544356944927,0.0,0.14524132142694085,14.697509110194444,0.05,0.0,0.0,0.10634704797137125,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.032044860197368415,0.0,0.0027255387458552317,0.0,0.09074504462622561,0.0,0.0034452574651124847,0.0,0.1060188032426666,0.07951410243199993,0.0,0.0,11593.480416893366,20.000000000000057,0.43333333333333335,3104.02869330108,14.168728016444446,0.5287810937499999,0.43333333333333335,14168.728016444446,32697.064653333335,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,20418.850453333333,0.0,0.0,34.721939357063086,51.66666666666668,46.10666666666668,0.0,50.425166562459076,0.0,0.0,0.0,34.721939357063086,49.48509140144559,50.425166562459076,49.015053820938846,12.43753247303448,19.682023280009,-0.05768812206528461,11.522225528474694,3.64119141737352,0.7399055766792895,1.6500000000000001,9.236100170605994,8414.125365882368,162.1343611399862,-2079.77360014179,-4.08952394054293,-3301.9974471009928,0.0,0.0,329.3350629916257,0.0,1.0,0.1398477842075552,0.0,0.0,0.671421465547677,65.99961422222222,-206.69266690163028,0.18584495660582803,8.916089771290967,0.002583469089367569,-11.315907763089019,1.2234718568788752,0.23024129870712165,-2969.037594572855,27.143262411762162,0.8155251818495999,-2125.584691061292,45.8110909195015,0.1477770289012215,191.51955033506792,-195.60907427561085
2025-01-01 03:00:00,12.754436966002318,0.12022425115893164,0.0,12.754436966002318,0.12022425115893165,0.0,0.12378328896418611,0.0,0.1442998145659103,12.436353862472224,0.05,0.0,0.0,0.10564091782559831,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03483575385813119,0.026126815393598384,0.0,0.0,0.030312705592105263,0.0,0.0027255387458552317,0.0,0.09074504462622561,0.0,0.0034452574651124847,0.0,0.1060188032426666,0.07951410243199993,0.0,0.0,9809.868045063618,20.000000000000057,0.36666666666666664,2626.4858174086057,11.988923706222222,0.44743015625,0.36666666666666664,11988.923706222222,32697.064653333335,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,20418.850453333333,0.0,0.0,34.50781673352023,51.66666666666668,46.10666666666668,0.0,50.274223215056686,0.0,0.0,0.0,34.50781673352023,49.352545492241156,50.274223215056686,48.891706630833404,12.43753247303448,19.732744197201246,-0.05011524729493448,11.455459777006379,3.3353715658912373,0.5005348568328735,1.6500000000000001,9.236100170605994,6580.09982205189,-807.0057021197143,-1752.9724862501268,110.71227500506862,-3349.7075358702523,0.0,0.0,326.66140152533194,0.0,1.0,0.1414736267276432,0.0,0.0,0.6792272779441543,65.99961422222222,-206.72208866680552,0.18516824788710773,8.93804121839437,0.002582122349865172,-60.39182442994249,1.2232610926106047,0.2740648092995976,-3465.422817530963,31.93129800264306,0.8155251818495999,-1799.5310425247474,46.55855627462038,0.18782486819739413,323.88578190885465,-213.17350690378603
2025-01-01 04:00:00,12.753495459141286,0.11951812101315872,0.0,12.753495459141288,0.11951812101315872,0.0,0.12378328896418611,0.0,0.1433583077048797,12.436353862472224,0.05,0.0,0.0,0.10493478767982538,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.030312705592105263,0.0,0.0027255387458552317,0.0,0.09074504462622561,0.0,0.0034452574651124847,0.0,0.1060188032426666,0.07951410243199993,0.0,0.0,9809.868045063618,20.000000000000057,0.36666666666666664,2626.4858174086057,11.988923706222222,0.44743015625,0.36666666666666664,11988.923706222222,32697.064653333335,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,20418.850453333333,0.0,0.0,34.399753996303616,51.66666666666668,46.10666666666668,0.0,50.1240538361228,0.0,0.0,0.0,34.399753996303616,49.22057977581047,50.1240538361228,48.76884274565431,12.43753247303448,19.69289938355622,-0.056394130972499804,11.054638261374473,3.236318820104882,0.612523729166096,0.55,9.236100170605994,6246.835920165634,-620.3345344602033,-2835.843728606245,-84.97875292467604,-3694.7085848072647,0.0,0.0,325.71989466430136,0.0,1.0,0.1462726475235532,0.0,0.0,0.7022677972791012,65.99961422222222,-194.04343475501872,0.1849545239723729,8.906545815078788,0.0025739695937799464,13.578464304328817,1.2228595479583395,0.2519063263970946,-3283.8276346427638,37.00728277395472,0.8155251818495999,-2882.669675709569,46.825947103324644,0.1737949229361157,126.27905992345657,-211.25781284813263
2025-01-01 05:00:00,13.887537392212925,0.11951812101315872,0.0,13.887537392212923,0.11951812101315872,0.0,0.12724759817471243,0.0,0.1433583077048797,13.566931486333335,0.05,0.0,0.0,0.10493478767982538,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.03377701480263158,0.0,0.0027255387458552317,0.0,0.09074504462622561,0.0,0.0034452574651124847,0.0,0.1060188032426666,0.07951410243199993,0.0,0.0,10701.674230978491,20.000000000000057,0.4,2865.257255354843,13.078825861333334,0.48810562499999993,0.4,13078.825861333335,32697.064653333335,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,20418.850453333333,0.0,0.0,34.28655308846536,51.66666666666668,46.10666666666668,0.0,49.97472870690214,0.0,0.0,0.0,34.28655308846536,49.08926058451115,49.97472870690214,48.64652652331566,12.43753247303448,19.658125328137213,-0.07181020089667971,11.457476007001073,2.0246916930009307,-0.22708523393648025,-0.25000000000000006,9.236100170605994,6935.275125980732,-544.0633175257242,-2391.2080119792536,-192.6021961280168,-3909.9395095714112,0.0,0.0,329.1842038748278,0.0,1.0,0.14902016105449045,0.0,0.0,0.7154588504803168,65.99961422222222,-185.64379930117585,0.18592890279170177,8.897014036056662,0.0025832485944357214,31.6566143661863,1.2223841136343403,0.22762667784643809,-3442.070637960925,32.75006508035834,0.8155251818495999,-2443.4437740618637,52.2357620826097,0.13544673839537164,64.93213083409613,-257.5343269621129
2025-01-01 06:00:00,15.135214653631701,0.12973777076447682,0.0,15.135214653631701,0.12973777076447682,0.0,0.33321280297632466,0.4583387951851853,0.16144275720630316,14.13222029826389,0.05,0.0,0.0,0.11515443743114348,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.03810740131578947,0.0,0.008605073139804601,0.0,0.2865003285207306,0.0,0.007903507298111815,0.0,0.11776198918902958,0.08832149189177214,0.0,0.0,11147.577323935928,20.000000000000057,0.4166666666666667,2984.642974327961,13.62377693888889,0.508443359375,0.4166666666666667,13623.776938888888,32697.064653333335,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,20418.850453333333,458.33879518518523,0.08333333333333333,33.64774357858616,51.66666666666668,46.10666666666668,0.0,49.759225356454714,0.21285481152834476,551.9329527085288,458.33879518518523,33.64774357858616,48.57231624276779,49.759225356454714,47.978861685924336,12.43753247303448,19.69973218432652,-0.05842289330273858,10.956054476807783,2.5289513545290494,-0.5199781743994132,0.3,9.236100170605994,7749.088399510991,-621.9872649055535,-2338.1762796835214,-31.966647462813594,-3751.733655875007,0.0,0.0,552.411835161618,0.0,1.0,0.14714904532736697,0.0,0.0,0.7064754599258407,65.99961422222222,-199.16710371154792,0.1850683529640364,8.910126319247782,0.002577915563405063,-63.567270524608496,1.2222144006299112,0.2605101691342867,-3645.8762680890745,39.24602885555995,0.8155251818495999,-2388.6348771957114,50.458597512190345,0.17043841299488854,189.78235905975455,-221.74900652256812
2025-01-01 07:00:00,15.877271008487847,0.1428224749183714,0.0,15.877271008487847,0.1428224749183714,0.0,0.5925881584403826,0.9166775903703706,0.18578496141320697,14.13222029826389,0.05,0.0,0.0,0.12823914158503807,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.03550916940789474,0.0,0.016244045071012445,0.0,0.5408349439614756,0.0,0.01479943929982281,0.0,0.13332524767216125,0.0999939357541209,0.0,0.0,11147.577323935928,20.000000000000057,0.4166666666666667,2984.642974327961,13.62377693888889,0.508443359375,0.4166666666666667,13623.776938888888,32697.064653333335,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,20418.850453333333,916.6775903703705,0.16666666666666666,35.812624708167405,51.66666666666668,46.10666666666668,0.0,51.226280757756705,0.16761505289494744,453.48877108507776,916.6775903703705,35.812624708167405,50.45329500647044,51.2279413566556,50.065141531928425,12.43753247303448,19.71997634012688,-0.05449368189755474,10.75539104282335,2.0801429837352976,-0.7748822617530566,-0.55,9.236100170605994,7719.555171240552,-910.201574925639,-2774.6276452660763,-182.71131289434422,-4044.067427037201,0.0,0.0,811.9401017609828,7.222177312824495,0.65,0.1513062832096887,0.0,0.0,0.7264347232591526,42.89974924444444,-195.8948274191586,0.18456716377393753,8.915206888858624,0.002574168112636755,5.01429921279381,1.2221326270244475,0.2635687883873948,-3935.248879303822,40.404330050221766,0.8155251818495999,-2826.921321032395,52.2936757663185,0.16368564481798903,43.48662052775307,-226.1979334220973
2025-01-01 08:00:00,13.885316308097025,0.12304877174202337,0.0,13.885316308097025,0.12304877174202337,0.0,0.12031897975365981,0.0,0.1480658420100326,13.566931486333335,0.05,0.0,0.0,0.10846543840869004,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.02684839638157895,0.0,0.0027255387458552317,0.0,0.09074504462622561,0.0,0.0034452574651124847,0.0,0.1060188032426666,0.07951410243199993,0.0,0.0,10701.674230978491,20.000000000000057,0.4,2865.257255354843,13.078825861333334,0.48810562499999993,0.4,13078.825861333335,32697.064653333335,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,20418.850453333333,0.0,0.0,35.407514698484285,51.66666666666668,46.10666666666668,0.0,51.25682497540424,0.0,0.0,0.0,35.407514698484285,50.10455445687098,51.25682497540424,49.52841919760434,12.43753247303448,19.72105757113691,-0.05567479705966285,10.301421410241094,1.4043041248404684,-1.171163556616812,-1.4,9.236100170605994,6518.477299963712,-1406.2317873101617,-2968.000493545975,-145.20997588044835,-4347.172371082351,0.0,0.0,260.9635055367057,418.4741546805109,0.0,0.15565542757186532,0.0,0.0,0.7473153464172368,0.0,-96.98806546913495,0.18502046307475944,8.92554761186567,0.0025794799788408395,115.15338812241046,1.2226980973402561,0.2789039575282823,-4315.88405202985,44.395009364845144,0.8155251818495999,-3023.0953654906816,55.09487194470619,0.17183159647678925,80.9067133341905,-226.11668921463885
2025-01-01 09:00:00,13.31483103235068,0.12304877174202337,0.0,13.314831032350678,0.12304877174202337,0.0,0.11512251593787032,0.0,0.1480658420100326,13.001642674402778,0.05,0.0,0.0,0.10846543840869004,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.021651932565789473,0.0,0.0027255387458552317,0.0,0.09074504462622561,0.0,0.0034452574651124847,0.0,0.1060188032426666,0.07951410243199993,0.0,0.0,10255.771138021053,20.000000000000057,0.38333333333333336,2745.871536381724,12.533874783777778,0.46776789062499996,0.38333333333333336,12533.87478377778,32697.064653333335,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,20418.850453333333,0.0,0.0,35.27978073370006,51.66666666666668,46.10666666666668,0.0,51.101269690904815,0.0,0.0,0.0,35.27978073370006,49.96930257981448,51.101269690904815,49.40331902426932,12.43753247303448,19.69474615900874,-0.0574899111612203,10.132393873133823,1.3476143216225216,-1.09176702277525,-0.85,9.236100170605994,6467.353286527169,-1206.0963348578418,-2313.3579947547046,-39.43238987034834,-4149.5573089921445,0.0,0.0,255.76704172091624,1254.7506712568256,0.0,0.15292434600263638,0.0,0.0,0.7342031845039636,0.0,105.37241577734449,0.18686251521268085,8.940558274524737,0.002599698546431655,262.17894855405615,1.2234068487601375,0.27555577047310803,-3996.763041707504,44.795170467937744,0.8155251818495999,-2366.125524374221,52.76752961951697,0.17992655660367438,61.28429446584144,-100.71668433618977
