Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,3.4674814117661716,0.23080917629687434,0.0,0.057791356862769525,0.0038468196049479056,0.0,0.3313835039156423,2.499896577777778,0.6362013300727511,0.0,0.0,0.0,0.23080917629687434,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01861984649122807,0.0,On,0.31276365742441425,0,On,0.3284557616769186,0,On,0.2709275803891769,0.20319568529188262,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5165.085262222222,Lower On,2499.896577777778,1.0,19.33590520406551,51.666666666666686,46.10666666666668,0.0,48.9372230810193,0.43209837615501834,1099.5334134357604,2499.896577777778,19.33590520406551,48.19416460715162,48.9372230810193,47.82263537021779,12.43753247303448,20.854331499231044,0.0,2.8,302.47250539914285,-659.2881507663436,-0.0,-0.0,1014.6195175833733,0.0,1.0,0.02802052099782701,0.0,0,0.5214179299535484,65.99961422222222,-52.85886141788678,0.17720418881415845,9.528562081033625,0.002649330943221472,30.745329066189413,1.2185435659745125
2025-01-01 00:11:00,3.4674814117661716,0.23080917629687434,0.0,0.057791356862769525,0.0038468196049479056,0.0,0.3313835039156423,2.499896577777778,0.6362013300727511,0.0,0.0,0.0,0.23080917629687434,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01861984649122807,0.0,On,0.31276365742441425,0,On,0.3284557616769186,0,On,0.2709275803891769,0.20319568529188262,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5165.085262222222,Lower On,2499.896577777778,1.0,19.520626723958685,51.666666666666686,46.10666666666668,0.0,48.91110305807685,0.4324078171918439,1099.5334134357604,2499.896577777778,19.520626723958685,48.38798021286205,48.91110305807685,48.126418790254654,12.43753247303448,20.779348301952123,0.0,2.8,308.58782687403516,-655.3112971149861,-0.0,-0.0,1014.6195175833733,0.0,1.0,0.02796765522996188,0.0,0,0.5204341809630219,65.99961422222222,-50.72039359435201,0.17803820607473603,9.494964864489251,0.0026495435273181317,30.775808277349633,1.2188542675665668
2025-01-01 00:12:00,3.4674814117661716,0.23080917629687434,0.0,0.057791356862769525,0.0038468196049479056,0.0,0.3313835039156423,2.499896577777778,0.6362013300727511,0.0,0.0,0.0,0.23080917629687434,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01861984649122807,0.0,On,0.31276365742441425,0,On,0.3284557616769186,0,On,0.2709275803891769,0.20319568529188262,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5165.085262222222,Lower On,2499.896577777778,1.0,19.70381405040871,51.666666666666686,46.10666666666668,0.0,48.88499015498163,0.43271761722032537,1099.5334134357604,2499.896577777778,19.70381405040871,48.58176989445474,48.88499015498163,48.430159764191295,12.43753247303448,20.706518696649947,0.0,2.8,314.46437941644547,-651.4577980898658,-0.0,-0.0,1014.6195175833733,0.0,1.0,0.027916275434197467,0.0,0,0.5194780835817135,65.99961422222222,-48.69734007706211,0.17885290382112565,9.462500257259162,0.002649756267914719,30.804955051568438,1.2191561926886445
2025-01-01 00:13:00,3.4674814117661716,0.23080917629687434,0.0,0.057791356862769525,0.0038468196049479056,0.0,0.3313835039156423,2.499896577777778,0.6362013300727511,0.0,0.0,0.0,0.23080917629687434,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01861984649122807,0.0,On,0.31276365742441425,0,On,0.3284557616769186,0,On,0.2709275803891769,0.20319568529188262,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5165.085262222222,Lower On,2499.896577777778,1.0,19.885533289419755,51.666666666666686,46.10666666666668,0.0,48.85888459456892,0.43302777418155775,1099.5334134357604,2499.896577777778,19.885533289419755,48.77553386724088,48.85888459456892,48.73385850357687,12.43753247303448,20.6357490289635,0.0,2.8,320.11438636331127,-647.7219255018298,-0.0,-0.0,1014.6195175833733,0.0,1.0,0.027866318311633012,0.0,0,0.5185484599164001,65.99961422222222,-46.78320571823224,0.17964897822441242,9.430366720411033,0.0026499691572557603,30.832826391347332,1.2194497169212348
2025-01-01 00:14:00,3.4674814117661716,0.23080917629687434,0.0,0.057791356862769525,0.0038468196049479056,0.0,0.3313835039156423,2.499896577777778,0.6362013300727511,0.0,0.0,0.0,0.23080917629687434,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01861984649122807,0.0,On,0.31276365742441425,0,On,0.3284557616769186,0,On,0.2709275803891769,0.20319568529188262,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5165.085262222222,Lower On,2499.896577777778,1.0,20.068685764862266,51.666666666666686,46.10666666666668,0.0,48.96927233725426,0.4317192967126601,1099.5334134357604,2499.896577777778,20.068685764862266,48.96927233725426,48.96927233725427,48.96927233725426,12.43753247303448,20.56695088253833,-0.044160228572813764,2.8,325.5491678086464,-644.0982925978011,-0.0,-0.0,1014.6195175833733,0.0,1.0,0.027817724026462674,0.0,0,0.5176441965166205,65.99961422222222,-44.972057176925716,0.18042709407789073,9.399274159463767,0.0026501821879229837,30.85947618750325,1.219735195193131
2025-01-01 00:15:00,3.0978559594457606,0.20418353477586906,0.0,0.051630932657429345,0.003403058912931151,0.0,0.181307394103121,2.499896577777778,0.41665198756486155,0.0,0.0,0.0,0.20418353477586906,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01861984649122807,0.0,On,0.1626875476118929,0,On,0.14440727453036936,0,On,0.23542672502783651,0.17657004377087734,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5165.085262222222,Lower On,2499.896577777778,1.0,20.305195990114953,51.666666666666686,46.10666666666668,0.0,49.16298510335214,0.0,0.0,2499.896577777778,20.305195990114953,49.16298510335214,49.16298510335215,49.16298510335214,12.43753247303448,20.50004069362762,-0.11107041748352131,2.8,-36.36096442330643,-640.5818278453504,-0.0,-0.0,647.4791251382562,0.0,1.0,0.02777043595519893,0.0,0,0.5167642397081176,65.99961422222222,-43.258261716212246,0.18118788678610762,9.368430370929673,0.0026503953528166217,30.139437482475294,1.2200129632823926
2025-01-01 00:16:00,3.0978559594457606,0.20418353477586906,0.0,0.051630932657429345,0.003403058912931151,0.0,0.181307394103121,2.499896577777778,0.41665198756486155,0.0,0.0,0.0,0.20418353477586906,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01861984649122807,0.0,On,0.1626875476118929,0,On,0.14440727453036936,0,On,0.23542672502783651,0.17657004377087734,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5165.085262222222,Lower On,2499.896577777778,1.0,20.60543879461693,51.666666666666686,46.10666666666668,0.0,49.51097498001505,0.0,0.0,2499.896577777778,20.60543879461693,49.51097498001505,49.51097498001506,49.51097498001505,12.43753247303448,20.421688636327453,-0.18942247478369012,2.8,-30.216323161907894,-636.4737326176039,-0.0,-0.0,647.4791251382562,0.0,1.0,0.02771502723832004,0.0,0,0.5157331704264788,65.99961422222222,-41.22171568256023,0.1820805112026221,9.333536241820461,0.002650603496571262,30.173041417010857,1.2203384221520677
2025-01-01 00:17:00,3.0978559594457606,0.20418353477586906,0.0,0.051630932657429345,0.003403058912931151,0.0,0.181307394103121,2.499896577777778,0.41665198756486155,0.0,0.0,0.0,0.20418353477586906,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01861984649122807,0.0,On,0.1626875476118929,0,On,0.14440727453036936,0,On,0.23542672502783651,0.17657004377087734,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5165.085262222222,Lower On,2499.896577777778,1.0,20.904159369057652,51.666666666666686,46.10666666666668,0.0,49.85892272011576,0.0,0.0,2499.896577777778,20.904159369057652,49.85892272011575,49.85892272011576,49.85892272011576,12.43753247303448,20.345455994720997,-0.26565511639014616,2.8,-24.33545524589033,-632.4868114265895,-0.0,-0.0,647.4791251382562,0.0,1.0,0.02766108189215868,0.0,0,0.5147293321777802,65.99961422222222,-39.32776895755692,0.1829541222447902,9.29826574877367,0.002650811816822653,30.205329387232005,1.2206552398944905
2025-01-01 00:18:00,8.262941221667983,0.20418353477586906,0.0,0.1377156870277997,0.003403058912931151,0.0,0.181307394103121,2.499896577777778,0.41665198756486155,5.165085262222222,0.0,0.0,0.20418353477586906,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01861984649122807,0.0,On,0.1626875476118929,0,On,0.14440727453036936,0,On,0.23542672502783651,0.17657004377087734,On,On,5165.085262222222,21.111111111111143,1.0,0.0,5.165085262222222,0.0,1,5165.085262222222,5165.085262222222,Lower On,2499.896577777778,1.0,21.20142114601731,51.666666666666686,46.10666666666668,0.0,50.20682853728648,0.0,0.0,2499.896577777778,21.20142114601731,50.20682853728648,50.20682853728648,50.20682853728648,12.43753247303448,20.27125290872243,-0.33985820238871156,2.8,5146.414945499909,-628.6155652763725,-0.0,-0.0,647.4791251382562,0.0,1.0,0.027608539190253786,0.0,0,0.5137515949378644,65.99961422222222,-37.533876584197195,0.18380938302512373,9.264808289939925,0.0026510203058693416,30.236356301089547,1.2209637768343762
2025-01-01 00:19:00,8.262941221667983,0.20418353477586906,0.0,0.1377156870277997,0.003403058912931151,0.0,0.181307394103121,2.499896577777778,0.41665198756486155,5.165085262222222,0.0,0.0,0.20418353477586906,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01861984649122807,0.0,On,0.1626875476118929,0,On,0.14440727453036936,0,On,0.23542672502783651,0.17657004377087734,On,On,5165.085262222222,21.111111111111143,1.0,0.0,5.165085262222222,0.0,1,5165.085262222222,5165.085262222222,Lower On,2499.896577777778,1.0,21.36600256652264,51.666666666666686,46.10666666666668,0.0,50.55469263625724,0.0,0.0,2499.896577777778,21.36600256652264,50.55469263625724,50.55469263625724,50.55469263625724,12.43753247303448,20.3854129519452,-0.22569815916594393,2.8,5136.317523228623,-634.5752993418681,-0.0,-0.0,647.4791251382562,0.0,1.0,0.0276893614324312,0.0,0,0.5152555700500195,65.99961422222222,-41.671564789986846,0.1825317219876767,9.31721397848331,0.002651228956336779,30.142062531688065,1.2204887731498606
2025-01-01 00:20:00,8.262941221667983,0.20418353477586906,0.0,0.1377156870277997,0.003403058912931151,0.0,0.181307394103121,2.499896577777778,0.41665198756486155,5.165085262222222,0.0,0.0,0.20418353477586906,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01861984649122807,0.0,On,0.1626875476118929,0,On,0.14440727453036936,0,On,0.23542672502783651,0.17657004377087734,On,On,5165.085262222222,21.111111111111143,1.0,0.0,5.165085262222222,0.0,1,5165.085262222222,5165.085262222222,Lower On,2499.896577777778,1.0,21.53307046642567,51.666666666666686,46.10666666666668,0.0,50.90253363760448,0.0,0.0,2499.896577777778,21.53307046642567,50.902533637604485,50.90253363760449,50.90253363760448,12.43753247303448,20.496019120372623,-0.11509199073852017,2.8,5127.071651785972,-640.3707170253855,-0.0,-0.0,647.4791251382562,0.0,1.0,0.027767592892808817,0.0,0,0.5167113347779667,65.99961422222222,-45.12201854912078,0.1813037830029367,9.368329701430902,0.002651437037067773,30.050149144216803,1.2200289045328274
