Metric,Value
Total Electric Energy (kWh),6096.93948638232
Total Gas Energy (therms),0.0
Average Electric Power (kW),8.467971508864332
Peak Electric Power (kW),35.672496180713466
Other Electric Energy (kWh),366.1114301952021
HVAC Heating Electric Energy (kWh),5438.389508411852
Lighting Electric Energy (kWh),72.43592608637702
Water Heating Electric Energy (kWh),220.00262168888887
Average Temperature - Indoor (C),19.082012797322403
Unmet Heating Load (C-hours),42.902851473541915
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
