Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 02:33:00,0.293668800206351,0.19178508448151468,0.0,0.0048944800034391835,0.0031964180746919114,0.0,0.027979166793438114,0.0,0.2656896334129129,0.0,0.0,0.0,0.19178508448151468,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0047051430007309936,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,22131.264955555554,Off,0.0,0.0,23.824886011812037,51.666666666666686,46.10666666666668,0.0,51.63044731428082,0.0,0.0,0.0,23.824886011812037,51.64946583606353,51.65897509695488,51.63044731428082,12.43753247303448,17.818477753026773,-0.01485558030659817,2.8223979684029588,1.1,9.236100170605994,-4606.357367566432,-2421.517575770065,-4870.823181091231,-0.0,-0.0,410.40430664340636,0.0,2.0,0.22222662862927217,0.0,0,1.3187216941774622,131.99922844444444,-145.93849311860723,0.21082122717820512,8.071201142293202,0.00260888534514862,20.84066444464591,1.23128744780492,1.0873669091327998,-2455.3824754210327,33.86489965096782
2025-01-01 02:34:00,0.293668800206351,0.19178508448151468,0.0,0.0048944800034391835,0.0031964180746919114,0.0,0.027979166793438114,0.0,0.2656896334129129,0.0,0.0,0.0,0.19178508448151468,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0047051430007309936,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,22131.264955555554,Off,0.0,0.0,23.88970943804323,51.666666666666686,46.10666666666668,0.0,51.62880345567456,0.0,0.0,0.0,23.88970943804323,51.64794600735934,51.65751728320173,51.62880345567456,12.43753247303448,17.72490661571581,-0.10842671761756151,2.7612597382909003,1.1,9.236100170605994,-4556.935363907962,-2334.1996340968008,-4826.392362815162,-0.0,-0.0,410.40430664340636,0.0,2.0,0.2214388797265237,0.0,0,1.3140470898151204,131.99922844444444,-140.94730773620523,0.21207183139088126,8.026509099416916,0.002608930822178624,21.11400675403233,1.2316835051048525,1.0873669091327998,-2368.2262307265505,34.026596629749804
2025-01-01 02:35:00,0.293668800206351,0.19178508448151468,0.0,0.0048944800034391835,0.0031964180746919114,0.0,0.027979166793438114,0.0,0.2656896334129129,0.0,0.0,0.0,0.19178508448151468,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0047051430007309936,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,22131.264955555554,Off,0.0,0.0,23.952890318549105,51.666666666666686,46.10666666666668,0.0,51.627155131803086,0.0,0.0,0.0,23.952890318549105,51.64642204346205,51.65605549929155,51.627155131803086,12.43753247303448,17.633663666160988,-0.19966966717238321,2.706221196469803,1.1,9.236100170605994,-4509.040860270277,-2255.596669867863,-4783.222354797272,-0.0,-0.0,410.40430664340636,0.0,2.0,0.22066930966868736,0.0,0,1.3094803610809542,131.99922844444444,-136.22281211641194,0.2132994838535697,7.983054163240945,0.0026089768808616747,21.380111316870327,1.232069952101155,1.0873669091327998,-2289.765460602933,34.16879073507008
2025-01-01 02:36:00,0.293668800206351,0.19178508448151468,0.0,0.0048944800034391835,0.0031964180746919114,0.0,0.027979166793438114,0.0,0.2656896334129129,0.0,0.0,0.0,0.19178508448151468,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0047051430007309936,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,22131.264955555554,Off,0.0,0.0,24.01449336210123,51.666666666666686,46.10666666666668,0.0,51.62550245616586,0.0,0.0,0.0,24.01449336210123,51.64489404915239,51.65458984564566,51.62550245616586,12.43753247303448,17.544657125938755,-0.28867620739461586,2.656665799577591,1.1,9.236100170605994,-4462.612978044986,-2184.827822938952,-4741.258503964195,-0.0,-0.0,410.40430664340636,0.0,2.0,0.2199172402708371,0.0,0,1.3050174835374773,131.99922844444444,-131.758780724197,0.21450487656690603,7.940787409763998,0.00260902350540395,21.639248853048414,1.2324471595803435,1.0873669091327998,-2219.1212451987008,34.29342225974865
2025-01-01 02:37:00,22.424933755761906,0.19178508448151468,0.0,0.3737488959293651,0.0031964180746919114,0.0,0.027979166793438114,0.0,0.2656896334129129,22.131264955555555,0.0,0.0,0.19178508448151468,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0047051430007309936,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,On,22131.264955555554,18.33333333333337,1.0,0.0,22.131264955555555,0.0,1,22131.264955555554,22131.264955555554,Off,0.0,0.0,24.074579649255963,51.666666666666686,46.10666666666668,0.0,51.62384553779143,0.0,0.0,0.0,24.074579649255963,51.64336212508315,51.65312041872902,51.62384553779143,12.43753247303448,17.457800364554878,-0.3755329687784936,2.6120394983710664,1.1,9.236100170605994,17713.671002643838,-2121.101311570088,-4700.449419423088,-0.0,-0.0,410.40430664340636,0.0,2.0,0.21918203010075163,0.0,0,1.3006546508425305,131.99922844444444,-127.54884013203217,0.215688669584485,7.899001868834531,0.0026090706806157194,21.891675440013245,1.2328154778591187,1.0873669091327998,-2155.503753808508,34.402442238420235
2025-01-01 02:38:00,22.424933755761906,0.19178508448151468,0.0,0.3737488959293651,0.0031964180746919114,0.0,0.027979166793438114,0.0,0.2656896334129129,22.131264955555555,0.0,0.0,0.19178508448151468,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0047051430007309936,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,On,22131.264955555554,18.33333333333337,1.0,0.0,22.131264955555555,0.0,1,22131.264955555554,22131.264955555554,Off,0.0,0.0,23.95347213403407,51.666666666666686,46.10666666666668,0.0,51.622184481488084,0.0,0.0,0.0,23.95347213403407,51.64182636801073,51.65164731127206,51.622184481488084,12.43753247303448,17.62822630015264,-0.20510703318073098,2.571844395888318,1.1,9.236100170605994,17618.815058670574,-2063.705694717867,-4780.654607940391,-0.0,-0.0,410.40430664340636,0.0,2.0,0.22062340478465642,0.0,0,1.3092079555334566,131.99922844444444,-142.1995955879941,0.21338419527863828,7.980967666407703,0.0026091183918781208,21.298084729897596,1.232092885752129,1.0873669091327998,-2098.203204200101,34.49750948223368
2025-01-01 02:39:00,22.424933755761906,0.19178508448151468,0.0,0.3737488959293651,0.0031964180746919114,0.0,0.027979166793438114,0.0,0.2656896334129129,22.131264955555555,0.0,0.0,0.19178508448151468,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0047051430007309936,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,On,22131.264955555554,18.33333333333337,1.0,0.0,22.131264955555555,0.0,1,22131.264955555554,22131.264955555554,Off,0.0,0.0,23.836077522322885,51.666666666666686,46.10666666666668,0.0,51.62053180400558,0.0,0.0,0.0,23.836077522322885,51.6402983365861,51.65018160287636,51.62053180400558,12.43753247303448,17.79338784287893,-0.039945490454442734,2.535633046977664,1.1,9.236100170605994,17528.004319296335,-2012.0245030754709,-4858.893815574014,-0.0,-0.0,410.40430664340636,0.0,2.0,0.2220155480348495,0.0,0,1.3174691144987711,131.99922844444444,-154.77112732860974,0.2111772902601165,8.059118148203742,0.0026091648366769163,20.724093209793324,1.2313934218140103,1.0873669091327998,-2046.5817362480582,34.5572331725873
2025-01-01 02:40:00,22.424933755761906,0.19178508448151468,0.0,0.3737488959293651,0.0031964180746919114,0.0,0.027979166793438114,0.0,0.2656896334129129,22.131264955555555,0.0,0.0,0.19178508448151468,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0047051430007309936,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,On,22131.264955555554,18.33333333333337,1.0,0.0,22.131264955555555,0.0,1,22131.264955555554,22131.264955555554,Off,0.0,0.0,23.722197258586394,51.666666666666686,46.10666666666668,0.0,51.61888724879281,0.0,0.0,0.0,23.722197258586394,51.63877779395702,51.648723066539134,51.61888724879281,12.43753247303448,17.95356669454373,0.0,2.503002120016368,1.1,9.236100170605994,17439.46830490957,-1965.4077640687542,-4935.251951373544,-0.0,-0.0,410.40430664340636,0.0,2.0,0.22336132125816377,0.0,0,1.3254551076984802,131.99922844444444,-166.94900591584596,0.20906145241944354,8.13563293640151,0.0026092100554415097,20.168598014359574,1.23071581773194,1.0873669091327998,-2000.064376330478,34.65661226172372
2025-01-01 02:41:00,22.424933755761906,0.19178508448151468,0.0,0.3737488959293651,0.0031964180746919114,0.0,0.027979166793438114,0.0,0.2656896334129129,22.131264955555555,0.0,0.0,0.19178508448151468,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0047051430007309936,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,On,22131.264955555554,18.33333333333337,1.0,0.0,22.131264955555555,0.0,1,22131.264955555554,22131.264955555554,Off,0.0,0.0,23.611668119847216,51.666666666666686,46.10666666666668,0.0,51.61725057301673,0.0,0.0,0.0,23.611668119847216,51.63726451593747,51.64727148739784,51.61725057301673,12.43753247303448,18.108994398837268,0.0,2.4735931702260054,1.1,9.236100170605994,17353.309568096098,-1923.4418670684922,-5009.794864115805,-0.0,-0.0,410.40430664340636,0.0,2.0,0.22466311187057236,0.0,0,1.3331801023692298,131.99922844444444,-178.56482998705573,0.20703113702370618,8.2093175467904,0.0026092540863770237,19.63067880720861,1.2300590247683545,1.0873669091327998,-1958.140139736802,34.69827266830957
2025-01-01 02:42:00,22.424933755761906,0.19178508448151468,0.0,0.3737488959293651,0.0031964180746919114,0.0,0.027979166793438114,0.0,0.2656896334129129,22.131264955555555,0.0,0.0,0.19178508448151468,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0047051430007309936,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,On,22131.264955555554,18.33333333333337,1.0,0.0,22.131264955555555,0.0,1,22131.264955555554,22131.264955555554,Off,0.0,0.0,23.504341447671422,51.666666666666686,46.10666666666668,0.0,51.61562154512153,0.0,0.0,0.0,23.504341447671422,51.63575828875364,51.64582666056971,51.61562154512153,12.43753247303448,18.25988182929765,0.0,2.4470788409621207,1.1,9.236100170605994,17269.458412105083,-1885.5902216747984,-5082.582611225231,-0.0,-0.0,410.40430664340636,0.0,2.0,0.2259230895998794,0.0,0,1.3406569739577805,131.99922844444444,-189.6282388686471,0.20508131910588065,8.280982706025524,0.0026092969658413085,19.109498296070996,1.2294220878215152,1.0873669091327998,-1920.3423597716694,34.75213809687092
2025-01-01 02:43:00,22.424933755761906,0.19178508448151468,0.0,0.3737488959293651,0.0031964180746919114,0.0,0.027979166793438114,0.0,0.2656896334129129,22.131264955555555,0.0,0.0,0.19178508448151468,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0047051430007309936,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,On,22131.264955555554,18.33333333333337,1.0,0.0,22.131264955555555,0.0,1,22131.264955555554,22131.264955555554,Off,0.0,0.0,23.400081071025475,51.666666666666686,46.10666666666668,0.0,51.613999943822385,0.0,0.0,0.0,23.400081071025475,51.634258908114944,51.644388390261234,51.613999943822385,12.43753247303448,18.406422137073918,0.0,2.4231686571698905,1.1,9.236100170605994,17187.85155232839,-1851.4405771740396,-5153.670375370382,-0.0,-0.0,410.40430664340636,0.0,2.0,0.22714323682190765,0.0,0,1.3478974861398885,131.99922844444444,-200.1473345001878,0.20320742360854652,8.350067253239146,0.0026093387285115524,18.60429062408869,1.2288041322193004,1.0873669091327998,-1886.2569466763593,34.8163695023197
2025-01-01 02:44:00,0.293668800206351,0.19178508448151468,0.0,0.0048944800034391835,0.0031964180746919114,0.0,0.027979166793438114,0.0,0.2656896334129129,0.0,0.0,0.0,0.19178508448151468,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0047051430007309936,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,22131.264955555554,Off,0.0,0.0,23.29876083234291,51.666666666666686,46.10666666666668,0.0,51.61238555724281,0.0,0.0,0.0,23.29876083234291,51.63276617841733,51.6429564890046,51.61238555724281,12.43753247303448,18.54879426375816,0.0,2.401601539745669,1.1,9.236100170605994,-5022.8439172256285,-1820.670821119421,-5223.1097437866965,-0.0,-0.0,410.40430664340636,0.0,2.0,0.22832538260541219,0.0,0,1.3549124928472462,131.99922844444444,-210.13848008233688,0.20140525376811624,8.417371683481267,0.002609379407527386,18.114348286012657,1.228204348264373,1.0873669091327998,-1855.511716398433,34.840895279012
2025-01-01 02:45:00,0.293668800206351,0.19178508448151468,0.0,0.0048944800034391835,0.0031964180746919114,0.0,0.027979166793438114,0.0,0.2656896334129129,0.0,0.0,0.0,0.19178508448151468,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0047051430007309936,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,22131.264955555554,Off,0.0,0.0,23.379997802282023,51.666666666666686,46.10666666666668,0.0,51.61077818222285,0.0,0.0,0.0,23.379997802282023,51.63127991210455,51.64153077704541,51.61077818222285,12.43753247303448,18.431950361949124,0.0,2.382140149759609,1.1,9.236100170605994,-4956.650486168388,-1792.8947125402317,-5166.094231930067,-0.0,-0.0,410.40430664340636,0.0,2.0,0.22735544103867583,0.0,0,1.3491567335396004,131.99922844444444,-200.96056088172733,0.20288860672231226,8.36232546932106,0.0026094190346070854,18.463284066326864,1.228696489896386,1.0873669091327998,-1827.7683279390205,34.87361539878887
2025-01-01 02:46:00,0.293668800206351,0.19178508448151468,0.0,0.0048944800034391835,0.0031964180746919114,0.0,0.027979166793438114,0.0,0.2656896334129129,0.0,0.0,0.0,0.19178508448151468,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0047051430007309936,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,22131.264955555554,Off,0.0,0.0,23.45878892417893,51.666666666666686,46.10666666666668,0.0,51.609165207804864,0.0,0.0,0.0,23.45878892417893,51.62978846355172,51.64010009142515,51.609165207804864,12.43753247303448,18.3185742481553,0.0,2.3645737124947224,1.1,9.236100170605994,-4894.218774873921,-1767.8219002607366,-5111.007823599437,-0.0,-0.0,410.40430664340636,0.0,2.0,0.22641219919859748,0.0,0,1.3435594138797577,131.99922844444444,-193.61525791788992,0.20433982594347644,8.30910667177196,0.002609459408843267,18.801519581556832,1.229174401110153,1.0873669091327998,-1802.7263091912985,34.904408930561914
2025-01-01 02:47:00,0.293668800206351,0.19178508448151468,0.0,0.0048944800034391835,0.0031964180746919114,0.0,0.027979166793438114,0.0,0.2656896334129129,0.0,0.0,0.0,0.19178508448151468,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0047051430007309936,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,22131.264955555554,Off,0.0,0.0,23.535285104326604,51.666666666666686,46.10666666666668,0.0,51.60754680298869,0.0,0.0,0.0,23.535285104326604,51.62829198878349,51.63866458168089,51.60754680298869,12.43753247303448,18.208451798969666,0.0,2.3487122520713606,1.1,9.236100170605994,-4833.747459780786,-1745.18549770419,-5057.726223275898,-0.0,-0.0,410.40430664340636,0.0,2.0,0.22549404208881546,0.0,0,1.338110950269428,131.99922844444444,-186.42554314829476,0.20576071673480975,8.256917025400007,0.0026095005067241998,19.129697799920308,1.229638951924467,1.0873669091327998,-1780.1148380489942,34.92934034480413
2025-01-01 02:48:00,0.293668800206351,0.19178508448151468,0.0,0.0048944800034391835,0.0031964180746919114,0.0,0.027979166793438114,0.0,0.2656896334129129,0.0,0.0,0.0,0.19178508448151468,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0047051430007309936,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,22131.264955555554,Off,0.0,0.0,23.609604470849742,51.666666666666686,46.10666666666668,0.0,51.60592312634835,0.0,0.0,0.0,23.609604470849742,51.62679063419799,51.63722438812281,51.60592312634835,12.43753247303448,18.10141542517832,0.0,2.334384747597474,1.1,9.236100170605994,-4775.315929577962,-1724.741237421189,-5006.149748446253,-0.0,-0.0,410.40430664340636,0.0,2.0,0.22459972603173542,0.0,0,1.3328039625641421,131.99922844444444,-179.57048777511477,0.2071525776162556,8.206357627697807,0.002609542306166037,19.448316071773647,1.2300908194392113,1.0873669091327998,-1759.6901138870653,34.94887646587636
2025-01-01 02:49:00,0.293668800206351,0.19178508448151468,0.0,0.0048944800034391835,0.0031964180746919114,0.0,0.027979166793438114,0.0,0.2656896334129129,0.0,0.0,0.0,0.19178508448151468,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0047051430007309936,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,22131.264955555554,Off,0.0,0.0,23.681852858133897,51.666666666666686,46.10666666666668,0.0,51.60429432829642,0.0,0.0,0.0,23.681852858133897,51.62528453865774,51.6357796438384,51.60429432829642,12.43753247303448,17.997314986170423,0.0,2.3214374169566714,1.1,9.236100170605994,-4718.8357989273445,-1706.2685658898588,-4956.18884650412,-0.0,-0.0,410.40430664340636,0.0,2.0,0.22372813952877407,0.0,0,1.3276318549868595,131.99922844444444,-173.05125906663062,0.20851655607676237,8.156671349244244,0.002609584786195768,19.75781947039269,1.230530609879616,1.0873669091327998,-1741.2329109977784,34.96434510791968
2025-01-01 02:50:00,0.293668800206351,0.19178508448151468,0.0,0.0048944800034391835,0.0031964180746919114,0.0,0.027979166793438114,0.0,0.2656896334129129,0.0,0.0,0.0,0.19178508448151468,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0047051430007309936,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,22131.264955555554,Off,0.0,0.0,23.752125654961205,51.666666666666686,46.10666666666668,0.0,51.60266055193334,0.0,0.0,0.0,23.752125654961205,51.623773834273905,51.634330475444195,51.60266055193334,12.43753247303448,17.896015167021748,0.0,2.3097320062572093,1.1,9.236100170605994,-4664.228517145788,-1689.5695517157449,-4907.76260082363,-0.0,-0.0,410.40430664340636,0.0,2.0,0.22287828316416694,0.0,0,1.3225886968745533,131.99922844444444,-166.8702229655638,0.20985367256863663,8.108469664361738,0.0026096279268350846,20.058608685069032,1.2309588692970643,1.0873669091327998,-1724.5461400967918,34.9765883810469
2025-01-01 02:51:00,0.293668800206351,0.19178508448151468,0.0,0.0048944800034391835,0.0031964180746919114,0.0,0.027979166793438114,0.0,0.2656896334129129,0.0,0.0,0.0,0.19178508448151468,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0047051430007309936,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,22131.264955555554,Off,0.0,0.0,23.820510097257518,51.666666666666686,46.10666666666668,0.0,51.60102193376906,0.0,0.0,0.0,23.820510097257518,51.62225864707267,51.63287700372448,51.60102193376906,12.43753247303448,17.7973922234554,-0.035941109877970945,2.299144187911358,1.1,9.236100170605994,-4611.413767264834,-1674.4665546252518,-4860.796980628014,-0.0,-0.0,410.40430664340636,0.0,2.0,0.22204924383363459,0.0,0,1.3176690697477644,131.99922844444444,-161.02109328022703,0.21116485488184664,8.061686650133675,0.0026096717090017024,20.351050125461825,1.231376097016751,1.0873669091327998,-1709.4525646884038,34.98601006315198
2025-01-01 02:52:00,0.293668800206351,0.19178508448151468,0.0,0.0048944800034391835,0.0031964180746919114,0.0,0.027979166793438114,0.0,0.2656896334129129,0.0,0.0,0.0,0.19178508448151468,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0047051430007309936,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,22131.264955555554,Off,0.0,0.0,23.887086780625392,51.666666666666686,46.10666666666668,0.0,51.599378604286265,0.0,0.0,0.0,23.887086780625392,51.620739097515276,51.63141934412978,51.599378604286265,12.43753247303448,17.701331834443707,-0.1320014988896645,2.2895621257528505,1.1,9.236100170605994,-4560.312736358384,-1660.79989001251,-4815.223662678815,-0.0,-0.0,410.40430664340636,0.0,2.0,0.22124017791678563,0.0,0,1.3128679674534567,131.99922844444444,-155.4933803229751,0.2124509598714866,8.016261458842127,0.0026097161144327603,20.63548253217661,1.2317827544704045,1.0873669091327998,-1695.7927555536949,34.99286554118476
2025-01-01 02:53:00,0.293668800206351,0.19178508448151468,0.0,0.0048944800034391835,0.0031964180746919114,0.0,0.027979166793438114,0.0,0.2656896334129129,0.0,0.0,0.0,0.19178508448151468,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0047051430007309936,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,22131.264955555554,Off,0.0,0.0,23.951930746124233,51.666666666666686,46.10666666666668,0.0,51.59773068839914,0.0,0.0,0.0,23.951930746124233,51.619215300921624,51.62995760718288,51.59773068839914,12.43753247303448,17.60772756080228,-0.2256057725310896,2.280885202500437,1.1,9.236100170605994,-4510.849078252981,-1648.4258793985537,-4770.979170893426,-0.0,-0.0,410.40430664340636,0.0,2.0,0.22045029930423457,0.0,0,1.3081807251163757,131.99922844444444,-150.2742140029602,0.21371278847537423,7.971472194492485,0.002609761125622718,20.912221689283726,1.2321792715124633,1.0873669091327998,-1683.4232766728624,34.997397274308675
