Metric,Value
Total Electric Energy (kWh),1175.254123464524
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.6322973937007275
Peak Electric Power (kW),7.640312160829384
Other Electric Energy (kWh),119.7106817921278
HVAC Heating Electric Energy (kWh),841.8829931898975
Lighting Electric Energy (kWh),35.74970446175777
Water Heating Electric Energy (kWh),143.16074402074076
HVAC Cooling Electric Energy (kWh),34.75
Average Temperature - Indoor (C),18.044900629555382
Unmet Heating Load (C-hours),39.39181722429947
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
