Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.2250077540528859,0.11012362465357356,0.0,0.22500775405288587,0.11012362465357356,0.0,0.044169805085126454,0.0,0.1308379489677594,0.0,0.05,0.0,0.0,0.09554029132024024,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.017112774122807015,0.0,0.02705703096231944,0.0,0.0034508938741057565,0.0,0.08774466094499794,0.06580849570874844,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,1812.3835198527179,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2453.2982711111113,0.0,0.0,38.85218543233286,51.66666666666668,46.10666666666668,0.0,50.8410605086927,0.0,0.0,0.0,38.85218543233286,50.888869758224594,50.91277438299055,50.8410605086927,12.43753247303448,17.49417176525257,0.0,5.203728613792031,2.8,9.236100170605994,-68.92281845487602,-586.0991164249087,-309.6679444183503,0.0,0.0,234.86524200895823,0.0,1.0,0.016170717271986722,0.0,0.0,0.41248566773424344,65.99961422222222,5.879883954516062,0.2320814774527252,8.158514288273096,0.0028148422254918887,29.459057540062005,1.2324483578872862,0.19086866676997263,-598.0520484921606,11.952932067251828
2025-01-01 01:00:00,0.925679672547126,0.12349051434140756,0.0,0.9256796725471259,0.12349051434140755,0.0,0.05464490459929715,0.6666390874074075,0.1543956805404214,0.0,0.05,0.0,0.0,0.10890718100807421,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.01582931606359649,0.0,0.038815588535700656,0.0,0.009186105862989066,0.0,0.10655824038249302,0.07991868028686974,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,1812.3835198527179,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2453.2982711111113,666.6390874074075,0.26666666666666666,37.95908465786837,51.66666666666668,46.10666666666668,0.0,50.81771867182712,0.31482451478075996,840.0883475745096,666.6390874074075,37.95908465786837,49.85723841439691,50.818271734678234,49.376445222830704,12.43753247303448,17.247863352005268,0.0,5.619343483554584,2.5,9.236100170605994,-28.987074738645546,-567.7275338864271,-299.0822846949112,0.0,0.0,267.5811225351663,0.0,1.0,0.015553204466929071,0.0,0.0,0.39673403610007313,65.99961422222222,2.5140874210993975,0.23712580047961837,8.061443296649257,0.002831516427100278,30.677129874025542,1.233541157009301,0.14830008939383404,-579.564234565347,11.836700678919923
2025-01-01 02:00:00,3.0598078327852734,1.2951138004471874,0.0,3.059807832785273,1.2951138004471874,0.0,0.044697466745503234,0.9999586311111113,0.14427182030801988,1.820879914620639,0.05,0.0,0.0,0.10435823467555504,1.1761722324382988,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.01582931606359649,0.0,0.028868150681906745,0.0,0.00512750740727978,0.0,0.10148403845951719,0.07611302884463786,0.0,0.0,1864.7642735848212,20.000000000000057,1.6866769489036533,820.4208226253685,0.8991387665465645,0.12207708333333335,1.0,2563.1080128768567,1763.4439481361158,0.7996640647407408,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2453.2982711111113,999.9586311111112,0.4,35.34675014418081,51.66666666666668,46.10666666666668,0.0,51.10894498103842,0.321474644427092,867.2074118792822,999.9586311111112,35.34675014418081,49.36160075821234,51.109162829329385,48.48771079850834,12.43753247303448,19.04159977251577,-0.4286641495364317,7.326528373636141,1.6500000000000001,9.236100170605994,1720.4209281217218,42.62198411292844,-375.64154911106675,0.0,0.0,247.86501858357911,0.0,1.0,0.016461947800941793,0.0,0.0,0.4199144303042708,65.99961422222222,-16.566814935611962,0.2133729879400217,8.922275037235806,0.002849130269188623,31.81220903201993,1.2259624388983972,0.10467364895770287,-773.5989155478043,-4.199922964635774
2025-01-01 03:00:00,1.512853715561802,0.7815848896953315,0.0,1.512853715561802,0.7815848896953315,0.0,0.04203070831977558,0.24998965777777782,0.12786476940661023,1.0429685800576383,0.05,0.0,0.0,0.09331040664937833,0.6736911497126197,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.01497367735745614,0.0,0.02705703096231944,0.0,0.0034508938741057565,0.0,0.08774466094499794,0.06580849570874844,0.0,0.0,1314.2056865888392,20.000000000000057,1.9220022790491353,578.1973227197337,0.9208914967243049,0.12207708333333335,1.0,1770.3259259752397,1770.3259259752397,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2453.2982711111113,249.9896577777778,0.1,36.92955003926202,51.66666666666668,46.10666666666668,0.0,51.622901933064455,0.0,0.0,249.9896577777778,36.92955003926202,51.59175473749986,51.63388290692852,51.56520016585351,12.43753247303448,19.868909873053898,0.0,7.281037200987988,1.6500000000000001,9.236100170605994,1125.9794351225487,-343.61157892984943,-410.7613495743,0.0,0.0,229.75296568245815,0.0,1.0,0.017228311863608948,0.0,0.0,0.4394629875389216,65.99961422222222,-7.217867574448805,0.20368795189198946,9.324101727849898,0.0028662780025338285,23.469691603722726,1.222481918196311,0.12870101916170681,-923.0715894289734,1.2626877793903626
2025-01-01 04:00:00,0.7587835031939782,0.4558778839149919,0.0,0.7587835031939782,0.4558778839149919,0.0,0.04203070831977558,0.0,0.12687370955289384,0.5398790853213088,0.05,0.0,0.0,0.09256711175909103,0.3487274388225675,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.01497367735745614,0.0,0.02705703096231944,0.0,0.0034508938741057565,0.0,0.08774466094499794,0.06580849570874844,0.0,0.0,648.624609905113,20.000000000000057,1.0079120264156427,285.3685817405843,0.47273668948797554,0.06714239583333334,0.55,866.850795812364,1687.594621258369,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2453.2982711111113,0.0,0.0,37.02947617232793,51.66666666666668,46.10666666666668,0.0,51.3780109878536,0.0,0.0,0.0,37.02947617232793,51.40338883399705,51.416077757068784,51.3780109878536,12.43753247303448,19.57596410504788,-0.05930123088345051,6.527338897902413,0.55,9.236100170605994,440.21898126714683,-506.2964704150356,-442.0053080596484,0.0,0.0,228.7619058287418,0.0,1.0,0.017632217077408134,0.0,0.0,0.44976587695397047,65.99961422222222,4.837773592940556,0.20819102394684866,9.199394624745366,0.0028780603359548768,30.863038937743635,1.2231227065516315,0.11409725093675505,-799.0671596202108,7.402107464590831
2025-01-01 05:00:00,1.8970421686039127,0.5615662746255897,0.0,1.8970421686039127,0.5615662746255897,0.0,0.05759979570768641,0.9582936881481483,0.133948686242582,0.697199998505496,0.05,0.0,0.0,0.09663623137809282,0.45034670991416353,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.016684954769736842,0.0,0.04091484093794958,0.0,0.005100377738458193,0.0,0.09317015377033368,0.06987761532775023,0.0,0.0,833.5295966226512,20.000000000000057,1.2750328189313826,366.71929370950676,0.6117460401721625,0.08545395833333334,0.7,1114.7949319988247,1626.1091649455198,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2453.2982711111113,958.2936881481481,0.38333333333333336,35.15312865450484,51.66666666666668,46.10666666666668,0.0,50.90334014620919,0.3229433336354681,858.1677237776913,958.2936881481481,35.15312865450484,50.102290917851384,50.91846773403767,49.686638715844005,12.43753247303448,19.918539044809755,-3.822639612671708e-06,6.821939513805244,-0.25000000000000006,9.236100170605994,582.5723123460376,-532.98917526209,-480.7729540167629,0.0,0.0,226.82082689256728,0.0,0.63325,0.018096092049634693,0.0,0.0,0.46159848613547816,41.79425570622222,2.994842847582122,0.20510694193306273,9.374767883387449,0.0028981070074360266,13.368755473766766,1.2210647195811346,0.10080820648992413,-901.4201360777912,1.7116671061944062
2025-01-01 06:00:00,1.0738998121330185,0.6571420824704189,0.0,1.0738998121330185,0.6571420824704189,0.0,0.04588108249740716,0.0,0.12885582926032663,0.8491629003752849,0.05,0.0,0.0,0.09405370153966562,0.5485050475974199,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.01882405153508772,0.0,0.02705703096231944,0.0,0.0034508938741057565,0.0,0.08774466094499794,0.06580849570874844,0.0,0.0,1042.5247058031462,20.000000000000057,1.5602669378366956,458.6686847544769,0.747431997597507,0.10173090277777778,0.8333333333333334,1399.4624877798453,1683.5259505280092,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2453.2982711111113,0.0,0.0,37.16752379313565,51.66666666666668,46.10666666666668,0.0,51.62462456515047,0.0,0.0,0.0,37.16752379313565,51.63712114128934,51.64336942935879,51.62462456515047,12.43753247303448,19.691425524484316,-0.05431897308363028,6.219415823869408,0.3,9.236100170605994,763.9553561244746,-466.26133533485597,-452.76021119571504,0.0,0.0,168.59478549158393,0.0,0.0,0.017761374528831187,0.0,0.0,0.45306044927856254,0.0,5.5960760254596185,0.20734049905925908,9.259552484099979,0.002888156899800793,-29.946669749609594,1.2220198779702094,0.12022092532466293,-931.0933999433025,6.163379853969715
2025-01-01 07:00:00,0.7530664819113625,0.4509395228230825,0.0,0.7530664819113624,0.4509395228230824,0.0,0.044597624438196634,0.0,0.1308379489677594,0.5276309085054064,0.05,0.0,0.0,0.09554029132024024,0.34081589816950886,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.01754059347587719,0.0,0.02705703096231944,0.0,0.0034508938741057565,0.0,0.08774466094499794,0.06580849570874844,0.0,0.0,632.5571057751878,20.000000000000057,0.9751612052682054,278.2995300955373,0.4625231307276286,0.06510777777777779,0.5333333333333333,845.7488580929473,1618.6920805453008,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2453.2982711111113,0.0,0.0,36.85426736767202,51.66666666666668,46.10666666666668,0.0,51.29627685608837,0.0,0.0,0.0,36.85426736767202,51.32681623143625,51.34208591911019,51.29627685608837,12.43753247303448,19.6498302696752,-0.05386879717474423,5.904383986572758,-0.55,9.236100170605994,325.5140443754219,-750.2882086179383,-485.2071944273076,0.0,0.0,169.29344713980618,0.9744362477886168,0.0,0.018222620041943662,0.0,0.0,0.4648259857272899,0.0,8.87068588773563,0.2068053960646242,9.223664155684315,0.0028733114430191395,-19.450642876664787,1.2222044928473288,0.12157574465824077,-1037.2416801816328,8.653941468157019
2025-01-01 08:00:00,1.1514113641570218,0.7111114714062459,0.0,1.1514113641570218,0.7111114714062458,0.0,0.040319430907494874,0.0,0.1318290088214758,0.9292629244280511,0.05,0.0,0.0,0.0962835862105275,0.6002445518623849,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.013262399945175439,0.0,0.02705703096231944,0.0,0.0034508938741057565,0.0,0.08774466094499794,0.06580849570874844,0.0,0.0,1089.384082664631,20.000000000000057,1.6966669823942924,479.2849144071965,0.8132896952613844,0.11597322916666668,0.95,1452.6957679051607,1527.2671352505276,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2453.2982711111113,0.0,0.0,36.07602965303313,51.66666666666668,46.10666666666668,0.0,50.970569790943685,0.0,0.0,0.0,36.07602965303313,51.01877826342536,51.042882499666206,50.970569790943685,12.43753247303448,20.010162408243232,0.0,5.6036108935683355,-1.4,9.236100170605994,734.7515894888259,-720.4855650384801,-536.8802615800506,0.0,0.0,166.00631346282083,55.634748167505414,0.0,0.018966063431750266,0.0,0.0,0.4837898781699724,0.0,16.241454941424685,0.2018496145419882,9.385201358032033,0.0028668760747332283,-1.9627831541955367,1.2212790949946557,0.1305805569422561,-1209.0550445400092,9.284565094332793
2025-01-01 09:00:00,0.7516950638203496,0.4545783117526094,0.0,0.7516950638203496,0.4545783117526094,0.0,0.03775251478907382,0.0,0.1318290088214758,0.5321135402098,0.05,0.0,0.0,0.0962835862105275,0.3437113922087486,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.010695483826754386,0.0,0.02705703096231944,0.0,0.0034508938741057565,0.0,0.08774466094499794,0.06580849570874844,0.0,0.0,638.9805513802207,20.000000000000057,1.0089358300133806,281.12558623679945,0.46497114437646664,0.06714239583333334,0.55,852.9637417836868,1524.1060478919887,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2453.2982711111113,0.0,0.0,36.186264888323436,51.66666666666668,46.10666666666668,0.0,50.67824109744378,0.0,0.0,0.0,36.186264888323436,50.71481113937583,50.733096160341866,50.67824109744378,12.43753247303448,19.61179231466168,-0.057862994858759245,5.085411143980179,-0.85,9.236100170605994,342.66544374786895,-707.1805476026707,-498.12719160266784,0.0,0.0,163.43939734439977,120.1274249651803,0.0,0.018433060881959326,0.0,0.0,0.4701939498659487,0.0,38.37268662591616,0.207325940252396,9.211687844695241,0.002871109610426323,17.069755694247004,1.2235523786125364,0.12781060565694122,-1002.6555165708853,14.349382731415169
