Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.22500775405288587,0.11012362465357356,0.0,0.0037501292342147644,0.001835393744226226,0.0,0.044169805085126454,0.0,0.1308379489677594,0.0,0.05,0.0,0.0,0.09554029132024022,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.017112774122807015,0.0,On,0.02705703096231944,0,On,0.0034508938741057565,0,On,0.08774466094499794,0.06580849570874844,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,1812.3835198527179,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2453.2982711111113,Off,0.0,0.0,38.947317085142245,51.666666666666686,46.10666666666668,0.0,50.99776848058095,0.0,0.0,0.0,38.947317085142245,51.04981111572292,51.0758324332939,50.99776848058095,12.43753247303448,17.573222844418744,0.0,4.562818428274649,2.8,9.236100170605994,-64.43043051127248,-418.6232605797928,-312.2163937254356,-0.0,-0.0,234.86524200895823,0.0,1.0,0.01621671193595872,0.0,0.0,0.4136589081886769,65.99961422222222,12.920721205204876,0.22959503319303248,8.164123838639664,0.0028066655493087403,29.812880832036583,1.2285901905076984,0.18974533081897849,-435.90949765368384,17.286237073891037
2025-01-01 00:01:00,0.22500775405288587,0.11012362465357356,0.0,0.0037501292342147644,0.001835393744226226,0.0,0.044169805085126454,0.0,0.1308379489677594,0.0,0.05,0.0,0.0,0.09554029132024022,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.017112774122807015,0.0,On,0.02705703096231944,0,On,0.0034508938741057565,0,On,0.08774466094499794,0.06580849570874844,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,1812.3835198527179,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2453.2982711111113,Off,0.0,0.0,38.9407660104723,51.666666666666686,46.10666666666668,0.0,50.991991307957385,0.0,0.0,0.0,38.9407660104723,51.04434518606678,51.07052212512148,50.991991307957385,12.43753247303448,17.57337834265602,0.0,4.611179209383021,2.8,9.236100170605994,-65.64653988766463,-431.5748584941564,-312.2214201630175,-0.0,-0.0,234.86524200895823,0.0,1.0,0.016216802319330013,0.0,0.0,0.41366121370454445,65.99961422222222,11.709638266394649,0.23028633952705357,8.187278255364244,0.0028069458082080182,29.79830283065874,1.2321781941263068,0.18983036280307292,-448.0688514093236,16.493992915167293
2025-01-01 00:02:00,0.22500775405288587,0.11012362465357356,0.0,0.0037501292342147644,0.001835393744226226,0.0,0.044169805085126454,0.0,0.1308379489677594,0.0,0.05,0.0,0.0,0.09554029132024022,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.017112774122807015,0.0,On,0.02705703096231944,0,On,0.0034508938741057565,0,On,0.08774466094499794,0.06580849570874844,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,1812.3835198527179,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2453.2982711111113,Off,0.0,0.0,38.93457955830015,51.666666666666686,46.10666666666668,0.0,50.98621517857607,0.0,0.0,0.0,38.93457955830015,51.038880175799086,51.0652126744106,50.98621517857607,12.43753247303448,17.57322137247607,0.0,4.656745266324044,2.8,9.236100170605994,-66.85979291681551,-443.6965261984009,-312.21634614545,-0.0,-0.0,234.86524200895823,0.0,1.0,0.0162167110803908,0.0,0.0,0.4136588863646911,65.99961422222222,10.491311219676273,0.2303114332231329,8.18771849417017,0.002807225114373092,29.784034597715323,1.232178651741705,0.18991044603242518,-459.5352502617298,15.83872406332898
2025-01-01 00:03:00,0.22500775405288587,0.11012362465357356,0.0,0.0037501292342147644,0.001835393744226226,0.0,0.044169805085126454,0.0,0.1308379489677594,0.0,0.05,0.0,0.0,0.09554029132024022,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.017112774122807015,0.0,On,0.02705703096231944,0,On,0.0034508938741057565,0,On,0.08774466094499794,0.06580849570874844,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,1812.3835198527179,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2453.2982711111113,Off,0.0,0.0,38.92873438619464,51.666666666666686,46.10666666666668,0.0,50.98044003821491,0.0,0.0,0.0,38.92873438619464,51.03341603374813,51.05990403151475,50.98044003821491,12.43753247303448,17.57277194537288,0.0,4.699739479542798,2.8,9.236100170605994,-68.05886617540938,-455.06810420638215,-312.20181872163573,-0.0,-0.0,234.86524200895823,0.0,1.0,0.016216449849593237,0.0,0.0,0.41365222284085645,65.99961422222222,9.277710537268138,0.23034076853533447,8.187359251342738,0.0028075042866951426,29.770017688471025,1.2321803489863155,0.1899859782438907,-470.3631059157299,15.295001709347751
2025-01-01 00:04:00,0.22500775405288587,0.11012362465357356,0.0,0.0037501292342147644,0.001835393744226226,0.0,0.044169805085126454,0.0,0.1308379489677594,0.0,0.05,0.0,0.0,0.09554029132024022,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.017112774122807015,0.0,On,0.02705703096231944,0,On,0.0034508938741057565,0,On,0.08774466094499794,0.06580849570874844,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,1812.3835198527179,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2453.2982711111113,Off,0.0,0.0,38.92320988119518,51.666666666666686,46.10666666666668,0.0,50.97466583612192,0.0,0.0,0.0,38.92320988119518,51.027952712018106,51.05459614996621,50.97466583612192,12.43753247303448,17.572047730047192,0.0,4.74035209394081,2.8,9.236100170605994,-68.85624698032535,-465.8226522661486,-312.1784095263866,-0.0,-0.0,234.86524200895823,0.0,1.0,0.016216028893512507,0.0,0.0,0.4136414850147523,65.99961422222222,8.45692053710301,0.23037409037129286,8.187486341451526,0.0028077833272492528,29.75623768705049,1.2321832109832378,0.19005729889405495,-480.5988732804701,14.776221014321468
2025-01-01 00:05:00,0.22500775405288587,0.11012362465357356,0.0,0.0037501292342147644,0.001835393744226226,0.0,0.044169805085126454,0.0,0.1308379489677594,0.0,0.05,0.0,0.0,0.09554029132024022,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.017112774122807015,0.0,On,0.02705703096231944,0,On,0.0034508938741057565,0,On,0.08774466094499794,0.06580849570874844,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,1812.3835198527179,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2453.2982711111113,Off,0.0,0.0,38.91796593796352,51.666666666666686,46.10666666666668,0.0,50.968892524609494,0.0,0.0,0.0,38.91796593796352,51.02249016560608,51.04928898610438,50.968892524609494,12.43753247303448,17.571083151789146,0.0,4.778742441016584,2.8,9.236100170605994,-69.1274223830359,-475.9378950372943,-312.14723204523636,-0.0,-0.0,234.86524200895823,0.0,1.0,0.016215468217156297,0.0,0.0,0.41362718317784025,65.99961422222222,8.154567653242228,0.23041090001004477,8.187480681814947,0.002808062237992721,29.742666136372616,1.232187091840278,0.19012469237639326,-490.2814311141199,14.343536076825625
2025-01-01 00:06:00,0.22500775405288587,0.11012362465357356,0.0,0.0037501292342147644,0.001835393744226226,0.0,0.044169805085126454,0.0,0.1308379489677594,0.0,0.05,0.0,0.0,0.09554029132024022,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.017112774122807015,0.0,On,0.02705703096231944,0,On,0.0034508938741057565,0,On,0.08774466094499794,0.06580849570874844,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,1812.3835198527179,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2453.2982711111113,Off,0.0,0.0,38.912958308131834,51.666666666666686,46.10666666666668,0.0,50.96312006195153,0.0,0.0,0.0,38.912958308131834,51.017028355137555,51.04398250173057,50.96312006195153,12.43753247303448,17.56991620254022,0.0,4.81505914255151,2.8,9.236100170605994,-69.3079173172222,-485.51921889510845,-312.1095151166695,-0.0,-0.0,234.86524200895823,0.0,1.0,0.016214789898231625,0.0,0.0,0.41360988049238273,65.99961422222222,7.936355790489081,0.23045064669022614,8.187363212022655,0.0028083410206494763,29.72927153630506,1.2321918305502637,0.19018842363477514,-499.44713714357,13.927918248461589
2025-01-01 00:07:00,0.22500775405288587,0.11012362465357356,0.0,0.0037501292342147644,0.001835393744226226,0.0,0.044169805085126454,0.0,0.1308379489677594,0.0,0.05,0.0,0.0,0.09554029132024022,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.017112774122807015,0.0,On,0.02705703096231944,0,On,0.0034508938741057565,0,On,0.08774466094499794,0.06580849570874844,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,1812.3835198527179,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2453.2982711111113,Off,0.0,0.0,38.90817027056235,51.666666666666686,46.10666666666668,0.0,50.95734841299917,0.0,0.0,0.0,38.90817027056235,51.011567247447914,51.038676664672295,50.95734841299917,12.43753247303448,17.5685612206782,0.0,4.849430330909088,2.8,9.236100170605994,-69.43280782838397,-494.54960321328156,-312.0657230837654,-0.0,-0.0,234.86524200895823,0.0,1.0,0.016214002265138083,0.0,0.0,0.4135897894007475,65.99961422222222,7.767673246423211,0.23049312351762521,8.187141836378547,0.0028086196766849048,29.716042126645185,1.2321973663597674,0.19024872109706026,-508.12733337132255,13.577730158041016
2025-01-01 00:08:00,0.22500775405288587,0.11012362465357356,0.0,0.0037501292342147644,0.001835393744226226,0.0,0.044169805085126454,0.0,0.1308379489677594,0.0,0.05,0.0,0.0,0.09554029132024022,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.017112774122807015,0.0,On,0.02705703096231944,0,On,0.0034508938741057565,0,On,0.08774466094499794,0.06580849570874844,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,1812.3835198527179,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2453.2982711111113,Off,0.0,0.0,38.903588240193464,51.666666666666686,46.10666666666668,0.0,50.95157754508927,0.0,0.0,0.0,38.903588240193464,51.00610681171924,51.03337144503423,50.95157754508927,12.43753247303448,17.567029851725678,0.0,4.8819780568643845,2.8,9.236100170605994,-69.53477423680152,-503.11130246090954,-312.01623331203444,-0.0,-0.0,234.86524200895823,0.0,1.0,0.016213112080592954,0.0,0.0,0.41356708240758644,65.99961422222222,7.616217066274679,0.23053816273015634,8.186822975049257,0.0028088982074681444,29.702968379053235,1.2322036499301272,0.19030580204315664,-516.3519590772737,13.240656616364145
2025-01-01 00:09:00,0.22500775405288587,0.11012362465357356,0.0,0.0037501292342147644,0.001835393744226226,0.0,0.044169805085126454,0.0,0.1308379489677594,0.0,0.05,0.0,0.0,0.09554029132024022,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.017112774122807015,0.0,On,0.02705703096231944,0,On,0.0034508938741057565,0,On,0.08774466094499794,0.06580849570874844,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,1812.3835198527179,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2453.2982711111113,Off,0.0,0.0,38.899201253103804,51.666666666666686,46.10666666666668,0.0,50.9458074275783,0.0,0.0,0.0,38.899201253103804,51.00064701904013,51.02806681477106,50.9458074275783,12.43753247303448,17.565331490117863,0.0,4.91280979674435,2.8,9.236100170605994,-69.62845662138255,-511.19163288555154,-311.9613504605306,-0.0,-0.0,234.86524200895823,0.0,1.0,0.016212124798468723,0.0,0.0,0.41354189863129465,65.99961422222222,7.4676518301898085,0.23058562928541113,8.185774241201582,0.002809176614290396,29.69004263265811,1.2322106414648792,0.19035985777270759,-524.1473875347822,12.955754649230624
