occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.591,0.04,0.0724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.0293,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.0293,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.0293,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.577,0.0222,0.0559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.016,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.578,0.0166,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0,0,0,0
1.0,0.589,0.0172,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.0167,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.0163,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.206,0,0,0,0
1.0,0.589,0.0163,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0,0,0,0
1.0,0.589,0.0163,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0,0,0,0
1.0,0.589,0.0173,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,0,0,0
1.0,0.589,0.0181,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0,0,0,0
1.0,0.589,0.0181,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.0181,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.0197,0.0596,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0,0,0,0
1.0,0.589,0.0211,0.0671,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0,0,0,0
1.0,0.589,0.0211,0.0671,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0,0,0,0
1.0,0.589,0.0211,0.0671,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0,0,0,0
1.0,0.608,0.0289,0.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.625,0.0357,0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.641,0.041,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0,0,0,0
1.0,0.655,0.0456,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.911,0.65,0.0454,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0,0,0,0
0.833,0.645,0.0453,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.833,0.645,0.0453,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0,0,0,0
0.833,0.645,0.0453,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0,0,0,0
0.833,0.671,0.0593,0.228,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0,0,0,0
0.833,0.695,0.0716,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.833,0.695,0.0716,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.833,0.695,0.0716,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.399,0,0,0,0
0.744,0.672,0.0658,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.652,0.0608,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.652,0.0608,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0,0,0,0
0.667,0.652,0.0608,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.652,0.0641,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.652,0.0669,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0,0,0,0
0.578,0.629,0.0533,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0,0,0,0
0.5,0.609,0.0414,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0,0,0,0
0.5,0.632,0.0582,0.157,0.0,0.0,0.0,0.0,0.0,0.533,0.0,0,0,0,0
0.5,0.652,0.0729,0.188,0.0,0.0,0.0,0.0,0.0,0.467,0.167,0,0,0,0
0.5,0.652,0.0729,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.652,0.0729,0.188,0.0,0.0,0.18,0.533,0.0,0.0,0.0833,0,0,0,0
0.5,0.652,0.0748,0.185,0.0,0.0,0.376,0.4,0.6,0.0,0.0,0,0,0,0
