Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.2763705502780167,0.14102567647326877,0.0,0.27637055027801666,0.14102567647326875,0.0,0.06382032226050632,0.0,0.19255022801751034,0.0,0.020000000000000004,0.0,0.0,0.13519234313993544,0.0,0.005833333333333337,1.0,0.043945379194814636,0.03295903439611097,0.0,0.0,0.020472697368421052,0.0,0.04334762489208526,0.0,0.012293770497596394,0.0,0.1363110783250993,0.10223330874382447,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,3564.3308533333334,0.0,20.000000000000057,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1149.4248977777777,0.0,0.0,24.052364138751905,51.66666666666668,46.10666666666668,0.0,50.957361322355034,0.0,0.0,0.0,24.052364138751905,50.996756704160454,51.01645439506317,50.957361322355034,12.43753247303448,16.841464233901988,0.0,4.940084752341295,2.8,9.236100170605994,-53.73292700008842,-971.8386298630159,-527.7915408382536,0.0,0.0,510.8272316841486,0.0,4.0,0.028840566116899325,0.0,0.0,0.4027440608214502,263.9984568888889,-36.76861784598341,0.2993598906491933,8.632885346953872,0.00348735240037267,104.00989326377875,1.2347219427730685,0.34780635218188005,-970.2887282459875,-1.5499016170283295
2025-01-01 01:00:00,0.25395023323351384,0.13802084204634493,0.0,0.25395023323351384,0.1380208420463449,0.0,0.05177685946732314,0.0,0.18217337376619072,0.0,0.020000000000000004,0.0,0.0,0.13218750871301158,0.0,0.005833333333333337,1.0,0.042846744714944256,0.03213505853620819,0.0,0.0,0.01893724506578947,0.0,0.03283961440153367,0.0,0.005923362148841899,0.0,0.13340326690240456,0.10005245017680339,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,3564.3308533333334,0.0,20.000000000000057,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1149.4248977777777,0.0,0.0,24.323963889959835,51.66666666666668,46.10666666666668,0.0,50.74212046309205,0.0,0.0,0.0,24.323963889959835,50.793119667179084,50.8186192692226,50.74212046309205,12.43753247303448,16.251815397514292,0.0,5.342787677831561,2.5,9.236100170605994,-46.36765702220795,-955.139203294572,-489.41943756470556,0.0,0.0,488.6104614392344,0.0,4.0,0.02729199363756747,0.0,0.0,0.38111902176103446,263.9984568888889,-45.558680896736796,0.3136731769416874,8.39382078102736,0.0035195080114417752,107.98245889004198,1.2372737675492835,0.2696303746768928,-957.272204049069,2.133000754496962
2025-01-01 02:00:00,0.2528515987536435,0.13719686618644214,0.0,0.2528515987536435,0.13719686618644214,0.0,0.05177685946732314,0.0,0.18107473928632037,0.0,0.020000000000000004,0.0,0.0,0.1313635328531088,0.0,0.005833333333333337,1.0,0.0417481102350739,0.03131108267630542,0.0,0.0,0.01893724506578947,0.0,0.03283961440153367,0.0,0.005923362148841899,0.0,0.13340326690240456,0.10005245017680339,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,3564.3308533333334,0.0,20.000000000000057,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1149.4248977777777,0.0,0.0,24.576584438491288,51.66666666666668,46.10666666666668,0.0,50.53462844490419,0.0,0.0,0.0,24.576584438491288,50.58724137122585,50.61354783438669,50.53462844490419,12.43753247303448,15.687170656523174,0.0,5.663889752054508,1.6500000000000001,9.236100170605994,-44.78768358460078,-940.3193353754806,-482.71364461218786,0.0,0.0,487.5118269593641,0.0,4.0,0.02626689216654824,0.0,0.0,0.36680399314755613,263.9984568888889,-49.585865931777,0.3283412506996438,8.16681220940091,0.00355371249656693,114.18528590064577,1.2396669286320992,0.18118543550576316,-944.1999003482161,3.8805649727356455
2025-01-01 03:00:00,0.2507293294053521,0.13637289032653935,0.0,0.2507293294053521,0.13637289032653935,0.0,0.050753224598902094,0.0,0.17997610480645,0.0,0.020000000000000004,0.0,0.0,0.13053955699320602,0.0,0.005833333333333337,1.0,0.04064947575520353,0.030487106816402636,0.0,0.0,0.01791361019736842,0.0,0.03283961440153367,0.0,0.005923362148841899,0.0,0.13340326690240456,0.10005245017680339,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,3564.3308533333334,0.0,20.000000000000057,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1149.4248977777777,0.0,0.0,24.81037468142603,51.66666666666668,46.10666666666668,0.0,50.37141452223065,0.0,0.0,0.0,24.81037468142603,50.37928787959087,50.38322455827099,50.37141452223065,12.43753247303448,15.148558661415576,0.0,5.535901769581147,1.6500000000000001,9.236100170605994,-30.878222975346606,-1097.6263639619199,-463.3527280690179,0.0,0.0,485.3895576110727,0.0,4.0,0.026220842799705758,0.0,0.0,0.3661609368037511,263.9984568888889,-52.91505251740133,0.3431473339260258,7.950720684490877,0.0035880203537634386,102.3661816758572,1.2419571730486658,0.2261219692885492,-1104.2201447902173,6.593780828297408
2025-01-01 04:00:00,0.24963069492548173,0.13554891446663658,0.0,0.24963069492548176,0.13554891446663658,0.0,0.050753224598902094,0.0,0.17887747032657966,0.0,0.020000000000000004,0.0,0.0,0.12971558113330325,0.0,0.005833333333333337,1.0,0.03955084127533316,0.02966313095649986,0.0,0.0,0.01791361019736842,0.0,0.03283961440153367,0.0,0.005923362148841899,0.0,0.13340326690240456,0.10005245017680339,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,3564.3308533333334,0.0,20.000000000000057,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1149.4248977777777,0.0,0.0,25.002778821519005,51.66666666666668,46.10666666666668,0.0,50.14947204976262,0.0,0.0,0.0,25.002778821519005,50.16960087821171,50.17966529243626,50.14947204976262,12.43753247303448,14.665297630044966,0.0,5.336103479291421,0.55,9.236100170605994,-70.81219658518394,-1077.2279104015154,-498.9346250882028,0.0,0.0,484.2909231312023,0.0,4.0,0.026799072478166524,0.0,0.0,0.37423562465304105,263.9984568888889,-56.168494628183424,0.3567635300989582,7.7507790801517125,0.003617831048958496,110.51151748236344,1.2434361929018414,0.20061398922807797,-1084.4778877424767,7.24997734096134
2025-01-01 05:00:00,0.48483821152029866,0.1385754120698495,0.0,0.4848382115202986,0.1385754120698495,0.0,0.06124353921484033,0.0,0.4035946723054583,0.0,0.020000000000000004,0.0,0.0,0.13274207873651617,0.0,0.005833333333333337,1.0,0.03955084127533316,0.02966313095649986,0.21926622554153827,0.0,0.019960879934210526,0.0,0.0412826592806298,0.0,0.007339008448565119,0.0,0.1374385970400218,0.10307894778001629,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,3564.3308533333334,0.0,20.000000000000057,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1149.4248977777777,0.0,0.0,24.771550550028454,51.66666666666668,46.10666666666668,0.0,49.84212165707493,0.06928202502797404,180.42248520287473,0.0,24.771550550028454,49.40180342230753,49.8649193795789,49.15884658241986,12.43753247303448,14.227099103775451,0.0,5.268860306438833,-0.25000000000000006,9.236100170605994,74.19084243790209,-1184.4887120981452,-511.2905092801867,0.0,0.0,645.7434940620885,0.0,3.817,0.026786872383688667,0.0,0.0,0.3740652564441613,251.9205274862222,-60.26214234399982,0.3707758564651319,7.582566525398046,0.003657115258748745,119.75069541245436,1.2446777845485377,0.17346854532007164,-1192.2465358524785,7.757823754333187
2025-01-01 06:00:00,1.0881115199042282,0.13719686618644214,0.0,1.0881115199042282,0.13719686618644214,0.0,0.05535958150679683,0.0,0.18107473928632037,0.831677199111111,0.020000000000000004,0.0,0.0,0.1313635328531088,0.0,0.005833333333333337,1.0,0.0417481102350739,0.03131108267630542,0.0,0.0,0.022519967105263158,0.0,0.03283961440153367,0.0,0.005923362148841899,0.0,0.13340326690240456,0.10005245017680339,0.0,0.0,831.6771991111111,14.444444444444457,0.23333333333333334,0.0,0.831677199111111,0.0,0.23333333333333334,831.6771991111111,3564.3308533333334,0.0,20.000000000000057,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1149.4248977777777,0.0,0.0,24.17720887242582,51.66666666666668,46.10666666666668,0.0,49.47098737331153,0.0,0.0,0.0,24.17720887242582,48.234239633953585,49.47098737331153,47.615865764274616,12.43753247303448,13.939360864693978,-0.09674772488095265,4.883811819816468,0.3,9.236100170605994,722.3500314189281,-1266.703343134211,-467.16704527287646,0.0,0.0,425.09493477661556,0.0,3.0,0.026055916823242653,0.0,0.0,0.3638578281467829,197.99884266666666,-67.25505719592212,0.3801067747159784,7.469818396750278,0.0036795100570629503,43.73598773839216,1.2459093731615745,0.21262849203858802,-1276.3321495547798,9.628806420568516
2025-01-01 07:00:00,3.82142699078356,0.1388448179062477,0.0,3.82142699078356,0.1388448179062477,0.0,0.05382412920416525,0.0,0.1832720082460611,3.5643308533333333,0.020000000000000004,0.0,0.0,0.13301148457291437,0.0,0.005833333333333337,1.0,0.043945379194814636,0.03295903439611097,0.0,0.0,0.02098451480263158,0.0,0.03283961440153367,0.0,0.005923362148841899,0.0,0.13340326690240456,0.10005245017680339,0.0,0.0,3564.3308533333334,20.611111111111143,1.0,0.0,3.5643308533333333,0.0,1.0,3564.3308533333334,3564.3308533333334,0.0,21.611111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1149.4248977777777,0.0,0.0,22.724004480379897,51.66666666666668,46.10666666666668,0.0,49.249297091293286,0.0,0.0,0.0,22.724004480379897,48.03582673581824,49.249297091293286,47.42909155808072,12.43753247303448,15.803796898173236,-4.215227003266407,4.590499239881765,-0.55,9.236100170605994,3250.530072232044,-1456.0967601018244,-630.0452514845522,0.0,0.0,425.7567514337248,0.33754309731201815,3.0,0.029142791550494103,0.0,0.0,0.40696448762986026,197.99884266666666,-109.51228105046202,0.33848292964675897,8.375210783834639,0.003692869739827885,46.01500147069355,1.2378645288924333,0.21531407979614448,-1466.9378515708784,10.841091469053886
2025-01-01 08:00:00,5.035852523375964,0.1474575743626543,0.0,5.035852523375963,0.14745757436265428,0.0,0.09718268788582494,0.9332947223703704,0.42104425978643517,3.5643308533333333,0.020000000000000004,0.0,0.0,0.14162424102932097,0.0,0.005833333333333337,1.0,0.045044013674684996,0.03378301025601374,0.21926622554153827,0.0,0.015866340460526315,0.0,0.08131634742529864,0.0,0.012945712872468929,0.0,0.143788307697743,0.10784123077330722,0.0,0.0,3564.3308533333334,20.611111111111143,1.0,0.0,3.5643308533333333,0.0,1.0,3564.3308533333334,3564.3308533333334,0.0,21.611111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1149.4248977777777,933.2947223703704,0.26666666666666666,22.755497486142314,51.66666666666668,46.10666666666668,0.0,50.342596932897465,0.2081021651701399,541.2674556086242,933.2947223703704,22.755497486142314,49.54235442225574,50.342596932897465,49.14223316693489,12.43753247303448,17.27992827040288,-2.831182840708264,3.9728014950500397,-1.4,9.236100170605994,3318.055363715236,-1626.4985055790116,-786.0589042126536,0.0,0.0,644.7660656484542,33.63610188017251,3.0,0.03181048545549079,0.0,0.0,0.4442174968798225,197.99884266666666,-104.98265105389777,0.30969281108838925,9.088875209999163,0.0037118090143349364,81.32387529283324,1.2321335830612534,0.23078693252015284,-1639.277269420889,12.778763841877574
2025-01-01 09:00:00,4.555329108713494,0.1510626670958932,0.0,4.555329108713494,0.15106266709589317,0.0,0.11804207024557392,0.6416401216296297,0.2113160635049571,3.5643308533333333,0.020000000000000004,0.0,0.0,0.14522933376255986,0.0,0.005833333333333337,1.0,0.045044013674684996,0.03378301025601374,0.0,0.0,0.012795435855263158,0.0,0.10524663439031075,0.0,0.017676951821543902,0.0,0.14859509800872822,0.11144632350654614,0.0,0.0,3564.3308533333334,20.611111111111143,1.0,0.0,3.5643308533333333,0.0,1.0,3564.3308533333334,3564.3308533333334,0.0,21.611111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1149.4248977777777,641.6401216296297,0.18333333333333332,22.17195595113498,51.66666666666668,46.10666666666668,0.0,51.46996337040983,0.19895651005795384,541.2674556086242,641.6401216296297,22.17195595113498,49.625599115278746,51.46996337040983,48.703416987713204,12.43753247303448,18.20277400437386,-1.9083371067372805,3.778660666531748,-0.85,9.236100170605994,3193.98265177037,-1379.8640788611967,-810.1077740515843,0.0,0.0,516.9553195565867,111.21232541465714,3.0,0.03220464503066469,0.0,0.0,0.4497217379295214,197.99884266666666,-77.19574706796556,0.29437387923328967,9.545037852339613,0.0037383839159370086,93.5977498294943,1.2288271613708344,0.22714062921651743,-1391.2611217009319,11.397042839734917
