Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.2763705502780167,0.14102567647326877,0.0,0.19255022801751034,0.0,0.06382032226050632,0.0,0.020000000000000004,0.0,50.95510108844909,16.875494793653377,0.0
2025-01-01 01:00:00,0.25395023323351384,0.13802084204634493,0.0,0.18217337376619072,0.0,0.05177685946732314,0.0,0.020000000000000004,0.0,50.74007470248463,16.28206530241896,0.0
2025-01-01 02:00:00,0.2528515987536435,0.13719686618644214,0.0,0.18107473928632037,0.0,0.05177685946732314,0.0,0.020000000000000004,0.0,50.53276343049072,15.714734885014597,0.0
2025-01-01 03:00:00,0.2507293294053521,0.13637289032653935,0.0,0.17997610480645,0.0,0.050753224598902094,0.0,0.020000000000000004,0.0,50.3696556079225,15.173943290245905,0.0
2025-01-01 04:00:00,0.24963069492548173,0.13554891446663658,0.0,0.17887747032657966,0.0,0.050753224598902094,0.0,0.020000000000000004,0.0,50.14787735462384,14.688864841874413,0.0
2025-01-01 05:00:00,0.48483821152029866,0.1385754120698495,0.0,0.4035946723054583,0.0,0.06124353921484033,0.0,0.020000000000000004,0.0,49.84067911814556,14.248986946843278,0.0
2025-01-01 06:00:00,1.0881115199042282,0.13719686618644214,0.0,0.18107473928632037,0.831677199111111,0.05535958150679683,0.0,0.020000000000000004,0.0,49.46965692147588,13.922362603935511,-0.09521150633117144
2025-01-01 07:00:00,3.82142699078356,0.1388448179062477,0.0,0.1832720082460611,3.5643308533333333,0.05382412920416525,0.0,0.020000000000000004,0.0,49.247989548153264,15.84630014235913,-4.174010326339224
2025-01-01 08:00:00,5.035852523375964,0.1474575743626543,0.0,0.42104425978643517,3.5643308533333333,0.09718268788582494,0.9332947223703704,0.020000000000000004,0.0,50.341455676303625,17.30167832050587,-2.8094327906052716
2025-01-01 09:00:00,4.555329108713494,0.1510626670958932,0.0,0.2113160635049571,3.5643308533333333,0.11804207024557392,0.6416401216296297,0.020000000000000004,0.0,51.4689320601053,18.22080604049788,-1.8903050706132656
2025-01-01 10:00:00,4.496556370824227,0.15023869123599043,0.0,0.21205218113722807,3.5643308533333333,0.1168641348721842,0.5833092014814816,0.020000000000000004,0.0,51.68849920646466,19.06914852570481,-1.0419625854063288
2025-01-01 11:00:00,3.9119260618661116,0.15023869123599043,0.0,0.21372860438690028,3.5643308533333333,0.11386660414587788,0.0,0.020000000000000004,0.0,51.76939953721274,19.96155077716117,-0.19881298690582855
2025-01-01 12:00:00,3.953558679561591,0.151886642955796,0.0,0.21711799654640793,2.5544371115555555,0.11204700879296127,1.0499565626666667,0.020000000000000004,0.0,51.256722707490304,20.376907278800683,-0.04129521726029436
