occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.601,0.0699,0.316,0.0991,0.0,0.0,0,0,0,0
1.0,0.572,0.0303,0.393,0.0626,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.587,0.0215,0.344,0.0679,0.733,0.0,0,0,0,0
1.0,0.596,0.0235,0.316,0.0746,0.267,0.093,0,0,0,0
0.817,0.571,0.0179,0.393,0.0561,0.0,0.0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
0.75,0.609,0.0361,0.344,0.127,0.733,0.186,0,0,0,0
0.75,0.626,0.0435,0.316,0.156,0.267,0.093,0,0,0,0
0.75,0.626,0.0435,0.316,0.156,0.0,0.0,0,0,0,0
0.75,0.626,0.0435,0.316,0.156,0.0,0.0,0,0,0,0
0.75,0.626,0.0477,0.316,0.158,0.0,0.186,0,0,0,0
0.75,0.626,0.0493,0.316,0.159,0.0,0.0,0,0,0,0
0.75,0.626,0.0493,0.316,0.159,0.0,0.093,0,0,0,0
0.75,0.626,0.0493,0.316,0.159,0.0,0.186,0,0,0,0
0.75,0.626,0.0526,0.316,0.157,0.0,0.093,0,0,0,0
0.75,0.626,0.0538,0.316,0.156,0.0,0.0,0,0,0,0
0.75,0.626,0.0538,0.316,0.156,0.0,0.0,0,0,0,0
0.75,0.626,0.0538,0.316,0.156,0.0,0.0,0,0,0,0
0.75,0.626,0.0571,0.316,0.152,0.0,0.0,0,0,0,0
0.75,0.626,0.0583,0.316,0.151,0.0,0.0,0,0,0,0
0.75,0.626,0.0583,0.316,0.151,0.0,0.0,0,0,0,0
0.75,0.626,0.0583,0.316,0.151,0.0,0.0,0,0,0,0
0.75,0.626,0.0602,0.316,0.149,0.0,0.465,0,0,0,0
0.75,0.626,0.0609,0.316,0.148,0.0,0.093,0,0,0,0
0.75,0.626,0.0609,0.316,0.148,0.0,0.093,0,0,0,0
0.75,0.626,0.0609,0.316,0.148,0.0,0.0,0,0,0,0
0.75,0.626,0.0656,0.316,0.147,0.0,0.093,0,0,0,0
