Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Gas Grill Gas Power (therms/hour),Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Pool Heater Electric Power (kW),Pool Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.9515496140261711,0.5865282586764883,0.00023019224471975108,0.9515496140261711,0.5865282586764883,0.00023019224471975108,0.006847857193720703,0.0,0.26284276922442784,0.6818589876080225,0.0,0.00023019224471975108,0.0,0.0,0.14609086287483755,0.4404373958016507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.002498739035087719,0.0,0.004349118158632984,0.0,0.005334088765786686,0.0,0.13399670928028987,0.10049753196021737,0.033727935664145024,0.0,0.00023019224471975108,0.01513338266186637,0.0,0.013859544966179636,0.0,0.0,0.0,0.0,0.0,36.41627454651435,51.66666666666668,46.10666666666668,0.0,51.28395662243744,0.0,0.0,0.0,36.41627454651435,51.32109185246558,51.33965946747966,51.28395662243744,12.43753247303448,2074.6605155022144,20.000000000000057,3.075944431822085,0.0,0.6709333863471975,0.010925601260825119,1.5453694011554735,2063.7349142413896,4202.582813922568,0.0,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6077.644837746759,20.020364024938267,0.0,1.4784208274145392,-1.3029877280525968,2.8,9.236100170605994,1656.1022925650702,-473.2153929454547,-28.59126753433022,-716.0330721637625,0.0,0.0,329.5892219207817,0.0,2.0,0.03190605446378554,0.0,0.0,1.701470657395344,131.99922844444444,-32.11437269416357,0.2445360837715351,10.073267569587985,0.003477296840030495,-8.51148498101756,1.2213406219684546,0.0,0.0,31.23420936199017,0.0003770499005227538,2.016121497615121,-30.607389031945342
2025-01-01 01:00:00,0.9072902782089743,0.5683003586709414,5.754806117993777e-05,0.9072902782089743,0.5683003586709414,5.754806117993777e-05,0.006660451766089124,0.0,0.24522556768756823,0.6554042587553169,0.0,5.754806117993777e-05,0.0,0.0,0.144951029601972,0.4233493290689694,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.00231133360745614,0.0,0.004349118158632984,0.0,0.005334088765786686,0.0,0.13399670928028987,0.10049753196021737,0.017630511824439445,0.0,5.754806117993777e-05,0.01513338266186637,0.0,0.013859544966179636,0.0,0.0,0.0,0.0,0.0,36.06082534658069,51.66666666666668,46.10666666666668,0.0,50.96137432614494,0.0,0.0,0.0,36.06082534658069,51.01592274831906,51.043196959406124,50.96137432614494,12.43753247303448,2005.1714043672337,20.000000000000057,3.0928357175618735,0.0,0.6449525337141502,0.010451725041166756,1.4821995812906033,1994.7196793260669,4146.532757528089,0.0,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6072.64599642517,20.020187679089776,0.0,2.5084703115308,0.28617688821466813,2.5,9.236100170605994,1615.445547358628,-1294.6972200822536,-24.79239883216509,-683.5129375363445,0.0,0.0,327.8820387959961,0.0,2.0,0.029939168665999636,0.0,0.0,1.596581521849648,131.99922844444444,-34.09495826825745,0.24404768227520102,10.065676776059227,0.0034701052635846188,0.5021030507742954,1.221405938962731,0.0,0.0,28.804440188344206,0.0003770499005227538,1.0886712546124515,-25.88107008677754
2025-01-01 02:00:00,0.9020613079815708,0.5667451777314247,5.754806117993777e-05,0.9020613079815708,0.5667451777314247,5.754806117993777e-05,0.006660451766089124,0.0,0.2406396140209465,0.6547612421945351,0.0,5.754806117993777e-05,0.0,0.0,0.14381119632910652,0.42293398140231825,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.00231133360745614,0.0,0.004349118158632984,0.0,0.005334088765786686,0.0,0.13399670928028987,0.10049753196021737,0.014564335854971714,0.0,5.754806117993777e-05,0.01513338266186637,0.0,0.013859544966179636,0.0,0.0,0.0,0.0,0.0,35.71061896505753,51.66666666666668,46.10666666666668,0.0,50.69433518463224,0.0,0.0,0.0,35.71061896505753,50.71372658524481,50.7234222855511,50.69433518463224,12.43753247303448,1954.9864082666334,20.000000000000057,3.021630612780735,0.0,0.6443305694894332,0.010430672705101946,1.4850042381942323,1944.5557355615315,3985.0703724564223,0.0,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6058.443270728439,20.02003075172082,0.0,1.666609485904749,0.9217414322132055,1.6500000000000001,9.236100170605994,1568.392914532945,-1623.6452044500677,-28.768630624496815,-680.4359285591703,0.0,0.0,326.36226109884205,0.0,2.0,0.0282955636226755,0.0,0.0,1.508932146188449,131.99922844444444,-32.51982627336024,0.24464402625261972,10.074938957838619,0.003478598104763924,11.295576910016498,1.2214003440836727,0.0,0.0,33.4963300217855,0.0003770499005227538,0.3587327013977784,-29.12736332589459
2025-01-01 03:00:00,1.619906418843168,0.5686409893933605,0.00011509612235987554,1.619906418843168,0.5686409893933605,0.00011509612235987554,0.0066193213508601205,0.7083040303703705,0.25188954908099304,0.6530935180409443,0.0,0.00011509612235987554,0.0,0.0,0.1467842513748976,0.4218567380184629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.0021863966557017544,0.0,0.004432924695158366,0.0,0.006021817191564214,0.0,0.13948056037183196,0.10461042027887395,0.011498159885503985,0.0,0.00011509612235987554,0.02017784354915516,0.0,0.018479393288239512,0.0,0.0,0.0,708.3040303703705,0.2833333333333333,34.478450155880566,51.66666666666668,46.10666666666668,0.0,50.19341245679774,0.2591227196365896,677.9230797511149,708.3040303703705,34.478450155880566,49.636200166294174,50.20750488454568,49.34350159329445,12.43753247303448,1956.1446944300487,20.000000000000057,3.0311451643238545,0.0,0.6426686790164037,0.010424839024540737,1.4863317181913482,1945.7198554055078,4017.4476451598316,0.0,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6058.886578103483,20.02043624439016,0.0,1.5747845967070275,0.8102228181691749,1.6500000000000001,9.236100170605994,1550.8870775558173,-1268.6377422418248,-31.09973617475537,-704.60438838983,0.0,0.0,330.5890629273708,0.0,2.0,0.02932812160316083,0.0,0.0,1.5639958993030585,131.99922844444444,-31.24229141177216,0.24538020371553557,10.08681047614985,0.0034892125617627815,-3.6090815892213226,1.221390845291865,0.0,0.0,33.66432338202422,0.0003770499005227538,0.4138760517882557,-31.513612226543625
2025-01-01 04:00:00,1.2989582053503987,0.6810121016419491,0.0004028364282595644,1.2989582053503987,0.681012101641949,0.0004028364282595644,0.00844321623787304,0.16665977185185188,0.2956928570528745,0.8206623602077995,0.007499999999999999,0.0004028364282595644,0.0,0.0,0.14872908434102453,0.5300955173009245,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.0021863966557017544,0.0,0.006256819582171286,0.0,0.007808233712181453,0.0,0.1435934486904885,0.10769508651786636,0.012264703877870918,0.0,0.0004028364282595644,0.04035568709831032,0.0,0.036958786576479025,0.0,0.0,0.0,166.65977185185187,0.06666666666666667,36.05970259494972,51.66666666666668,46.10666666666668,0.0,51.42134790570448,0.0365178985921796,99.29579226942799,166.65977185185187,36.05970259494972,50.99712203549359,51.42134790570448,50.78500910038815,12.43753247303448,2056.452637183132,20.000000000000057,2.625136631829021,0.0,0.7338125465450652,0.011849813662734325,1.7162492848413626,2044.6028235203978,3808.494831848385,0.0,0.0,23.888888888888914,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,6033.393071541617,20.021049152095973,0.0,0.6030441392017387,0.8652349500996085,0.55,9.236100170605994,1543.4001147146696,-2242.446230521076,-31.18635111011163,-770.1112430510079,0.0,0.0,287.00487210753084,0.0,1.25,0.030102312519949975,0.0,0.0,1.6052815784720034,82.49951777777778,-29.946151524985403,0.2431312836636456,10.049712623029412,0.0034588151500268742,-27.70567438458177,1.2208375011283341,0.0,0.0,38.16090311464448,0.0003770499005227538,-0.16022907087699576,-31.026122039234636
2025-01-01 05:00:00,2.076570624990224,0.6994460178447661,0.0006905767341592533,2.076570624990224,0.6994460178447662,0.0006905767341592533,0.017212686209738415,0.8332988592592595,0.3920593389256645,0.8264997405955616,0.007499999999999999,0.0006905767341592533,0.0,0.0,0.16339242530319145,0.5338660925415747,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.0024362705592105263,0.0,0.01477641565052789,0.0,0.015440341851907683,0.0,0.16314456997337778,0.12235842748003331,0.013797791862604781,0.0,0.0006905767341592533,0.07566691330933185,0.0,0.06929772483089819,0.0,0.0,0.0,833.2988592592593,0.3333333333333333,34.47923042282931,51.66666666666668,46.10666666666668,0.0,51.12999140241026,0.42293560903818883,1141.8351480513875,833.2988592592593,34.47923042282931,49.63662970440643,51.12999140241027,48.889948855404526,12.43753247303448,2028.4340188189078,20.000000000000057,2.52633707123592,0.0,0.7394958476267589,0.012003892968802774,1.7400891328415018,2016.4301258501048,3658.384921014613,0.0,0.0,23.888888888888914,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,6018.756922157435,20.024619722378066,0.0,-0.38425381529561026,0.1579501760282416,-0.25000000000000006,9.236100170605994,1568.383470176599,-1615.6421366812237,-37.12891754558791,-802.9121659934825,0.0,0.0,371.08870367887613,0.0,2.0,0.030081854107150585,0.0,0.0,1.6041905821184885,131.99922844444444,-28.2270863277022,0.2434206355751572,10.054476271472035,0.0034654784777152165,15.811276835725254,1.2202050623438798,0.0,0.0,41.16937949774341,0.0003770499005227538,-0.20391361042512032,-36.925003935162785
2025-01-01 06:00:00,1.8137015769858256,0.6536107932551766,0.0016688937742181955,1.8137015769858256,0.6536107932551766,0.0016688937742181955,0.009340658666869306,0.5416442585185186,0.4734451900066199,0.7817714697938178,0.007499999999999999,0.0016688937742181955,0.0,0.0,0.14644880948998412,0.5049744837651925,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.002748612938596491,0.0,0.006592045728272814,0.0,0.006977927442035413,0.0,0.13751352682812665,0.10313514512109495,0.01993014380154024,0.0,0.0016688937742181955,0.1311559830695085,0.0,0.12011605637355684,0.0,0.0,0.0,541.6442585185185,0.21666666666666667,36.25162560906782,51.66666666666668,46.10666666666668,0.0,51.486169371652494,0.03273232110815358,88.26292646171377,541.6442585185185,36.25162560906782,51.13785960730242,51.486169371652494,50.96370472512739,12.43753247303448,2119.2967179974717,20.000000000000057,2.741494102080969,0.0,0.7693194378190467,0.012452031974771115,1.8093683364190862,2106.8446860227004,3795.186287493483,0.0,0.0,23.888888888888914,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,6030.714216658641,20.020878794680762,0.0,0.3079974204018374,-0.14223013132051662,0.3,9.236100170605994,1591.155922267192,-1782.270283110077,-32.98627868956409,-777.6053709659004,0.0,0.0,278.946268541137,0.0,1.1664999999999999,0.030009217421710834,0.0,0.0,1.6003170480509505,76.98854999022223,-29.481693305516476,0.2419724609903592,10.029058361969863,0.0034439461796937827,-44.584870806027894,1.2202364609190164,0.0,0.0,37.642880109317886,0.0003770499005227538,0.21892420645837557,-33.20520289602246
2025-01-01 07:00:00,1.6097824183321583,0.7558531683432637,0.0026472108142771376,1.6097824183321583,0.7558531683432637,0.0026472108142771376,0.006910325669597896,0.0,0.650647462891687,0.9372246297708735,0.014999999999999998,0.0026472108142771376,0.0,0.0,0.14609086287483755,0.6053873054684261,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.002561207510964912,0.0,0.004349118158632984,0.0,0.005334088765786686,0.0,0.13399670928028987,0.10049753196021737,0.02529595174810877,0.0,0.0026472108142771376,0.22195627904070675,0.0,0.20327332617063465,0.0,0.0,0.0,0.0,0.0,36.352642005482075,51.66666666666668,46.10666666666668,0.0,51.323367447863,0.0,0.0,0.0,36.352642005482075,51.263534178033574,51.323367447863,51.233617543118875,12.43753247303448,2208.260557443823,20.000000000000057,2.410882938342405,0.0,0.8484913221542804,0.013733307616593074,2.010422356303557,2194.52724982723,3615.206467720581,0.0,0.0,23.888888888888914,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,6009.40805864888,20.02036220258985,0.0,-0.5337798369297428,-0.24352595140028202,-0.55,9.236100170605994,1608.2732064208762,-2061.0950772908122,-34.71269371804677,-834.7048645390762,0.0,0.0,263.6520761744366,1.3076374558172716,1.0,0.030773280820893766,0.0,0.0,1.641062651853987,65.99961422222222,-28.934562658306895,0.2383497680945652,9.971614893996396,0.003391993572289889,-33.072911986815676,1.2202768051972739,0.0,0.0,41.03235889533936,0.0003770499005227538,-0.15269941465311263,-34.55999430339366
2025-01-01 08:00:00,2.1363512498571375,0.8468436105577546,0.0025321146919172616,2.1363512498571375,0.8468436105577546,0.0025321146919172616,0.006285640910825967,0.0,1.0387396089627878,1.0763259999835237,0.014999999999999998,0.0025321146919172616,0.0,0.0,0.14723069614770304,0.6952379144100516,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0019365227521929824,0.0,0.004349118158632984,0.0,0.005334088765786686,0.0,0.13399670928028987,0.10049753196021737,0.02529595174810877,0.0,0.0025321146919172616,0.42373471453225836,0.0,0.3880672590530298,0.0,0.0,0.0,0.0,0.0,35.99745527178165,51.66666666666668,46.10666666666668,0.0,51.000059784472946,0.0,0.0,0.0,35.99745527178165,50.958899821727826,51.000059784472946,50.93831984035527,12.43753247303448,2267.702687867401,20.000000000000057,2.1225320439738504,0.0,0.9115616764271073,0.014764323556416535,2.1784319271681096,2252.938364310984,3412.0196704548475,0.0,0.0,23.888888888888914,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,5988.118533723998,20.020457798538025,0.0,-1.3922655217423363,-0.5970949411300387,-1.4,9.236100170605994,1622.0021259045975,-2160.0225434617128,-34.877729631714594,-900.0364180042706,0.0,0.0,264.5471691128187,83.89924803493895,1.0,0.031784119643922824,0.0,0.0,1.694968176233134,65.99961422222222,-10.211313071351361,0.2368309824906739,9.949853210774643,0.003368691877788493,-3.8229062915170564,1.220866726594198,0.0,0.0,43.94082360899246,0.0003770499005227538,-0.4003119213792214,-34.47741771033537
2025-01-01 09:00:00,2.3439166958311417,0.750681384898196,0.002359470508377449,2.3439166958311417,0.7506813848981961,0.002359470508377449,0.005910830055562808,0.0,1.3955525057163214,0.9274533600592574,0.014999999999999998,0.002359470508377449,0.0,0.0,0.14723069614770304,0.599075688750493,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0015617118969298246,0.0,0.004349118158632984,0.0,0.005334088765786686,0.0,0.13399670928028987,0.10049753196021737,0.024529407755741837,0.0,0.002359470508377449,0.6103797673619435,0.0,0.5590016469692453,0.0,0.0,0.0,0.0,0.0,35.64589895568858,51.66666666666668,46.10666666666668,0.0,50.680151236945406,0.0,0.0,0.0,35.64589895568858,50.65724125334259,50.680151236945406,50.64578626154118,12.43753247303448,2155.959734340238,20.000000000000057,2.392848695074727,0.0,0.8388389762375058,0.013614383821751638,1.9724606814367602,2142.345350518486,3413.891894813188,0.0,0.0,23.888888888888914,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,6001.646656155224,20.020421357102055,0.0,-0.9823628722706897,0.09557349444020487,-0.85,9.236100170605994,1578.8671772503812,-1646.1172873471492,-25.0187357189895,-862.4758770080514,0.0,0.0,264.1723582575555,215.66585888476976,1.0,0.03129154280996322,0.0,0.0,1.6687002768146633,65.99961422222222,21.21096166063925,0.23793492717527237,9.969535736706712,0.003382764862845262,28.387499680710093,1.2214692367925926,0.0,0.0,40.93373490047292,0.0003770499005227538,-0.4711461147637442,-24.54758960422576
