Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,Gas Grill Gas Power (therms/hour),Gas Grill Mode,Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Pool Pump Mode,Pool Heater Electric Power (kW),Pool Heater Reactive Power (kVAR),Pool Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 01:37:00,0.8956141279814578,0.5607583106923166,5.754806117993777e-05,0.014926902133024297,0.009345971844871943,9.591343529989629e-07,0.006660451766089124,0.0,0.24522556768756823,0.6437281085278004,0.0,5.754806117993777e-05,0.0,0.0,0.14495102960197204,0.41580728109034454,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.00231133360745614,0.0,On,0.004349118158632984,0,On,0.005334088765786686,0,On,0.13399670928028987,0.10049753196021737,On,0.017630511824439445,0,On,5.754806117993777e-05,On,0.01513338266186637,0,On,0.013859544966179636,0,On,0,0,Off,Off,0.0,0.0,36.01647248623132,51.666666666666686,46.10666666666668,0.0,50.92114942714999,0.0,0.0,0.0,36.01647248623132,50.977862661597804,51.00621927882171,50.92114942714999,12.43753247303448,HP On,1964.9762472716454,20.000000000000057,3.0857610527924666,0.0,0.6334609311910041,0.010267177336796432,1.454966567813178,1954.709069934849,4090.473977056464,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,6067.877523011375,20.020184747144597,0,2.1968498062190744,0.48240230945661206,2.2,9.236100170605994,1607.8973161575088,-1263.7095332713966,-25.092197993175603,-651.0032266839785,-0.0,-0.0,327.8820387959961,0.0,2.0,0.027972426044635436,0.0,0,1.491700021546995,131.99922844444444,-33.95774322615442,0.2439631489649164,10.0644392990557,0.0034688959464023394,8.892398339302733,1.2214068409549284,0,0,30.55114579605548,0.0003770499005227538,0.8457871500681241,-25.937985143243726
2025-01-01 01:38:00,0.8951115968496453,0.5604337076482455,5.754806117993777e-05,0.014918526614160753,0.009340561794137425,9.591343529989629e-07,0.006660451766089124,0.0,0.24522556768756823,0.6432255773959878,0.0,5.754806117993777e-05,0.0,0.0,0.14495102960197204,0.4154826780462735,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.00231133360745614,0.0,On,0.004349118158632984,0,On,0.005334088765786686,0,On,0.13399670928028987,0.10049753196021737,On,0.017630511824439445,0,On,5.754806117993777e-05,On,0.01513338266186637,0,On,0.013859544966179636,0,On,0,0,Off,Off,0.0,0.0,36.01058175944916,51.666666666666686,46.10666666666668,0.0,50.91580891421273,0.0,0.0,0.0,36.01058175944916,50.972808051426796,51.001307620033835,50.91580891421273,12.43753247303448,HP On,1963.9739563679373,20.000000000000057,3.086600974315857,0.0,0.6329664345167809,0.01025914287920696,1.4537178570087945,1953.7148134887302,4090.473977056464,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,6067.8881599830165,20.020184747144597,0,2.200000001203973,0.4993549408371461,2.2,9.236100170605994,1606.9042491751202,-1323.882635812079,-25.203256500061133,-651.0032266839785,-0.0,-0.0,327.8820387959961,0.0,2.0,0.027972426044635436,0.0,0,1.491700021546995,131.99922844444444,-33.94851930483459,0.24397544344433755,10.064729934681163,0.0034690717358714916,8.876732979605837,1.221406711614064,0,0,30.565499626803632,0.0003770499005227538,0.837439259371461,-26.040695759432595
2025-01-01 01:39:00,0.8946130933089753,0.5601117061710474,5.754806117993777e-05,0.014910218221816256,0.009335195102850791,9.591343529989629e-07,0.006660451766089124,0.0,0.24522556768756823,0.6427270738553179,0.0,5.754806117993777e-05,0.0,0.0,0.14495102960197204,0.4151606765690754,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.00231133360745614,0.0,On,0.004349118158632984,0,On,0.005334088765786686,0,On,0.13399670928028987,0.10049753196021737,On,0.017630511824439445,0,On,5.754806117993777e-05,On,0.01513338266186637,0,On,0.013859544966179636,0,On,0,0,Off,Off,0.0,0.0,36.004691998391124,51.666666666666686,46.10666666666668,0.0,50.91046934070703,0.0,0.0,0.0,36.004691998391124,50.967754267969944,50.99639673160141,50.91046934070703,12.43753247303448,HP On,1962.9793510491063,20.000000000000057,3.0874349088143562,0.0,0.6324759021797136,0.010251171675604336,1.4524787192747939,1952.728179373502,4090.473977056464,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,6067.89877772348,20.020184747144597,0,2.1968451739206145,0.5158352842740822,2.2,9.236100170605994,1605.9193000819107,-1263.7673588706384,-25.279731502643365,-651.0032266839785,-0.0,-0.0,327.8820387959961,0.0,2.0,0.027972426044635436,0.0,0,1.491700021546995,131.99922844444444,-33.938863079213185,0.243987716259504,10.065020044874467,0.0034692472156784,8.861095215250447,1.2214065825011131,0,0,30.588863380682103,0.0003770499005227538,0.8293239348199589,-26.109055437463322
2025-01-01 01:40:00,0.8941184750823936,0.5597922143588241,5.754806117993777e-05,0.01490197458470656,0.009329870239313734,9.591343529989629e-07,0.006660451766089124,0.0,0.24522556768756823,0.6422324556287363,0.0,5.754806117993777e-05,0.0,0.0,0.14495102960197204,0.4148411847568521,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.00231133360745614,0.0,On,0.004349118158632984,0,On,0.005334088765786686,0,On,0.13399670928028987,0.10049753196021737,On,0.017630511824439445,0,On,5.754806117993777e-05,On,0.01513338266186637,0,On,0.013859544966179636,0,On,0,0,Off,Off,0.0,0.0,35.99880320290533,51.666666666666686,46.10666666666668,0.0,50.90513070646417,0.0,0.0,0.0,35.99880320290533,50.96270131109171,50.99148661340549,50.90513070646417,12.43753247303448,HP On,1961.9921535603874,20.000000000000057,3.088263080739996,0.0,0.6319891924076834,0.010243263221052944,1.4512488064063855,1951.7488903393344,4090.473977056464,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,6067.886082214447,20.020184747144597,0,2.20000000120286,0.5318632116991805,2.2,9.236100170605994,1604.9424490517758,-1324.1500137989165,-25.387939826947207,-651.0032266839785,-0.0,-0.0,327.8820387959961,0.0,2.0,0.027972426044635436,0.0,0,1.491700021546995,131.99922844444444,-33.92851662062927,0.24399996744859823,10.064673800435905,0.003469422386368485,8.845484997631775,1.2214064536156735,0,0,30.5991415369609,0.0003770499005227538,0.821431390987949,-26.209371217935157
2025-01-01 01:41:00,0.8936276424335656,0.5594751677882677,5.754806117993777e-05,0.014893794040559427,0.009324586129804462,9.591343529989629e-07,0.006660451766089124,0.0,0.24522556768756823,0.6417416229799082,0.0,5.754806117993777e-05,0.0,0.0,0.14495102960197204,0.4145241381862956,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.00231133360745614,0.0,On,0.004349118158632984,0,On,0.005334088765786686,0,On,0.13399670928028987,0.10049753196021737,On,0.017630511824439445,0,On,5.754806117993777e-05,On,0.01513338266186637,0,On,0.013859544966179636,0,On,0,0,Off,Off,0.0,0.0,35.992915372873625,51.666666666666686,46.10666666666668,0.0,50.89979301131545,0.0,0.0,0.0,35.992915372873625,50.957649180656595,50.98657726532717,50.89979301131545,12.43753247303448,HP On,1961.0121726859272,20.000000000000057,3.089085640740074,0.0,0.6315062072987382,0.010235415681169927,1.450027880554784,1950.7767570047572,4090.473977056464,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,6067.896662274828,20.020184747144597,0,2.1968417015595847,0.5474262436438266,2.2,9.236100170605994,1603.9736532066681,-1264.0609950232497,-25.4883395012899,-651.0032266839785,-0.0,-0.0,327.8820387959961,0.0,2.0,0.027972426044635436,0.0,0,1.491700021546995,131.99922844444444,-33.91733159127698,0.2440121970497353,10.064962881148173,0.0034695972484862074,8.829902278230609,1.2214063249573444,0,0,30.619629723750457,0.0003770499005227538,0.8137677730712778,-26.302107274361177
2025-01-01 01:42:00,0.8931405785946525,0.5591605556284241,5.754806117993777e-05,0.014885676309910873,0.009319342593807069,9.591343529989629e-07,0.006660451766089124,0.0,0.24522556768756823,0.6412545591409952,0.0,5.754806117993777e-05,0.0,0.0,0.14495102960197204,0.4142095260264521,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.00231133360745614,0.0,On,0.004349118158632984,0,On,0.005334088765786686,0,On,0.13399670928028987,0.10049753196021737,On,0.017630511824439445,0,On,5.754806117993777e-05,On,0.01513338266186637,0,On,0.013859544966179636,0,On,0,0,Off,Off,0.0,0.0,35.98702850804287,51.666666666666686,46.10666666666668,0.0,50.894456255092216,0.0,0.0,0.0,35.98702850804287,50.9525978765291,50.981668687247534,50.894456255092216,12.43753247303448,HP On,1960.0393828455713,20.000000000000057,3.0899026005400048,0.0,0.6310269308071192,0.010227628333875874,1.4488159105001293,1949.8117545116954,4090.473977056464,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,6067.907223209577,20.020184747144597,0,2.2000000012017638,0.562534664952449,2.2,9.236100170605994,1603.0128648513237,-1324.5700352072486,-25.56447017524051,-651.0032266839785,-0.0,-0.0,327.8820387959961,0.0,2.0,0.027972426044635436,0.0,0,1.491700021546995,131.99922844444444,-33.90533010626498,0.24402440510096307,10.065251439311698,0.003469771802575068,8.814347008613186,1.2214061965257257,0,0,30.62775628519707,0.0003770499005227538,0.8063280165607729,-26.37079819180128
2025-01-01 01:43:00,0.892657290164834,0.5588483821419427,5.754806117993777e-05,0.014877621502747233,0.009314139702365712,9.591343529989629e-07,0.006660451766089124,0.0,0.24522556768756823,0.6407712707111766,0.0,5.754806117993777e-05,0.0,0.0,0.14495102960197204,0.4138973525399706,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.00231133360745614,0.0,On,0.004349118158632984,0,On,0.005334088765786686,0,On,0.13399670928028987,0.10049753196021737,On,0.017630511824439445,0,On,5.754806117993777e-05,On,0.01513338266186637,0,On,0.013859544966179636,0,On,0,0,Off,Off,0.0,0.0,35.98114260832868,51.666666666666686,46.10666666666668,0.0,50.889120437625834,0.0,0.0,0.0,35.98114260832868,50.94754739857375,50.97676087904771,50.889120437625834,12.43753247303448,HP On,1959.073804731353,20.000000000000057,3.090713933355522,0.0,0.6305513695526711,0.010219901158505457,1.4476129222560021,1948.8539035728475,4090.473977056464,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,6067.91776505414,20.020184747144597,0,2.1968387480786085,0.5772084542367122,2.2,9.236100170605994,1602.0600276891146,-1264.4708236897184,-25.67334064530209,-651.0032266839785,-0.0,-0.0,327.8820387959961,0.0,2.0,0.027972426044635436,0.0,0,1.491700021546995,131.99922844444444,-33.89258915425584,0.24403659164026226,10.065539475895003,0.0034699460491776114,8.798819140431053,1.221406068320417,0,0,30.646729513589936,0.0003770499005227538,0.7991022834989691,-26.47244292880106
2025-01-01 01:44:00,0.892177777369167,0.5585386474741956,5.754806117993777e-05,0.014869629622819451,0.00930897745790326,9.591343529989629e-07,0.006660451766089124,0.0,0.24522556768756823,0.6402917579155096,0.0,5.754806117993777e-05,0.0,0.0,0.14495102960197204,0.41358761787222353,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.00231133360745614,0.0,On,0.004349118158632984,0,On,0.005334088765786686,0,On,0.13399670928028987,0.10049753196021737,On,0.017630511824439445,0,On,5.754806117993777e-05,On,0.01513338266186637,0,On,0.013859544966179636,0,On,0,0,Off,Off,0.0,0.0,35.97525767354543,51.666666666666686,46.10666666666668,0.0,50.883785558747704,0.0,0.0,0.0,35.97525767354543,50.94249774665512,50.97185384060883,50.883785558747704,12.43753247303448,HP On,1958.115446103112,20.000000000000057,3.091519623435234,0.0,0.6300795237211936,0.01021223419431605,1.4464189255188695,1947.9032119087958,4090.473977056464,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,6067.928287843907,20.020184747144597,0,2.200000001200684,0.591439147434473,2.2,9.236100170605994,1601.1150845803681,-1325.0666155390095,-25.77082708156624,-651.0032266839785,-0.0,-0.0,327.8820387959961,0.0,2.0,0.027972426044635436,0.0,0,1.491700021546995,131.99922844444444,-33.87917363476122,0.24404875670554682,10.065826991864775,0.003470119988835427,8.783318625420808,1.2214059403410207,0,0,30.65382462707931,0.0003770499005227538,0.7920947417972682,-26.562921823363506
2025-01-01 01:45:00,0.8917020297264893,0.5582313448550209,5.754806117993777e-05,0.014861700495441487,0.009303855747583682,9.591343529989629e-07,0.006660451766089124,0.0,0.24522556768756823,0.6398160102728319,0.0,5.754806117993777e-05,0.0,0.0,0.14495102960197204,0.4132803152530488,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.00231133360745614,0.0,On,0.004349118158632984,0,On,0.005334088765786686,0,On,0.13399670928028987,0.10049753196021737,On,0.017630511824439445,0,On,5.754806117993777e-05,On,0.01513338266186637,0,On,0.013859544966179636,0,On,0,0,Off,Off,0.0,0.0,35.969373703558084,51.666666666666686,46.10666666666668,0.0,50.878451618289255,0.0,0.0,0.0,35.969373703558084,50.93744892063778,50.96694757181205,50.878451618289255,12.43753247303448,HP On,1957.1642932442269,20.000000000000057,3.092319673160471,0.0,0.6296113829401251,0.01020462733270677,1.4452339031980885,1946.95966591152,4090.473977056464,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,6067.938791614191,20.020184747144597,0,2.1968360574257497,0.6052424989618043,2.2,9.236100170605994,1600.177974909996,-1264.9396795046168,-25.843613004227816,-651.0032266839785,-0.0,-0.0,327.8820387959961,0.0,2.0,0.027972426044635436,0.0,0,1.491700021546995,131.99922844444444,-33.86513044624842,0.24406090033466366,10.066113988185709,0.0034702936220891495,8.767845415404185,1.221405812587138,0,0,30.67211515704213,0.0003770499005227538,0.7852976335955237,-26.62891063782334
2025-01-01 01:46:00,0.8912300353441398,0.5579264666025185,5.754806117993777e-05,0.01485383392240233,0.00929877444337531,9.591343529989629e-07,0.006660451766089124,0.0,0.24522556768756823,0.6393440158904825,0.0,5.754806117993777e-05,0.0,0.0,0.14495102960197204,0.41297543700054645,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.00231133360745614,0.0,On,0.004349118158632984,0,On,0.005334088765786686,0,On,0.13399670928028987,0.10049753196021737,On,0.017630511824439445,0,On,5.754806117993777e-05,On,0.01513338266186637,0,On,0.013859544966179636,0,On,0,0,Off,Off,0.0,0.0,35.96349069821477,51.666666666666686,46.10666666666668,0.0,50.873118616081946,0.0,0.0,0.0,35.96349069821477,50.93240092038634,50.96204207253854,50.873118616081946,12.43753247303448,HP On,1956.220329593425,20.000000000000057,3.093114087344736,0.0,0.629146935499103,0.010197080391379482,1.4440578347229072,1946.0232492020455,4090.473977056464,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,6067.9259863802345,20.0201847471446,0,2.20000000119962,0.618641494971961,2.2,9.236100170605994,1599.248642125226,-1325.6026210735058,-25.947566829432585,-651.0032266839787,-0.0,-0.0,327.8820387959961,0.0,2.0,0.02797242604463544,0.0,0,1.4917000215469953,131.99922844444444,-33.850499580216244,0.2440730225653931,10.065764745924227,0.0034704669494784626,8.752399462287588,1.2214056850583712,0,0,30.67873034109171,0.0003770499005227538,0.7786996399491656,-26.726266469381752
2025-01-01 01:47:00,0.8907617815760591,0.5576240045481409,5.754806117993777e-05,0.014846029692934318,0.00929373340913568,9.591343529989629e-07,0.006660451766089124,0.0,0.24522556768756823,0.6388757621224017,0.0,5.754806117993777e-05,0.0,0.0,0.14495102960197204,0.4126729749461688,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.00231133360745614,0.0,On,0.004349118158632984,0,On,0.005334088765786686,0,On,0.13399670928028987,0.10049753196021737,On,0.017630511824439445,0,On,5.754806117993777e-05,On,0.01513338266186637,0,On,0.013859544966179636,0,On,0,0,Off,Off,0.0,0.0,35.95760865727921,51.666666666666686,46.10666666666668,0.0,50.86778655195727,0.0,0.0,0.0,35.95760865727921,50.9273537457654,50.957137342669476,50.86778655195727,12.43753247303448,HP On,1955.2835370086832,20.000000000000057,3.093902872216015,0.0,0.6286861689497102,0.010189593172691457,1.4428906975565423,1945.0939438359917,4090.473977056464,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,6067.936452885305,20.020184747144597,0,2.196833486773894,0.6316305877941213,2.2,9.236100170605994,1598.3270290589985,-1265.4387408454486,-26.041818893182352,-651.0032266839785,-0.0,-0.0,327.8820387959961,0.0,2.0,0.027972426044635436,0.0,0,1.491700021546995,131.99922844444444,-33.83532006170212,0.24408512343544866,10.066050724098012,0.003470639971542099,8.736980718062274,1.221405557754324,0,0,30.69667943234448,0.0003770499005227538,0.7723034926671151,-26.814122385849466
2025-01-01 01:48:00,0.8902972578904835,0.5573239518890407,5.754806117993777e-05,0.014838287631508058,0.009288732531484012,9.591343529989629e-07,0.006660451766089124,0.0,0.24522556768756823,0.6384112384368261,0.0,5.754806117993777e-05,0.0,0.0,0.14495102960197204,0.4123729222870687,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.00231133360745614,0.0,On,0.004349118158632984,0,On,0.005334088765786686,0,On,0.13399670928028987,0.10049753196021737,On,0.017630511824439445,0,On,5.754806117993777e-05,On,0.01513338266186637,0,On,0.013859544966179636,0,On,0,0,Off,Off,0.0,0.0,35.9517275806839,51.666666666666686,46.10666666666668,0.0,50.86245542574676,0.0,0.0,0.0,35.9517275806839,50.92230739663964,50.952233382086085,50.86245542574676,12.43753247303448,HP On,1954.353901517766,20.000000000000057,3.094686030563518,0.0,0.6282290729398341,0.01018216549699212,1.4417324743765518,1944.1717360207738,4090.473977056464,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,6067.946900475218,20.020184747144597,0,2.2000000011985725,0.644226170955471,2.2,9.236100170605994,1597.4130834915854,-1326.1586231305848,-26.12556515532519,-651.0032266839785,-0.0,-0.0,327.8820387959961,0.0,2.0,0.027972426044635436,0.0,0,1.491700021546995,131.99922844444444,-33.81963013819817,0.24409720298247753,10.066336185473158,0.0034708126888178432,8.72158913480391,1.2214054306746,0,0,30.70302304932301,0.0003770499005227538,0.7661011191752681,-26.89166627450046
2025-01-01 01:49:00,0.8898364524746161,0.557026300994905,5.754806117993777e-05,0.014830607541243601,0.009283771683248418,9.591343529989629e-07,0.006660451766089124,0.0,0.24522556768756823,0.6379504330209587,0.0,5.754806117993777e-05,0.0,0.0,0.14495102960197204,0.412075271392933,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.00231133360745614,0.0,On,0.004349118158632984,0,On,0.005334088765786686,0,On,0.13399670928028987,0.10049753196021737,On,0.017630511824439445,0,On,5.754806117993777e-05,On,0.01513338266186637,0,On,0.013859544966179636,0,On,0,0,Off,Off,0.0,0.0,35.9458474682432,51.666666666666686,46.10666666666668,0.0,50.857125237281956,0.0,0.0,0.0,35.9458474682432,50.9172618728737,50.94733019066958,50.857125237281956,12.43753247303448,HP On,1953.4314064919622,20.000000000000057,3.0954635675131703,0.0,0.6277756358380282,0.010174797182930462,1.4405831445262973,1943.2566093090318,4090.473977056464,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,6067.95732918502,20.020184747144597,0,2.196830979393631,0.656445074590033,2.2,9.236100170605994,1596.5067523077573,-1265.9526368820955,-26.206911363497213,-651.0032266839785,-0.0,-0.0,327.8820387959961,0.0,2.0,0.027972426044635436,0.0,0,1.491700021546995,131.99922844444444,-33.803466296222375,0.24410926124406052,10.066621131007059,0.0034709851018425325,8.706224664672622,1.2214053038188042,0,0,30.720758448997415,0.0003770499005227538,0.7600842319036254,-26.96699559540084
2025-01-01 01:50:00,0.8893793545522248,0.5567310449049758,5.754806117993777e-05,0.01482298924253708,0.009278850748416263,9.591343529989629e-07,0.006660451766089124,0.0,0.24522556768756823,0.6374933350985675,0.0,5.754806117993777e-05,0.0,0.0,0.14495102960197204,0.41178001530300373,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.00231133360745614,0.0,On,0.004349118158632984,0,On,0.005334088765786686,0,On,0.13399670928028987,0.10049753196021737,On,0.017630511824439445,0,On,5.754806117993777e-05,On,0.01513338266186637,0,On,0.013859544966179636,0,On,0,0,Off,Off,0.0,0.0,35.93996831973771,51.666666666666686,46.10666666666668,0.0,50.85179598639445,0.0,0.0,0.0,35.93996831973771,50.912217174332284,50.94242776830121,50.85179598639445,12.43753247303448,HP On,1952.5160373162769,20.000000000000057,3.096235486566674,0.0,0.6273258470457074,0.010167488052860111,1.4394426898735617,1942.3485492634168,4090.473977056464,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,6067.9677390496845,20.0201847471446,0,2.2000000011975405,0.6682998920132056,2.2,9.236100170605994,1595.607986633308,-1326.7235617837223,-26.2876089932555,-651.0032266839787,-0.0,-0.0,327.8820387959961,0.0,2.0,0.02797242604463544,0.0,0,1.4917000215469953,131.99922844444444,-33.78686279498653,0.24412129825771206,10.066905561655151,0.0034711572111520584,8.690887259912746,1.2214051771865415,0,0,30.72690851207159,0.0003770499005227538,0.7542466295953973,-27.041855622850896
2025-01-01 01:51:00,0.8889259515165977,0.5564381754761211,5.754806117993777e-05,0.014815432525276628,0.009273969591268685,9.591343529989629e-07,0.006660451766089124,0.0,0.24522556768756823,0.6370399320629404,0.0,5.754806117993777e-05,0.0,0.0,0.14495102960197204,0.41148714587414903,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.00231133360745614,0.0,On,0.004349118158632984,0,On,0.005334088765786686,0,On,0.13399670928028987,0.10049753196021737,On,0.017630511824439445,0,On,5.754806117993777e-05,On,0.01513338266186637,0,On,0.013859544966179636,0,On,0,0,Off,Off,0.0,0.0,35.93409013513369,51.666666666666686,46.10666666666668,0.0,50.846467672915864,0.0,0.0,0.0,35.93409013513369,50.9071733008801,50.93752611486223,50.846467672915864,12.43753247303448,HP On,1951.6077756195502,20.000000000000057,3.0970017944909705,0.0,0.6268796941471907,0.010160237915749762,1.4383110875854805,1941.4475377038004,4090.473977056464,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,6067.9781301041185,20.020184747144597,0,2.1968285140473496,0.6798023123697321,2.2,9.236100170605994,1594.7167359343975,-1266.4724258331412,-26.366304017198985,-651.0032266839785,-0.0,-0.0,327.8820387959961,0.0,2.0,0.027972426044635436,0.0,0,1.491700021546995,131.99922844444444,-33.769851797170574,0.24413331406088057,10.067189478371239,0.0034713290172813695,8.675576872852776,1.2214050507774181,0,0,30.744475472435635,0.0003770499005227538,0.7485825562295592,-27.114886573428542
