Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.20086520633581292,0.13101739953778335,0.0,0.0033477534389302153,0.0021836233256297224,0.0,0.014306493249630597,0.0,0.17655871308618232,0.0,0.010000000000000002,0.0,0.0,0.12810073287111667,0.0,0.0029166666666666685,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.009651531626823579,0,On,0.0057577359246933505,0,On,0.13115858301283326,0.09836893725962491,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,5009.171431111111,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,520.7873644444445,Off,0.0,0.0,40.0463932221624,51.666666666666686,46.10666666666668,0.0,51.263853923629156,0.0,0.0,0.0,40.0463932221624,49.47984661888418,51.263853923629156,48.587842966511694,12.43753247303448,15.112834739224066,0.0,2.8,9.236100170605994,-139.78932132090188,-510.85617708578644,-0.0,-0.0,379.6829481915812,0.0,3.0,0.03183632625651993,0.0,0,0.5924240785989581,197.99884266666666,-8.616092426696639,0.31073122082651417,7.510096759174659,0.0032495454808927774,65.95679213095214,1.2387455770948337
2025-01-01 00:01:00,0.20086520633581292,0.13101739953778335,0.0,0.0033477534389302153,0.0021836233256297224,0.0,0.014306493249630597,0.0,0.17655871308618232,0.0,0.010000000000000002,0.0,0.0,0.12810073287111667,0.0,0.0029166666666666685,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.009651531626823579,0,On,0.0057577359246933505,0,On,0.13115858301283326,0.09836893725962491,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,5009.171431111111,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,520.7873644444445,Off,0.0,0.0,40.083789363485955,51.666666666666686,46.10666666666668,0.0,51.25750313748109,0.0,0.0,0.0,40.083789363485955,49.474226443100164,51.25750313748109,48.582588095909706,12.43753247303448,15.075051162554933,0.0,2.8,9.236100170605994,-139.58039114061648,-508.69420974222174,-0.0,-0.0,379.6829481915812,0.0,3.0,0.03179917343560712,0.0,0,0.5917327228966928,197.99884266666666,-10.569129589976022,0.3124405048914142,7.51475407941842,0.0032499940920758543,66.01703620498462,1.2425266395518628
2025-01-01 00:02:00,0.20086520633581292,0.13101739953778335,0.0,0.0033477534389302153,0.0021836233256297224,0.0,0.014306493249630597,0.0,0.17655871308618232,0.0,0.010000000000000002,0.0,0.0,0.12810073287111667,0.0,0.0029166666666666685,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.009651531626823579,0,On,0.0057577359246933505,0,On,0.13115858301283326,0.09836893725962491,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,5009.171431111111,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,520.7873644444445,Off,0.0,0.0,40.12010444928205,51.666666666666686,46.10666666666668,0.0,51.25114695633663,0.0,0.0,0.0,40.12010444928205,49.468601019081014,51.25114695633663,48.57732805045321,12.43753247303448,15.038191495950633,-0.017364059604966897,2.8,9.236100170605994,-139.5150532840858,-506.5884940784141,-0.0,-0.0,379.6829481915812,0.0,3.0,0.03176292032564408,0.0,0,0.5910581094035042,197.99884266666666,-12.609507397252933,0.31322566003871355,7.49738547850914,0.003250441746624345,66.07492315472777,1.2426852251204674
2025-01-01 00:03:00,0.20086520633581292,0.13101739953778335,0.0,0.0033477534389302153,0.0021836233256297224,0.0,0.014306493249630597,0.0,0.17655871308618232,0.0,0.010000000000000002,0.0,0.0,0.12810073287111667,0.0,0.0029166666666666685,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.009651531626823579,0,On,0.0057577359246933505,0,On,0.13115858301283326,0.09836893725962491,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,5009.171431111111,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,520.7873644444445,Off,0.0,0.0,40.1553827295893,51.666666666666686,46.10666666666668,0.0,51.24478554090758,0.0,0.0,0.0,40.1553827295893,49.462970498543825,51.24478554090758,48.572062977361945,12.43753247303448,15.002217858609777,-0.0533376969458228,2.8,9.236100170605994,-139.570795336606,-504.5366214732435,-0.0,-0.0,379.6829481915812,0.0,3.0,0.0317275303456309,0.0,0,0.590399557404382,197.99884266666666,-14.717122054943793,0.31399511229118654,7.480492393953675,0.0032508897365204938,66.13042262082497,1.2428400294326905
2025-01-01 00:04:00,0.20086520633581292,0.13101739953778335,0.0,0.0033477534389302153,0.0021836233256297224,0.0,0.014306493249630597,0.0,0.17655871308618232,0.0,0.010000000000000002,0.0,0.0,0.12810073287111667,0.0,0.0029166666666666685,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.009651531626823579,0,On,0.0057577359246933505,0,On,0.13115858301283326,0.09836893725962491,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,5009.171431111111,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,520.7873644444445,Off,0.0,0.0,40.18966650202055,51.666666666666686,46.10666666666668,0.0,51.23841904532676,0.0,0.0,0.0,40.18966650202055,49.45733502699554,51.23841904532676,48.56679301782994,12.43753247303448,14.967094041644307,-0.08846151391129276,2.8,9.236100170605994,-138.34754583062568,-502.5362975780098,-0.0,-0.0,379.6829481915812,0.0,3.0,0.031692968504844654,0.0,0,0.5897564157768744,197.99884266666666,-15.494196444197101,0.3147494539435267,7.4640553225738335,0.003251338046857527,66.18363217936316,1.2429912058670822
2025-01-01 00:05:00,0.20086520633581292,0.13101739953778335,0.0,0.0033477534389302153,0.0021836233256297224,0.0,0.014306493249630597,0.0,0.17655871308618232,0.0,0.010000000000000002,0.0,0.0,0.12810073287111667,0.0,0.0029166666666666685,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.009651531626823579,0,On,0.0057577359246933505,0,On,0.13115858301283326,0.09836893725962491,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,5009.171431111111,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,520.7873644444445,Off,0.0,0.0,40.22293874269043,51.666666666666686,46.10666666666668,0.0,51.23204761743829,0.0,0.0,0.0,40.22293874269043,49.45169474400703,51.23204761743829,48.5615183072914,12.43753247303448,14.932834816893553,-0.12272073866204636,2.8,9.236100170605994,-136.25123454402575,-500.5881426990274,-0.0,-0.0,379.6829481915812,0.0,3.0,0.031659249943275694,0.0,0,0.5891289662524468,197.99884266666666,-15.34604003657958,0.31548825122518837,7.447578387229909,0.003251786663343214,66.23450669545672,1.243138688025886
2025-01-01 00:06:00,0.20086520633581292,0.13101739953778335,0.0,0.0033477534389302153,0.0021836233256297224,0.0,0.014306493249630597,0.0,0.17655871308618232,0.0,0.010000000000000002,0.0,0.0,0.12810073287111667,0.0,0.0029166666666666685,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.009651531626823579,0,On,0.0057577359246933505,0,On,0.13115858301283326,0.09836893725962491,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,5009.171431111111,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,520.7873644444445,Off,0.0,0.0,40.25520078254749,51.666666666666686,46.10666666666668,0.0,51.225671407614755,0.0,0.0,0.0,40.25520078254749,49.446049791538286,51.225671407614755,48.55623898350006,12.43753247303448,14.899439182542965,-0.15611637301263492,2.8,9.236100170605994,-133.58552607368466,-498.69188238011066,-0.0,-0.0,379.6829481915812,0.0,3.0,0.03162637426536096,0.0,0,0.5885172014702914,197.99884266666666,-14.576591885155228,0.3162113911351655,7.432070890005253,0.0032522355714112924,66.28304525173824,1.243282477597902
2025-01-01 00:07:00,0.20086520633581292,0.13101739953778335,0.0,0.0033477534389302153,0.0021836233256297224,0.0,0.014306493249630597,0.0,0.17655871308618232,0.0,0.010000000000000002,0.0,0.0,0.12810073287111667,0.0,0.0029166666666666685,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.009651531626823579,0,On,0.0057577359246933505,0,On,0.13115858301283326,0.09836893725962491,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,5009.171431111111,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,520.7873644444445,Off,0.0,0.0,40.286466179785954,51.666666666666686,46.10666666666668,0.0,51.21929056602901,0.0,0.0,0.0,40.286466179785954,49.440400311362545,51.21929056602901,48.55095518402931,12.43753247303448,14.86689562748018,-0.18865992807542042,2.8,9.236100170605994,-131.17325867252327,-496.84665233772387,-0.0,-0.0,379.6829481915812,0.0,3.0,0.0315943307072991,0.0,0,0.5879209211329537,197.99884266666666,-14.009554526380654,0.3169189781245085,7.417021483088579,0.0032526847564964545,66.32927649384303,1.2434226217117779
2025-01-01 00:08:00,0.20086520633581292,0.13101739953778335,0.0,0.0033477534389302153,0.0021836233256297224,0.0,0.014306493249630597,0.0,0.17655871308618232,0.0,0.010000000000000002,0.0,0.0,0.12810073287111667,0.0,0.0029166666666666685,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.009651531626823579,0,On,0.0057577359246933505,0,On,0.13115858301283326,0.09836893725962491,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,5009.171431111111,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,520.7873644444445,Off,0.0,0.0,40.31678203674215,51.666666666666686,46.10666666666668,0.0,51.21290524083689,0.0,0.0,0.0,40.31678203674215,49.434746443350235,51.21290524083689,48.54566704460691,12.43753247303448,14.835163807522845,-0.22039174803275507,2.8,9.236100170605994,-128.83022628466858,-495.0499657743553,-0.0,-0.0,379.6829481915812,0.0,3.0,0.03156308007930596,0.0,0,0.5873393959800418,197.99884266666666,-13.463208701894477,0.3176117120559477,7.401907259087159,0.0032531342042179815,66.3733102155163,1.2435592921101457
2025-01-01 00:09:00,0.20086520633581292,0.13101739953778335,0.0,0.0033477534389302153,0.0021836233256297224,0.0,0.014306493249630597,0.0,0.17655871308618232,0.0,0.010000000000000002,0.0,0.0,0.12810073287111667,0.0,0.0029166666666666685,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004654961622807018,0.0,On,0.009651531626823579,0,On,0.0057577359246933505,0,On,0.13115858301283326,0.09836893725962491,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,5009.171431111111,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,520.7873644444445,Off,0.0,0.0,40.3461859261482,51.666666666666686,46.10666666666668,0.0,51.20651557319145,0.0,0.0,0.0,40.3461859261482,49.42908832076138,51.20651557319145,48.54037469454635,12.43753247303448,14.804211562592585,-0.25134399296301524,2.8,9.236100170605994,-126.58057531674149,-493.29981583869704,-0.0,-0.0,379.6829481915812,0.0,3.0,0.03153259120555878,0.0,0,0.5867720458784108,197.99884266666666,-12.963707669625663,0.3182901352143378,7.387213988124458,0.003253583900884103,66.41523347572134,1.2436926254004927
