occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_dishwasher,dishwasher,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.0224,0.374,0.0832,0.0,0.0,0.0,0.331,0,0,0,0
1.0,0.621,0.0355,0.281,0.151,0.0,0.0,0.0,0.126,0,0,0,0
1.0,0.627,0.0386,0.281,0.161,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.667,0.0546,0.234,0.226,0.0,0.0,0.333,0.137,0,0,0,0
0.889,0.693,0.0643,0.187,0.27,0.0,0.0,0.667,0.246,0,0,0,0
0.667,0.64,0.0449,0.281,0.182,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.643,0.0475,0.281,0.185,0.0,0.0,0.0,0.164,0,0,0,0
0.667,0.647,0.0527,0.281,0.191,0.0,0.0,0.0,0.1,0,0,0,0
0.667,0.647,0.0527,0.281,0.191,0.0,0.0,0.0,0.2,0,0,0,0
0.556,0.618,0.0404,0.327,0.144,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0494,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.59,0.0359,0.374,0.0932,0.0,0.0,0.333,0.1,0,0,0,0
0.333,0.647,0.0759,0.281,0.181,0.0,0.0,1.0,0.2,0,0,0,0
0.333,0.647,0.0759,0.281,0.181,0.0,0.0,0.733,0.0,0,0,0,0
0.333,0.647,0.0759,0.281,0.181,0.0,0.0,0.0,0.2,0,0,0,0
0.333,0.647,0.0787,0.281,0.18,0.0,0.0,0.0,0.1,0,0,0,0
0.333,0.647,0.0845,0.281,0.18,0.0,0.0,0.0,0.1,0,0,0,0
0.333,0.647,0.0845,0.281,0.18,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0845,0.281,0.18,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0859,0.281,0.18,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0888,0.281,0.182,0.0,0.0,0.0,0.1,0,0,0,0
0.333,0.647,0.0888,0.281,0.182,0.0,0.0,0.0,0.1,0,0,0,0
0.333,0.647,0.0888,0.281,0.182,0.0,0.0,0.0,0.1,0,0,0,0
0.333,0.651,0.0919,0.281,0.187,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.66,0.0982,0.281,0.197,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.66,0.0982,0.281,0.197,0.0,0.0,0.0,0.2,0,0,0,0
0.444,0.693,0.126,0.234,0.247,0.0,0.0,0.0,0.234,0,0,0,0
0.667,0.771,0.195,0.14,0.372,0.0,0.0,0.0,0.422,0,0,0,0
0.667,0.797,0.224,0.14,0.424,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.797,0.224,0.14,0.424,0.0,0.0,0.0,0.1,0,0,0,0
0.667,0.797,0.224,0.14,0.424,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.81,0.24,0.14,0.469,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.836,0.273,0.14,0.558,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.836,0.273,0.14,0.558,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.836,0.273,0.14,0.558,0.0,0.0,0.0,0.2,0,0,0,0
0.667,0.84,0.304,0.14,0.596,0.0,0.0,0.0,0.1,0,0,0,0
0.667,0.849,0.366,0.14,0.672,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.849,0.366,0.14,0.672,0.0,0.0,0.0,0.0,0,0,0,0
0.778,0.897,0.424,0.0936,0.776,0.0,0.0,0.0,0.1,0,0,0,0
1.0,0.986,0.613,0.0,0.983,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.973,0.758,0.0,0.98,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.973,0.758,0.0,0.98,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.973,0.758,0.0,0.98,0.0,0.0,0.0,0.0,0,0,0,0
0.889,0.919,0.715,0.0468,0.838,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.81,0.629,0.14,0.553,0.0,0.0,0.0,0.1,0,0,0,0
0.667,0.81,0.629,0.14,0.553,0.0,0.0,0.0,0.2,0,0,0,0
0.667,0.81,0.629,0.14,0.553,0.0,0.0,0.0,0.1,0,0,0,0
0.667,0.793,0.618,0.14,0.509,0.0,0.0,0.0,0.137,0,0,0,0
0.667,0.758,0.596,0.14,0.421,0.0,0.0,0.0,0.0823,0,0,0,0
0.667,0.758,0.596,0.14,0.421,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.758,0.596,0.14,0.421,0.0,0.0,0.0,0.125,0,0,0,0
0.667,0.741,0.518,0.14,0.403,0.0,0.0,0.0,0.025,0,0,0,0
0.667,0.706,0.363,0.14,0.367,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.682,0.305,0.187,0.314,0.0,0.0,0.0,0.301,0,0,0,0
0.667,0.634,0.189,0.281,0.208,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.627,0.155,0.281,0.177,0.0,0.0,0.0,0.0,0,0,0,0
0.778,0.632,0.112,0.234,0.138,0.378,0.333,0.0,0.0,0,0,0,0
0.889,0.65,0.136,0.187,0.16,0.61,0.733,0.0,0.0,0,0,0,0
0.667,0.614,0.0879,0.281,0.116,0.24,0.0,0.0,0.1,0,0,0,0
0.667,0.597,0.0639,0.327,0.0936,0.622,0.0,0.0,0.0,0,0,0,0
