Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.8400516963176754,0.18969248271988484,0.5360324324324325,0.01400086160529459,0.0031615413786647475,0.008933873873873874,0.014563309104318044,0.0,0.24317432471335726,0.5423140625000001,0.04000000000000001,0.5360324324324325,0.0,0.0,0.17802581605321816,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00035707121397509517,0.0,On,0.010185203533617803,0,On,0.005806569975732952,0,On,0.17657664685146404,0.13243248513859798,On,0,0,Off,On,11846.633837524585,19.500000000000057,0.9250000000000002,3227.025127197637,15.709562056456456,0.5423140625000001,1,14531.344902222223,14531.344902222223,Off,0.0,20.500000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7351.395751111111,Off,0.0,0.0,36.834479903153486,51.666666666666686,46.10666666666668,0.0,50.97433482097357,0.0,0.0,0.0,36.834479903153486,50.900355112262496,50.97433482097357,50.86336525790696,12.43753247303448,19.24503972464941,0.0,-0.7462661494629004,0.7154599597675984,2.8,9.236100170605994,11008.005610725462,2532.791817580755,3706.8749883925257,-1145.3478100399302,-0.0,-0.0,377.37649698251727,0.0,2.0,0.053442259430590416,0.0,0,0.5001666733130649,131.99922844444444,-70.65691374171047,0.21246414869308566,9.035073227300007,0.0028847042836578503,16.25863018607163,1.2215080056009655,0.5436834545663999,2512.6679209362896,20.123896644465397,0.31450436540729665,854.3868814385843,-374.53702024369585
2025-01-01 00:01:00,0.8400516963176754,0.18969248271988484,0.5360324324324325,0.01400086160529459,0.0031615413786647475,0.008933873873873874,0.014563309104318044,0.0,0.24317432471335726,0.5423140625000001,0.04000000000000001,0.5360324324324325,0.0,0.0,0.17802581605321816,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00035707121397509517,0.0,On,0.010185203533617803,0,On,0.005806569975732952,0,On,0.17657664685146404,0.13243248513859798,On,0,0,Off,On,11846.633837524585,19.500000000000057,0.9250000000000002,3227.025127197637,15.709562056456456,0.5423140625000001,1,14531.344902222223,14531.344902222223,Off,0.0,20.500000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7351.395751111111,Off,0.0,0.0,36.67273471051638,51.666666666666686,46.10666666666668,0.0,50.97099289013924,0.0,0.0,0.0,36.67273471051638,50.89725346586722,50.97099289013924,50.86038375373122,12.43753247303448,19.380943975209636,0.0,-0.5330426652957276,0.8086829143208424,2.8,9.236100170605994,10976.746492808119,2380.939914095499,3663.1218355789447,-1158.9825227050642,-0.0,-0.0,377.37649698251727,0.0,2.0,0.0536352097207464,0.0,0,0.5019724971268475,131.99922844444444,-88.28131899391995,0.21129309944419594,9.121284796382989,0.0028847606864374708,15.924408370620245,1.2245070001703628,0.5436834545663999,2361.5907637019786,19.349150393520134,0.3132090487855904,812.8162406591094,-376.7195322778018
2025-01-01 00:02:00,0.8400516963176754,0.18969248271988484,0.5360324324324325,0.01400086160529459,0.0031615413786647475,0.008933873873873874,0.014563309104318044,0.0,0.24317432471335726,0.5423140625000001,0.04000000000000001,0.5360324324324325,0.0,0.0,0.17802581605321816,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00035707121397509517,0.0,On,0.010185203533617803,0,On,0.005806569975732952,0,On,0.17657664685146404,0.13243248513859798,On,0,0,Off,On,11846.633837524585,19.500000000000057,0.9250000000000002,3227.025127197637,15.709562056456456,0.5423140625000001,1,14531.344902222223,14531.344902222223,Off,0.0,20.500000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7351.395751111111,Off,0.0,0.0,36.51558299874159,51.666666666666686,46.10666666666668,0.0,50.96766562090307,0.0,0.0,0.0,36.51558299874159,50.894165439221574,50.96766562090307,50.85741534838083,12.43753247303448,19.512913935904283,0.0,-0.33307403026865234,0.8989502811816692,2.8,9.236100170605994,10946.065222788433,2238.5976867176664,3621.6272504482654,-1172.2833650299492,-0.0,-0.0,377.37649698251727,0.0,2.0,0.05382236456591635,0.0,0,0.5037240813094859,131.99922844444444,-105.66174668872131,0.2095695095745137,9.18189795668661,0.002884815794469997,15.600090784142271,1.2239547947409346,0.5436834545663999,2219.905184208164,18.692502509502656,0.3119496740872507,772.8508046466334,-378.24868139600505
2025-01-01 00:03:00,0.8400516963176754,0.18969248271988484,0.5360324324324325,0.01400086160529459,0.0031615413786647475,0.008933873873873874,0.014563309104318044,0.0,0.24317432471335726,0.5423140625000001,0.04000000000000001,0.5360324324324325,0.0,0.0,0.17802581605321816,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00035707121397509517,0.0,On,0.010185203533617803,0,On,0.005806569975732952,0,On,0.17657664685146404,0.13243248513859798,On,0,0,Off,On,11846.633837524585,19.500000000000057,0.9250000000000002,3227.025127197637,15.709562056456456,0.5423140625000001,1,14531.344902222223,14531.344902222223,Off,0.0,20.500000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7351.395751111111,Off,0.0,0.0,36.362820587825,51.666666666666686,46.10666666666668,0.0,50.96435259779063,0.0,0.0,0.0,36.362820587825,50.89109064553161,50.96435259779063,50.85445966940211,12.43753247303448,19.641124705002355,0.0,-0.1455018524928276,0.9864612527666116,2.8,9.236100170605994,10915.988976483219,2105.0876847618765,3582.042173030105,-1185.2626315147593,-0.0,-0.0,377.37649698251727,0.0,2.0,0.05400399006602998,0.0,0,0.5054239162930468,131.99922844444444,-122.75872650912527,0.20791018436894876,9.241038462379244,0.0028848698045250273,15.28520119624871,1.2234187953733566,0.5436834545663999,2087.002978312294,18.084706449582505,0.3107238826937545,734.3771001259205,-379.36005429345266
2025-01-01 00:04:00,0.29773763381767526,0.18969248271988484,0.0,0.004962293896961254,0.0031615413786647475,0.0,0.014563309104318044,0.0,0.24317432471335726,0.0,0.04000000000000001,0.0,0.0,0.0,0.17802581605321816,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00035707121397509517,0.0,On,0.010185203533617803,0,On,0.005806569975732952,0,On,0.17657664685146404,0.13243248513859798,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,14531.344902222223,Off,0.0,20.500000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7351.395751111111,Off,0.0,0.0,36.21426016923051,51.666666666666686,46.10666666666668,0.0,50.961053423792556,0.0,0.0,0.0,36.21426016923051,50.888028715196384,50.961053423792556,50.851516360898295,12.43753247303448,19.76573689745268,0.0,0.03047307323540141,1.0713941484269762,2.8,9.236100170605994,-955.4162039257855,1979.8438877055046,316.88056077959635,-1197.9316192158776,-0.0,-0.0,377.37649698251727,0.0,2.0,0.05418033033083782,0.0,0,0.5070742867032768,131.99922844444444,-134.86108169242516,0.20631161680061388,9.298114924893678,0.0028849227475660558,14.979328182864354,1.2228982895736467,0.5436834545663999,1962.3178779473828,17.52600975812171,0.3095295612456639,697.2937344208495,-380.4131736412532
2025-01-01 00:05:00,0.29773763381767526,0.18969248271988484,0.0,0.004962293896961254,0.0031615413786647475,0.0,0.014563309104318044,0.0,0.24317432471335726,0.0,0.04000000000000001,0.0,0.0,0.0,0.17802581605321816,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00035707121397509517,0.0,On,0.010185203533617803,0,On,0.005806569975732952,0,On,0.17657664685146404,0.13243248513859798,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,14531.344902222223,Off,0.0,20.500000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7351.395751111111,Off,0.0,0.0,36.31985600899479,51.666666666666686,46.10666666666668,0.0,50.95776771883892,0.0,0.0,0.0,36.31985600899479,50.88497929438722,50.95776771883892,50.84858508216137,12.43753247303448,19.671922562083097,0.0,0.19559774661123908,1.0669051990931797,2.8,9.236100170605994,-940.9574709116363,1862.3314410919636,320.37314054115006,-1188.3888168431156,-0.0,-0.0,377.37649698251727,0.0,2.0,0.054047589694764,0.0,0,0.5058319656811888,131.99922844444444,-129.94515105103793,0.20752037665967965,9.255125470264609,0.0028849746532443057,15.193814621943094,1.223290043619717,0.5436834545663999,1845.3206046859304,17.010836406033068,0.3095927999114636,699.2473404749637,-378.87419993381366
2025-01-01 00:06:00,0.29773763381767526,0.18969248271988484,0.0,0.004962293896961254,0.0031615413786647475,0.0,0.014563309104318044,0.0,0.24317432471335726,0.0,0.04000000000000001,0.0,0.0,0.0,0.17802581605321816,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00035707121397509517,0.0,On,0.010185203533617803,0,On,0.005806569975732952,0,On,0.17657664685146404,0.13243248513859798,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,14531.344902222223,Off,0.0,20.500000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7351.395751111111,Off,0.0,0.0,36.42197467596346,51.666666666666686,46.10666666666668,0.0,50.95447250372048,0.0,0.0,0.0,36.42197467596346,50.8819209818832,50.95447250372048,50.845645220964556,12.43753247303448,19.581087829617328,0.0,0.3505680419022525,1.0628502540775422,2.8,9.236100170605994,-926.9466514011382,1752.051886299231,323.2905233488999,-1179.1778449786639,-0.0,-0.0,377.37649698251727,0.0,2.0,0.05391896516930595,0.0,0,0.5046281673820472,131.99922844444444,-125.14530340499165,0.20869850473054818,9.21368658113986,0.0028850272852904727,15.40129151693046,1.2236695928174866,0.5436834545663999,1735.5181044605235,16.533781838707487,0.30964991338181497,701.0126772933048,-377.7221539444049
2025-01-01 00:07:00,0.29773763381767526,0.18969248271988484,0.0,0.004962293896961254,0.0031615413786647475,0.0,0.014563309104318044,0.0,0.24317432471335726,0.0,0.04000000000000001,0.0,0.0,0.0,0.17802581605321816,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00035707121397509517,0.0,On,0.010185203533617803,0,On,0.005806569975732952,0,On,0.17657664685146404,0.13243248513859798,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,14531.344902222223,Off,0.0,20.500000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7351.395751111111,Off,0.0,0.0,36.52085940627795,51.666666666666686,46.10666666666668,0.0,50.95116809291632,0.0,0.0,0.0,36.52085940627795,50.87885407047955,50.95116809291632,50.84269705926117,12.43753247303448,19.49302394004579,0.0,0.49603392549581965,1.0592457560449893,2.8,9.236100170605994,-912.824336345166,1648.542079452669,326.64640633964,-1170.274882055453,-0.0,-0.0,377.37649698251727,0.0,2.0,0.05379417055877613,0.0,0,0.5034602132973746,131.99922844444444,-119.92595127223026,0.209848041660008,9.17300138669814,0.002885080619497824,15.602243648422377,1.2240377874062691,0.5436834545663999,1632.4498507279134,16.09222872475558,0.30970067351165886,702.5823968966524,-375.9359905570124
2025-01-01 00:08:00,0.29773763381767526,0.18969248271988484,0.0,0.004962293896961254,0.0031615413786647475,0.0,0.014563309104318044,0.0,0.24317432471335726,0.0,0.04000000000000001,0.0,0.0,0.0,0.17802581605321816,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00035707121397509517,0.0,On,0.010185203533617803,0,On,0.005806569975732952,0,On,0.17657664685146404,0.13243248513859798,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,14531.344902222223,Off,0.0,20.500000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7351.395751111111,Off,0.0,0.0,36.61669791367919,51.666666666666686,46.10666666666668,0.0,50.94785477891039,0.0,0.0,0.0,36.61669791367919,50.87577883248983,50.94785477891039,50.83974085927956,12.43753247303448,19.407569832634696,0.0,0.6326034250226485,1.056131030688615,2.8,9.236100170605994,-899.2470178071757,1551.3687093820595,329.5201163567838,-1161.6612366319478,-0.0,-0.0,377.37649698251727,0.0,2.0,0.05367298616377419,0.0,0,0.5023260472581504,131.99922844444444,-114.96227815774529,0.21097048173696115,9.133677387838318,0.002885134633343906,15.797043652906002,1.224395280749243,0.5436834545663999,1535.6850321901507,15.683677191908906,0.30974452974703964,703.9391947031764,-374.41907834639267
2025-01-01 00:09:00,0.29773763381767526,0.18969248271988484,0.0,0.004962293896961254,0.0031615413786647475,0.0,0.014563309104318044,0.0,0.24317432471335726,0.0,0.04000000000000001,0.0,0.0,0.0,0.17802581605321816,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00035707121397509517,0.0,On,0.010185203533617803,0,On,0.005806569975732952,0,On,0.17657664685146404,0.13243248513859798,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,14531.344902222223,Off,0.0,20.500000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7351.395751111111,Off,0.0,0.0,36.70966106026996,51.666666666666686,46.10666666666668,0.0,50.94453283721168,0.0,0.0,0.0,36.70966106026996,50.87269552442116,50.94453283721168,50.83677686802591,12.43753247303448,19.324578914038856,0.0,0.7608453234820169,1.0535160093189413,2.8,9.236100170605994,-886.1785312344974,1460.1263395058681,332.38874649376964,-1153.3199259626053,-0.0,-0.0,377.37649698251727,0.0,2.0,0.053555211907165924,0.0,0,0.5012237967403522,131.99922844444444,-110.2351022544093,0.21206719003225488,9.095637472299266,0.0028851893056059826,15.986030972236623,1.2247426677743118,0.5436834545663999,1444.8206439017458,15.305695604122292,0.30978134521096096,705.0785817209322,-372.6898352271626
