Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.478508987984342,0.18969248271988484,0.1786774774774775,0.47850898798434194,0.18969248271988484,0.17867747747747748,0.014563309104318044,0.0,0.24317432471335726,0.1807713541666667,0.04000000000000001,0.1786774774774775,0.0,0.0,0.17802581605321816,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.004021034356725146,0.0,0.00035707121397509517,0.0,0.010185203533617803,0.0,0.005806569975732952,0.0,0.17657664685146404,0.13243248513859798,0.0,0.0,3948.8779458415283,19.500000000000057,0.3083333333333334,1075.6750423992123,5.236520685485486,0.1807713541666667,0.3333333333333333,4843.781634074074,14531.344902222223,0.0,20.500000000000057,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,7351.395751111111,0.0,0.0,36.74065246255618,51.66666666666668,46.10666666666668,0.0,50.87600190199821,0.0,0.0,0.0,36.74065246255618,50.809073204901374,50.87600190199821,50.77560885635297,12.43753247303448,19.234139540397045,-0.043777974796780465,1.8438672135481076,1.5665396873053576,2.8,9.236100170605994,3074.3015924859324,690.4989930367988,1224.1575591900107,-1144.423853651266,0.0,0.0,377.37649698251727,0.0,2.0,0.053426201641177305,0.0,0.0,0.5000163882914904,131.99922844444444,-107.52899668684815,0.21338492730294042,9.054709832700267,0.0028863413625454183,16.00778788674841,1.2250625665664805,0.5436834545663999,677.4573817695436,13.04161126725498,0.30240062350556673,490.0539429680505,-341.5714261772522
2025-01-01 01:00:00,0.512841903543767,0.18855264944701933,0.214412972972973,0.5128419035437669,0.18855264944701933,0.214412972972973,0.014261731527563657,0.0,0.24165454701620323,0.21692562500000007,0.04000000000000001,0.214412972972973,0.0,0.0,0.17688598278035264,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.0037194567799707597,0.0,0.00035707121397509517,0.0,0.010185203533617803,0.0,0.005806569975732952,0.0,0.17657664685146404,0.13243248513859798,0.0,0.0,4738.653535009834,19.500000000000057,0.37000000000000005,1290.8100508790549,6.283824822582583,0.21692562500000007,0.4,5812.53796088889,14531.344902222223,0.0,20.500000000000057,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,7351.395751111111,0.0,0.0,36.565962361380876,51.66666666666668,46.10666666666668,0.0,50.67639921508081,0.0,0.0,0.0,36.565962361380876,50.62370153158062,50.67639921508081,50.59735268983052,12.43753247303448,19.198383749748995,-0.0630017161660282,2.85433774646133,2.83062634836579,2.5,9.236100170605994,3918.4306760646755,-240.08692285550788,950.1609290873272,-1086.2363399360208,0.0,0.0,375.55514170860886,0.0,2.0,0.04993111116723913,0.0,0.0,0.46730579944469464,131.99922844444444,-109.54166071774662,0.21414892671915997,9.042861694723518,0.0028900357734803453,23.61298307244116,1.2252693203785936,0.5436834545663999,-252.45934689606105,12.372424040553195,0.22749642538955583,-54.18916074050894,-286.4599610512188
2025-01-01 02:00:00,0.5113221258466131,0.18741281617415384,0.214412972972973,0.511322125846613,0.18741281617415384,0.214412972972973,0.014261731527563657,0.0,0.24013476931904923,0.21692562500000007,0.04000000000000001,0.214412972972973,0.0,0.0,0.17574614950748715,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.0037194567799707597,0.0,0.00035707121397509517,0.0,0.010185203533617803,0.0,0.005806569975732952,0.0,0.17657664685146404,0.13243248513859798,0.0,0.0,4738.653535009834,19.500000000000057,0.37000000000000005,1290.8100508790549,6.283824822582583,0.21692562500000007,0.4,5812.53796088889,14531.344902222223,0.0,20.500000000000057,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,7351.395751111111,0.0,0.0,36.37789115595053,51.66666666666668,46.10666666666668,0.0,50.47818507204177,0.0,0.0,0.0,36.37789115595053,50.43949918530303,50.47818507204177,50.42015624193366,12.43753247303448,19.17530599292231,-0.05735951265154249,2.582786943022983,3.3856176117629944,1.6500000000000001,9.236100170605994,3933.070168131038,-650.2408517508036,597.2113037552684,-1078.2331478294375,0.0,0.0,374.0353640114549,0.0,2.0,0.046986106795774155,0.0,0.0,0.43974347227023886,131.99922844444444,-101.38558306081332,0.2149243273890001,9.039525716684427,0.002896428212982817,37.439093828463136,1.225361164831271,0.5436834545663999,-664.1127145135083,13.871862762704694,0.17825511498569435,-409.8405479702825,-283.7581991535038
2025-01-01 03:00:00,0.4553698901816227,0.18627298290128833,0.16080972972972976,0.45536989018162266,0.18627298290128833,0.16080972972972973,0.014060679809727401,0.0,0.23861499162189523,0.16269421875000004,0.04000000000000001,0.16080972972972976,0.0,0.0,0.17460631623462167,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.003518405062134503,0.0,0.00035707121397509517,0.0,0.010185203533617803,0.0,0.005806569975732952,0.0,0.17657664685146404,0.13243248513859798,0.0,0.0,3553.9901512573756,19.500000000000057,0.2775,968.1075381592912,4.7128686169369365,0.16269421875000004,0.3,4359.403470666667,14531.344902222223,0.0,20.500000000000057,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,7351.395751111111,0.0,0.0,36.15425399644447,51.66666666666668,46.10666666666668,0.0,50.28129452473696,0.0,0.0,0.0,36.15425399644447,50.25640759114842,50.28129452473696,50.24396412435415,12.43753247303448,19.18391461999016,-0.06154281675411723,2.2721233859553487,3.3990427554221854,1.6500000000000001,9.236100170605994,2708.974837713137,-480.8449907706894,201.56277898090394,-1119.5288750441237,0.0,0.0,372.31453459646457,0.0,2.0,0.04881757319175725,0.0,0.0,0.45688418571169176,131.99922844444444,-97.80097309657981,0.2153516442442172,9.051798839888926,0.002903722733829771,15.999849350120007,1.225319800240361,0.5436834545663999,-495.32497110372697,14.479980333037556,0.21434833163858322,-467.34221906208336,-299.20254011630385
2025-01-01 04:00:00,0.5116988601916961,0.19950749410076174,0.19654522522522525,0.5116988601916961,0.19950749410076174,0.19654522522522525,0.014589931939550778,0.0,0.2582604386688118,0.19884848958333337,0.04000000000000001,0.19654522522522525,0.0,0.0,0.18784082743409505,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.003518405062134503,0.0,0.0003749972029119788,0.0,0.010696529674504296,0.0,0.007806002090018354,0.0,0.19574243948124928,0.1468068296109369,0.0,0.0,4343.765740425681,19.500000000000057,0.3391666666666667,1183.2425466391335,5.760172754034033,0.19884848958333337,0.36666666666666664,5328.159797481481,14531.344902222223,0.0,20.500000000000057,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,7351.395751111111,0.0,0.0,35.537495901709455,51.66666666666668,46.10666666666668,0.0,50.039146013791196,0.037766787691402036,99.09801067349538,0.0,35.537495901709455,49.76614759041638,50.039146013791196,49.62964837872899,12.43753247303448,19.22884282374735,-0.04318939642673557,2.2005497065648445,3.3968758466349427,0.55,9.236100170605994,3408.870942172449,-1167.7807210357657,106.0963406562041,-1232.4866677807795,0.0,0.0,391.1476282891196,0.0,2.0,0.050218413056574415,0.0,0.0,0.46999466087676073,131.99922844444444,-93.55575876157235,0.2147616357460578,9.070573140686504,0.0029053329890630615,37.423224354231714,1.2245551686333747,0.5436834545663999,-1182.4015029012892,14.620781865523506,0.2218925428231449,-778.7551852177606,-298.39102076516883
2025-01-01 05:00:00,0.5449585554375446,0.2013926540315603,0.214412972972973,0.5449585554375446,0.2013926540315603,0.214412972972973,0.024090895223297895,0.0,0.2639420352142466,0.21692562500000007,0.04000000000000001,0.214412972972973,0.0,0.0,0.1897259873648936,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.0039205084978070175,0.0,0.0006831793561501187,0.0,0.019487207369340755,0.0,0.010974052061055043,0.0,0.19825598605564734,0.14869198954173546,0.0,0.0,4738.653535009834,19.500000000000057,0.37000000000000005,1290.8100508790549,6.283824822582583,0.21692562500000007,0.4,5812.53796088889,14531.344902222223,0.0,20.500000000000057,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,7351.395751111111,0.0,0.0,35.166825017542074,51.66666666666668,46.10666666666668,0.0,49.81501910573725,0.0,0.0,0.0,35.166825017542074,49.39576658809771,49.81501910573725,49.186140329277954,12.43753247303448,19.186474447161267,-0.06416437634172217,1.0153650230031184,2.77892572198249,-0.25000000000000006,9.236100170605994,3775.834001452726,-889.6084839237961,176.43753226283357,-1281.8057576541619,0.0,0.0,406.1542398580936,0.0,2.0,0.05009299696492878,0.0,0.0,0.46882089034372787,131.99922844444444,-87.16801576104004,0.21618959238334645,9.061834065795049,0.0029184079001487707,44.508237587133166,1.2241085946127037,0.5436834545663999,-906.7437329571899,17.135249033393723,0.2013049982403613,-784.8465134538859,-329.5260051623353
2025-01-01 06:00:00,1.5876883371591042,0.2078550191737506,0.214412972972973,1.5876883371591042,0.20785501917375063,0.214412972972973,0.044892214790003264,1.0083453494074075,0.2775251479616933,0.21692562500000007,0.04000000000000001,0.214412972972973,0.0,0.0,0.1961883525070839,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.00442313779239766,0.0,0.001370704406587967,0.0,0.03909837259101764,0.0,0.015940677952248006,0.0,0.20383291751759305,0.15287468813819474,0.0,0.0,4738.653535009834,19.500000000000057,0.37000000000000005,1290.8100508790549,6.283824822582583,0.21692562500000007,0.4,5812.53796088889,14531.344902222223,0.0,20.500000000000057,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,7351.395751111111,1008.3453494074075,0.18333333333333332,35.66852373483753,51.66666666666668,46.10666666666668,0.0,50.489668115426674,0.22824699824471756,595.2035796352176,1008.3453494074075,35.66852373483753,49.786181829779444,50.48998813369026,49.43411866869225,12.43753247303448,19.172788444751504,-0.06068105018766564,1.4794713300076654,2.534700015450855,0.3,9.236100170605994,3849.6243654668974,-827.3388095858285,350.90010763235637,-1239.2010643124638,0.0,0.0,440.1482869699095,0.0,2.0,0.04996249340541744,0.0,0.0,0.4675995061449351,131.99922844444444,-89.97639220038202,0.21663014214847032,9.059516993037809,0.0029218875794557735,11.81180110016668,1.2241632901809916,0.5436834545663999,-842.7219075568173,15.383097970988864,0.20953003111233448,-614.175281285738,-325.7346619609604
2025-01-01 07:00:00,0.580256808626394,0.21667383422943906,0.18761135135135137,0.580256808626394,0.2166738342294391,0.18761135135135137,0.055977576976115447,0.0,0.29446930977527846,0.18980992187500006,0.04000000000000001,0.18761135135135137,0.0,0.0,0.20500716756277237,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.004121560215643275,0.0,0.001756384774623947,0.0,0.05009963198584823,0.0,0.02112641969158184,0.0,0.21255178219753634,0.15941383664815223,0.0,0.0,4146.3218431336045,19.500000000000057,0.3237500000000001,1129.4587945191731,5.49834671975976,0.18980992187500006,0.35,5085.9707157777775,14531.344902222223,0.0,20.500000000000057,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,7351.395751111111,0.0,0.0,37.20929220193057,51.66666666666668,46.10666666666668,0.0,51.530846933349636,0.0,0.0,0.0,37.20929220193057,51.1203396863181,51.530846933349636,50.91508606280233,12.43753247303448,19.15529077041568,-0.06438072657960436,1.0337517901127613,2.3151936808488527,-0.55,9.236100170605994,3196.5822188843104,-1118.448226910711,-43.57697453869598,-1331.9654556852047,0.0,0.0,467.5674904420108,7.917041733264346,2.0,0.051260444753962,0.0,0.0,0.47974704659402295,131.99922844444444,-85.3416590061003,0.21719572664871586,9.056599929483266,0.002926370601875927,38.447035821783544,1.2242331723609334,0.5436834545663999,-1135.0048193607151,16.556592450004242,0.22159924872148568,-847.0701240537554,-325.9656450041135
2025-01-01 08:00:00,0.5837765322715897,0.22070031864633985,0.1786774774774775,0.5837765322715897,0.22070031864633985,0.17867747747747748,0.05882142478564962,0.0,0.30418375331927333,0.1807713541666667,0.04000000000000001,0.1786774774774775,0.0,0.0,0.20903365197967316,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0031163016264619883,0.0,0.0018867556032558276,0.0,0.053818367555931806,0.0,0.025472217346375683,0.0,0.21640065038958334,0.16230048779218748,0.0,0.0,3948.8779458415283,19.500000000000057,0.3083333333333334,1075.6750423992123,5.236520685485486,0.1807713541666667,0.3333333333333333,4843.781634074074,14531.344902222223,0.0,20.500000000000057,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,7351.395751111111,0.0,0.0,36.734369662055286,51.66666666666668,46.10666666666668,0.0,51.29808551718642,0.11634710768172356,313.9129530651096,0.0,36.734369662055286,50.74801355477432,51.29808551718642,50.47297757356828,12.43753247303448,19.183487400140628,-0.060801489391939016,0.3558672393818351,1.8114973137936319,-1.4,9.236100170605994,3015.785632131153,-1244.1539121991018,-266.6325114333373,-1443.860402363411,0.0,0.0,479.8563610220965,496.72357139477793,2.0,0.05305751977528052,0.0,0.0,0.49656589079491753,131.99922844444444,30.911727630939126,0.21782678291861524,9.087322681860645,0.0029386700111369035,83.91985740047268,1.2246811803748772,0.5436834545663999,-1261.9580797337574,17.80416753465543,0.2380953304057433,-1011.7079117501996,-330.59964208235004
2025-01-01 09:00:00,0.6502240814061956,0.2325414794616682,0.19654522522522525,0.6502240814061956,0.2325414794616682,0.19654522522522525,0.07789148011446431,0.0,0.33348411170839787,0.19884848958333337,0.04000000000000001,0.19654522522522525,0.0,0.0,0.2208748127950015,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0025131464729532165,0.0,0.0025530953940409947,0.0,0.0728252382474701,0.0,0.03898436131506242,0.0,0.23218886481002118,0.17414164860751583,0.0,0.0,4343.765740425681,19.500000000000057,0.3391666666666667,1183.2425466391335,5.760172754034033,0.19884848958333337,0.36666666666666664,5328.159797481481,14531.344902222223,0.0,20.500000000000057,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,7351.395751111111,0.0,0.0,34.7560598471653,51.66666666666668,46.10666666666668,0.0,50.86379171886645,0.07977477533782708,212.96839560887827,0.0,34.7560598471653,49.04091043279202,50.86379171886645,48.129469789754815,12.43753247303448,19.22771431057298,-0.0513402967938628,0.05972135591251316,1.6715643588918698,-0.85,9.236100170605994,3702.588992598817,-978.9887714586149,128.55147562092804,-1386.3061284666323,0.0,0.0,527.1215997306051,1246.623371941158,2.0,0.052273425345491925,0.0,0.0,0.48922754270317903,131.99922844444444,218.00778090916344,0.21900369702675865,9.137517501211066,0.002961323821265131,135.35724029799098,1.225093653054956,0.5436834545663999,-995.8843987767856,16.895627318170707,0.22466178398695605,-762.5257751032425,-292.16529591496305
