Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.5994532546533082,0.22510084618884835,0.21100540540540538,0.5994532546533081,0.22510084618884835,0.21100540540540538,0.041745729475299816,0.0,0.29422940017800825,0.21347812500000002,0.05,0.21100540540540538,0.0,0.0,0.21051751285551504,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.007629961622807017,0.0,0.0341157678524928,0.0,0.013539383037321518,0.0,0.24562526665815756,0.18421894999361813,3978.108550812355,22.222222222222285,0.5550000000000002,1955.5315208543116,6.18395886126126,0.21347812500000002,0.6,5720.161946666666,9533.603244444444,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7013.48476,0.0,0.0,30.9781896602968,51.66666666666668,46.10666666666668,0.0,50.9373193640444,0.0,0.0,0.0,30.9781896602968,48.48082558212873,50.9373193640444,47.25257869117089,12.43753247303448,21.946629236302673,-0.04204814384664098,0.9564590465237045,2.8,9.236100170605994,3573.70448978629,2359.881701198331,-901.0696725590408,0.0,0.0,516.7802036539038,0.0,3.0,0.03610789893573806,0.0,0.0,0.21426896475651688,197.99884266666666,-20.114592120928044,0.16617334789668636,10.027713494803294,0.0026560446124572,124.3487827723015,1.2139704834052973,0.37603100063232736,907.5260884556569,-503.1759081116378
2025-01-01 01:00:00,0.3845262637695343,0.22444338211730092,0.0,0.3845262637695343,0.22444338211730092,0.0,0.04117348235358929,0.0,0.29335278141594506,0.0,0.05,0.0,0.0,0.0,0.20986004878396758,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.00705771450109649,0.0,0.0341157678524928,0.0,0.013539383037321518,0.0,0.24562526665815756,0.18421894999361813,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,9533.603244444444,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7013.48476,0.0,0.0,31.6840857964812,51.66666666666668,46.10666666666668,0.0,50.745033849227724,0.0,0.0,0.0,31.6840857964812,48.32313780056897,50.745033849227724,47.1121897762396,12.43753247303448,21.180971202126706,0.0,1.7057648246977932,2.5,9.236100170605994,-280.13578919489805,-52.97763245847769,-813.4746375764421,0.0,0.0,515.33133777013,0.0,3.0,0.033362641065201565,0.0,0.0,0.19797824778745673,197.99884266666666,18.007510611414027,0.17529753720314975,9.701991789243268,0.00267256663498211,126.78755545966082,1.2171775716242255,0.27647279224506366,307.6191396002025,-360.59677205868024
2025-01-01 02:00:00,0.42515928042413775,0.22378591804575348,0.04102882882882883,0.4251592804241377,0.22378591804575348,0.04102882882882882,0.04117348235358929,0.0,0.2924761626538818,0.04150963541666666,0.05,0.04102882882882883,0.0,0.0,0.20920258471242015,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.00705771450109649,0.0,0.0341157678524928,0.0,0.013539383037321518,0.0,0.24562526665815756,0.18421894999361813,773.5211071024024,20.5555555555556,0.10791666666666669,380.2422401661161,1.202436445245245,0.04150963541666666,0.11666666666666667,1112.253711851852,9533.603244444444,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7013.48476,0.0,0.0,32.78257407304734,51.66666666666668,46.10666666666668,0.0,50.54703271228583,0.0,0.0,0.0,32.78257407304734,48.159823167869035,50.54703271228583,46.966218395660654,12.43753247303448,20.07226281460824,-0.07885697776946697,1.4045225571374398,1.6500000000000001,9.236100170605994,581.26605120299,136.6209642263926,-736.9796472436154,0.0,0.0,514.4547190080667,0.0,3.0,0.03056713157752307,0.0,0.0,0.18138933119172992,197.99884266666666,30.26987233613625,0.18881673899449278,9.217412833103683,0.002689787205161151,134.2622773580448,1.2217643653430914,0.1739202512405325,71.3285572924706,-314.9498332321942
2025-01-01 03:00:00,1.679354010394964,0.22943844469907643,0.09378018018018017,1.679354010394964,0.22943844469907643,0.09378018018018017,0.04133350439709168,1.1916808674814816,0.30146047184972413,0.09487916666666667,0.05,0.09378018018018017,0.0,0.0,0.21485511136574312,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.006676216419956141,0.0,0.03465728797713554,0.0,0.014986990028733252,0.0,0.25403858762465137,0.19052894071848847,1768.048244805491,20.5555555555556,0.24666666666666673,869.1251203796941,2.74842616056056,0.09487916666666667,0.26666666666666666,2542.2941985185184,9533.603244444444,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7013.48476,1191.6808674814815,0.21666666666666667,33.61036066109285,51.66666666666668,46.10666666666668,0.0,50.7025196414165,0.2141256648857848,573.2711416566963,1191.6808674814815,33.61036066109285,49.029133353222484,50.7025196414165,48.19244020912548,12.43753247303448,20.228747094864488,-0.05888254714525984,1.804034761385057,1.6500000000000001,9.236100170605994,1492.4432108037633,490.058053925107,-773.7242832677443,0.0,0.0,523.0101177797569,0.0,3.0,0.03184035776266604,0.0,0.0,0.1889448208389399,197.99884266666666,-24.890868513740294,0.18823066151527942,9.308795310253393,0.0027073003802882026,120.29437470694997,1.2211004878791287,0.22859919817686364,1.5837644191579676,-380.650830873745
2025-01-01 04:00:00,2.0278934326550444,0.24131901414577792,0.12894774774774773,2.027893432655045,0.24131901414577792,0.12894774774774773,0.057105278027311565,1.4666841445925927,0.3236451558684736,0.13045885416666667,0.05,0.12894774774774773,0.0,0.0,0.22673568081244458,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.006676216419956141,0.0,0.05042906160735543,0.0,0.021330914785214088,0.0,0.2707559656489833,0.2030669742367374,2431.0663366075505,20.5555555555556,0.3391666666666667,1195.0470405220794,3.7790859707707702,0.13045885416666667,0.36666666666666664,3495.654522962963,9533.603244444444,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7013.48476,1466.6841445925927,0.26666666666666666,34.64925553203969,51.66666666666668,46.10666666666668,0.0,51.44947143414907,0.5809743187801123,1574.8402973535626,1466.6841445925927,34.64925553203969,49.97453336975823,51.44947143414908,49.23706433756281,12.43753247303448,20.244238959199343,-0.05185829307772322,2.055109052889471,0.55,9.236100170605994,2095.7048249484633,400.0365888903097,-845.086595087516,0.0,0.0,548.807423199023,0.0,2.8335,0.032674672161702896,0.0,0.0,0.1938957509077661,187.00990689866666,-39.082339770594146,0.18899778197055284,9.328951517104372,0.002722312191576654,124.8690505934914,1.2204515448932738,0.23886694701436198,-408.2912882155793,-386.71916341619027
2025-01-01 05:00:00,0.5889940157138386,0.23607434653030124,0.14653153153153153,0.5889940157138386,0.23607434653030124,0.1465315315315315,0.07270931010558244,0.0,0.31803600769158946,0.14824869791666667,0.05,0.14653153153153153,0.0,0.0,0.2214910131969679,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.007439212582236843,0.0,0.0652700975233456,0.0,0.022714656762298835,0.0,0.2637630754950144,0.1978223066212607,2762.57538250858,20.5555555555556,0.3854166666666668,1358.0080005932718,4.294415875875875,0.14824869791666667,0.4166666666666667,3972.334685185185,9533.603244444444,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7013.48476,0.0,0.0,34.38667205044538,51.66666666666668,46.10666666666668,0.0,51.30199234735506,0.04219626435317605,114.65422833133925,0.0,34.38667205044538,49.721067344124684,51.30199234735506,48.9306048425095,12.43753247303448,20.22043840572143,-0.055307422650888685,1.5905026679675778,-0.25000000000000006,9.236100170605994,2333.7773435223226,398.83023406025364,-879.8759687600406,0.0,0.0,493.3086950925209,0.0,1.8337500000000004,0.03263506291088083,0.0,0.0,0.19366070446589115,121.02679258000002,-42.23076531873742,0.1902404193793738,9.331405927145626,0.002737668885102765,78.18173332192546,1.219927068583158,0.21505272279884247,-506.95392034421894,-452.22384618879937
2025-01-01 06:00:00,1.6413395078783704,0.23984771261815077,0.15239279279279278,1.6413395078783704,0.23984771261815077,0.15239279279279278,0.10038368895877367,1.0083453494074075,0.32843182367885587,0.15417864583333335,0.05,0.15239279279279278,0.0,0.0,0.22526437928481743,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.008392957785087718,0.0,0.09199073117368593,0.0,0.02807931796576585,0.0,0.2670409927546873,0.20028074456601538,2873.078397808923,20.5555555555556,0.4008333333333335,1412.3283206170026,4.46619251091091,0.15417864583333335,0.43333333333333335,4131.228072592593,9533.603244444444,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7013.48476,1008.3453494074075,0.18333333333333332,35.3132582638089,51.66666666666668,46.10666666666668,0.0,51.47090276476095,0.21547289285749888,580.415250108953,1008.3453494074075,35.3132582638089,50.534164453794155,51.47090276476095,50.06579529831075,12.43753247303448,20.235311791751887,-0.05138929669347837,1.4038576384747,0.3,9.236100170605994,2435.7844516847695,648.6791629889806,-853.1721003429843,0.0,0.0,465.0673219848014,0.0,0.8325,0.032571161927376524,0.0,0.0,0.1932815077254007,54.94467884,-49.189167765970865,0.19038064125611537,9.343356571136534,0.0027422358856979577,5.091304609525013,1.2198618982750233,0.22437852184038076,-325.31658682514893,-438.3325708028733
2025-01-01 07:00:00,0.5581343682772116,0.22510084618884835,0.16997657657657655,0.5581343682772116,0.22510084618884835,0.16997657657657655,0.04193647851586999,0.0,0.29422940017800825,0.17196848958333336,0.05,0.16997657657657655,0.0,0.0,0.21051751285551504,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.007820710663377193,0.0,0.0341157678524928,0.0,0.013539383037321518,0.0,0.24562526665815756,0.18421894999361813,3204.587443709953,20.5555555555556,0.44708333333333344,1575.2892806881953,4.981522416016015,0.17196848958333336,0.48333333333333334,4607.908234814814,9533.603244444444,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7013.48476,0.0,0.0,36.31681140683056,51.66666666666668,46.10666666666668,0.0,51.66952725543823,0.0,0.0,0.0,36.31681140683056,51.44914505183365,51.66952725543823,51.338953950031375,12.43753247303448,20.24414584493619,-0.051019121918538225,1.2961240968545684,-0.55,9.236100170605994,2558.3149057236938,527.2030161764188,-915.6236470522375,0.0,0.0,318.9721100278072,3.0252639526322938,0.0,0.0334063431020828,0.0,0.0,0.1982375813536927,0.0,-49.62100096182906,0.19016197576543856,9.345460778092438,0.002740574830670518,-19.594993419971253,1.219826422917642,0.24591259898590861,-607.1711681779393,-440.9150963338373
2025-01-01 08:00:00,0.5630334445502397,0.22575831026039575,0.17583783783783782,0.5630334445502397,0.22575831026039575,0.17583783783783782,0.04002898811016824,0.0,0.2951060189400715,0.1778984375,0.05,0.17583783783783782,0.0,0.0,0.2111749769270624,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0059132202576754386,0.0,0.0341157678524928,0.0,0.013539383037321518,0.0,0.24562526665815756,0.18421894999361813,3315.090459010296,20.5555555555556,0.46250000000000013,1629.6096007119263,5.15329905105105,0.1778984375,0.5,4766.801622222222,9533.603244444444,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7013.48476,0.0,0.0,36.10292855927171,51.66666666666668,46.10666666666668,0.0,51.47107915864218,0.0,0.0,0.0,36.10292855927171,51.26618906035839,51.47107915864218,51.163744011216494,12.43753247303448,20.244444144362863,-0.04991866697689063,0.8819077039119692,-1.4,9.236100170605994,2636.102846743434,362.6855501421178,-986.7526472207577,0.0,0.0,317.9412383841687,169.86532104158877,0.0,0.03448946761657791,0.0,0.0,0.20466498298224803,0.0,-10.176203430273501,0.19020310187925163,9.348713137174531,0.002739922500595237,12.16533463505086,1.2203990558265447,0.2703925739344843,-816.2964686659087,-450.62758190389974
2025-01-01 09:00:00,0.5500290544734854,0.22575831026039575,0.1641153153153153,0.5500290544734854,0.22575831026039575,0.16411531531531529,0.03888449386674718,0.0,0.2951060189400715,0.16603854166666665,0.05,0.1641153153153153,0.0,0.0,0.2111749769270624,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.004768726014254386,0.0,0.0341157678524928,0.0,0.013539383037321518,0.0,0.24562526665815756,0.18421894999361813,3094.0844284096097,20.5555555555556,0.43166666666666675,1520.9689606644645,4.80974578098098,0.16603854166666665,0.4666666666666667,4449.014847407408,9533.603244444444,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7013.48476,0.0,0.0,35.88128918890313,51.66666666666668,46.10666666666668,0.0,51.27397790760425,0.0,0.0,0.0,35.88128918890313,51.08435254440646,51.27397790760425,50.98953986280757,12.43753247303448,20.25253678105871,-0.04975117394233551,0.6749251362530381,-0.85,9.236100170605994,2535.7077910742873,612.3048676966561,-947.22897715535,0.0,0.0,316.79674414074765,512.1115263489957,0.0,0.03396393447432241,0.0,0.0,0.20154640101942786,0.0,72.05559567928042,0.19047388847158053,9.360860602477867,0.0027438207625540625,47.00110251992889,1.2209745376259706,0.24836052116457932,-538.5119529035467,-370.15214006426174
