Metric,Value
Total Electric Energy (kWh),831.9324221749669
Total Gas Energy (therms),101.96250090090089
Average Electric Power (kW),1.1554616974652319
Peak Electric Power (kW),8.753455382021949
Other Electric Energy (kWh),310.97075140883766
HVAC Heating Electric Energy (kWh),103.15737395833334
Lighting Electric Energy (kWh),87.3341061543144
Water Heating Electric Energy (kWh),295.7201906534815
HVAC Cooling Electric Energy (kWh),34.75
HVAC Heating Gas Energy (therms),101.96250090090089
Average Temperature - Indoor (C),21.290594658431473
Unmet Heating Load (C-hours),49.09036547422605
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
