Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.3590345783918532,0.23355840255935975,0.0,0.07780924472274513,0.27303719932918646,0.008188134339921648,0.0,0.0,0.0,48.45521188536703,19.448547908512104,0.0
2025-01-01 01:00:00,0.35490885337392525,0.23094495639135612,0.030441204886400744,0.07697645689878506,0.2699581718117537,0.00797422466338656,0.0,0.030441204886400744,0.0,49.15664273215737,19.448495933806765,0.0
2025-01-01 02:00:00,0.34880138829458496,0.22691326059953143,0.0,0.07614366907482499,0.2646834945563734,0.00797422466338656,0.0,0.0,0.0,51.73870463179854,19.448454591701474,0.0
2025-01-01 03:00:00,0.3438063825875065,0.22369225724237937,0.0,0.07531088125086492,0.26066388312427846,0.007831618212363167,0.0,0.0,0.0,51.12603946249916,19.448406494076817,0.0
2025-01-01 04:00:00,0.41995325447602205,0.27013459297300596,0.0,0.07447809342690485,0.33014354283675407,0.007831618212363167,0.007499999999999999,0.0,0.0,50.53844626250119,19.448365210715174,0.0
2025-01-01 05:00:00,0.417133168360675,0.26812876796041163,0.0,0.07447809342690485,0.32703824381936014,0.008116831114409952,0.007499999999999999,0.0,0.0,49.953950522461746,19.448378388117888,0.0
2025-01-01 06:00:00,0.3423582598661016,0.21977198802533715,0.0,0.07614366907482499,0.25024124354930816,0.00847334724196843,0.007499999999999999,0.0,0.0,49.38507693907196,19.448476912021135,0.0
2025-01-01 07:00:00,0.43674103038999207,0.2783917118467979,0.0,0.07780924472274513,0.33567234810181357,0.008259437565433344,0.014999999999999998,0.0,0.0,48.82330702003843,19.448549139862603,0.0
2025-01-01 08:00:00,0.5156969216361466,0.32993941573933566,0.0,0.0786420325467052,0.4145084837791249,0.0075464053103163845,0.014999999999999998,0.0,0.0,48.27668904656129,19.448556156852366,0.0
2025-01-01 09:00:00,0.5289073322975376,0.3022746513689919,0.0,0.11066746081895322,0.34934194476945296,0.05389792670913136,0.014999999999999998,0.0,0.0,47.64234079002453,19.45229943016584,0.0
2025-01-01 10:00:00,0.3888596898758977,0.2136084151201289,0.038051506108000926,0.11215897527661804,0.21605056237826822,0.05315015222101141,0.007499999999999999,0.038051506108000926,0.0,47.93583914839116,19.452400077177284,0.0
2025-01-01 11:00:00,0.13165065100635404,0.08679814326901542,0.0,0.0783803040366212,0.04545459288367536,0.007815754086057477,0.0,0.0,0.0,52.281517868360616,19.47123582744262,0.0
2025-01-01 12:00:00,0.08659340632791146,0.05844297634111968,0.0,0.07947482037066526,0.0,0.007118585957246209,0.0,0.0,0.0,51.63226858420785,19.781372210719173,0.0
2025-01-01 13:00:00,0.14690246363703618,0.06920357690814351,0.0,0.10855781944024263,0.0,0.03834464419679354,0.0,0.0,0.0,50.96035494466847,20.426214809912825,0.0
2025-01-01 14:00:00,0.1303400908407816,0.06602268033573432,0.0,0.10059555479091359,0.0,0.02974453604986801,0.0,0.0,0.0,50.33246055023032,21.092098235911706,0.0
2025-01-01 15:00:00,0.15611049673132485,0.07021241941519436,0.030441204886400744,0.11282907847323938,0.0,0.04328141825808548,0.0,0.030441204886400744,0.0,49.79343145633758,21.35876137954928,0.0
2025-01-01 16:00:00,0.1782082900783272,0.07479425261453397,0.0,0.12395407366808336,0.0,0.05425421641024381,0.0,0.0,0.0,51.64821725852094,21.380590323069985,0.0
2025-01-01 17:00:00,0.4489631268521401,0.1146938029815289,0.030441204886400744,0.35689358783189207,0.0,0.09206953902024805,0.0,0.030441204886400744,0.0,51.12263017314625,20.984801109948208,0.0
2025-01-01 18:00:00,0.6881441681646072,0.14613700505437738,0.0,0.57715830269833,0.0,0.11098586546627714,0.0,0.0,0.0,52.304885267651485,20.727671677375756,0.0
2025-01-01 19:00:00,0.5846095129085458,0.16541248732434205,0.0,0.39148784695232575,0.075,0.11062166595622003,0.007499999999999999,0.0,0.0,51.523168956361715,20.37471920077087,0.0
2025-01-01 20:00:00,0.3832632958657682,0.1357497339878715,0.030441204886400744,0.2015755130640772,0.075,0.091687782801691,0.014999999999999998,0.030441204886400744,0.0,51.023122149650014,19.839512853398027,0.0
2025-01-01 21:00:00,0.4342260331552169,0.22880794504684102,0.0,0.13850619043139414,0.23948803775845662,0.041231804965366124,0.014999999999999998,0.0,0.0,52.39084778890232,19.490620992814957,0.0
2025-01-01 22:00:00,0.5117231295303706,0.3264811554921195,0.0,0.0811403960185854,0.4062537475636763,0.009328985948108786,0.014999999999999998,0.0,0.0,51.73755880486281,19.448769769495524,0.0
2025-01-01 23:00:00,0.4936698952360363,0.3149744449144725,0.0,0.0786420325467052,0.39134060577082763,0.008687256918503519,0.014999999999999998,0.0,0.0,51.09721649932267,19.448615236401167,0.0
2025-01-02 00:00:00,0.4993628491314823,0.3188874681184672,0.0,0.07780924472274513,0.39836547006881556,0.008188134339921648,0.014999999999999998,0.0,0.0,50.46969036858136,19.448547908512104,0.0
2025-01-02 01:00:00,0.49682099095842613,0.3172970988639161,0.0,0.07697645689878506,0.3968703093962545,0.00797422466338656,0.014999999999999998,0.0,0.0,49.854722387861266,19.448495933806765,0.0
2025-01-02 02:00:00,0.5005883946621839,0.3196439381794279,0.0,0.07614366907482499,0.40147050092397224,0.00797422466338656,0.014999999999999998,0.0,0.0,49.25205898971766,19.448454591701474,0.0
2025-01-02 03:00:00,0.5081534407592231,0.3245359268166258,0.0,0.07531088125086492,0.41001094129599497,0.007831618212363167,0.014999999999999998,0.0,0.0,48.66145158020286,19.448406494076817,0.0
2025-01-02 04:00:00,0.5128219477581163,0.3274648213603747,0.0,0.07447809342690485,0.41551223611884824,0.007831618212363167,0.014999999999999998,0.0,0.0,48.08265659023111,19.448365210715174,0.0
2025-01-02 05:00:00,0.509681506611663,0.32525206743990265,0.0,0.07447809342690485,0.41208658207034815,0.008116831114409952,0.014999999999999998,0.0,0.0,47.515436022555605,19.448378388117888,0.0
2025-01-02 06:00:00,0.4319355099051449,0.2749761541084108,0.0,0.07614366907482499,0.33231849358835147,0.00847334724196843,0.014999999999999998,0.0,0.0,46.95955752420493,19.448476912021135,0.0
2025-01-02 07:00:00,0.3436581333555597,0.22092312150400242,0.0,0.07780924472274513,0.2500894510673813,0.008259437565433344,0.007499999999999999,0.0,0.0,46.428170359962664,19.448549139862603,0.0
