Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.36139404162257993,0.2350824652463921,0.0,0.006023234027042999,0.003918041087439868,0.0,0.008188134339921648,0.07780924472274513,0.2753966625599132,0.0,0.0,0.0,0.05719379460517959,0.1778886706412125,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0028521290204678363,0.0,On,0.005336005319453811,0,On,0.0015508519158389902,0,On,0.04294687984850342,0.03221015988637756,On,Off,0.0,0,42.54064923733966,51.666666666666686,46.10666666666668,0.0,48.7396275976975,0.0,0.0,0.0,66.46976443334322,47.52488842614937,48.7396275976975,46.9175188403753,12.43753247303448,HP On,557.2924873865172,19.444444444444457,2.034758488750076,0.0,0.27242668496212735,0.002969977597785797,0.6400957717799027,554.3225097887314,2244.402523542801,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,3209.003162522752,19.44861264941463,0,2.8,297.63854160260655,-427.7328520393479,-0.0,-0.0,148.99071169549376,0.0,1.0,0.019714097794303234,0.0,0.0,0.5028708780004711,65.99961422222222,19.08819455994341,0.22155981150454784,9.312957831137297,0.0030473611652751687,8.771260101888457,1.2205383967499155
2025-01-01 00:01:00,0.3622274218139845,0.23562077567110695,0.0,0.006037123696899741,0.003927012927851782,0.0,0.008188134339921648,0.07780924472274513,0.27623004275131774,0.0,0.0,0.0,0.05719379460517959,0.17842698106592736,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0028521290204678363,0.0,On,0.005336005319453811,0,On,0.0015508519158389902,0,On,0.04294687984850342,0.03221015988637756,On,Off,0.0,0,42.52733041547097,51.666666666666686,46.10666666666668,0.0,48.72979526412098,0.0,0.0,0.0,66.44895377417339,47.51605092393357,48.72979526412098,46.90917875383987,12.43753247303448,HP On,563.3882822542024,19.444444444444457,2.0565873231220397,0.0,0.27177899376492587,0.004451048986391839,0.6454240506792304,558.9372332678106,2244.4042803970824,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,3209.4640676635618,19.44854681120867,0,2.8,299.6930747860846,-427.73041727451323,-0.0,-0.0,148.99071169549376,0.0,1.0,0.01971406353737932,0.0,0.0,0.5028700041684759,65.99961422222222,15.044498110901607,0.22221394913242792,9.336540412183165,0.0030474441643123856,8.766133769372336,1.224103961638628
2025-01-01 00:02:00,0.36155582727537605,0.23518696845437292,0.0,0.006025930454589601,0.003919782807572882,0.0,0.008188134339921648,0.07780924472274513,0.2755584482127093,0.0,0.0,0.0,0.05719379460517959,0.17799317384919333,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0028521290204678363,0.0,On,0.005336005319453811,0,On,0.0015508519158389902,0,On,0.04294687984850342,0.03221015988637756,On,Off,0.0,0,42.513916178893204,51.666666666666686,46.10666666666668,0.0,48.71996624173866,0.0,0.0,0.0,66.42799402952063,47.507216188603564,48.71996624173866,46.900841162036016,12.43753247303448,HP On,568.2029907471001,19.444444444444457,2.079404595279712,0.0,0.27111663579545553,0.004441812417253778,0.6509944259859356,563.7611783298463,2244.4042803970824,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,3209.4662894774465,19.448546811208672,0,2.8,300.40370513442036,-427.73041727451346,-0.0,-0.0,148.99071169549376,0.0,1.0,0.019714063537379322,0.0,0.0,0.502870004168476,65.99961422222222,10.94041996633986,0.2222199507043939,9.336689820451141,0.003047526873223151,8.76095027438434,1.224103900582617
2025-01-01 00:03:00,0.36089944699998,0.23476298868083476,0.0,0.006014990783333,0.003912716478013912,0.0,0.008188134339921648,0.07780924472274513,0.27490206793731325,0.0,0.0,0.0,0.05719379460517959,0.17756919407565516,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0028521290204678363,0.0,On,0.005336005319453811,0,On,0.0015508519158389902,0,On,0.04294687984850342,0.03221015988637756,On,Off,0.0,0,42.50050618412017,51.666666666666686,46.10666666666668,0.0,48.710140551364965,0.0,0.0,0.0,66.40704091268776,47.498384239981036,48.710140551364965,46.892506084289074,12.43753247303448,HP On,572.9955930619834,19.444444444444457,2.1021252056207933,0.0,0.2704715613111881,0.00443050662612517,0.6565416639302495,568.5650864358582,2244.4042803970824,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,3209.4691847326235,19.44854681120867,0,2.8,301.06635569377636,-427.73041727451323,-0.0,-0.0,148.99071169549376,0.0,1.0,0.01971406353737932,0.0,0.0,0.5028700041684759,65.99961422222222,6.810468210812392,0.22222594872628773,9.336839136667614,0.0030476095332315047,8.755769844185911,1.2241038395627228
2025-01-01 00:04:00,0.3605085921391926,0.23451052138165682,0.0,0.006008476535653211,0.003908508689694281,0.0,0.008188134339921648,0.07780924472274513,0.2745112130765259,0.0,0.0,0.0,0.05719379460517959,0.17731672677647722,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0028521290204678363,0.0,On,0.005336005319453811,0,On,0.0015508519158389902,0,On,0.04294687984850342,0.03221015988637756,On,Off,0.0,0,42.487100429829354,51.666666666666686,46.10666666666668,0.0,48.70031819185877,0.0,0.0,0.0,66.38609442160836,47.48955507718479,48.70031819185877,46.8841735198478,12.43753247303448,HP On,575.7290120246713,19.444444444444457,2.1151782221713678,0.0,0.27010731823801504,0.00440389483851087,0.6597287663826026,571.3251171861605,2244.4042803970824,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,3209.472078204015,19.44854681120867,0,2.8,301.69547996927275,-427.73041727451323,-0.0,-0.0,148.99071169549376,0.0,1.0,0.01971406353737932,0.0,0.0,0.5028700041684759,65.99961422222222,4.706173523620901,0.2222319432002098,9.33698836089157,0.003047692144366356,8.750592476965243,1.224103778578923
2025-01-01 00:05:00,0.3603479697733286,0.23440676958280346,0.0,0.006005799496222143,0.003906779493046724,0.0,0.008188134339921648,0.07780924472274513,0.2743505907106618,0.0,0.0,0.0,0.05719379460517959,0.17721297497762387,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0028521290204678363,0.0,On,0.005336005319453811,0,On,0.0015508519158389902,0,On,0.04294687984850342,0.03221015988637756,On,Off,0.0,0,42.473698914641226,51.666666666666686,46.10666666666668,0.0,48.69049916207935,0.0,0.0,0.0,66.36515455412692,47.48072869933389,48.69049916207935,46.87584346796116,12.43753247303448,HP On,576.7936598221394,19.444444444444457,2.1203023648223107,0.0,0.26996557233854235,0.004385018372119484,0.6609799491232848,572.4086414500199,2244.4042803970824,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,3209.4749698927617,19.448546811208672,0,2.8,302.31481159930786,-427.73041727451346,-0.0,-0.0,148.99071169549376,0.0,1.0,0.019714063537379322,0.0,0.0,0.502870004168476,65.99961422222222,4.260857356188108,0.22223793412825957,9.337137493182013,0.0030477747066565966,8.745418170911647,1.2241037176311964
2025-01-01 00:06:00,0.3602470279450948,0.23434156760297664,0.0,0.006004117132418246,0.003905692793382944,0.0,0.008188134339921648,0.07780924472274513,0.27424964888242803,0.0,0.0,0.0,0.05719379460517959,0.17714777299779705,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0028521290204678363,0.0,On,0.005336005319453811,0,On,0.0015508519158389902,0,On,0.04294687984850342,0.03221015988637756,On,Off,0.0,0,42.46030163722187,51.666666666666686,46.10666666666668,0.0,48.680683460886364,0.0,0.0,0.0,66.34422130815916,47.47190510554769,48.680683460886364,46.867515927878365,12.43753247303448,HP On,577.5253717610781,19.444444444444457,2.1237861734899663,0.0,0.2698695980008495,0.004380050881578577,0.6618306182022563,573.1453208794995,2244.4042803970824,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,3209.4778598000066,19.44854681120867,0,2.8,302.93513367277563,-427.73041727451323,-0.0,-0.0,148.99071169549376,0.0,1.0,0.01971406353737932,0.0,0.0,0.5028700041684759,65.99961422222222,4.149467490716994,0.22224392151253503,9.337286533597837,0.003047857220131102,8.740246924215475,1.2241036567195223
2025-01-01 00:07:00,0.36016523582582627,0.23428873511317677,0.0,0.006002753930430438,0.0039048122518862793,0.0,0.008188134339921648,0.07780924472274513,0.27416785676315947,0.0,0.0,0.0,0.05719379460517959,0.17709494050799718,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0028521290204678363,0.0,On,0.005336005319453811,0,On,0.0015508519158389902,0,On,0.04294687984850342,0.03221015988637756,On,Off,0.0,0,42.44690859622597,51.666666666666686,46.10666666666668,0.0,48.670871087139886,0.0,0.0,0.0,66.32329468160307,47.463084294945844,48.670871087139886,46.85919089884883,12.43753247303448,HP On,578.1331123410353,19.444444444444457,2.1266721467586045,0.0,0.26979033470595065,0.004377522057208804,0.6625353172766828,573.7555902838265,2244.4042803970824,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,3209.4678162654945,19.44854681120867,0,2.8,303.5578016914461,-427.73041727451323,-0.0,-0.0,148.99071169549376,0.0,1.0,0.01971406353737932,0.0,0.0,0.5028700041684759,65.99961422222222,4.164394929430291,0.22224990535513298,9.337435482197922,0.0030479396848187294,8.735078735068162,1.2241035958438784
2025-01-01 00:08:00,0.36008544283758326,0.2342371939344526,0.0,0.006001424047293054,0.0039039532322408766,0.0,0.008188134339921648,0.07780924472274513,0.27408806377491646,0.0,0.0,0.0,0.05719379460517959,0.17704339932927302,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0028521290204678363,0.0,On,0.005336005319453811,0,On,0.0015508519158389902,0,On,0.04294687984850342,0.03221015988637756,On,Off,0.0,0,42.43351979033101,51.666666666666686,46.10666666666668,0.0,48.66106203970037,0.0,0.0,0.0,66.3023746723922,47.454266266648254,48.66106203970037,46.8508683801222,12.43753247303448,HP On,578.7376021373738,19.444444444444457,2.1295370222484986,0.0,0.26971186633264177,0.004376197442274696,0.6632348720173777,574.361404695099,2244.4042803970824,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,3209.4707028030584,19.44854681120867,0,2.8,304.18360831127745,-427.73041727451323,-0.0,-0.0,148.99071169549376,0.0,1.0,0.01971406353737932,0.0,0.0,0.5028700041684759,65.99961422222222,4.185711752923151,0.22225588565814894,9.33758433904108,0.0030480221007483203,8.729913601662195,1.224103535004244
2025-01-01 00:09:00,0.36000261159421243,0.23418369023679037,0.0,0.006000043526570207,0.003903061503946506,0.0,0.008188134339921648,0.07780924472274513,0.27400523253154563,0.0,0.0,0.0,0.05719379460517959,0.17698989563161077,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0028521290204678363,0.0,On,0.005336005319453811,0,On,0.0015508519158389902,0,On,0.04294687984850342,0.03221015988637756,On,Off,0.0,0,42.42013521814605,51.666666666666686,46.10666666666668,0.0,48.65125631742866,0.0,0.0,0.0,66.2814612783532,47.445451019775106,48.65125631742866,46.842548370948336,12.43753247303448,HP On,579.3695321147659,19.444444444444457,2.132530429242681,0.0,0.26963010591019293,0.004375126621352718,0.6639658198144004,574.9944054934132,2244.4042803970824,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,3209.473587562426,19.448546811208672,0,2.8,304.81214665981383,-427.73041727451346,-0.0,-0.0,148.99071169549376,0.0,1.0,0.019714063537379322,0.0,0.0,0.502870004168476,65.99961422222222,4.182320124067552,0.22226186242367726,9.337067546887212,0.0030481044679486983,8.724751522191154,1.2241034742005976
