Metric,Value
Total Electric Energy (kWh),331.2735139237568
Total Gas Energy (therms),0.0
Average Electric Power (kW),0.4601021026718845
Peak Electric Power (kW),5.124210581190798
Other Electric Energy (kWh),83.1811524721803
HVAC Heating Electric Energy (kWh),34.74033690192592
Lighting Electric Energy (kWh),123.27241786372463
Water Heating Electric Energy (kWh),90.07960668592592
Average Temperature - Indoor (C),22.766886702573927
Unmet Heating Load (C-hours),18.91020559645718
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
