Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.1502016492623195,0.7512890386175307,0.0,0.019170027487705323,0.012521483976958845,0.0,0.02404326796541822,0.0,0.282614650704825,0.8435437305920763,0.0,0.0,0.0,0.20641361613448472,0.544875422483046,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.0004528967346342943,0.0,On,0.018503730148912583,0,On,0.007396495858845289,0,On,0.21442704695981946,0.16082028521986455,On,Off,0.0,0.0,35.9709458410558,51.666666666666686,46.10666666666668,0.0,51.50827164561252,0.0,0.0,0.0,35.9709458410558,51.53120624775454,51.54267354882556,51.50827164561252,12.43753247303448,HP On,2532.8197500759234,20.611111111111143,3.044624114532804,0.0,0.8262037053543441,0.017340025237732398,1.5625013085411972,2515.479724838191,5088.267244374718,0.0,Off,0.0,21.611111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,7379.899300107122,20.61449784146049,0.0,4.606585557380181,1.429200163364849,-1.8224481594633404,2.8,9.236100170605994,2457.0240138617705,-1782.5627920398229,376.4385242257839,3039.6393144258154,-477.5465547815501,-0.0,-0.0,423.6472538275003,0.0,2.0,0.020569535255371803,0.0,0.0,0.12206229535911661,131.99922844444444,-21.896435260103047,0.17775053520292666,9.369984188633097,0.002626081544226428,89.26765506806974,1.2160034165201699,0.8159616146288687,-1921.0820520321597,138.51925999233686,0.21747338182655995,388.5060658585387,-12.067541632754804,0.5726787271225082,3449.854288638512,-410.2149742126968
2025-01-01 00:01:00,1.1524397041239307,0.7527346792453198,0.0,0.019207328402065512,0.012545577987421995,0.0,0.02404326796541822,0.0,0.282614650704825,0.8457817854536874,0.0,0.0,0.0,0.20641361613448472,0.5463210631108351,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.0004528967346342943,0.0,On,0.018503730148912583,0,On,0.007396495858845289,0,On,0.21442704695981946,0.16082028521986455,On,Off,0.0,0.0,35.96744451531247,51.666666666666686,46.10666666666668,0.0,51.50502299989457,0.0,0.0,0.0,35.96744451531247,51.52817731522188,51.53975447288554,51.50502299989457,12.43753247303448,HP On,2540.9641311884902,20.611111111111143,3.0366703540238658,0.0,0.8323302503940402,0.013451535059647232,1.574758247353779,2527.512596128843,5088.268947093477,0.0,Off,0.0,21.611111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,7380.950547687033,20.61447008565205,0.0,4.656362433056052,1.4817618680390767,-1.7824226289004583,2.8,9.236100170605994,2460.462772466437,-1839.1630957197733,360.4940601622013,2999.779225597892,-477.5454003315201,-0.0,-0.0,423.6472538275003,0.0,2.0,0.02056951757758477,0.0,0.0,0.12206219045683102,131.99922844444444,-26.60321221803379,0.17828340594442807,9.393510347706382,0.0026262787861897337,89.25477241387269,1.2195554899813794,0.8163376773584966,-1974.9234402086192,135.76034448884593,0.21747338182655995,373.6092584968395,-13.115198334638208,0.5717524886356188,3414.450778471119,-414.67155287322686
2025-01-01 00:02:00,1.1554269287648924,0.7546642357451984,0.0,0.019257115479414874,0.012577737262419973,0.0,0.02404326796541822,0.0,0.282614650704825,0.8487690100946492,0.0,0.0,0.0,0.20641361613448472,0.5482506196107136,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.0004528967346342943,0.0,On,0.018503730148912583,0,On,0.007396495858845289,0,On,0.21442704695981946,0.16082028521986455,On,Off,0.0,0.0,35.96391124088663,51.666666666666686,46.10666666666668,0.0,51.50177470522549,0.0,0.0,0.0,35.96391124088663,51.52514867751826,51.53683566366465,51.50177470522549,12.43753247303448,HP On,2546.753144980796,20.611111111111143,3.0329011344710657,0.0,0.8352517031419436,0.01351730695270556,1.5805884712285319,2533.2358380280907,5088.268947093477,0.0,Off,0.0,21.611111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,7380.967675623737,20.61447008565205,0.0,4.703538792256711,1.5325923301088489,-1.7434945001533868,2.8,9.236100170605994,2461.4786270060613,-1892.2767362273823,344.22348871564134,2960.4004029440503,-477.5454003315201,-0.0,-0.0,423.6472538275003,0.0,2.0,0.02056951757758477,0.0,0.0,0.12206219045683102,131.99922844444444,-31.376371470715057,0.17829669854020377,9.393908712049345,0.0026264754252846704,89.24191397624973,1.219555345202796,0.8166939334363617,-2025.996604831794,133.71986860441174,0.21747338182655995,359.2031123063254,-14.979623590684053,0.570850203702419,3380.102100852402,-419.7016979083521
2025-01-01 00:03:00,1.158394652292282,0.7565811957700974,0.0,0.019306577538204698,0.01260968659616829,0.0,0.02404326796541822,0.0,0.282614650704825,0.8517367336220387,0.0,0.0,0.0,0.20641361613448472,0.5501675796356127,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.0004528967346342943,0.0,On,0.018503730148912583,0,On,0.007396495858845289,0,On,0.21442704695981946,0.16082028521986455,On,Off,0.0,0.0,35.960378314932434,51.666666666666686,46.10666666666668,0.0,51.49852676448504,0.0,0.0,0.0,35.960378314932434,51.52212033733392,51.53391712375836,51.49852676448504,12.43753247303448,HP On,2552.51250471386,20.611111111111143,3.02914860796728,0.0,0.8381721104180686,0.013564623203970052,1.5864072873588775,2538.94788150989,5088.268947093477,0.0,Off,0.0,21.611111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,7380.985422787529,20.614470085652055,0.0,4.748309809564434,1.5817234974208694,-1.705587679623622,2.8,9.236100170605994,2462.4374790287975,-1942.7157061545329,329.1168843527626,2924.490330504399,-477.5454003315203,-0.0,-0.0,423.6472538275003,0.0,2.0,0.020569517577584774,0.0,0.0,0.12206219045683102,131.99922844444444,-36.176879181042395,0.17830998921419894,9.39430699172843,0.0026266720360742495,89.22905738954395,1.2195552004451444,0.8170318817187477,-2074.505892365544,131.7901862110109,0.21747338182655995,345.278572768675,-16.161688415912483,0.5699702182499201,3346.7345043742816,-422.2441738698825
2025-01-01 00:04:00,1.1604309763128724,0.7578965311472602,0.0,0.019340516271881207,0.012631608852454337,0.0,0.02404326796541822,0.0,0.282614650704825,0.8537730576426291,0.0,0.0,0.0,0.20641361613448472,0.5514829150127755,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.0004528967346342943,0.0,On,0.018503730148912583,0,On,0.007396495858845289,0,On,0.21442704695981946,0.16082028521986455,On,Off,0.0,0.0,35.956845737590534,51.666666666666686,46.10666666666668,0.0,51.49527917763285,0.0,0.0,0.0,35.956845737590534,51.519092294639506,51.53099885314284,51.49527917763285,12.43753247303448,HP On,2556.454088597767,20.611111111111143,3.026589280483232,0.0,0.8401707476460849,0.013602309996544238,1.5903841582350602,2542.851778601223,5088.268947093477,0.0,Off,0.0,21.611111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,7381.003166179546,20.614470085652055,0.0,4.790829766162922,1.6292398517999969,-1.668591893826592,2.8,9.236100170605994,2463.378052338776,-1990.4684168974795,314.42788285290146,2889.579028781552,-477.5454003315203,-0.0,-0.0,423.6472538275003,0.0,2.0,0.020569517577584774,0.0,0.0,0.12206219045683102,131.99922844444444,-39.177889754971176,0.178323277966692,9.394705186767595,0.002626868618562538,89.21620265348936,1.2195550557084212,0.8173527087893737,-2120.6123372784355,130.14392038095596,0.21747338182655995,331.81169641633403,-17.383813563432547,0.569110069940101,3314.245043379492,-424.66601459793986
2025-01-01 00:05:00,1.1613490853526611,0.7584895710013875,0.0,0.019355818089211017,0.012641492850023124,0.0,0.02404326796541822,0.0,0.282614650704825,0.8546911666824178,0.0,0.0,0.0,0.20641361613448472,0.5520759548669028,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.0004528967346342943,0.0,On,0.018503730148912583,0,On,0.007396495858845289,0,On,0.21442704695981946,0.16082028521986455,On,Off,0.0,0.0,35.9533135088328,51.666666666666686,46.10666666666668,0.0,51.49203194462855,0.0,0.0,0.0,35.9533135088328,51.516064549405684,51.52808085179425,51.49203194462855,12.43753247303448,HP On,2558.2261267750464,20.611111111111143,3.0254426543992956,0.0,0.8410679790871994,0.013623187595218435,1.592168052467322,2544.602939179828,5088.268947093477,0.0,Off,0.0,21.611111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,7380.987208515636,20.614470085652055,0.0,4.8312379942008175,1.6751973339994306,-1.632436443079766,2.8,9.236100170605994,2464.3505624382037,-2035.8182377656526,300.2223572817812,2856.192467822671,-477.5454003315203,-0.0,-0.0,423.6472538275003,0.0,2.0,0.020569517577584774,0.0,0.0,0.12206219045683102,131.99922844444444,-39.977417832822866,0.1783365647979616,9.394348622802841,0.0026270651727536036,89.20334976782003,1.2195549109926231,0.8176574855114773,-2164.46157492455,128.64333715889734,0.21747338182655995,318.7866287668562,-18.564271485075068,0.5682682014137093,3282.566430111502,-426.373962288831
2025-01-01 00:06:00,1.161989370207755,0.7589031541604776,0.0,0.019366489503462585,0.012648385902674626,0.0,0.02404326796541822,0.0,0.282614650704825,0.8553314515375119,0.0,0.0,0.0,0.20641361613448472,0.5524895380259929,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.0004528967346342943,0.0,On,0.018503730148912583,0,On,0.007396495858845289,0,On,0.21442704695981946,0.16082028521986455,On,Off,0.0,0.0,35.94978162846234,51.666666666666686,46.10666666666668,0.0,51.488785065431784,0.0,0.0,0.0,35.94978162846234,51.51303710160308,51.525163119688735,51.488785065431784,12.43753247303448,HP On,2559.4641208388666,20.611111111111143,3.024640237940917,0.0,0.8416965332243312,0.013634918313180689,1.5934172377999736,2545.829202525686,5088.268947093477,0.0,Off,0.0,21.611111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,7381.0049455596545,20.61447008565205,0.0,4.869656116089557,1.719652993832595,-1.597048585574253,2.8,9.236100170605994,2465.3716793951407,-2078.90669656683,286.49091427388726,2824.0681352968068,-477.5454003315201,-0.0,-0.0,423.6472538275003,0.0,2.0,0.02056951757758477,0.0,0.0,0.12206219045683102,131.99922844444444,-40.19429493970628,0.17834984970828627,9.39474667540734,0.0026272616986515126,89.19049873226999,1.2195547662977475,0.81794714666148,-2206.180719717102,127.274023150272,0.21747338182655995,306.1872010128209,-19.696286738933548,0.5674429965434604,3251.630260867181,-427.5621255703741
2025-01-01 00:07:00,1.1625459521645787,0.7592626705884615,0.0,0.019375765869409645,0.012654377843141025,0.0,0.02404326796541822,0.0,0.282614650704825,0.8558880334943355,0.0,0.0,0.0,0.20641361613448472,0.5528490544539768,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.0004528967346342943,0.0,On,0.018503730148912583,0,On,0.007396495858845289,0,On,0.21442704695981946,0.16082028521986455,On,Off,0.0,0.0,35.94625009656353,51.666666666666686,46.10666666666668,0.0,51.485538540002196,0.0,0.0,0.0,35.94625009656353,51.51000995120237,51.52224565680247,51.485538540002196,12.43753247303448,HP On,2560.540753311743,20.611111111111143,3.0239421885915267,0.0,0.8422437801959579,0.013644253298377653,1.5945044857974677,2546.8965000133653,5088.268947093477,0.0,Off,0.0,21.611111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,7381.022678834835,20.61447008565205,0.0,4.906194378438182,1.7626622218652925,-1.5623639648670071,2.8,9.236100170605994,2466.4338864494052,-2119.8723194867825,273.21324062451026,2793.1155517118373,-477.5454003315201,-0.0,-0.0,423.6472538275003,0.0,2.0,0.02056951757758477,0.0,0.0,0.12206219045683102,131.99922844444444,-40.20872035831826,0.17836313269794438,9.395144643438098,0.002627458196260331,89.1776495465734,1.2195546216237914,0.8182225390926937,-2245.885130452239,126.01281096545674,0.21747338182655995,293.9977146034762,-20.784473978965945,0.5666330241769862,3221.3760934564475,-428.2605417446101
2025-01-01 00:08:00,1.163118862526867,0.7596327341244415,0.0,0.01938531437544778,0.012660545568740692,0.0,0.02404326796541822,0.0,0.282614650704825,0.8564609438566237,0.0,0.0,0.0,0.20641361613448472,0.5532191179899568,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.0004528967346342943,0.0,On,0.018503730148912583,0,On,0.007396495858845289,0,On,0.21442704695981946,0.16082028521986455,On,Off,0.0,0.0,35.94271891310826,51.666666666666686,46.10666666666668,0.0,51.48229236829943,0.0,0.0,0.0,35.94271891310826,51.50698309817422,51.51932846311161,51.48229236829943,12.43753247303448,HP On,2561.649178639317,20.611111111111143,3.0232234899066452,0.0,0.8428076499158151,0.013653293940808626,1.5956244207839134,2547.9958846985087,5088.268947093477,0.0,Off,0.0,21.611111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,7381.040408342246,20.614470085652055,0.0,4.94095362579352,1.8042783890999392,-1.5283238664910639,2.8,9.236100170605994,2467.526712940132,-2158.8363303883484,260.37296353545474,2763.246293318882,-477.5454003315203,-0.0,-0.0,423.6472538275003,0.0,2.0,0.020569517577584774,0.0,0.0,0.12206219045683102,131.99922844444444,-40.22431919516535,0.17837641376721447,9.395542526918938,0.002627654665584124,89.16480221046444,1.2195544769707507,0.8184844369123769,-2283.6804719028814,124.84414151453313,0.21747338182655995,282.20304336385095,-21.830079828396226,0.5658369756903903,3191.748956963604,-428.50266364472185
2025-01-01 00:09:00,1.1637247479249768,0.7600240974293881,0.0,0.01939541246541628,0.012667068290489802,0.0,0.02404326796541822,0.0,0.282614650704825,0.8570668292547337,0.0,0.0,0.0,0.20641361613448472,0.5536104812949034,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.0004528967346342943,0.0,On,0.018503730148912583,0,On,0.007396495858845289,0,On,0.21442704695981946,0.16082028521986455,On,Off,0.0,0.0,35.93918807804025,51.666666666666686,46.10666666666668,0.0,51.47904655028315,0.0,0.0,0.0,35.93918807804025,51.50395654248926,51.51641153859233,51.47904655028315,12.43753247303448,HP On,2562.821115619189,20.611111111111143,3.0224639281027055,0.0,0.8434040591095445,0.013662770145189143,1.5968086109135715,2549.1583454740003,5088.268947093477,0.0,Off,0.0,21.611111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,7381.024441565694,20.614470085652055,0.0,4.97402703540296,1.8445529605852016,-1.4948748366549793,2.8,9.236100170605994,2468.6397621982205,-2195.9084610194727,247.95388849211275,2734.315535538726,-477.5454003315203,-0.0,-0.0,423.6472538275003,0.0,2.0,0.020569517577584774,0.0,0.0,0.12206219045683102,131.99922844444444,-40.283206916948814,0.17838969291637485,9.395185758545077,0.0026278511066269565,89.15195672367727,1.2195543323386238,0.8187335548003913,-2319.664532541104,123.75607152163124,0.21747338182655995,270.78860129601,-22.83471280389721,0.5650536572698864,3162.6989475483756,-428.38341200964936
